cdn1_allcolo.ns1250 S3FIFO-0.5500-1.9000 cache size      189, 1643365 req, miss ratio 0.6720, byte miss ratio 0.6720
cdn1_allcolo.ns1250 S3FIFO-0.5500-1.9000 cache size      567, 1643365 req, miss ratio 0.5778, byte miss ratio 0.5778
cdn1_allcolo.ns1250 S3FIFO-0.5500-1.9000 cache size     1892, 1643365 req, miss ratio 0.4752, byte miss ratio 0.4752
cdn1_allcolo.ns1250 S3FIFO-0.5500-1.9000 cache size     5677, 1643365 req, miss ratio 0.3701, byte miss ratio 0.3701
cdn1_allcolo.ns1250 S3FIFO-0.5500-1.9000 cache size    18924, 1643365 req, miss ratio 0.2522, byte miss ratio 0.2522
cdn1_allcolo.ns1250 S3FIFO-0.5500-1.9000 cache size    37849, 1643365 req, miss ratio 0.1902, byte miss ratio 0.1902
cdn1_allcolo.ns1250 S3FIFO-0.5500-1.9000 cache size    75699, 1643365 req, miss ratio 0.1414, byte miss ratio 0.1414
cdn1_allcolo.ns1250 S3FIFO-0.5500-1.9000 cache size   151399, 1643365 req, miss ratio 0.1168, byte miss ratio 0.1168
cdn1_allcolo.ns1250 S3FIFO-0.9900-0.9000 cache size      189, 1643365 req, miss ratio 0.7666, byte miss ratio 0.7666
cdn1_allcolo.ns1250 S3FIFO-0.9900-0.9000 cache size      567, 1643365 req, miss ratio 0.6667, byte miss ratio 0.6667
cdn1_allcolo.ns1250 S3FIFO-0.9900-0.9000 cache size     1892, 1643365 req, miss ratio 0.5478, byte miss ratio 0.5478
cdn1_allcolo.ns1250 S3FIFO-0.9900-0.9000 cache size     5677, 1643365 req, miss ratio 0.4317, byte miss ratio 0.4317
cdn1_allcolo.ns1250 S3FIFO-0.9900-0.9000 cache size    18924, 1643365 req, miss ratio 0.2998, byte miss ratio 0.2998
cdn1_allcolo.ns1250 S3FIFO-0.9900-0.9000 cache size    37849, 1643365 req, miss ratio 0.2287, byte miss ratio 0.2287
cdn1_allcolo.ns1250 S3FIFO-0.9900-0.9000 cache size    75699, 1643365 req, miss ratio 0.1672, byte miss ratio 0.1672
cdn1_allcolo.ns1250 S3FIFO-0.9900-0.9000 cache size   151399, 1643365 req, miss ratio 0.1282, byte miss ratio 0.1282
cdn1_allcolo.ns1250 S3FIFO-0.5000-0.9000 cache size      189, 1643365 req, miss ratio 0.6608, byte miss ratio 0.6608
