cdn1_allcolo.ns4430 S3FIFO-0.6000-1.9000 cache size       20, 2472106 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_allcolo.ns4430 S3FIFO-0.6000-1.9000 cache size       61, 2472106 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_allcolo.ns4430 S3FIFO-0.6000-1.9000 cache size      205, 2472106 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_allcolo.ns4430 S3FIFO-0.6000-1.9000 cache size      617, 2472106 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns4430 S3FIFO-0.6000-1.9000 cache size     2059, 2472106 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns4430 S3FIFO-0.6000-1.9000 cache size     4119, 2472106 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns4430 S3FIFO-0.6000-1.9000 cache size     8238, 2472106 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns4430 S3FIFO-0.6000-1.9000 cache size    16477, 2472106 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns4430 S3FIFO-0.6500-0.9000 cache size       20, 2472106 req, miss ratio 0.0590, byte miss ratio 0.0590
cdn1_allcolo.ns4430 S3FIFO-0.6500-0.9000 cache size       61, 2472106 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_allcolo.ns4430 S3FIFO-0.6500-0.9000 cache size      205, 2472106 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns4430 S3FIFO-0.6500-0.9000 cache size      617, 2472106 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns4430 S3FIFO-0.6500-0.9000 cache size     2059, 2472106 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns4430 S3FIFO-0.6500-0.9000 cache size     4119, 2472106 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns4430 S3FIFO-0.6500-0.9000 cache size     8238, 2472106 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns4430 S3FIFO-0.6500-0.9000 cache size    16477, 2472106 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns4430 S3FIFO-0.2500-1.9000 cache size       20, 2472106 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns4430 S3FIFO-0.2500-1.9000 cache size       61, 2472106 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns4430 S3FIFO-0.2500-1.9000 cache size      205, 2472106 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_allcolo.ns4430 S3FIFO-0.2500-1.9000 cache size      617, 2472106 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns4430 S3FIFO-0.2500-1.9000 cache size     2059, 2472106 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4430 S3FIFO-0.2500-1.9000 cache size     4119, 2472106 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns4430 S3FIFO-0.2500-1.9000 cache size     8238, 2472106 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns4430 S3FIFO-0.2500-1.9000 cache size    16477, 2472106 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns4430 S3FIFO-0.6500-1.9000 cache size       20, 2472106 req, miss ratio 0.0590, byte miss ratio 0.0590
cdn1_allcolo.ns4430 S3FIFO-0.6500-1.9000 cache size       61, 2472106 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_allcolo.ns4430 S3FIFO-0.6500-1.9000 cache size      205, 2472106 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns4430 S3FIFO-0.6500-1.9000 cache size      617, 2472106 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns4430 S3FIFO-0.6500-1.9000 cache size     2059, 2472106 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns4430 S3FIFO-0.6500-1.9000 cache size     4119, 2472106 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns4430 S3FIFO-0.6500-1.9000 cache size     8238, 2472106 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns4430 S3FIFO-0.6500-1.9000 cache size    16477, 2472106 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns4430 S3FIFO-0.4500-1.9000 cache size       20, 2472106 req, miss ratio 0.0549, byte miss ratio 0.0549
cdn1_allcolo.ns4430 S3FIFO-0.4500-1.9000 cache size       61, 2472106 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_allcolo.ns4430 S3FIFO-0.4500-1.9000 cache size      205, 2472106 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns4430 S3FIFO-0.4500-1.9000 cache size      617, 2472106 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns4430 S3FIFO-0.4500-1.9000 cache size     2059, 2472106 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns4430 S3FIFO-0.4500-1.9000 cache size     4119, 2472106 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns4430 S3FIFO-0.4500-1.9000 cache size     8238, 2472106 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns4430 S3FIFO-0.4500-1.9000 cache size    16477, 2472106 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns4430 S3FIFO-0.7000-0.9000 cache size       20, 2472106 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_allcolo.ns4430 S3FIFO-0.7000-0.9000 cache size       61, 2472106 req, miss ratio 0.0290, byte miss ratio 0.0290
