tencentBlock.ns2016 S3FIFO-0.0500-0.9000 cache size       67, 2694432 req, miss ratio 0.3019, byte miss ratio 0.3019
tencentBlock.ns2016 S3FIFO-0.0500-0.9000 cache size      202, 2694432 req, miss ratio 0.2348, byte miss ratio 0.2348
tencentBlock.ns2016 S3FIFO-0.0500-0.9000 cache size      674, 2694432 req, miss ratio 0.1754, byte miss ratio 0.1754
tencentBlock.ns2016 S3FIFO-0.0500-0.9000 cache size     2022, 2694432 req, miss ratio 0.1634, byte miss ratio 0.1634
tencentBlock.ns2016 S3FIFO-0.0500-0.9000 cache size     6741, 2694432 req, miss ratio 0.1431, byte miss ratio 0.1431
tencentBlock.ns2016 S3FIFO-0.0500-0.9000 cache size    13483, 2694432 req, miss ratio 0.1300, byte miss ratio 0.1300
tencentBlock.ns2016 S3FIFO-0.0500-0.9000 cache size    26966, 2694432 req, miss ratio 0.1074, byte miss ratio 0.1074
tencentBlock.ns2016 S3FIFO-0.0500-0.9000 cache size    53933, 2694432 req, miss ratio 0.0354, byte miss ratio 0.0354
tencentBlock.ns2016 S3FIFO-0.6500-0.9000 cache size       67, 2694432 req, miss ratio 0.3721, byte miss ratio 0.3721
tencentBlock.ns2016 S3FIFO-0.6500-0.9000 cache size      202, 2694432 req, miss ratio 0.2707, byte miss ratio 0.2707
tencentBlock.ns2016 S3FIFO-0.6500-0.9000 cache size      674, 2694432 req, miss ratio 0.1794, byte miss ratio 0.1794
tencentBlock.ns2016 S3FIFO-0.6500-0.9000 cache size     2022, 2694432 req, miss ratio 0.1668, byte miss ratio 0.1668
tencentBlock.ns2016 S3FIFO-0.6500-0.9000 cache size     6741, 2694432 req, miss ratio 0.1496, byte miss ratio 0.1496
tencentBlock.ns2016 S3FIFO-0.6500-0.9000 cache size    13483, 2694432 req, miss ratio 0.1431, byte miss ratio 0.1431
tencentBlock.ns2016 S3FIFO-0.6500-0.9000 cache size    26966, 2694432 req, miss ratio 0.1213, byte miss ratio 0.1213
tencentBlock.ns2016 S3FIFO-0.6500-0.9000 cache size    53933, 2694432 req, miss ratio 0.0425, byte miss ratio 0.0425
tencentBlock.ns2016 S3FIFO-0.6000-0.9000 cache size       67, 2694432 req, miss ratio 0.3661, byte miss ratio 0.3661
tencentBlock.ns2016 S3FIFO-0.6000-0.9000 cache size      202, 2694432 req, miss ratio 0.2713, byte miss ratio 0.2713
tencentBlock.ns2016 S3FIFO-0.6000-0.9000 cache size      674, 2694432 req, miss ratio 0.1782, byte miss ratio 0.1782
tencentBlock.ns2016 S3FIFO-0.6000-0.9000 cache size     2022, 2694432 req, miss ratio 0.1658, byte miss ratio 0.1658
tencentBlock.ns2016 S3FIFO-0.6000-0.9000 cache size     6741, 2694432 req, miss ratio 0.1490, byte miss ratio 0.1490
tencentBlock.ns2016 S3FIFO-0.6000-0.9000 cache size    13483, 2694432 req, miss ratio 0.1424, byte miss ratio 0.1424
tencentBlock.ns2016 S3FIFO-0.6000-0.9000 cache size    26966, 2694432 req, miss ratio 0.1265, byte miss ratio 0.1265
tencentBlock.ns2016 S3FIFO-0.6000-0.9000 cache size    53933, 2694432 req, miss ratio 0.0416, byte miss ratio 0.0416
tencentBlock.ns2016 S3FIFO-0.9500-1.9000 cache size       67, 2694432 req, miss ratio 0.4313, byte miss ratio 0.4313
tencentBlock.ns2016 S3FIFO-0.9500-1.9000 cache size      202, 2694432 req, miss ratio 0.2907, byte miss ratio 0.2907
tencentBlock.ns2016 S3FIFO-0.9500-1.9000 cache size      674, 2694432 req, miss ratio 0.1980, byte miss ratio 0.1980
tencentBlock.ns2016 S3FIFO-0.9500-1.9000 cache size     2022, 2694432 req, miss ratio 0.1775, byte miss ratio 0.1775
