cdn1_colo28.ns671 S3FIFO-0.1000-1.9000 cache size       11, 1690736 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_colo28.ns671 S3FIFO-0.1000-1.9000 cache size       23, 1690736 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_colo28.ns671 S3FIFO-0.1000-1.9000 cache size       46, 1690736 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns671 S3FIFO-0.1000-1.9000 cache size       93, 1690736 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns671 S3FIFO-0.8500-0.9000 cache size       11, 1690736 req, miss ratio 0.0661, byte miss ratio 0.0661
cdn1_colo28.ns671 S3FIFO-0.8500-0.9000 cache size       23, 1690736 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns671 S3FIFO-0.8500-0.9000 cache size       46, 1690736 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns671 S3FIFO-0.8500-0.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.3500-0.9000 cache size       11, 1690736 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_colo28.ns671 S3FIFO-0.3500-0.9000 cache size       23, 1690736 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_colo28.ns671 S3FIFO-0.3500-0.9000 cache size       46, 1690736 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns671 S3FIFO-0.3500-0.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.1500-1.9000 cache size       11, 1690736 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_colo28.ns671 S3FIFO-0.1500-1.9000 cache size       23, 1690736 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_colo28.ns671 S3FIFO-0.1500-1.9000 cache size       46, 1690736 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns671 S3FIFO-0.1500-1.9000 cache size       93, 1690736 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns671 S3FIFO-0.5000-0.9000 cache size       11, 1690736 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_colo28.ns671 S3FIFO-0.5000-0.9000 cache size       23, 1690736 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_colo28.ns671 S3FIFO-0.5000-0.9000 cache size       46, 1690736 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns671 S3FIFO-0.5000-0.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.6500-0.9000 cache size       11, 1690736 req, miss ratio 0.0590, byte miss ratio 0.0590
cdn1_colo28.ns671 S3FIFO-0.6500-0.9000 cache size       23, 1690736 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns671 S3FIFO-0.6500-0.9000 cache size       46, 1690736 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns671 S3FIFO-0.6500-0.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.5500-0.9000 cache size       11, 1690736 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_colo28.ns671 S3FIFO-0.5500-0.9000 cache size       23, 1690736 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_colo28.ns671 S3FIFO-0.5500-0.9000 cache size       46, 1690736 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns671 S3FIFO-0.5500-0.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.0050-1.9000 cache size       11, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0050-1.9000 cache size       23, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0050-1.9000 cache size       46, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0050-1.9000 cache size       93, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.4000-1.9000 cache size       11, 1690736 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_colo28.ns671 S3FIFO-0.4000-1.9000 cache size       23, 1690736 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns671 S3FIFO-0.4000-1.9000 cache size       46, 1690736 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns671 S3FIFO-0.4000-1.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.6500-1.9000 cache size       11, 1690736 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns671 S3FIFO-0.6500-1.9000 cache size       23, 1690736 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns671 S3FIFO-0.6500-1.9000 cache size       46, 1690736 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns671 S3FIFO-0.6500-1.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.5000-1.9000 cache size       11, 1690736 req, miss ratio 0.0533, byte miss ratio 0.0533
cdn1_colo28.ns671 S3FIFO-0.5000-1.9000 cache size       23, 1690736 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_colo28.ns671 S3FIFO-0.5000-1.9000 cache size       46, 1690736 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns671 S3FIFO-0.5000-1.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.2500-0.9000 cache size       11, 1690736 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_colo28.ns671 S3FIFO-0.2500-0.9000 cache size       23, 1690736 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns671 S3FIFO-0.2500-0.9000 cache size       46, 1690736 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns671 S3FIFO-0.2500-0.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.0010-0.9000 cache size       11, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0010-0.9000 cache size       23, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0010-0.9000 cache size       46, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0010-0.9000 cache size       93, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.7000-0.9000 cache size       11, 1690736 req, miss ratio 0.0590, byte miss ratio 0.0590
cdn1_colo28.ns671 S3FIFO-0.7000-0.9000 cache size       23, 1690736 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns671 S3FIFO-0.7000-0.9000 cache size       46, 1690736 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns671 S3FIFO-0.7000-0.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.2500-1.9000 cache size       11, 1690736 req, miss ratio 0.0480, byte miss ratio 0.0480
cdn1_colo28.ns671 S3FIFO-0.2500-1.9000 cache size       23, 1690736 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns671 S3FIFO-0.2500-1.9000 cache size       46, 1690736 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns671 S3FIFO-0.2500-1.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.6000-0.9000 cache size       11, 1690736 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_colo28.ns671 S3FIFO-0.6000-0.9000 cache size       23, 1690736 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_colo28.ns671 S3FIFO-0.6000-0.9000 cache size       46, 1690736 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns671 S3FIFO-0.6000-0.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.0250-1.9000 cache size       11, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0250-1.9000 cache size       23, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0250-1.9000 cache size       46, 1690736 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns671 S3FIFO-0.0250-1.9000 cache size       93, 1690736 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns671 S3FIFO-0.0250-0.9000 cache size       11, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0250-0.9000 cache size       23, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0250-0.9000 cache size       46, 1690736 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns671 S3FIFO-0.0250-0.9000 cache size       93, 1690736 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns671 S3FIFO-0.8500-1.9000 cache size       11, 1690736 req, miss ratio 0.0650, byte miss ratio 0.0650
cdn1_colo28.ns671 S3FIFO-0.8500-1.9000 cache size       23, 1690736 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns671 S3FIFO-0.8500-1.9000 cache size       46, 1690736 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns671 S3FIFO-0.8500-1.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.0050-0.9000 cache size       11, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0050-0.9000 cache size       23, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0050-0.9000 cache size       46, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0050-0.9000 cache size       93, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.4500-1.9000 cache size       11, 1690736 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_colo28.ns671 S3FIFO-0.4500-1.9000 cache size       23, 1690736 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_colo28.ns671 S3FIFO-0.4500-1.9000 cache size       46, 1690736 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns671 S3FIFO-0.4500-1.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.0100-0.9000 cache size       11, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0100-0.9000 cache size       23, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0100-0.9000 cache size       46, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0100-0.9000 cache size       93, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.7000-1.9000 cache size       11, 1690736 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns671 S3FIFO-0.7000-1.9000 cache size       23, 1690736 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns671 S3FIFO-0.7000-1.9000 cache size       46, 1690736 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns671 S3FIFO-0.7000-1.9000 cache size       93, 1690736 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns671 S3FIFO-0.0500-0.9000 cache size       11, 1690736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns671 S3FIFO-0.0500-0.9000 cache size       23, 1690736 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns671 S3FIFO-0.0500-0.9000 cache size       46, 1690736 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns671 S3FIFO-0.0500-0.9000 cache size       93, 1690736 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns671 S3FIFO-0.6000-1.9000 cache size       11, 1690736 req, miss ratio 0.0556, byte miss ratio 0.0556
