io_traces.ns724 S3FIFO-0.1000-1.9000 cache size     1425, 4000000 req, miss ratio 0.8193, byte miss ratio 0.8193
io_traces.ns724 S3FIFO-0.1000-1.9000 cache size     4275, 4000000 req, miss ratio 0.8173, byte miss ratio 0.8173
io_traces.ns724 S3FIFO-0.1000-1.9000 cache size    14251, 4000000 req, miss ratio 0.7372, byte miss ratio 0.7372
io_traces.ns724 S3FIFO-0.1000-1.9000 cache size    42755, 4000000 req, miss ratio 0.5763, byte miss ratio 0.5763
io_traces.ns724 S3FIFO-0.1000-1.9000 cache size   142518, 4000000 req, miss ratio 0.5640, byte miss ratio 0.5640
io_traces.ns724 S3FIFO-0.1000-1.9000 cache size   285036, 4000000 req, miss ratio 0.4849, byte miss ratio 0.4849
io_traces.ns724 S3FIFO-0.1000-1.9000 cache size   570073, 4000000 req, miss ratio 0.4506, byte miss ratio 0.4506
io_traces.ns724 S3FIFO-0.1000-1.9000 cache size  1140146, 4000000 req, miss ratio 0.3620, byte miss ratio 0.3620
io_traces.ns724 S3FIFO-0.8500-1.9000 cache size     1425, 4000000 req, miss ratio 0.8177, byte miss ratio 0.8177
io_traces.ns724 S3FIFO-0.8500-1.9000 cache size     4275, 4000000 req, miss ratio 0.8174, byte miss ratio 0.8174
io_traces.ns724 S3FIFO-0.8500-1.9000 cache size    14251, 4000000 req, miss ratio 0.8137, byte miss ratio 0.8137
io_traces.ns724 S3FIFO-0.8500-1.9000 cache size    42755, 4000000 req, miss ratio 0.7588, byte miss ratio 0.7588
io_traces.ns724 S3FIFO-0.8500-1.9000 cache size   142518, 4000000 req, miss ratio 0.6113, byte miss ratio 0.6113
io_traces.ns724 S3FIFO-0.8500-1.9000 cache size   285036, 4000000 req, miss ratio 0.5797, byte miss ratio 0.5797
io_traces.ns724 S3FIFO-0.8500-1.9000 cache size   570073, 4000000 req, miss ratio 0.4659, byte miss ratio 0.4659
io_traces.ns724 S3FIFO-0.8500-1.9000 cache size  1140146, 4000000 req, miss ratio 0.3612, byte miss ratio 0.3612
io_traces.ns724 S3FIFO-0.6500-1.9000 cache size     1425, 4000000 req, miss ratio 0.8178, byte miss ratio 0.8178
io_traces.ns724 S3FIFO-0.6500-1.9000 cache size     4275, 4000000 req, miss ratio 0.8172, byte miss ratio 0.8172
io_traces.ns724 S3FIFO-0.6500-1.9000 cache size    14251, 4000000 req, miss ratio 0.7931, byte miss ratio 0.7931
io_traces.ns724 S3FIFO-0.6500-1.9000 cache size    42755, 4000000 req, miss ratio 0.7149, byte miss ratio 0.7149
io_traces.ns724 S3FIFO-0.6500-1.9000 cache size   142518, 4000000 req, miss ratio 0.5640, byte miss ratio 0.5640
io_traces.ns724 S3FIFO-0.6500-1.9000 cache size   285036, 4000000 req, miss ratio 0.5638, byte miss ratio 0.5638
io_traces.ns724 S3FIFO-0.6500-1.9000 cache size   570073, 4000000 req, miss ratio 0.5031, byte miss ratio 0.5031
io_traces.ns724 S3FIFO-0.6500-1.9000 cache size  1140146, 4000000 req, miss ratio 0.3620, byte miss ratio 0.3620
io_traces.ns724 S3FIFO-0.4000-1.9000 cache size     1425, 4000000 req, miss ratio 0.8182, byte miss ratio 0.8182
io_traces.ns724 S3FIFO-0.4000-1.9000 cache size     4275, 4000000 req, miss ratio 0.8168, byte miss ratio 0.8168
io_traces.ns724 S3FIFO-0.4000-1.9000 cache size    14251, 4000000 req, miss ratio 0.7659, byte miss ratio 0.7659
io_traces.ns724 S3FIFO-0.4000-1.9000 cache size    42755, 4000000 req, miss ratio 0.6401, byte miss ratio 0.6401
io_traces.ns724 S3FIFO-0.4000-1.9000 cache size   142518, 4000000 req, miss ratio 0.5640, byte miss ratio 0.5640
