cdn1_colo28.ns755 S3FIFO-0.1000-1.9000 cache size       54, 1751446 req, miss ratio 0.6184, byte miss ratio 0.6184
cdn1_colo28.ns755 S3FIFO-0.1000-1.9000 cache size      164, 1751446 req, miss ratio 0.5741, byte miss ratio 0.5741
cdn1_colo28.ns755 S3FIFO-0.1000-1.9000 cache size      547, 1751446 req, miss ratio 0.5139, byte miss ratio 0.5139
cdn1_colo28.ns755 S3FIFO-0.1000-1.9000 cache size     1641, 1751446 req, miss ratio 0.4004, byte miss ratio 0.4004
cdn1_colo28.ns755 S3FIFO-0.1000-1.9000 cache size     5471, 1751446 req, miss ratio 0.0949, byte miss ratio 0.0949
cdn1_colo28.ns755 S3FIFO-0.1000-1.9000 cache size    10943, 1751446 req, miss ratio 0.0461, byte miss ratio 0.0461
cdn1_colo28.ns755 S3FIFO-0.1000-1.9000 cache size    21887, 1751446 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_colo28.ns755 S3FIFO-0.1000-1.9000 cache size    43775, 1751446 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_colo28.ns755 S3FIFO-0.8000-0.9000 cache size       54, 1751446 req, miss ratio 0.6368, byte miss ratio 0.6368
cdn1_colo28.ns755 S3FIFO-0.8000-0.9000 cache size      164, 1751446 req, miss ratio 0.6010, byte miss ratio 0.6010
cdn1_colo28.ns755 S3FIFO-0.8000-0.9000 cache size      547, 1751446 req, miss ratio 0.5552, byte miss ratio 0.5552
cdn1_colo28.ns755 S3FIFO-0.8000-0.9000 cache size     1641, 1751446 req, miss ratio 0.4306, byte miss ratio 0.4306
cdn1_colo28.ns755 S3FIFO-0.8000-0.9000 cache size     5471, 1751446 req, miss ratio 0.1480, byte miss ratio 0.1480
cdn1_colo28.ns755 S3FIFO-0.8000-0.9000 cache size    10943, 1751446 req, miss ratio 0.0660, byte miss ratio 0.0660
cdn1_colo28.ns755 S3FIFO-0.8000-0.9000 cache size    21887, 1751446 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_colo28.ns755 S3FIFO-0.8000-0.9000 cache size    43775, 1751446 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_colo28.ns755 S3FIFO-0.6000-1.9000 cache size       54, 1751446 req, miss ratio 0.6259, byte miss ratio 0.6259
cdn1_colo28.ns755 S3FIFO-0.6000-1.9000 cache size      164, 1751446 req, miss ratio 0.5877, byte miss ratio 0.5877
cdn1_colo28.ns755 S3FIFO-0.6000-1.9000 cache size      547, 1751446 req, miss ratio 0.5487, byte miss ratio 0.5487
cdn1_colo28.ns755 S3FIFO-0.6000-1.9000 cache size     1641, 1751446 req, miss ratio 0.4230, byte miss ratio 0.4230
cdn1_colo28.ns755 S3FIFO-0.6000-1.9000 cache size     5471, 1751446 req, miss ratio 0.1346, byte miss ratio 0.1346
cdn1_colo28.ns755 S3FIFO-0.6000-1.9000 cache size    10943, 1751446 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_colo28.ns755 S3FIFO-0.6000-1.9000 cache size    21887, 1751446 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_colo28.ns755 S3FIFO-0.6000-1.9000 cache size    43775, 1751446 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_colo28.ns755 S3FIFO-0.3000-1.9000 cache size       54, 1751446 req, miss ratio 0.6168, byte miss ratio 0.6168
cdn1_colo28.ns755 S3FIFO-0.3000-1.9000 cache size      164, 1751446 req, miss ratio 0.5765, byte miss ratio 0.5765
cdn1_colo28.ns755 S3FIFO-0.3000-1.9000 cache size      547, 1751446 req, miss ratio 0.5295, byte miss ratio 0.5295
cdn1_colo28.ns755 S3FIFO-0.3000-1.9000 cache size     1641, 1751446 req, miss ratio 0.4121, byte miss ratio 0.4121
cdn1_colo28.ns755 S3FIFO-0.3000-1.9000 cache size     5471, 1751446 req, miss ratio 0.1123, byte miss ratio 0.1123
cdn1_colo28.ns755 S3FIFO-0.3000-1.9000 cache size    10943, 1751446 req, miss ratio 0.0480, byte miss ratio 0.0480
cdn1_colo28.ns755 S3FIFO-0.3000-1.9000 cache size    21887, 1751446 req, miss ratio 0.0357, byte miss ratio 0.0357
cdn1_colo28.ns755 S3FIFO-0.3000-1.9000 cache size    43775, 1751446 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_colo28.ns755 S3FIFO-0.2000-0.9000 cache size       54, 1751446 req, miss ratio 0.6172, byte miss ratio 0.6172
cdn1_colo28.ns755 S3FIFO-0.2000-0.9000 cache size      164, 1751446 req, miss ratio 0.5753, byte miss ratio 0.5753
cdn1_colo28.ns755 S3FIFO-0.2000-0.9000 cache size      547, 1751446 req, miss ratio 0.5054, byte miss ratio 0.5054
cdn1_colo28.ns755 S3FIFO-0.2000-0.9000 cache size     1641, 1751446 req, miss ratio 0.4048, byte miss ratio 0.4048
cdn1_colo28.ns755 S3FIFO-0.2000-0.9000 cache size     5471, 1751446 req, miss ratio 0.1028, byte miss ratio 0.1028
cdn1_colo28.ns755 S3FIFO-0.2000-0.9000 cache size    10943, 1751446 req, miss ratio 0.0468, byte miss ratio 0.0468
cdn1_colo28.ns755 S3FIFO-0.2000-0.9000 cache size    21887, 1751446 req, miss ratio 0.0356, byte miss ratio 0.0356
cdn1_colo28.ns755 S3FIFO-0.2000-0.9000 cache size    43775, 1751446 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_colo28.ns755 S3FIFO-0.9900-0.9000 cache size       54, 1751446 req, miss ratio 0.6546, byte miss ratio 0.6546
cdn1_colo28.ns755 S3FIFO-0.9900-0.9000 cache size      164, 1751446 req, miss ratio 0.6227, byte miss ratio 0.6227
cdn1_colo28.ns755 S3FIFO-0.9900-0.9000 cache size      547, 1751446 req, miss ratio 0.5731, byte miss ratio 0.5731
