cdn1_allcolo.ns1089 S3FIFO-0.5000-1.9000 cache size        7, 1345514 req, miss ratio 0.6015, byte miss ratio 0.6015
cdn1_allcolo.ns1089 S3FIFO-0.5000-1.9000 cache size       24, 1345514 req, miss ratio 0.4969, byte miss ratio 0.4969
cdn1_allcolo.ns1089 S3FIFO-0.5000-1.9000 cache size       73, 1345514 req, miss ratio 0.2838, byte miss ratio 0.2838
cdn1_allcolo.ns1089 S3FIFO-0.5000-1.9000 cache size      246, 1345514 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns1089 S3FIFO-0.5000-1.9000 cache size      493, 1345514 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns1089 S3FIFO-0.5000-1.9000 cache size      986, 1345514 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns1089 S3FIFO-0.5000-1.9000 cache size     1972, 1345514 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1089 S3FIFO-0.8500-0.9000 cache size        7, 1345514 req, miss ratio 0.6184, byte miss ratio 0.6184
cdn1_allcolo.ns1089 S3FIFO-0.8500-0.9000 cache size       24, 1345514 req, miss ratio 0.5147, byte miss ratio 0.5147
cdn1_allcolo.ns1089 S3FIFO-0.8500-0.9000 cache size       73, 1345514 req, miss ratio 0.3152, byte miss ratio 0.3152
cdn1_allcolo.ns1089 S3FIFO-0.8500-0.9000 cache size      246, 1345514 req, miss ratio 0.0669, byte miss ratio 0.0669
cdn1_allcolo.ns1089 S3FIFO-0.8500-0.9000 cache size      493, 1345514 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns1089 S3FIFO-0.8500-0.9000 cache size      986, 1345514 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns1089 S3FIFO-0.8500-0.9000 cache size     1972, 1345514 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1089 S3FIFO-0.0010-0.9000 cache size        7, 1345514 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1089 S3FIFO-0.0010-0.9000 cache size       24, 1345514 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1089 S3FIFO-0.0010-0.9000 cache size       73, 1345514 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1089 S3FIFO-0.0010-0.9000 cache size      246, 1345514 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1089 S3FIFO-0.0010-0.9000 cache size      493, 1345514 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1089 S3FIFO-0.0010-0.9000 cache size      986, 1345514 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1089 S3FIFO-0.0010-0.9000 cache size     1972, 1345514 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1089 S3FIFO-0.2000-0.9000 cache size        7, 1345514 req, miss ratio 0.5838, byte miss ratio 0.5838
cdn1_allcolo.ns1089 S3FIFO-0.2000-0.9000 cache size       24, 1345514 req, miss ratio 0.4544, byte miss ratio 0.4544
cdn1_allcolo.ns1089 S3FIFO-0.2000-0.9000 cache size       73, 1345514 req, miss ratio 0.2517, byte miss ratio 0.2517
cdn1_allcolo.ns1089 S3FIFO-0.2000-0.9000 cache size      246, 1345514 req, miss ratio 0.0375, byte miss ratio 0.0375
cdn1_allcolo.ns1089 S3FIFO-0.2000-0.9000 cache size      493, 1345514 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns1089 S3FIFO-0.2000-0.9000 cache size      986, 1345514 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns1089 S3FIFO-0.2000-0.9000 cache size     1972, 1345514 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1089 S3FIFO-0.6500-0.9000 cache size        7, 1345514 req, miss ratio 0.6051, byte miss ratio 0.6051
cdn1_allcolo.ns1089 S3FIFO-0.6500-0.9000 cache size       24, 1345514 req, miss ratio 0.4990, byte miss ratio 0.4990
cdn1_allcolo.ns1089 S3FIFO-0.6500-0.9000 cache size       73, 1345514 req, miss ratio 0.2980, byte miss ratio 0.2980
cdn1_allcolo.ns1089 S3FIFO-0.6500-0.9000 cache size      246, 1345514 req, miss ratio 0.0568, byte miss ratio 0.0568
cdn1_allcolo.ns1089 S3FIFO-0.6500-0.9000 cache size      493, 1345514 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_allcolo.ns1089 S3FIFO-0.6500-0.9000 cache size      986, 1345514 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns1089 S3FIFO-0.6500-0.9000 cache size     1972, 1345514 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns1089 S3FIFO-0.1500-0.9000 cache size        7, 1345514 req, miss ratio 0.5838, byte miss ratio 0.5838
cdn1_allcolo.ns1089 S3FIFO-0.1500-0.9000 cache size       24, 1345514 req, miss ratio 0.4502, byte miss ratio 0.4502
cdn1_allcolo.ns1089 S3FIFO-0.1500-0.9000 cache size       73, 1345514 req, miss ratio 0.2453, byte miss ratio 0.2453
cdn1_allcolo.ns1089 S3FIFO-0.1500-0.9000 cache size      246, 1345514 req, miss ratio 0.0358, byte miss ratio 0.0358
cdn1_allcolo.ns1089 S3FIFO-0.1500-0.9000 cache size      493, 1345514 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_allcolo.ns1089 S3FIFO-0.1500-0.9000 cache size      986, 1345514 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns1089 S3FIFO-0.1500-0.9000 cache size     1972, 1345514 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1089 S3FIFO-0.5000-0.9000 cache size        7, 1345514 req, miss ratio 0.5980, byte miss ratio 0.5980
cdn1_allcolo.ns1089 S3FIFO-0.5000-0.9000 cache size       24, 1345514 req, miss ratio 0.4877, byte miss ratio 0.4877
cdn1_allcolo.ns1089 S3FIFO-0.5000-0.9000 cache size       73, 1345514 req, miss ratio 0.2832, byte miss ratio 0.2832
cdn1_allcolo.ns1089 S3FIFO-0.5000-0.9000 cache size      246, 1345514 req, miss ratio 0.0499, byte miss ratio 0.0499
cdn1_allcolo.ns1089 S3FIFO-0.5000-0.9000 cache size      493, 1345514 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns1089 S3FIFO-0.5000-0.9000 cache size      986, 1345514 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns1089 S3FIFO-0.5000-0.9000 cache size     1972, 1345514 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1089 S3FIFO-0.2000-1.9000 cache size        7, 1345514 req, miss ratio 0.5891, byte miss ratio 0.5891
cdn1_allcolo.ns1089 S3FIFO-0.2000-1.9000 cache size       24, 1345514 req, miss ratio 0.4687, byte miss ratio 0.4687
cdn1_allcolo.ns1089 S3FIFO-0.2000-1.9000 cache size       73, 1345514 req, miss ratio 0.2578, byte miss ratio 0.2578
cdn1_allcolo.ns1089 S3FIFO-0.2000-1.9000 cache size      246, 1345514 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_allcolo.ns1089 S3FIFO-0.2000-1.9000 cache size      493, 1345514 req, miss ratio 0.0139, byte miss ratio 0.0139
cdn1_allcolo.ns1089 S3FIFO-0.2000-1.9000 cache size      986, 1345514 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns1089 S3FIFO-0.2000-1.9000 cache size     1972, 1345514 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1089 S3FIFO-0.7500-0.9000 cache size        7, 1345514 req, miss ratio 0.6184, byte miss ratio 0.6184
cdn1_allcolo.ns1089 S3FIFO-0.7500-0.9000 cache size       24, 1345514 req, miss ratio 0.5091, byte miss ratio 0.5091
cdn1_allcolo.ns1089 S3FIFO-0.7500-0.9000 cache size       73, 1345514 req, miss ratio 0.3069, byte miss ratio 0.3069
cdn1_allcolo.ns1089 S3FIFO-0.7500-0.9000 cache size      246, 1345514 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_allcolo.ns1089 S3FIFO-0.7500-0.9000 cache size      493, 1345514 req, miss ratio 0.0203, byte miss ratio 0.0203
cdn1_allcolo.ns1089 S3FIFO-0.7500-0.9000 cache size      986, 1345514 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns1089 S3FIFO-0.7500-0.9000 cache size     1972, 1345514 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns1089 S3FIFO-0.8000-1.9000 cache size        7, 1345514 req, miss ratio 0.6235, byte miss ratio 0.6235
cdn1_allcolo.ns1089 S3FIFO-0.8000-1.9000 cache size       24, 1345514 req, miss ratio 0.5154, byte miss ratio 0.5154
cdn1_allcolo.ns1089 S3FIFO-0.8000-1.9000 cache size       73, 1345514 req, miss ratio 0.3071, byte miss ratio 0.3071
cdn1_allcolo.ns1089 S3FIFO-0.8000-1.9000 cache size      246, 1345514 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_allcolo.ns1089 S3FIFO-0.8000-1.9000 cache size      493, 1345514 req, miss ratio 0.0207, byte miss ratio 0.0207
cdn1_allcolo.ns1089 S3FIFO-0.8000-1.9000 cache size      986, 1345514 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns1089 S3FIFO-0.8000-1.9000 cache size     1972, 1345514 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1089 S3FIFO-0.4500-1.9000 cache size        7, 1345514 req, miss ratio 0.6015, byte miss ratio 0.6015
cdn1_allcolo.ns1089 S3FIFO-0.4500-1.9000 cache size       24, 1345514 req, miss ratio 0.4906, byte miss ratio 0.4906
cdn1_allcolo.ns1089 S3FIFO-0.4500-1.9000 cache size       73, 1345514 req, miss ratio 0.2792, byte miss ratio 0.2792
cdn1_allcolo.ns1089 S3FIFO-0.4500-1.9000 cache size      246, 1345514 req, miss ratio 0.0468, byte miss ratio 0.0468
cdn1_allcolo.ns1089 S3FIFO-0.4500-1.9000 cache size      493, 1345514 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_allcolo.ns1089 S3FIFO-0.4500-1.9000 cache size      986, 1345514 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns1089 S3FIFO-0.4500-1.9000 cache size     1972, 1345514 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1089 S3FIFO-0.2500-0.9000 cache size        7, 1345514 req, miss ratio 0.5838, byte miss ratio 0.5838
cdn1_allcolo.ns1089 S3FIFO-0.2500-0.9000 cache size       24, 1345514 req, miss ratio 0.4627, byte miss ratio 0.4627
cdn1_allcolo.ns1089 S3FIFO-0.2500-0.9000 cache size       73, 1345514 req, miss ratio 0.2578, byte miss ratio 0.2578
cdn1_allcolo.ns1089 S3FIFO-0.2500-0.9000 cache size      246, 1345514 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_allcolo.ns1089 S3FIFO-0.2500-0.9000 cache size      493, 1345514 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_allcolo.ns1089 S3FIFO-0.2500-0.9000 cache size      986, 1345514 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns1089 S3FIFO-0.2500-0.9000 cache size     1972, 1345514 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1089 S3FIFO-0.2500-1.9000 cache size        7, 1345514 req, miss ratio 0.5891, byte miss ratio 0.5891
cdn1_allcolo.ns1089 S3FIFO-0.2500-1.9000 cache size       24, 1345514 req, miss ratio 0.4765, byte miss ratio 0.4765
cdn1_allcolo.ns1089 S3FIFO-0.2500-1.9000 cache size       73, 1345514 req, miss ratio 0.2628, byte miss ratio 0.2628
cdn1_allcolo.ns1089 S3FIFO-0.2500-1.9000 cache size      246, 1345514 req, miss ratio 0.0395, byte miss ratio 0.0395
cdn1_allcolo.ns1089 S3FIFO-0.2500-1.9000 cache size      493, 1345514 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_allcolo.ns1089 S3FIFO-0.2500-1.9000 cache size      986, 1345514 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns1089 S3FIFO-0.2500-1.9000 cache size     1972, 1345514 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1089 S3FIFO-0.3000-1.9000 cache size        7, 1345514 req, miss ratio 0.5955, byte miss ratio 0.5955
cdn1_allcolo.ns1089 S3FIFO-0.3000-1.9000 cache size       24, 1345514 req, miss ratio 0.4802, byte miss ratio 0.4802
cdn1_allcolo.ns1089 S3FIFO-0.3000-1.9000 cache size       73, 1345514 req, miss ratio 0.2664, byte miss ratio 0.2664
cdn1_allcolo.ns1089 S3FIFO-0.3000-1.9000 cache size      246, 1345514 req, miss ratio 0.0411, byte miss ratio 0.0411
cdn1_allcolo.ns1089 S3FIFO-0.3000-1.9000 cache size      493, 1345514 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns1089 S3FIFO-0.3000-1.9000 cache size      986, 1345514 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns1089 S3FIFO-0.3000-1.9000 cache size     1972, 1345514 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1089 S3FIFO-0.7000-1.9000 cache size        7, 1345514 req, miss ratio 0.6085, byte miss ratio 0.6085
cdn1_allcolo.ns1089 S3FIFO-0.7000-1.9000 cache size       24, 1345514 req, miss ratio 0.5083, byte miss ratio 0.5083
cdn1_allcolo.ns1089 S3FIFO-0.7000-1.9000 cache size       73, 1345514 req, miss ratio 0.3004, byte miss ratio 0.3004
cdn1_allcolo.ns1089 S3FIFO-0.7000-1.9000 cache size      246, 1345514 req, miss ratio 0.0574, byte miss ratio 0.0574
cdn1_allcolo.ns1089 S3FIFO-0.7000-1.9000 cache size      493, 1345514 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns1089 S3FIFO-0.7000-1.9000 cache size      986, 1345514 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns1089 S3FIFO-0.7000-1.9000 cache size     1972, 1345514 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns1089 S3FIFO-0.0500-1.9000 cache size        7, 1345514 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1089 S3FIFO-0.0500-1.9000 cache size       24, 1345514 req, miss ratio 0.4572, byte miss ratio 0.4572
cdn1_allcolo.ns1089 S3FIFO-0.0500-1.9000 cache size       73, 1345514 req, miss ratio 0.2432, byte miss ratio 0.2432
cdn1_allcolo.ns1089 S3FIFO-0.0500-1.9000 cache size      246, 1345514 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_allcolo.ns1089 S3FIFO-0.0500-1.9000 cache size      493, 1345514 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_allcolo.ns1089 S3FIFO-0.0500-1.9000 cache size      986, 1345514 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns1089 S3FIFO-0.0500-1.9000 cache size     1972, 1345514 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1089 S3FIFO-0.4000-1.9000 cache size        7, 1345514 req, miss ratio 0.5955, byte miss ratio 0.5955
cdn1_allcolo.ns1089 S3FIFO-0.4000-1.9000 cache size       24, 1345514 req, miss ratio 0.4871, byte miss ratio 0.4871
cdn1_allcolo.ns1089 S3FIFO-0.4000-1.9000 cache size       73, 1345514 req, miss ratio 0.2758, byte miss ratio 0.2758
cdn1_allcolo.ns1089 S3FIFO-0.4000-1.9000 cache size      246, 1345514 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns1089 S3FIFO-0.4000-1.9000 cache size      493, 1345514 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns1089 S3FIFO-0.4000-1.9000 cache size      986, 1345514 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns1089 S3FIFO-0.4000-1.9000 cache size     1972, 1345514 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1089 S3FIFO-0.9500-0.9000 cache size        7, 1345514 req, miss ratio 0.6474, byte miss ratio 0.6474
cdn1_allcolo.ns1089 S3FIFO-0.9500-0.9000 cache size       24, 1345514 req, miss ratio 0.5258, byte miss ratio 0.5258
cdn1_allcolo.ns1089 S3FIFO-0.9500-0.9000 cache size       73, 1345514 req, miss ratio 0.3209, byte miss ratio 0.3209
cdn1_allcolo.ns1089 S3FIFO-0.9500-0.9000 cache size      246, 1345514 req, miss ratio 0.0718, byte miss ratio 0.0718
cdn1_allcolo.ns1089 S3FIFO-0.9500-0.9000 cache size      493, 1345514 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_allcolo.ns1089 S3FIFO-0.9500-0.9000 cache size      986, 1345514 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns1089 S3FIFO-0.9500-0.9000 cache size     1972, 1345514 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns1089 S3FIFO-0.5500-0.9000 cache size        7, 1345514 req, miss ratio 0.5980, byte miss ratio 0.5980
cdn1_allcolo.ns1089 S3FIFO-0.5500-0.9000 cache size       24, 1345514 req, miss ratio 0.4917, byte miss ratio 0.4917
cdn1_allcolo.ns1089 S3FIFO-0.5500-0.9000 cache size       73, 1345514 req, miss ratio 0.2889, byte miss ratio 0.2889
cdn1_allcolo.ns1089 S3FIFO-0.5500-0.9000 cache size      246, 1345514 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns1089 S3FIFO-0.5500-0.9000 cache size      493, 1345514 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns1089 S3FIFO-0.5500-0.9000 cache size      986, 1345514 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns1089 S3FIFO-0.5500-0.9000 cache size     1972, 1345514 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1089 S3FIFO-0.9900-1.9000 cache size        7, 1345514 req, miss ratio 0.6534, byte miss ratio 0.6534
cdn1_allcolo.ns1089 S3FIFO-0.9900-1.9000 cache size       24, 1345514 req, miss ratio 0.5332, byte miss ratio 0.5332
cdn1_allcolo.ns1089 S3FIFO-0.9900-1.9000 cache size       73, 1345514 req, miss ratio 0.3171, byte miss ratio 0.3171
cdn1_allcolo.ns1089 S3FIFO-0.9900-1.9000 cache size      246, 1345514 req, miss ratio 0.0701, byte miss ratio 0.0701
cdn1_allcolo.ns1089 S3FIFO-0.9900-1.9000 cache size      493, 1345514 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_allcolo.ns1089 S3FIFO-0.9900-1.9000 cache size      986, 1345514 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns1089 S3FIFO-0.9900-1.9000 cache size     1972, 1345514 req, miss ratio 0.0027, byte miss ratio 0.0027
