tencentBlock.ns21346 S3FIFO-0.0500-1.9000 cache size     2264, 56456554 req, miss ratio 0.7851, byte miss ratio 0.7851
tencentBlock.ns21346 S3FIFO-0.0500-1.9000 cache size     6792, 56456554 req, miss ratio 0.7006, byte miss ratio 0.7006
tencentBlock.ns21346 S3FIFO-0.0500-1.9000 cache size    22640, 56456554 req, miss ratio 0.5801, byte miss ratio 0.5801
tencentBlock.ns21346 S3FIFO-0.0500-1.9000 cache size    67921, 56456554 req, miss ratio 0.4435, byte miss ratio 0.4435
tencentBlock.ns21346 S3FIFO-0.0500-1.9000 cache size   226404, 56456554 req, miss ratio 0.2309, byte miss ratio 0.2309
tencentBlock.ns21346 S3FIFO-0.0500-1.9000 cache size   452809, 56456554 req, miss ratio 0.1353, byte miss ratio 0.1353
tencentBlock.ns21346 S3FIFO-0.0500-1.9000 cache size   905618, 56456554 req, miss ratio 0.0576, byte miss ratio 0.0576
tencentBlock.ns21346 S3FIFO-0.0500-1.9000 cache size  1811237, 56456554 req, miss ratio 0.0414, byte miss ratio 0.0414
tencentBlock.ns21346 S3FIFO-0.0250-0.9000 cache size     2264, 56456554 req, miss ratio 0.7956, byte miss ratio 0.7956
tencentBlock.ns21346 S3FIFO-0.0250-0.9000 cache size     6792, 56456554 req, miss ratio 0.7117, byte miss ratio 0.7117
tencentBlock.ns21346 S3FIFO-0.0250-0.9000 cache size    22640, 56456554 req, miss ratio 0.5964, byte miss ratio 0.5964
tencentBlock.ns21346 S3FIFO-0.0250-0.9000 cache size    67921, 56456554 req, miss ratio 0.4491, byte miss ratio 0.4491
tencentBlock.ns21346 S3FIFO-0.0250-0.9000 cache size   226404, 56456554 req, miss ratio 0.2313, byte miss ratio 0.2313
tencentBlock.ns21346 S3FIFO-0.0250-0.9000 cache size   452809, 56456554 req, miss ratio 0.1368, byte miss ratio 0.1368
tencentBlock.ns21346 S3FIFO-0.0250-0.9000 cache size   905618, 56456554 req, miss ratio 0.0576, byte miss ratio 0.0576
tencentBlock.ns21346 S3FIFO-0.0250-0.9000 cache size  1811237, 56456554 req, miss ratio 0.0415, byte miss ratio 0.0415
tencentBlock.ns21346 S3FIFO-0.2000-1.9000 cache size     2264, 56456554 req, miss ratio 0.7781, byte miss ratio 0.7781
tencentBlock.ns21346 S3FIFO-0.2000-1.9000 cache size     6792, 56456554 req, miss ratio 0.6770, byte miss ratio 0.6770
tencentBlock.ns21346 S3FIFO-0.2000-1.9000 cache size    22640, 56456554 req, miss ratio 0.5590, byte miss ratio 0.5590
tencentBlock.ns21346 S3FIFO-0.2000-1.9000 cache size    67921, 56456554 req, miss ratio 0.4459, byte miss ratio 0.4459
tencentBlock.ns21346 S3FIFO-0.2000-1.9000 cache size   226404, 56456554 req, miss ratio 0.2283, byte miss ratio 0.2283
tencentBlock.ns21346 S3FIFO-0.2000-1.9000 cache size   452809, 56456554 req, miss ratio 0.1287, byte miss ratio 0.1287
