cdn1_allcolo.ns931 S3FIFO-0.8000-0.9000 cache size      428, 2383141 req, miss ratio 0.1814, byte miss ratio 0.1814
cdn1_allcolo.ns931 S3FIFO-0.8000-0.9000 cache size     1285, 2383141 req, miss ratio 0.1802, byte miss ratio 0.1802
cdn1_allcolo.ns931 S3FIFO-0.8000-0.9000 cache size     4284, 2383141 req, miss ratio 0.1800, byte miss ratio 0.1800
cdn1_allcolo.ns931 S3FIFO-0.8000-0.9000 cache size    12853, 2383141 req, miss ratio 0.1799, byte miss ratio 0.1799
cdn1_allcolo.ns931 S3FIFO-0.8000-0.9000 cache size    42844, 2383141 req, miss ratio 0.1798, byte miss ratio 0.1798
cdn1_allcolo.ns931 S3FIFO-0.8000-0.9000 cache size    85688, 2383141 req, miss ratio 0.1798, byte miss ratio 0.1798
cdn1_allcolo.ns931 S3FIFO-0.8000-0.9000 cache size   171376, 2383141 req, miss ratio 0.1798, byte miss ratio 0.1798
cdn1_allcolo.ns931 S3FIFO-0.8000-0.9000 cache size   342752, 2383141 req, miss ratio 0.1798, byte miss ratio 0.1798
cdn1_allcolo.ns931 S3FIFO-0.0500-0.9000 cache size      428, 2383141 req, miss ratio 0.1967, byte miss ratio 0.1967
cdn1_allcolo.ns931 S3FIFO-0.0500-0.9000 cache size     1285, 2383141 req, miss ratio 0.1912, byte miss ratio 0.1912
cdn1_allcolo.ns931 S3FIFO-0.0500-0.9000 cache size     4284, 2383141 req, miss ratio 0.1833, byte miss ratio 0.1833
cdn1_allcolo.ns931 S3FIFO-0.0500-0.9000 cache size    12853, 2383141 req, miss ratio 0.1799, byte miss ratio 0.1799
cdn1_allcolo.ns931 S3FIFO-0.0500-0.9000 cache size    42844, 2383141 req, miss ratio 0.1798, byte miss ratio 0.1798
cdn1_allcolo.ns931 S3FIFO-0.0500-0.9000 cache size    85688, 2383141 req, miss ratio 0.1798, byte miss ratio 0.1798
cdn1_allcolo.ns931 S3FIFO-0.0500-0.9000 cache size   171376, 2383141 req, miss ratio 0.1798, byte miss ratio 0.1798
cdn1_allcolo.ns931 S3FIFO-0.0500-0.9000 cache size   342752, 2383141 req, miss ratio 0.1798, byte miss ratio 0.1798
cdn1_allcolo.ns931 S3FIFO-0.7500-0.9000 cache size      428, 2383141 req, miss ratio 0.1815, byte miss ratio 0.1815
