tencentBlock.ns11057 S3FIFO-0.5000-0.9000 cache size       87, 1661570 req, miss ratio 0.2955, byte miss ratio 0.2955
tencentBlock.ns11057 S3FIFO-0.5000-0.9000 cache size      262, 1661570 req, miss ratio 0.2612, byte miss ratio 0.2612
tencentBlock.ns11057 S3FIFO-0.5000-0.9000 cache size      874, 1661570 req, miss ratio 0.2492, byte miss ratio 0.2492
tencentBlock.ns11057 S3FIFO-0.5000-0.9000 cache size     2624, 1661570 req, miss ratio 0.2378, byte miss ratio 0.2378
tencentBlock.ns11057 S3FIFO-0.5000-0.9000 cache size     8748, 1661570 req, miss ratio 0.2301, byte miss ratio 0.2301
tencentBlock.ns11057 S3FIFO-0.5000-0.9000 cache size    17497, 1661570 req, miss ratio 0.2157, byte miss ratio 0.2157
tencentBlock.ns11057 S3FIFO-0.5000-0.9000 cache size    34994, 1661570 req, miss ratio 0.1903, byte miss ratio 0.1903
tencentBlock.ns11057 S3FIFO-0.5000-0.9000 cache size    69988, 1661570 req, miss ratio 0.0699, byte miss ratio 0.0699
tencentBlock.ns11057 S3FIFO-0.4000-1.9000 cache size       87, 1661570 req, miss ratio 0.2800, byte miss ratio 0.2800
tencentBlock.ns11057 S3FIFO-0.4000-1.9000 cache size      262, 1661570 req, miss ratio 0.2589, byte miss ratio 0.2589
tencentBlock.ns11057 S3FIFO-0.4000-1.9000 cache size      874, 1661570 req, miss ratio 0.2422, byte miss ratio 0.2422
tencentBlock.ns11057 S3FIFO-0.4000-1.9000 cache size     2624, 1661570 req, miss ratio 0.2349, byte miss ratio 0.2349
tencentBlock.ns11057 S3FIFO-0.4000-1.9000 cache size     8748, 1661570 req, miss ratio 0.2254, byte miss ratio 0.2254
tencentBlock.ns11057 S3FIFO-0.4000-1.9000 cache size    17497, 1661570 req, miss ratio 0.2294, byte miss ratio 0.2294
tencentBlock.ns11057 S3FIFO-0.4000-1.9000 cache size    34994, 1661570 req, miss ratio 0.1947, byte miss ratio 0.1947
tencentBlock.ns11057 S3FIFO-0.4000-1.9000 cache size    69988, 1661570 req, miss ratio 0.0669, byte miss ratio 0.0669
tencentBlock.ns11057 S3FIFO-0.3000-1.9000 cache size       87, 1661570 req, miss ratio 0.2745, byte miss ratio 0.2745
tencentBlock.ns11057 S3FIFO-0.3000-1.9000 cache size      262, 1661570 req, miss ratio 0.2585, byte miss ratio 0.2585
tencentBlock.ns11057 S3FIFO-0.3000-1.9000 cache size      874, 1661570 req, miss ratio 0.2421, byte miss ratio 0.2421
tencentBlock.ns11057 S3FIFO-0.3000-1.9000 cache size     2624, 1661570 req, miss ratio 0.2338, byte miss ratio 0.2338
tencentBlock.ns11057 S3FIFO-0.3000-1.9000 cache size     8748, 1661570 req, miss ratio 0.2244, byte miss ratio 0.2244
tencentBlock.ns11057 S3FIFO-0.3000-1.9000 cache size    17497, 1661570 req, miss ratio 0.2270, byte miss ratio 0.2270
tencentBlock.ns11057 S3FIFO-0.3000-1.9000 cache size    34994, 1661570 req, miss ratio 0.1784, byte miss ratio 0.1784
tencentBlock.ns11057 S3FIFO-0.3000-1.9000 cache size    69988, 1661570 req, miss ratio 0.0639, byte miss ratio 0.0639
tencentBlock.ns11057 S3FIFO-0.3500-0.9000 cache size       87, 1661570 req, miss ratio 0.2772, byte miss ratio 0.2772
tencentBlock.ns11057 S3FIFO-0.3500-0.9000 cache size      262, 1661570 req, miss ratio 0.2604, byte miss ratio 0.2604
tencentBlock.ns11057 S3FIFO-0.3500-0.9000 cache size      874, 1661570 req, miss ratio 0.2490, byte miss ratio 0.2490
tencentBlock.ns11057 S3FIFO-0.3500-0.9000 cache size     2624, 1661570 req, miss ratio 0.2361, byte miss ratio 0.2361
tencentBlock.ns11057 S3FIFO-0.3500-0.9000 cache size     8748, 1661570 req, miss ratio 0.2262, byte miss ratio 0.2262
tencentBlock.ns11057 S3FIFO-0.3500-0.9000 cache size    17497, 1661570 req, miss ratio 0.2100, byte miss ratio 0.2100
tencentBlock.ns11057 S3FIFO-0.3500-0.9000 cache size    34994, 1661570 req, miss ratio 0.1862, byte miss ratio 0.1862
tencentBlock.ns11057 S3FIFO-0.3500-0.9000 cache size    69988, 1661570 req, miss ratio 0.0648, byte miss ratio 0.0648
tencentBlock.ns11057 S3FIFO-0.6000-1.9000 cache size       87, 1661570 req, miss ratio 0.3186, byte miss ratio 0.3186
tencentBlock.ns11057 S3FIFO-0.6000-1.9000 cache size      262, 1661570 req, miss ratio 0.2615, byte miss ratio 0.2615
tencentBlock.ns11057 S3FIFO-0.6000-1.9000 cache size      874, 1661570 req, miss ratio 0.2470, byte miss ratio 0.2470
tencentBlock.ns11057 S3FIFO-0.6000-1.9000 cache size     2624, 1661570 req, miss ratio 0.2398, byte miss ratio 0.2398
tencentBlock.ns11057 S3FIFO-0.6000-1.9000 cache size     8748, 1661570 req, miss ratio 0.2313, byte miss ratio 0.2313
tencentBlock.ns11057 S3FIFO-0.6000-1.9000 cache size    17497, 1661570 req, miss ratio 0.2293, byte miss ratio 0.2293
tencentBlock.ns11057 S3FIFO-0.6000-1.9000 cache size    34994, 1661570 req, miss ratio 0.1697, byte miss ratio 0.1697
tencentBlock.ns11057 S3FIFO-0.6000-1.9000 cache size    69988, 1661570 req, miss ratio 0.0703, byte miss ratio 0.0703
tencentBlock.ns11057 S3FIFO-0.1000-1.9000 cache size       87, 1661570 req, miss ratio 0.2774, byte miss ratio 0.2774
tencentBlock.ns11057 S3FIFO-0.1000-1.9000 cache size      262, 1661570 req, miss ratio 0.2623, byte miss ratio 0.2623
tencentBlock.ns11057 S3FIFO-0.1000-1.9000 cache size      874, 1661570 req, miss ratio 0.2426, byte miss ratio 0.2426
tencentBlock.ns11057 S3FIFO-0.1000-1.9000 cache size     2624, 1661570 req, miss ratio 0.2334, byte miss ratio 0.2334
tencentBlock.ns11057 S3FIFO-0.1000-1.9000 cache size     8748, 1661570 req, miss ratio 0.2241, byte miss ratio 0.2241
tencentBlock.ns11057 S3FIFO-0.1000-1.9000 cache size    17497, 1661570 req, miss ratio 0.2185, byte miss ratio 0.2185
tencentBlock.ns11057 S3FIFO-0.1000-1.9000 cache size    34994, 1661570 req, miss ratio 0.1527, byte miss ratio 0.1527
tencentBlock.ns11057 S3FIFO-0.1000-1.9000 cache size    69988, 1661570 req, miss ratio 0.0610, byte miss ratio 0.0610
tencentBlock.ns11057 S3FIFO-0.7000-1.9000 cache size       87, 1661570 req, miss ratio 0.3422, byte miss ratio 0.3422
tencentBlock.ns11057 S3FIFO-0.7000-1.9000 cache size      262, 1661570 req, miss ratio 0.2630, byte miss ratio 0.2630
tencentBlock.ns11057 S3FIFO-0.7000-1.9000 cache size      874, 1661570 req, miss ratio 0.2531, byte miss ratio 0.2531
tencentBlock.ns11057 S3FIFO-0.7000-1.9000 cache size     2624, 1661570 req, miss ratio 0.2406, byte miss ratio 0.2406
tencentBlock.ns11057 S3FIFO-0.7000-1.9000 cache size     8748, 1661570 req, miss ratio 0.2320, byte miss ratio 0.2320
tencentBlock.ns11057 S3FIFO-0.7000-1.9000 cache size    17497, 1661570 req, miss ratio 0.2267, byte miss ratio 0.2267
tencentBlock.ns11057 S3FIFO-0.7000-1.9000 cache size    34994, 1661570 req, miss ratio 0.1684, byte miss ratio 0.1684
tencentBlock.ns11057 S3FIFO-0.7000-1.9000 cache size    69988, 1661570 req, miss ratio 0.0724, byte miss ratio 0.0724
tencentBlock.ns11057 S3FIFO-0.2000-1.9000 cache size       87, 1661570 req, miss ratio 0.2743, byte miss ratio 0.2743
tencentBlock.ns11057 S3FIFO-0.2000-1.9000 cache size      262, 1661570 req, miss ratio 0.2591, byte miss ratio 0.2591
tencentBlock.ns11057 S3FIFO-0.2000-1.9000 cache size      874, 1661570 req, miss ratio 0.2423, byte miss ratio 0.2423
tencentBlock.ns11057 S3FIFO-0.2000-1.9000 cache size     2624, 1661570 req, miss ratio 0.2334, byte miss ratio 0.2334
tencentBlock.ns11057 S3FIFO-0.2000-1.9000 cache size     8748, 1661570 req, miss ratio 0.2247, byte miss ratio 0.2247
tencentBlock.ns11057 S3FIFO-0.2000-1.9000 cache size    17497, 1661570 req, miss ratio 0.2213, byte miss ratio 0.2213
tencentBlock.ns11057 S3FIFO-0.2000-1.9000 cache size    34994, 1661570 req, miss ratio 0.1612, byte miss ratio 0.1612
tencentBlock.ns11057 S3FIFO-0.2000-1.9000 cache size    69988, 1661570 req, miss ratio 0.0619, byte miss ratio 0.0619
tencentBlock.ns11057 S3FIFO-0.6500-0.9000 cache size       87, 1661570 req, miss ratio 0.3313, byte miss ratio 0.3313
tencentBlock.ns11057 S3FIFO-0.6500-0.9000 cache size      262, 1661570 req, miss ratio 0.2619, byte miss ratio 0.2619
tencentBlock.ns11057 S3FIFO-0.6500-0.9000 cache size      874, 1661570 req, miss ratio 0.2508, byte miss ratio 0.2508
tencentBlock.ns11057 S3FIFO-0.6500-0.9000 cache size     2624, 1661570 req, miss ratio 0.2405, byte miss ratio 0.2405
tencentBlock.ns11057 S3FIFO-0.6500-0.9000 cache size     8748, 1661570 req, miss ratio 0.2311, byte miss ratio 0.2311
tencentBlock.ns11057 S3FIFO-0.6500-0.9000 cache size    17497, 1661570 req, miss ratio 0.2235, byte miss ratio 0.2235
tencentBlock.ns11057 S3FIFO-0.6500-0.9000 cache size    34994, 1661570 req, miss ratio 0.1693, byte miss ratio 0.1693
tencentBlock.ns11057 S3FIFO-0.6500-0.9000 cache size    69988, 1661570 req, miss ratio 0.0712, byte miss ratio 0.0712
tencentBlock.ns11057 S3FIFO-0.2500-1.9000 cache size       87, 1661570 req, miss ratio 0.2734, byte miss ratio 0.2734
tencentBlock.ns11057 S3FIFO-0.2500-1.9000 cache size      262, 1661570 req, miss ratio 0.2585, byte miss ratio 0.2585
tencentBlock.ns11057 S3FIFO-0.2500-1.9000 cache size      874, 1661570 req, miss ratio 0.2422, byte miss ratio 0.2422
tencentBlock.ns11057 S3FIFO-0.2500-1.9000 cache size     2624, 1661570 req, miss ratio 0.2335, byte miss ratio 0.2335
tencentBlock.ns11057 S3FIFO-0.2500-1.9000 cache size     8748, 1661570 req, miss ratio 0.2239, byte miss ratio 0.2239
tencentBlock.ns11057 S3FIFO-0.2500-1.9000 cache size    17497, 1661570 req, miss ratio 0.2238, byte miss ratio 0.2238
tencentBlock.ns11057 S3FIFO-0.2500-1.9000 cache size    34994, 1661570 req, miss ratio 0.1687, byte miss ratio 0.1687
tencentBlock.ns11057 S3FIFO-0.2500-1.9000 cache size    69988, 1661570 req, miss ratio 0.0625, byte miss ratio 0.0625
tencentBlock.ns11057 S3FIFO-0.0050-0.9000 cache size       87, 1661570 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11057 S3FIFO-0.0050-0.9000 cache size      262, 1661570 req, miss ratio 0.2827, byte miss ratio 0.2827
tencentBlock.ns11057 S3FIFO-0.0050-0.9000 cache size      874, 1661570 req, miss ratio 0.2656, byte miss ratio 0.2656
tencentBlock.ns11057 S3FIFO-0.0050-0.9000 cache size     2624, 1661570 req, miss ratio 0.2438, byte miss ratio 0.2438
tencentBlock.ns11057 S3FIFO-0.0050-0.9000 cache size     8748, 1661570 req, miss ratio 0.2248, byte miss ratio 0.2248
tencentBlock.ns11057 S3FIFO-0.0050-0.9000 cache size    17497, 1661570 req, miss ratio 0.2061, byte miss ratio 0.2061
tencentBlock.ns11057 S3FIFO-0.0050-0.9000 cache size    34994, 1661570 req, miss ratio 0.1470, byte miss ratio 0.1470
tencentBlock.ns11057 S3FIFO-0.0050-0.9000 cache size    69988, 1661570 req, miss ratio 0.0598, byte miss ratio 0.0598
tencentBlock.ns11057 S3FIFO-0.0050-1.9000 cache size       87, 1661570 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11057 S3FIFO-0.0050-1.9000 cache size      262, 1661570 req, miss ratio 0.2797, byte miss ratio 0.2797
tencentBlock.ns11057 S3FIFO-0.0050-1.9000 cache size      874, 1661570 req, miss ratio 0.2589, byte miss ratio 0.2589
tencentBlock.ns11057 S3FIFO-0.0050-1.9000 cache size     2624, 1661570 req, miss ratio 0.2424, byte miss ratio 0.2424
tencentBlock.ns11057 S3FIFO-0.0050-1.9000 cache size     8748, 1661570 req, miss ratio 0.2249, byte miss ratio 0.2249
tencentBlock.ns11057 S3FIFO-0.0050-1.9000 cache size    17497, 1661570 req, miss ratio 0.2167, byte miss ratio 0.2167
tencentBlock.ns11057 S3FIFO-0.0050-1.9000 cache size    34994, 1661570 req, miss ratio 0.1470, byte miss ratio 0.1470
tencentBlock.ns11057 S3FIFO-0.0050-1.9000 cache size    69988, 1661570 req, miss ratio 0.0598, byte miss ratio 0.0598
tencentBlock.ns11057 S3FIFO-0.9000-1.9000 cache size       87, 1661570 req, miss ratio 0.3932, byte miss ratio 0.3932
tencentBlock.ns11057 S3FIFO-0.9000-1.9000 cache size      262, 1661570 req, miss ratio 0.2828, byte miss ratio 0.2828
tencentBlock.ns11057 S3FIFO-0.9000-1.9000 cache size      874, 1661570 req, miss ratio 0.2589, byte miss ratio 0.2589
tencentBlock.ns11057 S3FIFO-0.9000-1.9000 cache size     2624, 1661570 req, miss ratio 0.2468, byte miss ratio 0.2468
tencentBlock.ns11057 S3FIFO-0.9000-1.9000 cache size     8748, 1661570 req, miss ratio 0.2380, byte miss ratio 0.2380
tencentBlock.ns11057 S3FIFO-0.9000-1.9000 cache size    17497, 1661570 req, miss ratio 0.2230, byte miss ratio 0.2230
tencentBlock.ns11057 S3FIFO-0.9000-1.9000 cache size    34994, 1661570 req, miss ratio 0.1634, byte miss ratio 0.1634
tencentBlock.ns11057 S3FIFO-0.9000-1.9000 cache size    69988, 1661570 req, miss ratio 0.0768, byte miss ratio 0.0768
tencentBlock.ns11057 S3FIFO-0.0250-0.9000 cache size       87, 1661570 req, miss ratio 0.2892, byte miss ratio 0.2892
tencentBlock.ns11057 S3FIFO-0.0250-0.9000 cache size      262, 1661570 req, miss ratio 0.2733, byte miss ratio 0.2733
tencentBlock.ns11057 S3FIFO-0.0250-0.9000 cache size      874, 1661570 req, miss ratio 0.2541, byte miss ratio 0.2541
tencentBlock.ns11057 S3FIFO-0.0250-0.9000 cache size     2624, 1661570 req, miss ratio 0.2362, byte miss ratio 0.2362
tencentBlock.ns11057 S3FIFO-0.0250-0.9000 cache size     8748, 1661570 req, miss ratio 0.2249, byte miss ratio 0.2249
tencentBlock.ns11057 S3FIFO-0.0250-0.9000 cache size    17497, 1661570 req, miss ratio 0.2062, byte miss ratio 0.2062
tencentBlock.ns11057 S3FIFO-0.0250-0.9000 cache size    34994, 1661570 req, miss ratio 0.1477, byte miss ratio 0.1477
tencentBlock.ns11057 S3FIFO-0.0250-0.9000 cache size    69988, 1661570 req, miss ratio 0.0606, byte miss ratio 0.0606
tencentBlock.ns11057 S3FIFO-0.1500-1.9000 cache size       87, 1661570 req, miss ratio 0.2760, byte miss ratio 0.2760
tencentBlock.ns11057 S3FIFO-0.1500-1.9000 cache size      262, 1661570 req, miss ratio 0.2597, byte miss ratio 0.2597
tencentBlock.ns11057 S3FIFO-0.1500-1.9000 cache size      874, 1661570 req, miss ratio 0.2424, byte miss ratio 0.2424
tencentBlock.ns11057 S3FIFO-0.1500-1.9000 cache size     2624, 1661570 req, miss ratio 0.2332, byte miss ratio 0.2332
tencentBlock.ns11057 S3FIFO-0.1500-1.9000 cache size     8748, 1661570 req, miss ratio 0.2243, byte miss ratio 0.2243
tencentBlock.ns11057 S3FIFO-0.1500-1.9000 cache size    17497, 1661570 req, miss ratio 0.2198, byte miss ratio 0.2198
tencentBlock.ns11057 S3FIFO-0.1500-1.9000 cache size    34994, 1661570 req, miss ratio 0.1560, byte miss ratio 0.1560
tencentBlock.ns11057 S3FIFO-0.1500-1.9000 cache size    69988, 1661570 req, miss ratio 0.0614, byte miss ratio 0.0614
tencentBlock.ns11057 S3FIFO-0.3500-1.9000 cache size       87, 1661570 req, miss ratio 0.2775, byte miss ratio 0.2775
tencentBlock.ns11057 S3FIFO-0.3500-1.9000 cache size      262, 1661570 req, miss ratio 0.2585, byte miss ratio 0.2585
tencentBlock.ns11057 S3FIFO-0.3500-1.9000 cache size      874, 1661570 req, miss ratio 0.2422, byte miss ratio 0.2422
tencentBlock.ns11057 S3FIFO-0.3500-1.9000 cache size     2624, 1661570 req, miss ratio 0.2342, byte miss ratio 0.2342
tencentBlock.ns11057 S3FIFO-0.3500-1.9000 cache size     8748, 1661570 req, miss ratio 0.2245, byte miss ratio 0.2245
tencentBlock.ns11057 S3FIFO-0.3500-1.9000 cache size    17497, 1661570 req, miss ratio 0.2289, byte miss ratio 0.2289
tencentBlock.ns11057 S3FIFO-0.3500-1.9000 cache size    34994, 1661570 req, miss ratio 0.1862, byte miss ratio 0.1862
