tencentBlock.ns7044 S3FIFO-0.9000-0.9000 cache size       89, 1943882 req, miss ratio 0.5052, byte miss ratio 0.5052
tencentBlock.ns7044 S3FIFO-0.9000-0.9000 cache size      268, 1943882 req, miss ratio 0.3578, byte miss ratio 0.3578
tencentBlock.ns7044 S3FIFO-0.9000-0.9000 cache size      893, 1943882 req, miss ratio 0.2638, byte miss ratio 0.2638
tencentBlock.ns7044 S3FIFO-0.9000-0.9000 cache size     2681, 1943882 req, miss ratio 0.2487, byte miss ratio 0.2487
tencentBlock.ns7044 S3FIFO-0.9000-0.9000 cache size     8938, 1943882 req, miss ratio 0.2435, byte miss ratio 0.2435
tencentBlock.ns7044 S3FIFO-0.9000-0.9000 cache size    17877, 1943882 req, miss ratio 0.2242, byte miss ratio 0.2242
tencentBlock.ns7044 S3FIFO-0.9000-0.9000 cache size    35755, 1943882 req, miss ratio 0.1582, byte miss ratio 0.1582
tencentBlock.ns7044 S3FIFO-0.9000-0.9000 cache size    71510, 1943882 req, miss ratio 0.0717, byte miss ratio 0.0717
tencentBlock.ns7044 S3FIFO-0.8500-1.9000 cache size       89, 1943882 req, miss ratio 0.4903, byte miss ratio 0.4903
tencentBlock.ns7044 S3FIFO-0.8500-1.9000 cache size      268, 1943882 req, miss ratio 0.3509, byte miss ratio 0.3509
tencentBlock.ns7044 S3FIFO-0.8500-1.9000 cache size      893, 1943882 req, miss ratio 0.2581, byte miss ratio 0.2581
tencentBlock.ns7044 S3FIFO-0.8500-1.9000 cache size     2681, 1943882 req, miss ratio 0.2475, byte miss ratio 0.2475
tencentBlock.ns7044 S3FIFO-0.8500-1.9000 cache size     8938, 1943882 req, miss ratio 0.2439, byte miss ratio 0.2439
tencentBlock.ns7044 S3FIFO-0.8500-1.9000 cache size    17877, 1943882 req, miss ratio 0.2253, byte miss ratio 0.2253
tencentBlock.ns7044 S3FIFO-0.8500-1.9000 cache size    35755, 1943882 req, miss ratio 0.1588, byte miss ratio 0.1588
tencentBlock.ns7044 S3FIFO-0.8500-1.9000 cache size    71510, 1943882 req, miss ratio 0.0700, byte miss ratio 0.0700
tencentBlock.ns7044 S3FIFO-0.1500-1.9000 cache size       89, 1943882 req, miss ratio 0.4195, byte miss ratio 0.4195
tencentBlock.ns7044 S3FIFO-0.1500-1.9000 cache size      268, 1943882 req, miss ratio 0.2832, byte miss ratio 0.2832
tencentBlock.ns7044 S3FIFO-0.1500-1.9000 cache size      893, 1943882 req, miss ratio 0.2487, byte miss ratio 0.2487
tencentBlock.ns7044 S3FIFO-0.1500-1.9000 cache size     2681, 1943882 req, miss ratio 0.2418, byte miss ratio 0.2418
tencentBlock.ns7044 S3FIFO-0.1500-1.9000 cache size     8938, 1943882 req, miss ratio 0.2204, byte miss ratio 0.2204
tencentBlock.ns7044 S3FIFO-0.1500-1.9000 cache size    17877, 1943882 req, miss ratio 0.2190, byte miss ratio 0.2190
tencentBlock.ns7044 S3FIFO-0.1500-1.9000 cache size    35755, 1943882 req, miss ratio 0.1568, byte miss ratio 0.1568
tencentBlock.ns7044 S3FIFO-0.1500-1.9000 cache size    71510, 1943882 req, miss ratio 0.0463, byte miss ratio 0.0463
tencentBlock.ns7044 S3FIFO-0.3500-1.9000 cache size       89, 1943882 req, miss ratio 0.4279, byte miss ratio 0.4279
tencentBlock.ns7044 S3FIFO-0.3500-1.9000 cache size      268, 1943882 req, miss ratio 0.2928, byte miss ratio 0.2928
