cdn1_colo28.ns859 S3FIFO-0.3500-0.9000 cache size       51, 2218586 req, miss ratio 0.8221, byte miss ratio 0.8221
cdn1_colo28.ns859 S3FIFO-0.3500-0.9000 cache size      155, 2218586 req, miss ratio 0.6849, byte miss ratio 0.6849
cdn1_colo28.ns859 S3FIFO-0.3500-0.9000 cache size      519, 2218586 req, miss ratio 0.4507, byte miss ratio 0.4507
cdn1_colo28.ns859 S3FIFO-0.3500-0.9000 cache size     1559, 2218586 req, miss ratio 0.2499, byte miss ratio 0.2499
cdn1_colo28.ns859 S3FIFO-0.3500-0.9000 cache size     5197, 2218586 req, miss ratio 0.0916, byte miss ratio 0.0916
cdn1_colo28.ns859 S3FIFO-0.3500-0.9000 cache size    10394, 2218586 req, miss ratio 0.0416, byte miss ratio 0.0416
cdn1_colo28.ns859 S3FIFO-0.3500-0.9000 cache size    20788, 2218586 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns859 S3FIFO-0.3500-0.9000 cache size    41577, 2218586 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns859 S3FIFO-0.2000-1.9000 cache size       51, 2218586 req, miss ratio 0.8223, byte miss ratio 0.8223
cdn1_colo28.ns859 S3FIFO-0.2000-1.9000 cache size      155, 2218586 req, miss ratio 0.6779, byte miss ratio 0.6779
cdn1_colo28.ns859 S3FIFO-0.2000-1.9000 cache size      519, 2218586 req, miss ratio 0.4375, byte miss ratio 0.4375
cdn1_colo28.ns859 S3FIFO-0.2000-1.9000 cache size     1559, 2218586 req, miss ratio 0.2404, byte miss ratio 0.2404
cdn1_colo28.ns859 S3FIFO-0.2000-1.9000 cache size     5197, 2218586 req, miss ratio 0.0840, byte miss ratio 0.0840
cdn1_colo28.ns859 S3FIFO-0.2000-1.9000 cache size    10394, 2218586 req, miss ratio 0.0368, byte miss ratio 0.0368
cdn1_colo28.ns859 S3FIFO-0.2000-1.9000 cache size    20788, 2218586 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_colo28.ns859 S3FIFO-0.2000-1.9000 cache size    41577, 2218586 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns859 S3FIFO-0.6000-1.9000 cache size       51, 2218586 req, miss ratio 0.8286, byte miss ratio 0.8286
cdn1_colo28.ns859 S3FIFO-0.6000-1.9000 cache size      155, 2218586 req, miss ratio 0.7136, byte miss ratio 0.7136
cdn1_colo28.ns859 S3FIFO-0.6000-1.9000 cache size      519, 2218586 req, miss ratio 0.4987, byte miss ratio 0.4987
cdn1_colo28.ns859 S3FIFO-0.6000-1.9000 cache size     1559, 2218586 req, miss ratio 0.2775, byte miss ratio 0.2775
cdn1_colo28.ns859 S3FIFO-0.6000-1.9000 cache size     5197, 2218586 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_colo28.ns859 S3FIFO-0.6000-1.9000 cache size    10394, 2218586 req, miss ratio 0.0505, byte miss ratio 0.0505
