cdn1_colo28.ns147 S3FIFO-0.2000-0.9000 cache size       83, 26172773 req, miss ratio 0.2084, byte miss ratio 0.2084
cdn1_colo28.ns147 S3FIFO-0.2000-0.9000 cache size      251, 26172773 req, miss ratio 0.0804, byte miss ratio 0.0804
cdn1_colo28.ns147 S3FIFO-0.2000-0.9000 cache size      836, 26172773 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_colo28.ns147 S3FIFO-0.2000-0.9000 cache size     2510, 26172773 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns147 S3FIFO-0.2000-0.9000 cache size     8369, 26172773 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_colo28.ns147 S3FIFO-0.2000-0.9000 cache size    16739, 26172773 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns147 S3FIFO-0.2000-0.9000 cache size    33478, 26172773 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns147 S3FIFO-0.2000-0.9000 cache size    66956, 26172773 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns147 S3FIFO-0.0050-0.9000 cache size       83, 26172773 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns147 S3FIFO-0.0050-0.9000 cache size      251, 26172773 req, miss ratio 0.0727, byte miss ratio 0.0727
cdn1_colo28.ns147 S3FIFO-0.0050-0.9000 cache size      836, 26172773 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_colo28.ns147 S3FIFO-0.0050-0.9000 cache size     2510, 26172773 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_colo28.ns147 S3FIFO-0.0050-0.9000 cache size     8369, 26172773 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns147 S3FIFO-0.0050-0.9000 cache size    16739, 26172773 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns147 S3FIFO-0.0050-0.9000 cache size    33478, 26172773 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns147 S3FIFO-0.0050-0.9000 cache size    66956, 26172773 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns147 S3FIFO-0.7000-0.9000 cache size       83, 26172773 req, miss ratio 0.2666, byte miss ratio 0.2666
cdn1_colo28.ns147 S3FIFO-0.7000-0.9000 cache size      251, 26172773 req, miss ratio 0.1089, byte miss ratio 0.1089
cdn1_colo28.ns147 S3FIFO-0.7000-0.9000 cache size      836, 26172773 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_colo28.ns147 S3FIFO-0.7000-0.9000 cache size     2510, 26172773 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns147 S3FIFO-0.7000-0.9000 cache size     8369, 26172773 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns147 S3FIFO-0.7000-0.9000 cache size    16739, 26172773 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_colo28.ns147 S3FIFO-0.7000-0.9000 cache size    33478, 26172773 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns147 S3FIFO-0.7000-0.9000 cache size    66956, 26172773 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns147 S3FIFO-0.7000-1.9000 cache size       83, 26172773 req, miss ratio 0.2657, byte miss ratio 0.2657
cdn1_colo28.ns147 S3FIFO-0.7000-1.9000 cache size      251, 26172773 req, miss ratio 0.1073, byte miss ratio 0.1073
