tencentBlock.ns20052 S3FIFO-0.9000-0.9000 cache size     2202, 57558526 req, miss ratio 0.8019, byte miss ratio 0.8019
tencentBlock.ns20052 S3FIFO-0.9000-0.9000 cache size     6606, 57558526 req, miss ratio 0.6874, byte miss ratio 0.6874
tencentBlock.ns20052 S3FIFO-0.9000-0.9000 cache size    22022, 57558526 req, miss ratio 0.5819, byte miss ratio 0.5819
tencentBlock.ns20052 S3FIFO-0.9000-0.9000 cache size    66067, 57558526 req, miss ratio 0.4707, byte miss ratio 0.4707
tencentBlock.ns20052 S3FIFO-0.9000-0.9000 cache size   220224, 57558526 req, miss ratio 0.2546, byte miss ratio 0.2546
tencentBlock.ns20052 S3FIFO-0.9000-0.9000 cache size   440448, 57558526 req, miss ratio 0.1549, byte miss ratio 0.1549
tencentBlock.ns20052 S3FIFO-0.9000-0.9000 cache size   880896, 57558526 req, miss ratio 0.0784, byte miss ratio 0.0784
tencentBlock.ns20052 S3FIFO-0.9000-0.9000 cache size  1761792, 57558526 req, miss ratio 0.0441, byte miss ratio 0.0441
tencentBlock.ns20052 S3FIFO-0.3500-1.9000 cache size     2202, 57558526 req, miss ratio 0.7786, byte miss ratio 0.7786
tencentBlock.ns20052 S3FIFO-0.3500-1.9000 cache size     6606, 57558526 req, miss ratio 0.6658, byte miss ratio 0.6658
tencentBlock.ns20052 S3FIFO-0.3500-1.9000 cache size    22022, 57558526 req, miss ratio 0.5503, byte miss ratio 0.5503
tencentBlock.ns20052 S3FIFO-0.3500-1.9000 cache size    66067, 57558526 req, miss ratio 0.4463, byte miss ratio 0.4463
tencentBlock.ns20052 S3FIFO-0.3500-1.9000 cache size   220224, 57558526 req, miss ratio 0.2273, byte miss ratio 0.2273
tencentBlock.ns20052 S3FIFO-0.3500-1.9000 cache size   440448, 57558526 req, miss ratio 0.1286, byte miss ratio 0.1286
tencentBlock.ns20052 S3FIFO-0.3500-1.9000 cache size   880896, 57558526 req, miss ratio 0.0591, byte miss ratio 0.0591
tencentBlock.ns20052 S3FIFO-0.3500-1.9000 cache size  1761792, 57558526 req, miss ratio 0.0404, byte miss ratio 0.0404
tencentBlock.ns20052 S3FIFO-0.2000-1.9000 cache size     2202, 57558526 req, miss ratio 0.7801, byte miss ratio 0.7801
tencentBlock.ns20052 S3FIFO-0.2000-1.9000 cache size     6606, 57558526 req, miss ratio 0.6739, byte miss ratio 0.6739
tencentBlock.ns20052 S3FIFO-0.2000-1.9000 cache size    22022, 57558526 req, miss ratio 0.5513, byte miss ratio 0.5513
tencentBlock.ns20052 S3FIFO-0.2000-1.9000 cache size    66067, 57558526 req, miss ratio 0.4374, byte miss ratio 0.4374
tencentBlock.ns20052 S3FIFO-0.2000-1.9000 cache size   220224, 57558526 req, miss ratio 0.2268, byte miss ratio 0.2268
tencentBlock.ns20052 S3FIFO-0.2000-1.9000 cache size   440448, 57558526 req, miss ratio 0.1278, byte miss ratio 0.1278
tencentBlock.ns20052 S3FIFO-0.2000-1.9000 cache size   880896, 57558526 req, miss ratio 0.0586, byte miss ratio 0.0586
tencentBlock.ns20052 S3FIFO-0.2000-1.9000 cache size  1761792, 57558526 req, miss ratio 0.0395, byte miss ratio 0.0395
tencentBlock.ns20052 S3FIFO-0.9900-0.9000 cache size     2202, 57558526 req, miss ratio 0.8068, byte miss ratio 0.8068
tencentBlock.ns20052 S3FIFO-0.9900-0.9000 cache size     6606, 57558526 req, miss ratio 0.6971, byte miss ratio 0.6971
tencentBlock.ns20052 S3FIFO-0.9900-0.9000 cache size    22022, 57558526 req, miss ratio 0.5945, byte miss ratio 0.5945
