tencentBlock.ns3887 S3FIFO-0.7500-0.9000 cache size       95, 2534965 req, miss ratio 0.2456, byte miss ratio 0.2456
tencentBlock.ns3887 S3FIFO-0.7500-0.9000 cache size      285, 2534965 req, miss ratio 0.1813, byte miss ratio 0.1813
tencentBlock.ns3887 S3FIFO-0.7500-0.9000 cache size      951, 2534965 req, miss ratio 0.1474, byte miss ratio 0.1474
tencentBlock.ns3887 S3FIFO-0.7500-0.9000 cache size     2853, 2534965 req, miss ratio 0.1276, byte miss ratio 0.1276
tencentBlock.ns3887 S3FIFO-0.7500-0.9000 cache size     9511, 2534965 req, miss ratio 0.1071, byte miss ratio 0.1071
tencentBlock.ns3887 S3FIFO-0.7500-0.9000 cache size    19023, 2534965 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns3887 S3FIFO-0.7500-0.9000 cache size    38046, 2534965 req, miss ratio 0.0569, byte miss ratio 0.0569
tencentBlock.ns3887 S3FIFO-0.7500-0.9000 cache size    76092, 2534965 req, miss ratio 0.0392, byte miss ratio 0.0392
tencentBlock.ns3887 S3FIFO-0.3500-1.9000 cache size       95, 2534965 req, miss ratio 0.2073, byte miss ratio 0.2073
tencentBlock.ns3887 S3FIFO-0.3500-1.9000 cache size      285, 2534965 req, miss ratio 0.1702, byte miss ratio 0.1702
tencentBlock.ns3887 S3FIFO-0.3500-1.9000 cache size      951, 2534965 req, miss ratio 0.1376, byte miss ratio 0.1376
tencentBlock.ns3887 S3FIFO-0.3500-1.9000 cache size     2853, 2534965 req, miss ratio 0.1176, byte miss ratio 0.1176
tencentBlock.ns3887 S3FIFO-0.3500-1.9000 cache size     9511, 2534965 req, miss ratio 0.1037, byte miss ratio 0.1037
tencentBlock.ns3887 S3FIFO-0.3500-1.9000 cache size    19023, 2534965 req, miss ratio 0.0859, byte miss ratio 0.0859
tencentBlock.ns3887 S3FIFO-0.3500-1.9000 cache size    38046, 2534965 req, miss ratio 0.0517, byte miss ratio 0.0517
tencentBlock.ns3887 S3FIFO-0.3500-1.9000 cache size    76092, 2534965 req, miss ratio 0.0377, byte miss ratio 0.0377
