cdn1_colo28.ns106 S3FIFO-0.7000-0.9000 cache size       86, 4783982 req, miss ratio 0.2602, byte miss ratio 0.2602
cdn1_colo28.ns106 S3FIFO-0.7000-0.9000 cache size      260, 4783982 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_colo28.ns106 S3FIFO-0.7000-0.9000 cache size      869, 4783982 req, miss ratio 0.0322, byte miss ratio 0.0322
cdn1_colo28.ns106 S3FIFO-0.7000-0.9000 cache size     2607, 4783982 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns106 S3FIFO-0.7000-0.9000 cache size     8691, 4783982 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_colo28.ns106 S3FIFO-0.7000-0.9000 cache size    17382, 4783982 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns106 S3FIFO-0.7000-0.9000 cache size    34764, 4783982 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_colo28.ns106 S3FIFO-0.7000-0.9000 cache size    69529, 4783982 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_colo28.ns106 S3FIFO-0.8500-1.9000 cache size       86, 4783982 req, miss ratio 0.2727, byte miss ratio 0.2727
cdn1_colo28.ns106 S3FIFO-0.8500-1.9000 cache size      260, 4783982 req, miss ratio 0.1023, byte miss ratio 0.1023
cdn1_colo28.ns106 S3FIFO-0.8500-1.9000 cache size      869, 4783982 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_colo28.ns106 S3FIFO-0.8500-1.9000 cache size     2607, 4783982 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns106 S3FIFO-0.8500-1.9000 cache size     8691, 4783982 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_colo28.ns106 S3FIFO-0.8500-1.9000 cache size    17382, 4783982 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_colo28.ns106 S3FIFO-0.8500-1.9000 cache size    34764, 4783982 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_colo28.ns106 S3FIFO-0.8500-1.9000 cache size    69529, 4783982 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_colo28.ns106 S3FIFO-0.1500-0.9000 cache size       86, 4783982 req, miss ratio 0.1850, byte miss ratio 0.1850
cdn1_colo28.ns106 S3FIFO-0.1500-0.9000 cache size      260, 4783982 req, miss ratio 0.0603, byte miss ratio 0.0603
cdn1_colo28.ns106 S3FIFO-0.1500-0.9000 cache size      869, 4783982 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_colo28.ns106 S3FIFO-0.1500-0.9000 cache size     2607, 4783982 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_colo28.ns106 S3FIFO-0.1500-0.9000 cache size     8691, 4783982 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_colo28.ns106 S3FIFO-0.1500-0.9000 cache size    17382, 4783982 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns106 S3FIFO-0.1500-0.9000 cache size    34764, 4783982 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_colo28.ns106 S3FIFO-0.1500-0.9000 cache size    69529, 4783982 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_colo28.ns106 S3FIFO-0.9900-1.9000 cache size       86, 4783982 req, miss ratio 0.2833, byte miss ratio 0.2833
