tencentBlock.ns13690 S3FIFO-0.6000-1.9000 cache size      174, 1672708 req, miss ratio 0.6192, byte miss ratio 0.6192
tencentBlock.ns13690 S3FIFO-0.6000-1.9000 cache size      523, 1672708 req, miss ratio 0.6068, byte miss ratio 0.6068
tencentBlock.ns13690 S3FIFO-0.6000-1.9000 cache size     1745, 1672708 req, miss ratio 0.5874, byte miss ratio 0.5874
tencentBlock.ns13690 S3FIFO-0.6000-1.9000 cache size     5236, 1672708 req, miss ratio 0.5398, byte miss ratio 0.5398
tencentBlock.ns13690 S3FIFO-0.6000-1.9000 cache size    17454, 1672708 req, miss ratio 0.5185, byte miss ratio 0.5185
tencentBlock.ns13690 S3FIFO-0.6000-1.9000 cache size    34909, 1672708 req, miss ratio 0.4725, byte miss ratio 0.4725
tencentBlock.ns13690 S3FIFO-0.6000-1.9000 cache size    69818, 1672708 req, miss ratio 0.3503, byte miss ratio 0.3503
tencentBlock.ns13690 S3FIFO-0.6000-1.9000 cache size   139636, 1672708 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns13690 S3FIFO-0.0500-1.9000 cache size      174, 1672708 req, miss ratio 0.6315, byte miss ratio 0.6315
tencentBlock.ns13690 S3FIFO-0.0500-1.9000 cache size      523, 1672708 req, miss ratio 0.6052, byte miss ratio 0.6052
tencentBlock.ns13690 S3FIFO-0.0500-1.9000 cache size     1745, 1672708 req, miss ratio 0.5572, byte miss ratio 0.5572
tencentBlock.ns13690 S3FIFO-0.0500-1.9000 cache size     5236, 1672708 req, miss ratio 0.5392, byte miss ratio 0.5392
tencentBlock.ns13690 S3FIFO-0.0500-1.9000 cache size    17454, 1672708 req, miss ratio 0.5091, byte miss ratio 0.5091
tencentBlock.ns13690 S3FIFO-0.0500-1.9000 cache size    34909, 1672708 req, miss ratio 0.4531, byte miss ratio 0.4531
tencentBlock.ns13690 S3FIFO-0.0500-1.9000 cache size    69818, 1672708 req, miss ratio 0.3043, byte miss ratio 0.3043
tencentBlock.ns13690 S3FIFO-0.0500-1.9000 cache size   139636, 1672708 req, miss ratio 0.1264, byte miss ratio 0.1264
tencentBlock.ns13690 S3FIFO-0.2500-0.9000 cache size      174, 1672708 req, miss ratio 0.6202, byte miss ratio 0.6202
tencentBlock.ns13690 S3FIFO-0.2500-0.9000 cache size      523, 1672708 req, miss ratio 0.6063, byte miss ratio 0.6063
tencentBlock.ns13690 S3FIFO-0.2500-0.9000 cache size     1745, 1672708 req, miss ratio 0.5740, byte miss ratio 0.5740
tencentBlock.ns13690 S3FIFO-0.2500-0.9000 cache size     5236, 1672708 req, miss ratio 0.5384, byte miss ratio 0.5384
tencentBlock.ns13690 S3FIFO-0.2500-0.9000 cache size    17454, 1672708 req, miss ratio 0.5154, byte miss ratio 0.5154
