cdn1_colo28.ns353 S3FIFO-0.4500-1.9000 cache size       58, 1755427 req, miss ratio 0.2529, byte miss ratio 0.2529
cdn1_colo28.ns353 S3FIFO-0.4500-1.9000 cache size      176, 1755427 req, miss ratio 0.1727, byte miss ratio 0.1727
cdn1_colo28.ns353 S3FIFO-0.4500-1.9000 cache size      589, 1755427 req, miss ratio 0.1143, byte miss ratio 0.1143
cdn1_colo28.ns353 S3FIFO-0.4500-1.9000 cache size     1767, 1755427 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_colo28.ns353 S3FIFO-0.4500-1.9000 cache size     5891, 1755427 req, miss ratio 0.0483, byte miss ratio 0.0483
cdn1_colo28.ns353 S3FIFO-0.4500-1.9000 cache size    11782, 1755427 req, miss ratio 0.0397, byte miss ratio 0.0397
cdn1_colo28.ns353 S3FIFO-0.4500-1.9000 cache size    23564, 1755427 req, miss ratio 0.0354, byte miss ratio 0.0354
cdn1_colo28.ns353 S3FIFO-0.4500-1.9000 cache size    47128, 1755427 req, miss ratio 0.0337, byte miss ratio 0.0337
cdn1_colo28.ns353 S3FIFO-0.5500-1.9000 cache size       58, 1755427 req, miss ratio 0.2619, byte miss ratio 0.2619
cdn1_colo28.ns353 S3FIFO-0.5500-1.9000 cache size      176, 1755427 req, miss ratio 0.1782, byte miss ratio 0.1782
cdn1_colo28.ns353 S3FIFO-0.5500-1.9000 cache size      589, 1755427 req, miss ratio 0.1182, byte miss ratio 0.1182
cdn1_colo28.ns353 S3FIFO-0.5500-1.9000 cache size     1767, 1755427 req, miss ratio 0.0777, byte miss ratio 0.0777
cdn1_colo28.ns353 S3FIFO-0.5500-1.9000 cache size     5891, 1755427 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_colo28.ns353 S3FIFO-0.5500-1.9000 cache size    11782, 1755427 req, miss ratio 0.0404, byte miss ratio 0.0404
cdn1_colo28.ns353 S3FIFO-0.5500-1.9000 cache size    23564, 1755427 req, miss ratio 0.0356, byte miss ratio 0.0356
cdn1_colo28.ns353 S3FIFO-0.5500-1.9000 cache size    47128, 1755427 req, miss ratio 0.0337, byte miss ratio 0.0337
cdn1_colo28.ns353 S3FIFO-0.0010-1.9000 cache size       58, 1755427 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns353 S3FIFO-0.0010-1.9000 cache size      176, 1755427 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns353 S3FIFO-0.0010-1.9000 cache size      589, 1755427 req, miss ratio 1.0000, byte miss ratio 1.0000
