tencentBlock.ns23426 S3FIFO-0.7000-0.9000 cache size      203, 2348998 req, miss ratio 0.3866, byte miss ratio 0.3866
tencentBlock.ns23426 S3FIFO-0.7000-0.9000 cache size      609, 2348998 req, miss ratio 0.3641, byte miss ratio 0.3641
tencentBlock.ns23426 S3FIFO-0.7000-0.9000 cache size     2033, 2348998 req, miss ratio 0.3617, byte miss ratio 0.3617
tencentBlock.ns23426 S3FIFO-0.7000-0.9000 cache size     6099, 2348998 req, miss ratio 0.3591, byte miss ratio 0.3591
tencentBlock.ns23426 S3FIFO-0.7000-0.9000 cache size    20330, 2348998 req, miss ratio 0.3258, byte miss ratio 0.3258
tencentBlock.ns23426 S3FIFO-0.7000-0.9000 cache size    40660, 2348998 req, miss ratio 0.2923, byte miss ratio 0.2923
tencentBlock.ns23426 S3FIFO-0.7000-0.9000 cache size    81321, 2348998 req, miss ratio 0.2152, byte miss ratio 0.2152
tencentBlock.ns23426 S3FIFO-0.7000-0.9000 cache size   162643, 2348998 req, miss ratio 0.1162, byte miss ratio 0.1162
tencentBlock.ns23426 S3FIFO-0.7500-0.9000 cache size      203, 2348998 req, miss ratio 0.3910, byte miss ratio 0.3910
tencentBlock.ns23426 S3FIFO-0.7500-0.9000 cache size      609, 2348998 req, miss ratio 0.3646, byte miss ratio 0.3646
tencentBlock.ns23426 S3FIFO-0.7500-0.9000 cache size     2033, 2348998 req, miss ratio 0.3618, byte miss ratio 0.3618
tencentBlock.ns23426 S3FIFO-0.7500-0.9000 cache size     6099, 2348998 req, miss ratio 0.3600, byte miss ratio 0.3600
tencentBlock.ns23426 S3FIFO-0.7500-0.9000 cache size    20330, 2348998 req, miss ratio 0.3301, byte miss ratio 0.3301
tencentBlock.ns23426 S3FIFO-0.7500-0.9000 cache size    40660, 2348998 req, miss ratio 0.2928, byte miss ratio 0.2928
tencentBlock.ns23426 S3FIFO-0.7500-0.9000 cache size    81321, 2348998 req, miss ratio 0.2151, byte miss ratio 0.2151
tencentBlock.ns23426 S3FIFO-0.7500-0.9000 cache size   162643, 2348998 req, miss ratio 0.1136, byte miss ratio 0.1136
tencentBlock.ns23426 S3FIFO-0.2500-0.9000 cache size      203, 2348998 req, miss ratio 0.3735, byte miss ratio 0.3735
tencentBlock.ns23426 S3FIFO-0.2500-0.9000 cache size      609, 2348998 req, miss ratio 0.3630, byte miss ratio 0.3630
tencentBlock.ns23426 S3FIFO-0.2500-0.9000 cache size     2033, 2348998 req, miss ratio 0.3612, byte miss ratio 0.3612
tencentBlock.ns23426 S3FIFO-0.2500-0.9000 cache size     6099, 2348998 req, miss ratio 0.3527, byte miss ratio 0.3527
tencentBlock.ns23426 S3FIFO-0.2500-0.9000 cache size    20330, 2348998 req, miss ratio 0.3163, byte miss ratio 0.3163
tencentBlock.ns23426 S3FIFO-0.2500-0.9000 cache size    40660, 2348998 req, miss ratio 0.2848, byte miss ratio 0.2848
tencentBlock.ns23426 S3FIFO-0.2500-0.9000 cache size    81321, 2348998 req, miss ratio 0.2243, byte miss ratio 0.2243
tencentBlock.ns23426 S3FIFO-0.2500-0.9000 cache size   162643, 2348998 req, miss ratio 0.1042, byte miss ratio 0.1042
tencentBlock.ns23426 S3FIFO-0.4500-1.9000 cache size      203, 2348998 req, miss ratio 0.3741, byte miss ratio 0.3741
tencentBlock.ns23426 S3FIFO-0.4500-1.9000 cache size      609, 2348998 req, miss ratio 0.3630, byte miss ratio 0.3630
tencentBlock.ns23426 S3FIFO-0.4500-1.9000 cache size     2033, 2348998 req, miss ratio 0.3613, byte miss ratio 0.3613
tencentBlock.ns23426 S3FIFO-0.4500-1.9000 cache size     6099, 2348998 req, miss ratio 0.3558, byte miss ratio 0.3558
tencentBlock.ns23426 S3FIFO-0.4500-1.9000 cache size    20330, 2348998 req, miss ratio 0.3235, byte miss ratio 0.3235
tencentBlock.ns23426 S3FIFO-0.4500-1.9000 cache size    40660, 2348998 req, miss ratio 0.2896, byte miss ratio 0.2896
tencentBlock.ns23426 S3FIFO-0.4500-1.9000 cache size    81321, 2348998 req, miss ratio 0.2245, byte miss ratio 0.2245
tencentBlock.ns23426 S3FIFO-0.4500-1.9000 cache size   162643, 2348998 req, miss ratio 0.1092, byte miss ratio 0.1092
tencentBlock.ns23426 S3FIFO-0.2000-0.9000 cache size      203, 2348998 req, miss ratio 0.3750, byte miss ratio 0.3750
tencentBlock.ns23426 S3FIFO-0.2000-0.9000 cache size      609, 2348998 req, miss ratio 0.3632, byte miss ratio 0.3632
tencentBlock.ns23426 S3FIFO-0.2000-0.9000 cache size     2033, 2348998 req, miss ratio 0.3611, byte miss ratio 0.3611
tencentBlock.ns23426 S3FIFO-0.2000-0.9000 cache size     6099, 2348998 req, miss ratio 0.3527, byte miss ratio 0.3527
tencentBlock.ns23426 S3FIFO-0.2000-0.9000 cache size    20330, 2348998 req, miss ratio 0.3148, byte miss ratio 0.3148
tencentBlock.ns23426 S3FIFO-0.2000-0.9000 cache size    40660, 2348998 req, miss ratio 0.2830, byte miss ratio 0.2830
tencentBlock.ns23426 S3FIFO-0.2000-0.9000 cache size    81321, 2348998 req, miss ratio 0.2217, byte miss ratio 0.2217
tencentBlock.ns23426 S3FIFO-0.2000-0.9000 cache size   162643, 2348998 req, miss ratio 0.1037, byte miss ratio 0.1037
tencentBlock.ns23426 S3FIFO-0.0250-1.9000 cache size      203, 2348998 req, miss ratio 0.4192, byte miss ratio 0.4192
tencentBlock.ns23426 S3FIFO-0.0250-1.9000 cache size      609, 2348998 req, miss ratio 0.3727, byte miss ratio 0.3727
tencentBlock.ns23426 S3FIFO-0.0250-1.9000 cache size     2033, 2348998 req, miss ratio 0.3637, byte miss ratio 0.3637
tencentBlock.ns23426 S3FIFO-0.0250-1.9000 cache size     6099, 2348998 req, miss ratio 0.3416, byte miss ratio 0.3416
tencentBlock.ns23426 S3FIFO-0.0250-1.9000 cache size    20330, 2348998 req, miss ratio 0.3126, byte miss ratio 0.3126
tencentBlock.ns23426 S3FIFO-0.0250-1.9000 cache size    40660, 2348998 req, miss ratio 0.2759, byte miss ratio 0.2759
tencentBlock.ns23426 S3FIFO-0.0250-1.9000 cache size    81321, 2348998 req, miss ratio 0.2049, byte miss ratio 0.2049
tencentBlock.ns23426 S3FIFO-0.0250-1.9000 cache size   162643, 2348998 req, miss ratio 0.1017, byte miss ratio 0.1017
tencentBlock.ns23426 S3FIFO-0.0100-0.9000 cache size      203, 2348998 req, miss ratio 0.4413, byte miss ratio 0.4413
tencentBlock.ns23426 S3FIFO-0.0100-0.9000 cache size      609, 2348998 req, miss ratio 0.3958, byte miss ratio 0.3958
tencentBlock.ns23426 S3FIFO-0.0100-0.9000 cache size     2033, 2348998 req, miss ratio 0.3693, byte miss ratio 0.3693
tencentBlock.ns23426 S3FIFO-0.0100-0.9000 cache size     6099, 2348998 req, miss ratio 0.3551, byte miss ratio 0.3551
tencentBlock.ns23426 S3FIFO-0.0100-0.9000 cache size    20330, 2348998 req, miss ratio 0.3102, byte miss ratio 0.3102
tencentBlock.ns23426 S3FIFO-0.0100-0.9000 cache size    40660, 2348998 req, miss ratio 0.2742, byte miss ratio 0.2742
tencentBlock.ns23426 S3FIFO-0.0100-0.9000 cache size    81321, 2348998 req, miss ratio 0.2041, byte miss ratio 0.2041
tencentBlock.ns23426 S3FIFO-0.0100-0.9000 cache size   162643, 2348998 req, miss ratio 0.1013, byte miss ratio 0.1013
tencentBlock.ns23426 S3FIFO-0.3500-1.9000 cache size      203, 2348998 req, miss ratio 0.3723, byte miss ratio 0.3723
tencentBlock.ns23426 S3FIFO-0.3500-1.9000 cache size      609, 2348998 req, miss ratio 0.3628, byte miss ratio 0.3628
tencentBlock.ns23426 S3FIFO-0.3500-1.9000 cache size     2033, 2348998 req, miss ratio 0.3612, byte miss ratio 0.3612
tencentBlock.ns23426 S3FIFO-0.3500-1.9000 cache size     6099, 2348998 req, miss ratio 0.3537, byte miss ratio 0.3537
tencentBlock.ns23426 S3FIFO-0.3500-1.9000 cache size    20330, 2348998 req, miss ratio 0.3244, byte miss ratio 0.3244
tencentBlock.ns23426 S3FIFO-0.3500-1.9000 cache size    40660, 2348998 req, miss ratio 0.2873, byte miss ratio 0.2873
tencentBlock.ns23426 S3FIFO-0.3500-1.9000 cache size    81321, 2348998 req, miss ratio 0.2262, byte miss ratio 0.2262
