cdn1_colo28.ns1633 S3FIFO-0.0500-1.9000 cache size       11, 5015211 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1633 S3FIFO-0.0500-1.9000 cache size       23, 5015211 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1633 S3FIFO-0.0500-1.9000 cache size       46, 5015211 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1633 S3FIFO-0.0500-1.9000 cache size       92, 5015211 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1633 S3FIFO-0.1000-0.9000 cache size       11, 5015211 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns1633 S3FIFO-0.1000-0.9000 cache size       23, 5015211 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1633 S3FIFO-0.1000-0.9000 cache size       46, 5015211 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1633 S3FIFO-0.1000-0.9000 cache size       92, 5015211 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1633 S3FIFO-0.8500-0.9000 cache size       11, 5015211 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1633 S3FIFO-0.8500-0.9000 cache size       23, 5015211 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1633 S3FIFO-0.8500-0.9000 cache size       46, 5015211 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1633 S3FIFO-0.8500-0.9000 cache size       92, 5015211 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1633 S3FIFO-0.2000-0.9000 cache size       11, 5015211 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns1633 S3FIFO-0.2000-0.9000 cache size       23, 5015211 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1633 S3FIFO-0.2000-0.9000 cache size       46, 5015211 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1633 S3FIFO-0.2000-0.9000 cache size       92, 5015211 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1633 S3FIFO-0.0100-0.9000 cache size       11, 5015211 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1633 S3FIFO-0.0100-0.9000 cache size       23, 5015211 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1633 S3FIFO-0.0100-0.9000 cache size       46, 5015211 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1633 S3FIFO-0.0100-0.9000 cache size       92, 5015211 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1633 S3FIFO-0.0500-0.9000 cache size       11, 5015211 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1633 S3FIFO-0.0500-0.9000 cache size       23, 5015211 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1633 S3FIFO-0.0500-0.9000 cache size       46, 5015211 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1633 S3FIFO-0.0500-0.9000 cache size       92, 5015211 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1633 S3FIFO-0.3500-0.9000 cache size       11, 5015211 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns1633 S3FIFO-0.3500-0.9000 cache size       23, 5015211 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1633 S3FIFO-0.3500-0.9000 cache size       46, 5015211 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1633 S3FIFO-0.3500-0.9000 cache size       92, 5015211 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1633 S3FIFO-0.0100-1.9000 cache size       11, 5015211 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1633 S3FIFO-0.0100-1.9000 cache size       23, 5015211 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1633 S3FIFO-0.0100-1.9000 cache size       46, 5015211 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1633 S3FIFO-0.0100-1.9000 cache size       92, 5015211 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1633 S3FIFO-0.4000-1.9000 cache size       11, 5015211 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_colo28.ns1633 S3FIFO-0.4000-1.9000 cache size       23, 5015211 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1633 S3FIFO-0.4000-1.9000 cache size       46, 5015211 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1633 S3FIFO-0.4000-1.9000 cache size       92, 5015211 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_colo28.ns1633 S3FIFO-0.2000-1.9000 cache size       11, 5015211 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns1633 S3FIFO-0.2000-1.9000 cache size       23, 5015211 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1633 S3FIFO-0.2000-1.9000 cache size       46, 5015211 req, miss ratio 0.0001, byte miss ratio 0.0001
