tencentBlock.ns23128 S3FIFO-0.3000-0.9000 cache size       60, 10479963 req, miss ratio 0.5028, byte miss ratio 0.5028
tencentBlock.ns23128 S3FIFO-0.3000-0.9000 cache size      180, 10479963 req, miss ratio 0.0210, byte miss ratio 0.0210
tencentBlock.ns23128 S3FIFO-0.3000-0.9000 cache size      602, 10479963 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns23128 S3FIFO-0.3000-0.9000 cache size     1808, 10479963 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23128 S3FIFO-0.3000-0.9000 cache size     6028, 10479963 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23128 S3FIFO-0.3000-0.9000 cache size    12056, 10479963 req, miss ratio 0.0185, byte miss ratio 0.0185
tencentBlock.ns23128 S3FIFO-0.3000-0.9000 cache size    24112, 10479963 req, miss ratio 0.0143, byte miss ratio 0.0143
tencentBlock.ns23128 S3FIFO-0.3000-0.9000 cache size    48224, 10479963 req, miss ratio 0.0090, byte miss ratio 0.0090
tencentBlock.ns23128 S3FIFO-0.6000-1.9000 cache size       60, 10479963 req, miss ratio 0.6058, byte miss ratio 0.6058
tencentBlock.ns23128 S3FIFO-0.6000-1.9000 cache size      180, 10479963 req, miss ratio 0.0366, byte miss ratio 0.0366
tencentBlock.ns23128 S3FIFO-0.6000-1.9000 cache size      602, 10479963 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns23128 S3FIFO-0.6000-1.9000 cache size     1808, 10479963 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23128 S3FIFO-0.6000-1.9000 cache size     6028, 10479963 req, miss ratio 0.0191, byte miss ratio 0.0191
tencentBlock.ns23128 S3FIFO-0.6000-1.9000 cache size    12056, 10479963 req, miss ratio 0.0160, byte miss ratio 0.0160
tencentBlock.ns23128 S3FIFO-0.6000-1.9000 cache size    24112, 10479963 req, miss ratio 0.0119, byte miss ratio 0.0119
tencentBlock.ns23128 S3FIFO-0.6000-1.9000 cache size    48224, 10479963 req, miss ratio 0.0092, byte miss ratio 0.0092
tencentBlock.ns23128 S3FIFO-0.0100-0.9000 cache size       60, 10479963 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23128 S3FIFO-0.0100-0.9000 cache size      180, 10479963 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns23128 S3FIFO-0.0100-0.9000 cache size      602, 10479963 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns23128 S3FIFO-0.0100-0.9000 cache size     1808, 10479963 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23128 S3FIFO-0.0100-0.9000 cache size     6028, 10479963 req, miss ratio 0.0177, byte miss ratio 0.0177
tencentBlock.ns23128 S3FIFO-0.0100-0.9000 cache size    12056, 10479963 req, miss ratio 0.0192, byte miss ratio 0.0192
tencentBlock.ns23128 S3FIFO-0.0100-0.9000 cache size    24112, 10479963 req, miss ratio 0.0169, byte miss ratio 0.0169
tencentBlock.ns23128 S3FIFO-0.0100-0.9000 cache size    48224, 10479963 req, miss ratio 0.0095, byte miss ratio 0.0095
tencentBlock.ns23128 S3FIFO-0.5000-0.9000 cache size       60, 10479963 req, miss ratio 0.5758, byte miss ratio 0.5758
tencentBlock.ns23128 S3FIFO-0.5000-0.9000 cache size      180, 10479963 req, miss ratio 0.0311, byte miss ratio 0.0311
tencentBlock.ns23128 S3FIFO-0.5000-0.9000 cache size      602, 10479963 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns23128 S3FIFO-0.5000-0.9000 cache size     1808, 10479963 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23128 S3FIFO-0.5000-0.9000 cache size     6028, 10479963 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23128 S3FIFO-0.5000-0.9000 cache size    12056, 10479963 req, miss ratio 0.0162, byte miss ratio 0.0162
tencentBlock.ns23128 S3FIFO-0.5000-0.9000 cache size    24112, 10479963 req, miss ratio 0.0118, byte miss ratio 0.0118
tencentBlock.ns23128 S3FIFO-0.5000-0.9000 cache size    48224, 10479963 req, miss ratio 0.0091, byte miss ratio 0.0091
tencentBlock.ns23128 S3FIFO-0.1500-0.9000 cache size       60, 10479963 req, miss ratio 0.4430, byte miss ratio 0.4430
tencentBlock.ns23128 S3FIFO-0.1500-0.9000 cache size      180, 10479963 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns23128 S3FIFO-0.1500-0.9000 cache size      602, 10479963 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns23128 S3FIFO-0.1500-0.9000 cache size     1808, 10479963 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23128 S3FIFO-0.1500-0.9000 cache size     6028, 10479963 req, miss ratio 0.0177, byte miss ratio 0.0177
tencentBlock.ns23128 S3FIFO-0.1500-0.9000 cache size    12056, 10479963 req, miss ratio 0.0191, byte miss ratio 0.0191
tencentBlock.ns23128 S3FIFO-0.1500-0.9000 cache size    24112, 10479963 req, miss ratio 0.0163, byte miss ratio 0.0163
tencentBlock.ns23128 S3FIFO-0.1500-0.9000 cache size    48224, 10479963 req, miss ratio 0.0100, byte miss ratio 0.0100
tencentBlock.ns23128 S3FIFO-0.4000-1.9000 cache size       60, 10479963 req, miss ratio 0.5765, byte miss ratio 0.5765
tencentBlock.ns23128 S3FIFO-0.4000-1.9000 cache size      180, 10479963 req, miss ratio 0.0258, byte miss ratio 0.0258
tencentBlock.ns23128 S3FIFO-0.4000-1.9000 cache size      602, 10479963 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns23128 S3FIFO-0.4000-1.9000 cache size     1808, 10479963 req, miss ratio 0.0197, byte miss ratio 0.0197
