cdn1_allcolo.ns2490 S3FIFO-0.4000-1.9000 cache size       23, 3873667 req, miss ratio 0.8949, byte miss ratio 0.8949
cdn1_allcolo.ns2490 S3FIFO-0.4000-1.9000 cache size       69, 3873667 req, miss ratio 0.7794, byte miss ratio 0.7794
cdn1_allcolo.ns2490 S3FIFO-0.4000-1.9000 cache size      233, 3873667 req, miss ratio 0.5295, byte miss ratio 0.5295
cdn1_allcolo.ns2490 S3FIFO-0.4000-1.9000 cache size      699, 3873667 req, miss ratio 0.2241, byte miss ratio 0.2241
cdn1_allcolo.ns2490 S3FIFO-0.4000-1.9000 cache size     2332, 3873667 req, miss ratio 0.0709, byte miss ratio 0.0709
cdn1_allcolo.ns2490 S3FIFO-0.4000-1.9000 cache size     4664, 3873667 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_allcolo.ns2490 S3FIFO-0.4000-1.9000 cache size     9328, 3873667 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_allcolo.ns2490 S3FIFO-0.4000-1.9000 cache size    18657, 3873667 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_allcolo.ns2490 S3FIFO-0.6500-1.9000 cache size       23, 3873667 req, miss ratio 0.9122, byte miss ratio 0.9122
cdn1_allcolo.ns2490 S3FIFO-0.6500-1.9000 cache size       69, 3873667 req, miss ratio 0.8129, byte miss ratio 0.8129
cdn1_allcolo.ns2490 S3FIFO-0.6500-1.9000 cache size      233, 3873667 req, miss ratio 0.5721, byte miss ratio 0.5721
cdn1_allcolo.ns2490 S3FIFO-0.6500-1.9000 cache size      699, 3873667 req, miss ratio 0.2594, byte miss ratio 0.2594
cdn1_allcolo.ns2490 S3FIFO-0.6500-1.9000 cache size     2332, 3873667 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_allcolo.ns2490 S3FIFO-0.6500-1.9000 cache size     4664, 3873667 req, miss ratio 0.0404, byte miss ratio 0.0404
cdn1_allcolo.ns2490 S3FIFO-0.6500-1.9000 cache size     9328, 3873667 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns2490 S3FIFO-0.6500-1.9000 cache size    18657, 3873667 req, miss ratio 0.0071, byte miss ratio 0.0071
