io_traces.ns755 S3FIFO-0.0250-0.9000 cache size      403, 1800000 req, miss ratio 0.7663, byte miss ratio 0.7663
io_traces.ns755 S3FIFO-0.0250-0.9000 cache size     1209, 1800000 req, miss ratio 0.7643, byte miss ratio 0.7643
io_traces.ns755 S3FIFO-0.0250-0.9000 cache size     4032, 1800000 req, miss ratio 0.7638, byte miss ratio 0.7638
io_traces.ns755 S3FIFO-0.0250-0.9000 cache size    12097, 1800000 req, miss ratio 0.7584, byte miss ratio 0.7584
io_traces.ns755 S3FIFO-0.0250-0.9000 cache size    40325, 1800000 req, miss ratio 0.2399, byte miss ratio 0.2399
io_traces.ns755 S3FIFO-0.0250-0.9000 cache size    80650, 1800000 req, miss ratio 0.2294, byte miss ratio 0.2294
io_traces.ns755 S3FIFO-0.0250-0.9000 cache size   161301, 1800000 req, miss ratio 0.2248, byte miss ratio 0.2248
io_traces.ns755 S3FIFO-0.0250-0.9000 cache size   322603, 1800000 req, miss ratio 0.2243, byte miss ratio 0.2243
io_traces.ns755 S3FIFO-0.4000-1.9000 cache size      403, 1800000 req, miss ratio 0.7647, byte miss ratio 0.7647
io_traces.ns755 S3FIFO-0.4000-1.9000 cache size     1209, 1800000 req, miss ratio 0.7643, byte miss ratio 0.7643
io_traces.ns755 S3FIFO-0.4000-1.9000 cache size     4032, 1800000 req, miss ratio 0.7630, byte miss ratio 0.7630
io_traces.ns755 S3FIFO-0.4000-1.9000 cache size    12097, 1800000 req, miss ratio 0.6932, byte miss ratio 0.6932
io_traces.ns755 S3FIFO-0.4000-1.9000 cache size    40325, 1800000 req, miss ratio 0.3161, byte miss ratio 0.3161
io_traces.ns755 S3FIFO-0.4000-1.9000 cache size    80650, 1800000 req, miss ratio 0.2294, byte miss ratio 0.2294
io_traces.ns755 S3FIFO-0.4000-1.9000 cache size   161301, 1800000 req, miss ratio 0.2248, byte miss ratio 0.2248
io_traces.ns755 S3FIFO-0.4000-1.9000 cache size   322603, 1800000 req, miss ratio 0.2243, byte miss ratio 0.2243
io_traces.ns755 S3FIFO-0.4000-0.9000 cache size      403, 1800000 req, miss ratio 0.7647, byte miss ratio 0.7647
io_traces.ns755 S3FIFO-0.4000-0.9000 cache size     1209, 1800000 req, miss ratio 0.7643, byte miss ratio 0.7643
io_traces.ns755 S3FIFO-0.4000-0.9000 cache size     4032, 1800000 req, miss ratio 0.7630, byte miss ratio 0.7630
io_traces.ns755 S3FIFO-0.4000-0.9000 cache size    12097, 1800000 req, miss ratio 0.7585, byte miss ratio 0.7585
io_traces.ns755 S3FIFO-0.4000-0.9000 cache size    40325, 1800000 req, miss ratio 0.3163, byte miss ratio 0.3163
io_traces.ns755 S3FIFO-0.4000-0.9000 cache size    80650, 1800000 req, miss ratio 0.2294, byte miss ratio 0.2294
io_traces.ns755 S3FIFO-0.4000-0.9000 cache size   161301, 1800000 req, miss ratio 0.2248, byte miss ratio 0.2248
io_traces.ns755 S3FIFO-0.4000-0.9000 cache size   322603, 1800000 req, miss ratio 0.2243, byte miss ratio 0.2243
io_traces.ns755 S3FIFO-0.0250-1.9000 cache size      403, 1800000 req, miss ratio 0.7662, byte miss ratio 0.7662
io_traces.ns755 S3FIFO-0.0250-1.9000 cache size     1209, 1800000 req, miss ratio 0.7643, byte miss ratio 0.7643
io_traces.ns755 S3FIFO-0.0250-1.9000 cache size     4032, 1800000 req, miss ratio 0.7634, byte miss ratio 0.7634
io_traces.ns755 S3FIFO-0.0250-1.9000 cache size    12097, 1800000 req, miss ratio 0.6105, byte miss ratio 0.6105
io_traces.ns755 S3FIFO-0.0250-1.9000 cache size    40325, 1800000 req, miss ratio 0.2367, byte miss ratio 0.2367
io_traces.ns755 S3FIFO-0.0250-1.9000 cache size    80650, 1800000 req, miss ratio 0.2294, byte miss ratio 0.2294
io_traces.ns755 S3FIFO-0.0250-1.9000 cache size   161301, 1800000 req, miss ratio 0.2248, byte miss ratio 0.2248
io_traces.ns755 S3FIFO-0.0250-1.9000 cache size   322603, 1800000 req, miss ratio 0.2243, byte miss ratio 0.2243
io_traces.ns755 S3FIFO-0.7000-1.9000 cache size      403, 1800000 req, miss ratio 0.7651, byte miss ratio 0.7651
io_traces.ns755 S3FIFO-0.7000-1.9000 cache size     1209, 1800000 req, miss ratio 0.7643, byte miss ratio 0.7643
io_traces.ns755 S3FIFO-0.7000-1.9000 cache size     4032, 1800000 req, miss ratio 0.7627, byte miss ratio 0.7627
io_traces.ns755 S3FIFO-0.7000-1.9000 cache size    12097, 1800000 req, miss ratio 0.7605, byte miss ratio 0.7605
io_traces.ns755 S3FIFO-0.7000-1.9000 cache size    40325, 1800000 req, miss ratio 0.3956, byte miss ratio 0.3956
io_traces.ns755 S3FIFO-0.7000-1.9000 cache size    80650, 1800000 req, miss ratio 0.2582, byte miss ratio 0.2582
io_traces.ns755 S3FIFO-0.7000-1.9000 cache size   161301, 1800000 req, miss ratio 0.2248, byte miss ratio 0.2248
io_traces.ns755 S3FIFO-0.7000-1.9000 cache size   322603, 1800000 req, miss ratio 0.2243, byte miss ratio 0.2243
io_traces.ns755 S3FIFO-0.0100-0.9000 cache size      403, 1800000 req, miss ratio 0.7663, byte miss ratio 0.7663
io_traces.ns755 S3FIFO-0.0100-0.9000 cache size     1209, 1800000 req, miss ratio 0.7653, byte miss ratio 0.7653
io_traces.ns755 S3FIFO-0.0100-0.9000 cache size     4032, 1800000 req, miss ratio 0.7639, byte miss ratio 0.7639
io_traces.ns755 S3FIFO-0.0100-0.9000 cache size    12097, 1800000 req, miss ratio 0.7584, byte miss ratio 0.7584
io_traces.ns755 S3FIFO-0.0100-0.9000 cache size    40325, 1800000 req, miss ratio 0.2399, byte miss ratio 0.2399
io_traces.ns755 S3FIFO-0.0100-0.9000 cache size    80650, 1800000 req, miss ratio 0.2294, byte miss ratio 0.2294
io_traces.ns755 S3FIFO-0.0100-0.9000 cache size   161301, 1800000 req, miss ratio 0.2248, byte miss ratio 0.2248
io_traces.ns755 S3FIFO-0.0100-0.9000 cache size   322603, 1800000 req, miss ratio 0.2243, byte miss ratio 0.2243
io_traces.ns755 S3FIFO-0.0500-0.9000 cache size      403, 1800000 req, miss ratio 0.7651, byte miss ratio 0.7651
io_traces.ns755 S3FIFO-0.0500-0.9000 cache size     1209, 1800000 req, miss ratio 0.7643, byte miss ratio 0.7643
io_traces.ns755 S3FIFO-0.0500-0.9000 cache size     4032, 1800000 req, miss ratio 0.7636, byte miss ratio 0.7636
io_traces.ns755 S3FIFO-0.0500-0.9000 cache size    12097, 1800000 req, miss ratio 0.7584, byte miss ratio 0.7584
io_traces.ns755 S3FIFO-0.0500-0.9000 cache size    40325, 1800000 req, miss ratio 0.2400, byte miss ratio 0.2400
io_traces.ns755 S3FIFO-0.0500-0.9000 cache size    80650, 1800000 req, miss ratio 0.2294, byte miss ratio 0.2294
io_traces.ns755 S3FIFO-0.0500-0.9000 cache size   161301, 1800000 req, miss ratio 0.2248, byte miss ratio 0.2248
io_traces.ns755 S3FIFO-0.0500-0.9000 cache size   322603, 1800000 req, miss ratio 0.2243, byte miss ratio 0.2243
io_traces.ns755 S3FIFO-0.9500-1.9000 cache size      403, 1800000 req, miss ratio 0.7676, byte miss ratio 0.7676
io_traces.ns755 S3FIFO-0.9500-1.9000 cache size     1209, 1800000 req, miss ratio 0.7658, byte miss ratio 0.7658
io_traces.ns755 S3FIFO-0.9500-1.9000 cache size     4032, 1800000 req, miss ratio 0.7624, byte miss ratio 0.7624
io_traces.ns755 S3FIFO-0.9500-1.9000 cache size    12097, 1800000 req, miss ratio 0.7106, byte miss ratio 0.7106
io_traces.ns755 S3FIFO-0.9500-1.9000 cache size    40325, 1800000 req, miss ratio 0.4450, byte miss ratio 0.4450
io_traces.ns755 S3FIFO-0.9500-1.9000 cache size    80650, 1800000 req, miss ratio 0.3124, byte miss ratio 0.3124
io_traces.ns755 S3FIFO-0.9500-1.9000 cache size   161301, 1800000 req, miss ratio 0.2548, byte miss ratio 0.2548
io_traces.ns755 S3FIFO-0.9500-1.9000 cache size   322603, 1800000 req, miss ratio 0.2353, byte miss ratio 0.2353
io_traces.ns755 S3FIFO-0.9000-0.9000 cache size      403, 1800000 req, miss ratio 0.7665, byte miss ratio 0.7665
io_traces.ns755 S3FIFO-0.9000-0.9000 cache size     1209, 1800000 req, miss ratio 0.7649, byte miss ratio 0.7649
io_traces.ns755 S3FIFO-0.9000-0.9000 cache size     4032, 1800000 req, miss ratio 0.7623, byte miss ratio 0.7623
io_traces.ns755 S3FIFO-0.9000-0.9000 cache size    12097, 1800000 req, miss ratio 0.7253, byte miss ratio 0.7253
io_traces.ns755 S3FIFO-0.9000-0.9000 cache size    40325, 1800000 req, miss ratio 0.4386, byte miss ratio 0.4386
io_traces.ns755 S3FIFO-0.9000-0.9000 cache size    80650, 1800000 req, miss ratio 0.3022, byte miss ratio 0.3022
