cdn1_allcolo.ns6595 S3FIFO-0.9900-1.9000 cache size        9, 2569724 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns6595 S3FIFO-0.9900-1.9000 cache size       18, 2569724 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns6595 S3FIFO-0.9900-1.9000 cache size       36, 2569724 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns6595 S3FIFO-0.9900-1.9000 cache size       72, 2569724 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns6595 S3FIFO-0.9900-0.9000 cache size        9, 2569724 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns6595 S3FIFO-0.9900-0.9000 cache size       18, 2569724 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns6595 S3FIFO-0.9900-0.9000 cache size       36, 2569724 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns6595 S3FIFO-0.9900-0.9000 cache size       72, 2569724 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns6595 S3FIFO-0.4500-0.9000 cache size        9, 2569724 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns6595 S3FIFO-0.4500-0.9000 cache size       18, 2569724 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns6595 S3FIFO-0.4500-0.9000 cache size       36, 2569724 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns6595 S3FIFO-0.4500-0.9000 cache size       72, 2569724 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns6595 S3FIFO-0.6000-0.9000 cache size        9, 2569724 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns6595 S3FIFO-0.6000-0.9000 cache size       18, 2569724 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns6595 S3FIFO-0.6000-0.9000 cache size       36, 2569724 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns6595 S3FIFO-0.6000-0.9000 cache size       72, 2569724 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns6595 S3FIFO-0.0500-0.9000 cache size        9, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.0500-0.9000 cache size       18, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.0500-0.9000 cache size       36, 2569724 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns6595 S3FIFO-0.0500-0.9000 cache size       72, 2569724 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns6595 S3FIFO-0.0250-0.9000 cache size        9, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.0250-0.9000 cache size       18, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.0250-0.9000 cache size       36, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.0250-0.9000 cache size       72, 2569724 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns6595 S3FIFO-0.0050-1.9000 cache size        9, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.0050-1.9000 cache size       18, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.0050-1.9000 cache size       36, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.0050-1.9000 cache size       72, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.5500-0.9000 cache size        9, 2569724 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns6595 S3FIFO-0.5500-0.9000 cache size       18, 2569724 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns6595 S3FIFO-0.5500-0.9000 cache size       36, 2569724 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns6595 S3FIFO-0.5500-0.9000 cache size       72, 2569724 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns6595 S3FIFO-0.0010-0.9000 cache size        9, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.0010-0.9000 cache size       18, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6595 S3FIFO-0.0010-0.9000 cache size       36, 2569724 req, miss ratio 1.0000, byte miss ratio 1.0000
