tencentBlock.ns16083 S3FIFO-0.5000-0.9000 cache size      391, 3644767 req, miss ratio 0.5146, byte miss ratio 0.5146
tencentBlock.ns16083 S3FIFO-0.5000-0.9000 cache size     1174, 3644767 req, miss ratio 0.4291, byte miss ratio 0.4291
tencentBlock.ns16083 S3FIFO-0.5000-0.9000 cache size     3914, 3644767 req, miss ratio 0.3143, byte miss ratio 0.3143
tencentBlock.ns16083 S3FIFO-0.5000-0.9000 cache size    11742, 3644767 req, miss ratio 0.2961, byte miss ratio 0.2961
tencentBlock.ns16083 S3FIFO-0.5000-0.9000 cache size    39142, 3644767 req, miss ratio 0.2408, byte miss ratio 0.2408
tencentBlock.ns16083 S3FIFO-0.5000-0.9000 cache size    78284, 3644767 req, miss ratio 0.1976, byte miss ratio 0.1976
tencentBlock.ns16083 S3FIFO-0.5000-0.9000 cache size   156568, 3644767 req, miss ratio 0.1307, byte miss ratio 0.1307
tencentBlock.ns16083 S3FIFO-0.5000-0.9000 cache size   313136, 3644767 req, miss ratio 0.1100, byte miss ratio 0.1100
tencentBlock.ns16083 S3FIFO-0.5000-1.9000 cache size      391, 3644767 req, miss ratio 0.5151, byte miss ratio 0.5151
tencentBlock.ns16083 S3FIFO-0.5000-1.9000 cache size     1174, 3644767 req, miss ratio 0.4303, byte miss ratio 0.4303
tencentBlock.ns16083 S3FIFO-0.5000-1.9000 cache size     3914, 3644767 req, miss ratio 0.3142, byte miss ratio 0.3142
tencentBlock.ns16083 S3FIFO-0.5000-1.9000 cache size    11742, 3644767 req, miss ratio 0.2967, byte miss ratio 0.2967
tencentBlock.ns16083 S3FIFO-0.5000-1.9000 cache size    39142, 3644767 req, miss ratio 0.2411, byte miss ratio 0.2411
tencentBlock.ns16083 S3FIFO-0.5000-1.9000 cache size    78284, 3644767 req, miss ratio 0.1976, byte miss ratio 0.1976
tencentBlock.ns16083 S3FIFO-0.5000-1.9000 cache size   156568, 3644767 req, miss ratio 0.1307, byte miss ratio 0.1307
tencentBlock.ns16083 S3FIFO-0.5000-1.9000 cache size   313136, 3644767 req, miss ratio 0.1100, byte miss ratio 0.1100
tencentBlock.ns16083 S3FIFO-0.0250-0.9000 cache size      391, 3644767 req, miss ratio 0.5372, byte miss ratio 0.5372
tencentBlock.ns16083 S3FIFO-0.0250-0.9000 cache size     1174, 3644767 req, miss ratio 0.4029, byte miss ratio 0.4029
tencentBlock.ns16083 S3FIFO-0.0250-0.9000 cache size     3914, 3644767 req, miss ratio 0.3172, byte miss ratio 0.3172
tencentBlock.ns16083 S3FIFO-0.0250-0.9000 cache size    11742, 3644767 req, miss ratio 0.2930, byte miss ratio 0.2930
tencentBlock.ns16083 S3FIFO-0.0250-0.9000 cache size    39142, 3644767 req, miss ratio 0.2413, byte miss ratio 0.2413
tencentBlock.ns16083 S3FIFO-0.0250-0.9000 cache size    78284, 3644767 req, miss ratio 0.1904, byte miss ratio 0.1904
tencentBlock.ns16083 S3FIFO-0.0250-0.9000 cache size   156568, 3644767 req, miss ratio 0.1290, byte miss ratio 0.1290
tencentBlock.ns16083 S3FIFO-0.0250-0.9000 cache size   313136, 3644767 req, miss ratio 0.1086, byte miss ratio 0.1086
tencentBlock.ns16083 S3FIFO-0.3000-0.9000 cache size      391, 3644767 req, miss ratio 0.5157, byte miss ratio 0.5157
tencentBlock.ns16083 S3FIFO-0.3000-0.9000 cache size     1174, 3644767 req, miss ratio 0.4075, byte miss ratio 0.4075
tencentBlock.ns16083 S3FIFO-0.3000-0.9000 cache size     3914, 3644767 req, miss ratio 0.3139, byte miss ratio 0.3139
tencentBlock.ns16083 S3FIFO-0.3000-0.9000 cache size    11742, 3644767 req, miss ratio 0.2906, byte miss ratio 0.2906
tencentBlock.ns16083 S3FIFO-0.3000-0.9000 cache size    39142, 3644767 req, miss ratio 0.2401, byte miss ratio 0.2401
tencentBlock.ns16083 S3FIFO-0.3000-0.9000 cache size    78284, 3644767 req, miss ratio 0.1953, byte miss ratio 0.1953
tencentBlock.ns16083 S3FIFO-0.3000-0.9000 cache size   156568, 3644767 req, miss ratio 0.1251, byte miss ratio 0.1251
tencentBlock.ns16083 S3FIFO-0.3000-0.9000 cache size   313136, 3644767 req, miss ratio 0.1090, byte miss ratio 0.1090
tencentBlock.ns16083 S3FIFO-0.9000-0.9000 cache size      391, 3644767 req, miss ratio 0.5919, byte miss ratio 0.5919
tencentBlock.ns16083 S3FIFO-0.9000-0.9000 cache size     1174, 3644767 req, miss ratio 0.4672, byte miss ratio 0.4672
tencentBlock.ns16083 S3FIFO-0.9000-0.9000 cache size     3914, 3644767 req, miss ratio 0.3655, byte miss ratio 0.3655
tencentBlock.ns16083 S3FIFO-0.9000-0.9000 cache size    11742, 3644767 req, miss ratio 0.3085, byte miss ratio 0.3085
tencentBlock.ns16083 S3FIFO-0.9000-0.9000 cache size    39142, 3644767 req, miss ratio 0.2459, byte miss ratio 0.2459
tencentBlock.ns16083 S3FIFO-0.9000-0.9000 cache size    78284, 3644767 req, miss ratio 0.1929, byte miss ratio 0.1929
tencentBlock.ns16083 S3FIFO-0.9000-0.9000 cache size   156568, 3644767 req, miss ratio 0.1447, byte miss ratio 0.1447
tencentBlock.ns16083 S3FIFO-0.9000-0.9000 cache size   313136, 3644767 req, miss ratio 0.1157, byte miss ratio 0.1157
tencentBlock.ns16083 S3FIFO-0.7500-1.9000 cache size      391, 3644767 req, miss ratio 0.5508, byte miss ratio 0.5508
tencentBlock.ns16083 S3FIFO-0.7500-1.9000 cache size     1174, 3644767 req, miss ratio 0.4534, byte miss ratio 0.4534
