cdn1_colo28.ns1239 S3FIFO-0.9500-1.9000 cache size       13, 1596395 req, miss ratio 0.2621, byte miss ratio 0.2621
cdn1_colo28.ns1239 S3FIFO-0.9500-1.9000 cache size       41, 1596395 req, miss ratio 0.1849, byte miss ratio 0.1849
cdn1_colo28.ns1239 S3FIFO-0.9500-1.9000 cache size      137, 1596395 req, miss ratio 0.1105, byte miss ratio 0.1105
cdn1_colo28.ns1239 S3FIFO-0.9500-1.9000 cache size      412, 1596395 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_colo28.ns1239 S3FIFO-0.9500-1.9000 cache size     1373, 1596395 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_colo28.ns1239 S3FIFO-0.9500-1.9000 cache size     2747, 1596395 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns1239 S3FIFO-0.9500-1.9000 cache size     5495, 1596395 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_colo28.ns1239 S3FIFO-0.9500-1.9000 cache size    10991, 1596395 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_colo28.ns1239 S3FIFO-0.4000-0.9000 cache size       13, 1596395 req, miss ratio 0.2187, byte miss ratio 0.2187
cdn1_colo28.ns1239 S3FIFO-0.4000-0.9000 cache size       41, 1596395 req, miss ratio 0.1575, byte miss ratio 0.1575
cdn1_colo28.ns1239 S3FIFO-0.4000-0.9000 cache size      137, 1596395 req, miss ratio 0.1073, byte miss ratio 0.1073
cdn1_colo28.ns1239 S3FIFO-0.4000-0.9000 cache size      412, 1596395 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_colo28.ns1239 S3FIFO-0.4000-0.9000 cache size     1373, 1596395 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_colo28.ns1239 S3FIFO-0.4000-0.9000 cache size     2747, 1596395 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_colo28.ns1239 S3FIFO-0.4000-0.9000 cache size     5495, 1596395 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns1239 S3FIFO-0.4000-0.9000 cache size    10991, 1596395 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns1239 S3FIFO-0.3500-0.9000 cache size       13, 1596395 req, miss ratio 0.2147, byte miss ratio 0.2147
cdn1_colo28.ns1239 S3FIFO-0.3500-0.9000 cache size       41, 1596395 req, miss ratio 0.1555, byte miss ratio 0.1555
cdn1_colo28.ns1239 S3FIFO-0.3500-0.9000 cache size      137, 1596395 req, miss ratio 0.1061, byte miss ratio 0.1061
cdn1_colo28.ns1239 S3FIFO-0.3500-0.9000 cache size      412, 1596395 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_colo28.ns1239 S3FIFO-0.3500-0.9000 cache size     1373, 1596395 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_colo28.ns1239 S3FIFO-0.3500-0.9000 cache size     2747, 1596395 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns1239 S3FIFO-0.3500-0.9000 cache size     5495, 1596395 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns1239 S3FIFO-0.3500-0.9000 cache size    10991, 1596395 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns1239 S3FIFO-0.1500-0.9000 cache size       13, 1596395 req, miss ratio 0.2131, byte miss ratio 0.2131
