cdn1_allcolo.ns2147 S3FIFO-0.4500-1.9000 cache size        7, 1345155 req, miss ratio 0.8746, byte miss ratio 0.8746
cdn1_allcolo.ns2147 S3FIFO-0.4500-1.9000 cache size       25, 1345155 req, miss ratio 0.7590, byte miss ratio 0.7590
cdn1_allcolo.ns2147 S3FIFO-0.4500-1.9000 cache size       76, 1345155 req, miss ratio 0.5572, byte miss ratio 0.5572
cdn1_allcolo.ns2147 S3FIFO-0.4500-1.9000 cache size      253, 1345155 req, miss ratio 0.2051, byte miss ratio 0.2051
cdn1_allcolo.ns2147 S3FIFO-0.4500-1.9000 cache size      507, 1345155 req, miss ratio 0.0604, byte miss ratio 0.0604
cdn1_allcolo.ns2147 S3FIFO-0.4500-1.9000 cache size     1015, 1345155 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns2147 S3FIFO-0.4500-1.9000 cache size     2030, 1345155 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns2147 S3FIFO-0.5000-1.9000 cache size        7, 1345155 req, miss ratio 0.8746, byte miss ratio 0.8746
cdn1_allcolo.ns2147 S3FIFO-0.5000-1.9000 cache size       25, 1345155 req, miss ratio 0.7638, byte miss ratio 0.7638
cdn1_allcolo.ns2147 S3FIFO-0.5000-1.9000 cache size       76, 1345155 req, miss ratio 0.5642, byte miss ratio 0.5642
cdn1_allcolo.ns2147 S3FIFO-0.5000-1.9000 cache size      253, 1345155 req, miss ratio 0.2099, byte miss ratio 0.2099
cdn1_allcolo.ns2147 S3FIFO-0.5000-1.9000 cache size      507, 1345155 req, miss ratio 0.0625, byte miss ratio 0.0625
cdn1_allcolo.ns2147 S3FIFO-0.5000-1.9000 cache size     1015, 1345155 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns2147 S3FIFO-0.5000-1.9000 cache size     2030, 1345155 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns2147 S3FIFO-0.0010-1.9000 cache size        7, 1345155 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2147 S3FIFO-0.0010-1.9000 cache size       25, 1345155 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2147 S3FIFO-0.0010-1.9000 cache size       76, 1345155 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2147 S3FIFO-0.0010-1.9000 cache size      253, 1345155 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2147 S3FIFO-0.0010-1.9000 cache size      507, 1345155 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2147 S3FIFO-0.0010-1.9000 cache size     1015, 1345155 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns2147 S3FIFO-0.0010-1.9000 cache size     2030, 1345155 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns2147 S3FIFO-0.8500-0.9000 cache size        7, 1345155 req, miss ratio 0.8968, byte miss ratio 0.8968
cdn1_allcolo.ns2147 S3FIFO-0.8500-0.9000 cache size       25, 1345155 req, miss ratio 0.8028, byte miss ratio 0.8028
cdn1_allcolo.ns2147 S3FIFO-0.8500-0.9000 cache size       76, 1345155 req, miss ratio 0.6086, byte miss ratio 0.6086
cdn1_allcolo.ns2147 S3FIFO-0.8500-0.9000 cache size      253, 1345155 req, miss ratio 0.2497, byte miss ratio 0.2497
cdn1_allcolo.ns2147 S3FIFO-0.8500-0.9000 cache size      507, 1345155 req, miss ratio 0.0824, byte miss ratio 0.0824
cdn1_allcolo.ns2147 S3FIFO-0.8500-0.9000 cache size     1015, 1345155 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_allcolo.ns2147 S3FIFO-0.8500-0.9000 cache size     2030, 1345155 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns2147 S3FIFO-0.1000-0.9000 cache size        7, 1345155 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2147 S3FIFO-0.1000-0.9000 cache size       25, 1345155 req, miss ratio 0.7015, byte miss ratio 0.7015
cdn1_allcolo.ns2147 S3FIFO-0.1000-0.9000 cache size       76, 1345155 req, miss ratio 0.4861, byte miss ratio 0.4861
cdn1_allcolo.ns2147 S3FIFO-0.1000-0.9000 cache size      253, 1345155 req, miss ratio 0.1686, byte miss ratio 0.1686
cdn1_allcolo.ns2147 S3FIFO-0.1000-0.9000 cache size      507, 1345155 req, miss ratio 0.0461, byte miss ratio 0.0461
cdn1_allcolo.ns2147 S3FIFO-0.1000-0.9000 cache size     1015, 1345155 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns2147 S3FIFO-0.1000-0.9000 cache size     2030, 1345155 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns2147 S3FIFO-0.2500-1.9000 cache size        7, 1345155 req, miss ratio 0.8556, byte miss ratio 0.8556
cdn1_allcolo.ns2147 S3FIFO-0.2500-1.9000 cache size       25, 1345155 req, miss ratio 0.7349, byte miss ratio 0.7349
cdn1_allcolo.ns2147 S3FIFO-0.2500-1.9000 cache size       76, 1345155 req, miss ratio 0.5298, byte miss ratio 0.5298
cdn1_allcolo.ns2147 S3FIFO-0.2500-1.9000 cache size      253, 1345155 req, miss ratio 0.1868, byte miss ratio 0.1868
cdn1_allcolo.ns2147 S3FIFO-0.2500-1.9000 cache size      507, 1345155 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_allcolo.ns2147 S3FIFO-0.2500-1.9000 cache size     1015, 1345155 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns2147 S3FIFO-0.2500-1.9000 cache size     2030, 1345155 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns2147 S3FIFO-0.4000-1.9000 cache size        7, 1345155 req, miss ratio 0.8651, byte miss ratio 0.8651
cdn1_allcolo.ns2147 S3FIFO-0.4000-1.9000 cache size       25, 1345155 req, miss ratio 0.7540, byte miss ratio 0.7540
cdn1_allcolo.ns2147 S3FIFO-0.4000-1.9000 cache size       76, 1345155 req, miss ratio 0.5502, byte miss ratio 0.5502
cdn1_allcolo.ns2147 S3FIFO-0.4000-1.9000 cache size      253, 1345155 req, miss ratio 0.2007, byte miss ratio 0.2007
cdn1_allcolo.ns2147 S3FIFO-0.4000-1.9000 cache size      507, 1345155 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_allcolo.ns2147 S3FIFO-0.4000-1.9000 cache size     1015, 1345155 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns2147 S3FIFO-0.4000-1.9000 cache size     2030, 1345155 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns2147 S3FIFO-0.6500-0.9000 cache size        7, 1345155 req, miss ratio 0.8807, byte miss ratio 0.8807
cdn1_allcolo.ns2147 S3FIFO-0.6500-0.9000 cache size       25, 1345155 req, miss ratio 0.7732, byte miss ratio 0.7732
cdn1_allcolo.ns2147 S3FIFO-0.6500-0.9000 cache size       76, 1345155 req, miss ratio 0.5776, byte miss ratio 0.5776
cdn1_allcolo.ns2147 S3FIFO-0.6500-0.9000 cache size      253, 1345155 req, miss ratio 0.2278, byte miss ratio 0.2278
cdn1_allcolo.ns2147 S3FIFO-0.6500-0.9000 cache size      507, 1345155 req, miss ratio 0.0712, byte miss ratio 0.0712
cdn1_allcolo.ns2147 S3FIFO-0.6500-0.9000 cache size     1015, 1345155 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns2147 S3FIFO-0.6500-0.9000 cache size     2030, 1345155 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns2147 S3FIFO-0.3500-1.9000 cache size        7, 1345155 req, miss ratio 0.8651, byte miss ratio 0.8651
cdn1_allcolo.ns2147 S3FIFO-0.3500-1.9000 cache size       25, 1345155 req, miss ratio 0.7444, byte miss ratio 0.7444
cdn1_allcolo.ns2147 S3FIFO-0.3500-1.9000 cache size       76, 1345155 req, miss ratio 0.5428, byte miss ratio 0.5428
