cdn1_allcolo.ns572 S3FIFO-0.3500-1.9000 cache size       31, 1052431 req, miss ratio 0.4671, byte miss ratio 0.4671
cdn1_allcolo.ns572 S3FIFO-0.3500-1.9000 cache size       93, 1052431 req, miss ratio 0.3423, byte miss ratio 0.3423
cdn1_allcolo.ns572 S3FIFO-0.3500-1.9000 cache size      313, 1052431 req, miss ratio 0.2275, byte miss ratio 0.2275
cdn1_allcolo.ns572 S3FIFO-0.3500-1.9000 cache size      939, 1052431 req, miss ratio 0.1246, byte miss ratio 0.1246
cdn1_allcolo.ns572 S3FIFO-0.3500-1.9000 cache size     3130, 1052431 req, miss ratio 0.0541, byte miss ratio 0.0541
cdn1_allcolo.ns572 S3FIFO-0.3500-1.9000 cache size     6260, 1052431 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_allcolo.ns572 S3FIFO-0.3500-1.9000 cache size    12521, 1052431 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_allcolo.ns572 S3FIFO-0.3500-1.9000 cache size    25042, 1052431 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_allcolo.ns572 S3FIFO-0.4000-0.9000 cache size       31, 1052431 req, miss ratio 0.4700, byte miss ratio 0.4700
cdn1_allcolo.ns572 S3FIFO-0.4000-0.9000 cache size       93, 1052431 req, miss ratio 0.3420, byte miss ratio 0.3420
cdn1_allcolo.ns572 S3FIFO-0.4000-0.9000 cache size      313, 1052431 req, miss ratio 0.2265, byte miss ratio 0.2265
cdn1_allcolo.ns572 S3FIFO-0.4000-0.9000 cache size      939, 1052431 req, miss ratio 0.1258, byte miss ratio 0.1258
cdn1_allcolo.ns572 S3FIFO-0.4000-0.9000 cache size     3130, 1052431 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_allcolo.ns572 S3FIFO-0.4000-0.9000 cache size     6260, 1052431 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_allcolo.ns572 S3FIFO-0.4000-0.9000 cache size    12521, 1052431 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_allcolo.ns572 S3FIFO-0.4000-0.9000 cache size    25042, 1052431 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_allcolo.ns572 S3FIFO-0.3500-0.9000 cache size       31, 1052431 req, miss ratio 0.4593, byte miss ratio 0.4593
cdn1_allcolo.ns572 S3FIFO-0.3500-0.9000 cache size       93, 1052431 req, miss ratio 0.3371, byte miss ratio 0.3371
cdn1_allcolo.ns572 S3FIFO-0.3500-0.9000 cache size      313, 1052431 req, miss ratio 0.2223, byte miss ratio 0.2223
cdn1_allcolo.ns572 S3FIFO-0.3500-0.9000 cache size      939, 1052431 req, miss ratio 0.1227, byte miss ratio 0.1227
cdn1_allcolo.ns572 S3FIFO-0.3500-0.9000 cache size     3130, 1052431 req, miss ratio 0.0537, byte miss ratio 0.0537
cdn1_allcolo.ns572 S3FIFO-0.3500-0.9000 cache size     6260, 1052431 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_allcolo.ns572 S3FIFO-0.3500-0.9000 cache size    12521, 1052431 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_allcolo.ns572 S3FIFO-0.3500-0.9000 cache size    25042, 1052431 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_allcolo.ns572 S3FIFO-0.6000-0.9000 cache size       31, 1052431 req, miss ratio 0.5134, byte miss ratio 0.5134
cdn1_allcolo.ns572 S3FIFO-0.6000-0.9000 cache size       93, 1052431 req, miss ratio 0.3639, byte miss ratio 0.3639
cdn1_allcolo.ns572 S3FIFO-0.6000-0.9000 cache size      313, 1052431 req, miss ratio 0.2444, byte miss ratio 0.2444
cdn1_allcolo.ns572 S3FIFO-0.6000-0.9000 cache size      939, 1052431 req, miss ratio 0.1393, byte miss ratio 0.1393
cdn1_allcolo.ns572 S3FIFO-0.6000-0.9000 cache size     3130, 1052431 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_allcolo.ns572 S3FIFO-0.6000-0.9000 cache size     6260, 1052431 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_allcolo.ns572 S3FIFO-0.6000-0.9000 cache size    12521, 1052431 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_allcolo.ns572 S3FIFO-0.6000-0.9000 cache size    25042, 1052431 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_allcolo.ns572 S3FIFO-0.2500-1.9000 cache size       31, 1052431 req, miss ratio 0.4529, byte miss ratio 0.4529
