tencentBlock.ns1351 S3FIFO-0.3500-1.9000 cache size     1499, 195824302 req, miss ratio 0.9045, byte miss ratio 0.9045
tencentBlock.ns1351 S3FIFO-0.3500-1.9000 cache size     4499, 195824302 req, miss ratio 0.8283, byte miss ratio 0.8283
tencentBlock.ns1351 S3FIFO-0.3500-1.9000 cache size    14996, 195824302 req, miss ratio 0.7178, byte miss ratio 0.7178
tencentBlock.ns1351 S3FIFO-0.3500-1.9000 cache size    44990, 195824302 req, miss ratio 0.5164, byte miss ratio 0.5164
tencentBlock.ns1351 S3FIFO-0.3500-1.9000 cache size   149969, 195824302 req, miss ratio 0.3905, byte miss ratio 0.3905
tencentBlock.ns1351 S3FIFO-0.3500-1.9000 cache size   299939, 195824302 req, miss ratio 0.2249, byte miss ratio 0.2249
tencentBlock.ns1351 S3FIFO-0.3500-1.9000 cache size   599878, 195824302 req, miss ratio 0.0237, byte miss ratio 0.0237
tencentBlock.ns1351 S3FIFO-0.3500-1.9000 cache size  1199756, 195824302 req, miss ratio 0.0082, byte miss ratio 0.0082
tencentBlock.ns1351 S3FIFO-0.5000-0.9000 cache size     1499, 195824302 req, miss ratio 0.9276, byte miss ratio 0.9276
tencentBlock.ns1351 S3FIFO-0.5000-0.9000 cache size     4499, 195824302 req, miss ratio 0.8386, byte miss ratio 0.8386
tencentBlock.ns1351 S3FIFO-0.5000-0.9000 cache size    14996, 195824302 req, miss ratio 0.7297, byte miss ratio 0.7297
tencentBlock.ns1351 S3FIFO-0.5000-0.9000 cache size    44990, 195824302 req, miss ratio 0.5332, byte miss ratio 0.5332
tencentBlock.ns1351 S3FIFO-0.5000-0.9000 cache size   149969, 195824302 req, miss ratio 0.3961, byte miss ratio 0.3961
tencentBlock.ns1351 S3FIFO-0.5000-0.9000 cache size   299939, 195824302 req, miss ratio 0.2284, byte miss ratio 0.2284
tencentBlock.ns1351 S3FIFO-0.5000-0.9000 cache size   599878, 195824302 req, miss ratio 0.0291, byte miss ratio 0.0291
tencentBlock.ns1351 S3FIFO-0.5000-0.9000 cache size  1199756, 195824302 req, miss ratio 0.0086, byte miss ratio 0.0086
tencentBlock.ns1351 S3FIFO-0.3500-0.9000 cache size     1499, 195824302 req, miss ratio 0.9200, byte miss ratio 0.9200
tencentBlock.ns1351 S3FIFO-0.3500-0.9000 cache size     4499, 195824302 req, miss ratio 0.8271, byte miss ratio 0.8271
tencentBlock.ns1351 S3FIFO-0.3500-0.9000 cache size    14996, 195824302 req, miss ratio 0.7104, byte miss ratio 0.7104
