tencentBlock.ns5788 S3FIFO-0.5500-0.9000 cache size      169, 4413126 req, miss ratio 0.4365, byte miss ratio 0.4365
tencentBlock.ns5788 S3FIFO-0.5500-0.9000 cache size      509, 4413126 req, miss ratio 0.3756, byte miss ratio 0.3756
tencentBlock.ns5788 S3FIFO-0.5500-0.9000 cache size     1698, 4413126 req, miss ratio 0.3469, byte miss ratio 0.3469
tencentBlock.ns5788 S3FIFO-0.5500-0.9000 cache size     5096, 4413126 req, miss ratio 0.3180, byte miss ratio 0.3180
tencentBlock.ns5788 S3FIFO-0.5500-0.9000 cache size    16988, 4413126 req, miss ratio 0.2537, byte miss ratio 0.2537
tencentBlock.ns5788 S3FIFO-0.5500-0.9000 cache size    33976, 4413126 req, miss ratio 0.0937, byte miss ratio 0.0937
tencentBlock.ns5788 S3FIFO-0.5500-0.9000 cache size    67953, 4413126 req, miss ratio 0.0559, byte miss ratio 0.0559
tencentBlock.ns5788 S3FIFO-0.5500-0.9000 cache size   135906, 4413126 req, miss ratio 0.0393, byte miss ratio 0.0393
tencentBlock.ns5788 S3FIFO-0.0500-1.9000 cache size      169, 4413126 req, miss ratio 0.4181, byte miss ratio 0.4181
tencentBlock.ns5788 S3FIFO-0.0500-1.9000 cache size      509, 4413126 req, miss ratio 0.3688, byte miss ratio 0.3688
tencentBlock.ns5788 S3FIFO-0.0500-1.9000 cache size     1698, 4413126 req, miss ratio 0.3340, byte miss ratio 0.3340
tencentBlock.ns5788 S3FIFO-0.0500-1.9000 cache size     5096, 4413126 req, miss ratio 0.2855, byte miss ratio 0.2855
tencentBlock.ns5788 S3FIFO-0.0500-1.9000 cache size    16988, 4413126 req, miss ratio 0.1388, byte miss ratio 0.1388
tencentBlock.ns5788 S3FIFO-0.0500-1.9000 cache size    33976, 4413126 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns5788 S3FIFO-0.0500-1.9000 cache size    67953, 4413126 req, miss ratio 0.0516, byte miss ratio 0.0516
tencentBlock.ns5788 S3FIFO-0.0500-1.9000 cache size   135906, 4413126 req, miss ratio 0.0389, byte miss ratio 0.0389
tencentBlock.ns5788 S3FIFO-0.9500-0.9000 cache size      169, 4413126 req, miss ratio 0.4926, byte miss ratio 0.4926
tencentBlock.ns5788 S3FIFO-0.9500-0.9000 cache size      509, 4413126 req, miss ratio 0.4117, byte miss ratio 0.4117
tencentBlock.ns5788 S3FIFO-0.9500-0.9000 cache size     1698, 4413126 req, miss ratio 0.3715, byte miss ratio 0.3715
tencentBlock.ns5788 S3FIFO-0.9500-0.9000 cache size     5096, 4413126 req, miss ratio 0.3428, byte miss ratio 0.3428
tencentBlock.ns5788 S3FIFO-0.9500-0.9000 cache size    16988, 4413126 req, miss ratio 0.2238, byte miss ratio 0.2238
tencentBlock.ns5788 S3FIFO-0.9500-0.9000 cache size    33976, 4413126 req, miss ratio 0.1229, byte miss ratio 0.1229
tencentBlock.ns5788 S3FIFO-0.9500-0.9000 cache size    67953, 4413126 req, miss ratio 0.0705, byte miss ratio 0.0705
tencentBlock.ns5788 S3FIFO-0.9500-0.9000 cache size   135906, 4413126 req, miss ratio 0.0454, byte miss ratio 0.0454
tencentBlock.ns5788 S3FIFO-0.9000-1.9000 cache size      169, 4413126 req, miss ratio 0.4855, byte miss ratio 0.4855
tencentBlock.ns5788 S3FIFO-0.9000-1.9000 cache size      509, 4413126 req, miss ratio 0.4046, byte miss ratio 0.4046
tencentBlock.ns5788 S3FIFO-0.9000-1.9000 cache size     1698, 4413126 req, miss ratio 0.3662, byte miss ratio 0.3662
tencentBlock.ns5788 S3FIFO-0.9000-1.9000 cache size     5096, 4413126 req, miss ratio 0.3397, byte miss ratio 0.3397
tencentBlock.ns5788 S3FIFO-0.9000-1.9000 cache size    16988, 4413126 req, miss ratio 0.2212, byte miss ratio 0.2212
tencentBlock.ns5788 S3FIFO-0.9000-1.9000 cache size    33976, 4413126 req, miss ratio 0.1207, byte miss ratio 0.1207
tencentBlock.ns5788 S3FIFO-0.9000-1.9000 cache size    67953, 4413126 req, miss ratio 0.0683, byte miss ratio 0.0683
tencentBlock.ns5788 S3FIFO-0.9000-1.9000 cache size   135906, 4413126 req, miss ratio 0.0443, byte miss ratio 0.0443
tencentBlock.ns5788 S3FIFO-0.4000-0.9000 cache size      169, 4413126 req, miss ratio 0.4231, byte miss ratio 0.4231
tencentBlock.ns5788 S3FIFO-0.4000-0.9000 cache size      509, 4413126 req, miss ratio 0.3706, byte miss ratio 0.3706
tencentBlock.ns5788 S3FIFO-0.4000-0.9000 cache size     1698, 4413126 req, miss ratio 0.3416, byte miss ratio 0.3416
tencentBlock.ns5788 S3FIFO-0.4000-0.9000 cache size     5096, 4413126 req, miss ratio 0.3092, byte miss ratio 0.3092
tencentBlock.ns5788 S3FIFO-0.4000-0.9000 cache size    16988, 4413126 req, miss ratio 0.2455, byte miss ratio 0.2455
tencentBlock.ns5788 S3FIFO-0.4000-0.9000 cache size    33976, 4413126 req, miss ratio 0.0862, byte miss ratio 0.0862
tencentBlock.ns5788 S3FIFO-0.4000-0.9000 cache size    67953, 4413126 req, miss ratio 0.0542, byte miss ratio 0.0542
