tencentBlock.ns20124 S3FIFO-0.8000-0.9000 cache size      355, 2430504 req, miss ratio 0.4641, byte miss ratio 0.4641
tencentBlock.ns20124 S3FIFO-0.8000-0.9000 cache size     1067, 2430504 req, miss ratio 0.4388, byte miss ratio 0.4388
tencentBlock.ns20124 S3FIFO-0.8000-0.9000 cache size     3558, 2430504 req, miss ratio 0.4338, byte miss ratio 0.4338
tencentBlock.ns20124 S3FIFO-0.8000-0.9000 cache size    10674, 2430504 req, miss ratio 0.4281, byte miss ratio 0.4281
tencentBlock.ns20124 S3FIFO-0.8000-0.9000 cache size    35583, 2430504 req, miss ratio 0.3874, byte miss ratio 0.3874
tencentBlock.ns20124 S3FIFO-0.8000-0.9000 cache size    71166, 2430504 req, miss ratio 0.3428, byte miss ratio 0.3428
tencentBlock.ns20124 S3FIFO-0.8000-0.9000 cache size   142332, 2430504 req, miss ratio 0.2353, byte miss ratio 0.2353
tencentBlock.ns20124 S3FIFO-0.8000-0.9000 cache size   284664, 2430504 req, miss ratio 0.1658, byte miss ratio 0.1658
tencentBlock.ns20124 S3FIFO-0.3500-0.9000 cache size      355, 2430504 req, miss ratio 0.4416, byte miss ratio 0.4416
tencentBlock.ns20124 S3FIFO-0.3500-0.9000 cache size     1067, 2430504 req, miss ratio 0.4359, byte miss ratio 0.4359
tencentBlock.ns20124 S3FIFO-0.3500-0.9000 cache size     3558, 2430504 req, miss ratio 0.4328, byte miss ratio 0.4328
tencentBlock.ns20124 S3FIFO-0.3500-0.9000 cache size    10674, 2430504 req, miss ratio 0.4177, byte miss ratio 0.4177
tencentBlock.ns20124 S3FIFO-0.3500-0.9000 cache size    35583, 2430504 req, miss ratio 0.3692, byte miss ratio 0.3692
tencentBlock.ns20124 S3FIFO-0.3500-0.9000 cache size    71166, 2430504 req, miss ratio 0.3382, byte miss ratio 0.3382
tencentBlock.ns20124 S3FIFO-0.3500-0.9000 cache size   142332, 2430504 req, miss ratio 0.2120, byte miss ratio 0.2120
tencentBlock.ns20124 S3FIFO-0.3500-0.9000 cache size   284664, 2430504 req, miss ratio 0.1510, byte miss ratio 0.1510
tencentBlock.ns20124 S3FIFO-0.5000-0.9000 cache size      355, 2430504 req, miss ratio 0.4417, byte miss ratio 0.4417
tencentBlock.ns20124 S3FIFO-0.5000-0.9000 cache size     1067, 2430504 req, miss ratio 0.4362, byte miss ratio 0.4362
tencentBlock.ns20124 S3FIFO-0.5000-0.9000 cache size     3558, 2430504 req, miss ratio 0.4330, byte miss ratio 0.4330
tencentBlock.ns20124 S3FIFO-0.5000-0.9000 cache size    10674, 2430504 req, miss ratio 0.4183, byte miss ratio 0.4183
tencentBlock.ns20124 S3FIFO-0.5000-0.9000 cache size    35583, 2430504 req, miss ratio 0.3796, byte miss ratio 0.3796
tencentBlock.ns20124 S3FIFO-0.5000-0.9000 cache size    71166, 2430504 req, miss ratio 0.3453, byte miss ratio 0.3453
tencentBlock.ns20124 S3FIFO-0.5000-0.9000 cache size   142332, 2430504 req, miss ratio 0.2216, byte miss ratio 0.2216
tencentBlock.ns20124 S3FIFO-0.5000-0.9000 cache size   284664, 2430504 req, miss ratio 0.1517, byte miss ratio 0.1517
tencentBlock.ns20124 S3FIFO-0.0050-0.9000 cache size      355, 2430504 req, miss ratio 0.5020, byte miss ratio 0.5020
tencentBlock.ns20124 S3FIFO-0.0050-0.9000 cache size     1067, 2430504 req, miss ratio 0.4748, byte miss ratio 0.4748
tencentBlock.ns20124 S3FIFO-0.0050-0.9000 cache size     3558, 2430504 req, miss ratio 0.4444, byte miss ratio 0.4444
tencentBlock.ns20124 S3FIFO-0.0050-0.9000 cache size    10674, 2430504 req, miss ratio 0.4292, byte miss ratio 0.4292
tencentBlock.ns20124 S3FIFO-0.0050-0.9000 cache size    35583, 2430504 req, miss ratio 0.3585, byte miss ratio 0.3585
tencentBlock.ns20124 S3FIFO-0.0050-0.9000 cache size    71166, 2430504 req, miss ratio 0.3038, byte miss ratio 0.3038
tencentBlock.ns20124 S3FIFO-0.0050-0.9000 cache size   142332, 2430504 req, miss ratio 0.1879, byte miss ratio 0.1879
tencentBlock.ns20124 S3FIFO-0.0050-0.9000 cache size   284664, 2430504 req, miss ratio 0.1483, byte miss ratio 0.1483
tencentBlock.ns20124 S3FIFO-0.9000-0.9000 cache size      355, 2430504 req, miss ratio 0.4913, byte miss ratio 0.4913
tencentBlock.ns20124 S3FIFO-0.9000-0.9000 cache size     1067, 2430504 req, miss ratio 0.4428, byte miss ratio 0.4428
tencentBlock.ns20124 S3FIFO-0.9000-0.9000 cache size     3558, 2430504 req, miss ratio 0.4347, byte miss ratio 0.4347
tencentBlock.ns20124 S3FIFO-0.9000-0.9000 cache size    10674, 2430504 req, miss ratio 0.4284, byte miss ratio 0.4284
tencentBlock.ns20124 S3FIFO-0.9000-0.9000 cache size    35583, 2430504 req, miss ratio 0.3921, byte miss ratio 0.3921
tencentBlock.ns20124 S3FIFO-0.9000-0.9000 cache size    71166, 2430504 req, miss ratio 0.3335, byte miss ratio 0.3335
