cdn1_allcolo.ns688 S3FIFO-0.0050-0.9000 cache size      113, 1110047 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns688 S3FIFO-0.0050-0.9000 cache size      339, 1110047 req, miss ratio 0.3504, byte miss ratio 0.3504
cdn1_allcolo.ns688 S3FIFO-0.0050-0.9000 cache size     1133, 1110047 req, miss ratio 0.2517, byte miss ratio 0.2517
cdn1_allcolo.ns688 S3FIFO-0.0050-0.9000 cache size     3399, 1110047 req, miss ratio 0.1873, byte miss ratio 0.1873
cdn1_allcolo.ns688 S3FIFO-0.0050-0.9000 cache size    11331, 1110047 req, miss ratio 0.1372, byte miss ratio 0.1372
cdn1_allcolo.ns688 S3FIFO-0.0050-0.9000 cache size    22663, 1110047 req, miss ratio 0.1198, byte miss ratio 0.1198
cdn1_allcolo.ns688 S3FIFO-0.0050-0.9000 cache size    45327, 1110047 req, miss ratio 0.1080, byte miss ratio 0.1080
cdn1_allcolo.ns688 S3FIFO-0.0050-0.9000 cache size    90655, 1110047 req, miss ratio 0.1024, byte miss ratio 0.1024
cdn1_allcolo.ns688 S3FIFO-0.0250-0.9000 cache size      113, 1110047 req, miss ratio 0.4462, byte miss ratio 0.4462
cdn1_allcolo.ns688 S3FIFO-0.0250-0.9000 cache size      339, 1110047 req, miss ratio 0.3307, byte miss ratio 0.3307
cdn1_allcolo.ns688 S3FIFO-0.0250-0.9000 cache size     1133, 1110047 req, miss ratio 0.2386, byte miss ratio 0.2386
cdn1_allcolo.ns688 S3FIFO-0.0250-0.9000 cache size     3399, 1110047 req, miss ratio 0.1787, byte miss ratio 0.1787
cdn1_allcolo.ns688 S3FIFO-0.0250-0.9000 cache size    11331, 1110047 req, miss ratio 0.1342, byte miss ratio 0.1342
cdn1_allcolo.ns688 S3FIFO-0.0250-0.9000 cache size    22663, 1110047 req, miss ratio 0.1184, byte miss ratio 0.1184
cdn1_allcolo.ns688 S3FIFO-0.0250-0.9000 cache size    45327, 1110047 req, miss ratio 0.1077, byte miss ratio 0.1077
cdn1_allcolo.ns688 S3FIFO-0.0250-0.9000 cache size    90655, 1110047 req, miss ratio 0.1024, byte miss ratio 0.1024
cdn1_allcolo.ns688 S3FIFO-0.0010-1.9000 cache size      113, 1110047 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns688 S3FIFO-0.0010-1.9000 cache size      339, 1110047 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns688 S3FIFO-0.0010-1.9000 cache size     1133, 1110047 req, miss ratio 0.2622, byte miss ratio 0.2622
cdn1_allcolo.ns688 S3FIFO-0.0010-1.9000 cache size     3399, 1110047 req, miss ratio 0.1963, byte miss ratio 0.1963
