io_traces.ns105 S3FIFO-0.8000-0.9000 cache size      186, 4200000 req, miss ratio 0.6815, byte miss ratio 0.6815
io_traces.ns105 S3FIFO-0.8000-0.9000 cache size      558, 4200000 req, miss ratio 0.5874, byte miss ratio 0.5874
io_traces.ns105 S3FIFO-0.8000-0.9000 cache size     1862, 4200000 req, miss ratio 0.5383, byte miss ratio 0.5383
io_traces.ns105 S3FIFO-0.8000-0.9000 cache size     5588, 4200000 req, miss ratio 0.4997, byte miss ratio 0.4997
io_traces.ns105 S3FIFO-0.8000-0.9000 cache size    18628, 4200000 req, miss ratio 0.3781, byte miss ratio 0.3781
io_traces.ns105 S3FIFO-0.8000-0.9000 cache size    37257, 4200000 req, miss ratio 0.2297, byte miss ratio 0.2297
io_traces.ns105 S3FIFO-0.8000-0.9000 cache size    74514, 4200000 req, miss ratio 0.0864, byte miss ratio 0.0864
io_traces.ns105 S3FIFO-0.8000-0.9000 cache size   149029, 4200000 req, miss ratio 0.0485, byte miss ratio 0.0485
io_traces.ns105 S3FIFO-0.0100-0.9000 cache size      186, 4200000 req, miss ratio 0.5866, byte miss ratio 0.5866
io_traces.ns105 S3FIFO-0.0100-0.9000 cache size      558, 4200000 req, miss ratio 0.5609, byte miss ratio 0.5609
io_traces.ns105 S3FIFO-0.0100-0.9000 cache size     1862, 4200000 req, miss ratio 0.5245, byte miss ratio 0.5245
io_traces.ns105 S3FIFO-0.0100-0.9000 cache size     5588, 4200000 req, miss ratio 0.4545, byte miss ratio 0.4545
io_traces.ns105 S3FIFO-0.0100-0.9000 cache size    18628, 4200000 req, miss ratio 0.3428, byte miss ratio 0.3428
io_traces.ns105 S3FIFO-0.0100-0.9000 cache size    37257, 4200000 req, miss ratio 0.2158, byte miss ratio 0.2158
io_traces.ns105 S3FIFO-0.0100-0.9000 cache size    74514, 4200000 req, miss ratio 0.0640, byte miss ratio 0.0640
io_traces.ns105 S3FIFO-0.0100-0.9000 cache size   149029, 4200000 req, miss ratio 0.0451, byte miss ratio 0.0451
io_traces.ns105 S3FIFO-0.1000-0.9000 cache size      186, 4200000 req, miss ratio 0.5810, byte miss ratio 0.5810
io_traces.ns105 S3FIFO-0.1000-0.9000 cache size      558, 4200000 req, miss ratio 0.5520, byte miss ratio 0.5520
io_traces.ns105 S3FIFO-0.1000-0.9000 cache size     1862, 4200000 req, miss ratio 0.5223, byte miss ratio 0.5223
io_traces.ns105 S3FIFO-0.1000-0.9000 cache size     5588, 4200000 req, miss ratio 0.4516, byte miss ratio 0.4516
io_traces.ns105 S3FIFO-0.1000-0.9000 cache size    18628, 4200000 req, miss ratio 0.3498, byte miss ratio 0.3498
io_traces.ns105 S3FIFO-0.1000-0.9000 cache size    37257, 4200000 req, miss ratio 0.2227, byte miss ratio 0.2227
io_traces.ns105 S3FIFO-0.1000-0.9000 cache size    74514, 4200000 req, miss ratio 0.0592, byte miss ratio 0.0592
io_traces.ns105 S3FIFO-0.1000-0.9000 cache size   149029, 4200000 req, miss ratio 0.0447, byte miss ratio 0.0447
io_traces.ns105 S3FIFO-0.0250-0.9000 cache size      186, 4200000 req, miss ratio 0.5864, byte miss ratio 0.5864
io_traces.ns105 S3FIFO-0.0250-0.9000 cache size      558, 4200000 req, miss ratio 0.5569, byte miss ratio 0.5569
io_traces.ns105 S3FIFO-0.0250-0.9000 cache size     1862, 4200000 req, miss ratio 0.5221, byte miss ratio 0.5221
io_traces.ns105 S3FIFO-0.0250-0.9000 cache size     5588, 4200000 req, miss ratio 0.4542, byte miss ratio 0.4542
io_traces.ns105 S3FIFO-0.0250-0.9000 cache size    18628, 4200000 req, miss ratio 0.3428, byte miss ratio 0.3428
io_traces.ns105 S3FIFO-0.0250-0.9000 cache size    37257, 4200000 req, miss ratio 0.2162, byte miss ratio 0.2162
io_traces.ns105 S3FIFO-0.0250-0.9000 cache size    74514, 4200000 req, miss ratio 0.0616, byte miss ratio 0.0616
io_traces.ns105 S3FIFO-0.0250-0.9000 cache size   149029, 4200000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns105 S3FIFO-0.2500-1.9000 cache size      186, 4200000 req, miss ratio 0.5811, byte miss ratio 0.5811
io_traces.ns105 S3FIFO-0.2500-1.9000 cache size      558, 4200000 req, miss ratio 0.5517, byte miss ratio 0.5517
io_traces.ns105 S3FIFO-0.2500-1.9000 cache size     1862, 4200000 req, miss ratio 0.5169, byte miss ratio 0.5169
io_traces.ns105 S3FIFO-0.2500-1.9000 cache size     5588, 4200000 req, miss ratio 0.4592, byte miss ratio 0.4592
io_traces.ns105 S3FIFO-0.2500-1.9000 cache size    18628, 4200000 req, miss ratio 0.3645, byte miss ratio 0.3645
io_traces.ns105 S3FIFO-0.2500-1.9000 cache size    37257, 4200000 req, miss ratio 0.2173, byte miss ratio 0.2173
io_traces.ns105 S3FIFO-0.2500-1.9000 cache size    74514, 4200000 req, miss ratio 0.0602, byte miss ratio 0.0602
io_traces.ns105 S3FIFO-0.2500-1.9000 cache size   149029, 4200000 req, miss ratio 0.0446, byte miss ratio 0.0446
io_traces.ns105 S3FIFO-0.5000-1.9000 cache size      186, 4200000 req, miss ratio 0.6211, byte miss ratio 0.6211
io_traces.ns105 S3FIFO-0.5000-1.9000 cache size      558, 4200000 req, miss ratio 0.5569, byte miss ratio 0.5569
io_traces.ns105 S3FIFO-0.5000-1.9000 cache size     1862, 4200000 req, miss ratio 0.5233, byte miss ratio 0.5233
io_traces.ns105 S3FIFO-0.5000-1.9000 cache size     5588, 4200000 req, miss ratio 0.4864, byte miss ratio 0.4864
io_traces.ns105 S3FIFO-0.5000-1.9000 cache size    18628, 4200000 req, miss ratio 0.3690, byte miss ratio 0.3690
io_traces.ns105 S3FIFO-0.5000-1.9000 cache size    37257, 4200000 req, miss ratio 0.2200, byte miss ratio 0.2200
io_traces.ns105 S3FIFO-0.5000-1.9000 cache size    74514, 4200000 req, miss ratio 0.0711, byte miss ratio 0.0711
io_traces.ns105 S3FIFO-0.5000-1.9000 cache size   149029, 4200000 req, miss ratio 0.0451, byte miss ratio 0.0451
io_traces.ns105 S3FIFO-0.6500-1.9000 cache size      186, 4200000 req, miss ratio 0.6484, byte miss ratio 0.6484
io_traces.ns105 S3FIFO-0.6500-1.9000 cache size      558, 4200000 req, miss ratio 0.5607, byte miss ratio 0.5607
io_traces.ns105 S3FIFO-0.6500-1.9000 cache size     1862, 4200000 req, miss ratio 0.5277, byte miss ratio 0.5277
io_traces.ns105 S3FIFO-0.6500-1.9000 cache size     5588, 4200000 req, miss ratio 0.4971, byte miss ratio 0.4971
io_traces.ns105 S3FIFO-0.6500-1.9000 cache size    18628, 4200000 req, miss ratio 0.3740, byte miss ratio 0.3740
io_traces.ns105 S3FIFO-0.6500-1.9000 cache size    37257, 4200000 req, miss ratio 0.2241, byte miss ratio 0.2241
