tencentBlock.ns23767 S3FIFO-0.4500-1.9000 cache size      231, 1892253 req, miss ratio 0.4492, byte miss ratio 0.4492
tencentBlock.ns23767 S3FIFO-0.4500-1.9000 cache size      694, 1892253 req, miss ratio 0.4276, byte miss ratio 0.4276
tencentBlock.ns23767 S3FIFO-0.4500-1.9000 cache size     2313, 1892253 req, miss ratio 0.3609, byte miss ratio 0.3609
tencentBlock.ns23767 S3FIFO-0.4500-1.9000 cache size     6941, 1892253 req, miss ratio 0.3425, byte miss ratio 0.3425
tencentBlock.ns23767 S3FIFO-0.4500-1.9000 cache size    23137, 1892253 req, miss ratio 0.3150, byte miss ratio 0.3150
tencentBlock.ns23767 S3FIFO-0.4500-1.9000 cache size    46274, 1892253 req, miss ratio 0.2747, byte miss ratio 0.2747
tencentBlock.ns23767 S3FIFO-0.4500-1.9000 cache size    92548, 1892253 req, miss ratio 0.1706, byte miss ratio 0.1706
tencentBlock.ns23767 S3FIFO-0.4500-1.9000 cache size   185096, 1892253 req, miss ratio 0.1238, byte miss ratio 0.1238
tencentBlock.ns23767 S3FIFO-0.6500-0.9000 cache size      231, 1892253 req, miss ratio 0.4785, byte miss ratio 0.4785
tencentBlock.ns23767 S3FIFO-0.6500-0.9000 cache size      694, 1892253 req, miss ratio 0.4327, byte miss ratio 0.4327
tencentBlock.ns23767 S3FIFO-0.6500-0.9000 cache size     2313, 1892253 req, miss ratio 0.3847, byte miss ratio 0.3847
tencentBlock.ns23767 S3FIFO-0.6500-0.9000 cache size     6941, 1892253 req, miss ratio 0.3434, byte miss ratio 0.3434
tencentBlock.ns23767 S3FIFO-0.6500-0.9000 cache size    23137, 1892253 req, miss ratio 0.3194, byte miss ratio 0.3194
tencentBlock.ns23767 S3FIFO-0.6500-0.9000 cache size    46274, 1892253 req, miss ratio 0.2776, byte miss ratio 0.2776
tencentBlock.ns23767 S3FIFO-0.6500-0.9000 cache size    92548, 1892253 req, miss ratio 0.1862, byte miss ratio 0.1862
tencentBlock.ns23767 S3FIFO-0.6500-0.9000 cache size   185096, 1892253 req, miss ratio 0.1272, byte miss ratio 0.1272
tencentBlock.ns23767 S3FIFO-0.5000-0.9000 cache size      231, 1892253 req, miss ratio 0.4517, byte miss ratio 0.4517
tencentBlock.ns23767 S3FIFO-0.5000-0.9000 cache size      694, 1892253 req, miss ratio 0.4301, byte miss ratio 0.4301
tencentBlock.ns23767 S3FIFO-0.5000-0.9000 cache size     2313, 1892253 req, miss ratio 0.3665, byte miss ratio 0.3665
tencentBlock.ns23767 S3FIFO-0.5000-0.9000 cache size     6941, 1892253 req, miss ratio 0.3431, byte miss ratio 0.3431
tencentBlock.ns23767 S3FIFO-0.5000-0.9000 cache size    23137, 1892253 req, miss ratio 0.3159, byte miss ratio 0.3159
tencentBlock.ns23767 S3FIFO-0.5000-0.9000 cache size    46274, 1892253 req, miss ratio 0.2769, byte miss ratio 0.2769
tencentBlock.ns23767 S3FIFO-0.5000-0.9000 cache size    92548, 1892253 req, miss ratio 0.1751, byte miss ratio 0.1751
tencentBlock.ns23767 S3FIFO-0.5000-0.9000 cache size   185096, 1892253 req, miss ratio 0.1240, byte miss ratio 0.1240
tencentBlock.ns23767 S3FIFO-0.5500-1.9000 cache size      231, 1892253 req, miss ratio 0.4561, byte miss ratio 0.4561
tencentBlock.ns23767 S3FIFO-0.5500-1.9000 cache size      694, 1892253 req, miss ratio 0.4300, byte miss ratio 0.4300
tencentBlock.ns23767 S3FIFO-0.5500-1.9000 cache size     2313, 1892253 req, miss ratio 0.3733, byte miss ratio 0.3733
tencentBlock.ns23767 S3FIFO-0.5500-1.9000 cache size     6941, 1892253 req, miss ratio 0.3428, byte miss ratio 0.3428
tencentBlock.ns23767 S3FIFO-0.5500-1.9000 cache size    23137, 1892253 req, miss ratio 0.3294, byte miss ratio 0.3294
tencentBlock.ns23767 S3FIFO-0.5500-1.9000 cache size    46274, 1892253 req, miss ratio 0.2756, byte miss ratio 0.2756
tencentBlock.ns23767 S3FIFO-0.5500-1.9000 cache size    92548, 1892253 req, miss ratio 0.1810, byte miss ratio 0.1810
tencentBlock.ns23767 S3FIFO-0.5500-1.9000 cache size   185096, 1892253 req, miss ratio 0.1249, byte miss ratio 0.1249
tencentBlock.ns23767 S3FIFO-0.0500-0.9000 cache size      231, 1892253 req, miss ratio 0.4674, byte miss ratio 0.4674
tencentBlock.ns23767 S3FIFO-0.0500-0.9000 cache size      694, 1892253 req, miss ratio 0.4275, byte miss ratio 0.4275
tencentBlock.ns23767 S3FIFO-0.0500-0.9000 cache size     2313, 1892253 req, miss ratio 0.3486, byte miss ratio 0.3486
tencentBlock.ns23767 S3FIFO-0.0500-0.9000 cache size     6941, 1892253 req, miss ratio 0.3432, byte miss ratio 0.3432
tencentBlock.ns23767 S3FIFO-0.0500-0.9000 cache size    23137, 1892253 req, miss ratio 0.2997, byte miss ratio 0.2997
tencentBlock.ns23767 S3FIFO-0.0500-0.9000 cache size    46274, 1892253 req, miss ratio 0.2447, byte miss ratio 0.2447
