tencentBlock.ns6378 S3FIFO-0.3500-1.9000 cache size     1036, 29732659 req, miss ratio 0.9078, byte miss ratio 0.9078
tencentBlock.ns6378 S3FIFO-0.3500-1.9000 cache size     3108, 29732659 req, miss ratio 0.6171, byte miss ratio 0.6171
tencentBlock.ns6378 S3FIFO-0.3500-1.9000 cache size    10360, 29732659 req, miss ratio 0.0836, byte miss ratio 0.0836
tencentBlock.ns6378 S3FIFO-0.3500-1.9000 cache size    31082, 29732659 req, miss ratio 0.0765, byte miss ratio 0.0765
tencentBlock.ns6378 S3FIFO-0.3500-1.9000 cache size   103607, 29732659 req, miss ratio 0.0568, byte miss ratio 0.0568
tencentBlock.ns6378 S3FIFO-0.3500-1.9000 cache size   207215, 29732659 req, miss ratio 0.0444, byte miss ratio 0.0444
tencentBlock.ns6378 S3FIFO-0.3500-1.9000 cache size   414430, 29732659 req, miss ratio 0.0394, byte miss ratio 0.0394
tencentBlock.ns6378 S3FIFO-0.3500-1.9000 cache size   828860, 29732659 req, miss ratio 0.0353, byte miss ratio 0.0353
tencentBlock.ns6378 S3FIFO-0.3000-0.9000 cache size     1036, 29732659 req, miss ratio 0.8775, byte miss ratio 0.8775
tencentBlock.ns6378 S3FIFO-0.3000-0.9000 cache size     3108, 29732659 req, miss ratio 0.6218, byte miss ratio 0.6218
tencentBlock.ns6378 S3FIFO-0.3000-0.9000 cache size    10360, 29732659 req, miss ratio 0.0822, byte miss ratio 0.0822
tencentBlock.ns6378 S3FIFO-0.3000-0.9000 cache size    31082, 29732659 req, miss ratio 0.0742, byte miss ratio 0.0742
tencentBlock.ns6378 S3FIFO-0.3000-0.9000 cache size   103607, 29732659 req, miss ratio 0.0540, byte miss ratio 0.0540
tencentBlock.ns6378 S3FIFO-0.3000-0.9000 cache size   207215, 29732659 req, miss ratio 0.0439, byte miss ratio 0.0439
tencentBlock.ns6378 S3FIFO-0.3000-0.9000 cache size   414430, 29732659 req, miss ratio 0.0394, byte miss ratio 0.0394
tencentBlock.ns6378 S3FIFO-0.3000-0.9000 cache size   828860, 29732659 req, miss ratio 0.0353, byte miss ratio 0.0353
tencentBlock.ns6378 S3FIFO-0.0050-0.9000 cache size     1036, 29732659 req, miss ratio 0.8085, byte miss ratio 0.8085
tencentBlock.ns6378 S3FIFO-0.0050-0.9000 cache size     3108, 29732659 req, miss ratio 0.5475, byte miss ratio 0.5475
tencentBlock.ns6378 S3FIFO-0.0050-0.9000 cache size    10360, 29732659 req, miss ratio 0.0820, byte miss ratio 0.0820
tencentBlock.ns6378 S3FIFO-0.0050-0.9000 cache size    31082, 29732659 req, miss ratio 0.0723, byte miss ratio 0.0723
tencentBlock.ns6378 S3FIFO-0.0050-0.9000 cache size   103607, 29732659 req, miss ratio 0.0528, byte miss ratio 0.0528
tencentBlock.ns6378 S3FIFO-0.0050-0.9000 cache size   207215, 29732659 req, miss ratio 0.0434, byte miss ratio 0.0434
tencentBlock.ns6378 S3FIFO-0.0050-0.9000 cache size   414430, 29732659 req, miss ratio 0.0394, byte miss ratio 0.0394
tencentBlock.ns6378 S3FIFO-0.0050-0.9000 cache size   828860, 29732659 req, miss ratio 0.0353, byte miss ratio 0.0353
tencentBlock.ns6378 S3FIFO-0.6500-1.9000 cache size     1036, 29732659 req, miss ratio 0.9824, byte miss ratio 0.9824
tencentBlock.ns6378 S3FIFO-0.6500-1.9000 cache size     3108, 29732659 req, miss ratio 0.6325, byte miss ratio 0.6325
tencentBlock.ns6378 S3FIFO-0.6500-1.9000 cache size    10360, 29732659 req, miss ratio 0.1011, byte miss ratio 0.1011
tencentBlock.ns6378 S3FIFO-0.6500-1.9000 cache size    31082, 29732659 req, miss ratio 0.0784, byte miss ratio 0.0784
tencentBlock.ns6378 S3FIFO-0.6500-1.9000 cache size   103607, 29732659 req, miss ratio 0.0671, byte miss ratio 0.0671
tencentBlock.ns6378 S3FIFO-0.6500-1.9000 cache size   207215, 29732659 req, miss ratio 0.0508, byte miss ratio 0.0508
tencentBlock.ns6378 S3FIFO-0.6500-1.9000 cache size   414430, 29732659 req, miss ratio 0.0409, byte miss ratio 0.0409
tencentBlock.ns6378 S3FIFO-0.6500-1.9000 cache size   828860, 29732659 req, miss ratio 0.0353, byte miss ratio 0.0353
tencentBlock.ns6378 S3FIFO-0.4500-1.9000 cache size     1036, 29732659 req, miss ratio 0.9272, byte miss ratio 0.9272
tencentBlock.ns6378 S3FIFO-0.4500-1.9000 cache size     3108, 29732659 req, miss ratio 0.6298, byte miss ratio 0.6298
tencentBlock.ns6378 S3FIFO-0.4500-1.9000 cache size    10360, 29732659 req, miss ratio 0.0883, byte miss ratio 0.0883
tencentBlock.ns6378 S3FIFO-0.4500-1.9000 cache size    31082, 29732659 req, miss ratio 0.0766, byte miss ratio 0.0766
tencentBlock.ns6378 S3FIFO-0.4500-1.9000 cache size   103607, 29732659 req, miss ratio 0.0622, byte miss ratio 0.0622
tencentBlock.ns6378 S3FIFO-0.4500-1.9000 cache size   207215, 29732659 req, miss ratio 0.0468, byte miss ratio 0.0468
tencentBlock.ns6378 S3FIFO-0.4500-1.9000 cache size   414430, 29732659 req, miss ratio 0.0395, byte miss ratio 0.0395
tencentBlock.ns6378 S3FIFO-0.4500-1.9000 cache size   828860, 29732659 req, miss ratio 0.0353, byte miss ratio 0.0353
tencentBlock.ns6378 S3FIFO-0.1000-0.9000 cache size     1036, 29732659 req, miss ratio 0.8292, byte miss ratio 0.8292
tencentBlock.ns6378 S3FIFO-0.1000-0.9000 cache size     3108, 29732659 req, miss ratio 0.5966, byte miss ratio 0.5966
tencentBlock.ns6378 S3FIFO-0.1000-0.9000 cache size    10360, 29732659 req, miss ratio 0.0820, byte miss ratio 0.0820
tencentBlock.ns6378 S3FIFO-0.1000-0.9000 cache size    31082, 29732659 req, miss ratio 0.0729, byte miss ratio 0.0729
tencentBlock.ns6378 S3FIFO-0.1000-0.9000 cache size   103607, 29732659 req, miss ratio 0.0528, byte miss ratio 0.0528
tencentBlock.ns6378 S3FIFO-0.1000-0.9000 cache size   207215, 29732659 req, miss ratio 0.0434, byte miss ratio 0.0434
tencentBlock.ns6378 S3FIFO-0.1000-0.9000 cache size   414430, 29732659 req, miss ratio 0.0394, byte miss ratio 0.0394
tencentBlock.ns6378 S3FIFO-0.1000-0.9000 cache size   828860, 29732659 req, miss ratio 0.0353, byte miss ratio 0.0353
tencentBlock.ns6378 S3FIFO-0.2500-0.9000 cache size     1036, 29732659 req, miss ratio 0.8666, byte miss ratio 0.8666
tencentBlock.ns6378 S3FIFO-0.2500-0.9000 cache size     3108, 29732659 req, miss ratio 0.6158, byte miss ratio 0.6158
tencentBlock.ns6378 S3FIFO-0.2500-0.9000 cache size    10360, 29732659 req, miss ratio 0.0819, byte miss ratio 0.0819
tencentBlock.ns6378 S3FIFO-0.2500-0.9000 cache size    31082, 29732659 req, miss ratio 0.0738, byte miss ratio 0.0738
tencentBlock.ns6378 S3FIFO-0.2500-0.9000 cache size   103607, 29732659 req, miss ratio 0.0534, byte miss ratio 0.0534
tencentBlock.ns6378 S3FIFO-0.2500-0.9000 cache size   207215, 29732659 req, miss ratio 0.0435, byte miss ratio 0.0435
tencentBlock.ns6378 S3FIFO-0.2500-0.9000 cache size   414430, 29732659 req, miss ratio 0.0394, byte miss ratio 0.0394
tencentBlock.ns6378 S3FIFO-0.2500-0.9000 cache size   828860, 29732659 req, miss ratio 0.0353, byte miss ratio 0.0353
tencentBlock.ns6378 S3FIFO-0.9000-1.9000 cache size     1036, 29732659 req, miss ratio 0.9285, byte miss ratio 0.9285
tencentBlock.ns6378 S3FIFO-0.9000-1.9000 cache size     3108, 29732659 req, miss ratio 0.6310, byte miss ratio 0.6310
tencentBlock.ns6378 S3FIFO-0.9000-1.9000 cache size    10360, 29732659 req, miss ratio 0.1165, byte miss ratio 0.1165
tencentBlock.ns6378 S3FIFO-0.9000-1.9000 cache size    31082, 29732659 req, miss ratio 0.0836, byte miss ratio 0.0836
tencentBlock.ns6378 S3FIFO-0.9000-1.9000 cache size   103607, 29732659 req, miss ratio 0.0693, byte miss ratio 0.0693
tencentBlock.ns6378 S3FIFO-0.9000-1.9000 cache size   207215, 29732659 req, miss ratio 0.0552, byte miss ratio 0.0552
tencentBlock.ns6378 S3FIFO-0.9000-1.9000 cache size   414430, 29732659 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns6378 S3FIFO-0.9000-1.9000 cache size   828860, 29732659 req, miss ratio 0.0372, byte miss ratio 0.0372
tencentBlock.ns6378 S3FIFO-0.8000-0.9000 cache size     1036, 29732659 req, miss ratio 0.9769, byte miss ratio 0.9769
tencentBlock.ns6378 S3FIFO-0.8000-0.9000 cache size     3108, 29732659 req, miss ratio 0.6404, byte miss ratio 0.6404
tencentBlock.ns6378 S3FIFO-0.8000-0.9000 cache size    10360, 29732659 req, miss ratio 0.1118, byte miss ratio 0.1118
tencentBlock.ns6378 S3FIFO-0.8000-0.9000 cache size    31082, 29732659 req, miss ratio 0.0794, byte miss ratio 0.0794
tencentBlock.ns6378 S3FIFO-0.8000-0.9000 cache size   103607, 29732659 req, miss ratio 0.0679, byte miss ratio 0.0679
tencentBlock.ns6378 S3FIFO-0.8000-0.9000 cache size   207215, 29732659 req, miss ratio 0.0535, byte miss ratio 0.0535
tencentBlock.ns6378 S3FIFO-0.8000-0.9000 cache size   414430, 29732659 req, miss ratio 0.0436, byte miss ratio 0.0436
