tencentBlock.ns12217 S3FIFO-0.9000-1.9000 cache size     2840, 47341659 req, miss ratio 0.7677, byte miss ratio 0.7677
tencentBlock.ns12217 S3FIFO-0.9000-1.9000 cache size     8522, 47341659 req, miss ratio 0.6837, byte miss ratio 0.6837
tencentBlock.ns12217 S3FIFO-0.9000-1.9000 cache size    28409, 47341659 req, miss ratio 0.5708, byte miss ratio 0.5708
tencentBlock.ns12217 S3FIFO-0.9000-1.9000 cache size    85227, 47341659 req, miss ratio 0.4139, byte miss ratio 0.4139
tencentBlock.ns12217 S3FIFO-0.9000-1.9000 cache size   284092, 47341659 req, miss ratio 0.2337, byte miss ratio 0.2337
tencentBlock.ns12217 S3FIFO-0.9000-1.9000 cache size   568185, 47341659 req, miss ratio 0.1528, byte miss ratio 0.1528
tencentBlock.ns12217 S3FIFO-0.9000-1.9000 cache size  1136371, 47341659 req, miss ratio 0.0959, byte miss ratio 0.0959
tencentBlock.ns12217 S3FIFO-0.9000-1.9000 cache size  2272743, 47341659 req, miss ratio 0.0669, byte miss ratio 0.0669
tencentBlock.ns12217 S3FIFO-0.7000-0.9000 cache size     2840, 47341659 req, miss ratio 0.7537, byte miss ratio 0.7537
tencentBlock.ns12217 S3FIFO-0.7000-0.9000 cache size     8522, 47341659 req, miss ratio 0.6687, byte miss ratio 0.6687
tencentBlock.ns12217 S3FIFO-0.7000-0.9000 cache size    28409, 47341659 req, miss ratio 0.5495, byte miss ratio 0.5495
tencentBlock.ns12217 S3FIFO-0.7000-0.9000 cache size    85227, 47341659 req, miss ratio 0.4033, byte miss ratio 0.4033
tencentBlock.ns12217 S3FIFO-0.7000-0.9000 cache size   284092, 47341659 req, miss ratio 0.2175, byte miss ratio 0.2175
tencentBlock.ns12217 S3FIFO-0.7000-0.9000 cache size   568185, 47341659 req, miss ratio 0.1421, byte miss ratio 0.1421
tencentBlock.ns12217 S3FIFO-0.7000-0.9000 cache size  1136371, 47341659 req, miss ratio 0.0884, byte miss ratio 0.0884
tencentBlock.ns12217 S3FIFO-0.7000-0.9000 cache size  2272743, 47341659 req, miss ratio 0.0638, byte miss ratio 0.0638
tencentBlock.ns12217 S3FIFO-0.9500-1.9000 cache size     2840, 47341659 req, miss ratio 0.7717, byte miss ratio 0.7717
tencentBlock.ns12217 S3FIFO-0.9500-1.9000 cache size     8522, 47341659 req, miss ratio 0.6887, byte miss ratio 0.6887
tencentBlock.ns12217 S3FIFO-0.9500-1.9000 cache size    28409, 47341659 req, miss ratio 0.5755, byte miss ratio 0.5755
tencentBlock.ns12217 S3FIFO-0.9500-1.9000 cache size    85227, 47341659 req, miss ratio 0.4175, byte miss ratio 0.4175
tencentBlock.ns12217 S3FIFO-0.9500-1.9000 cache size   284092, 47341659 req, miss ratio 0.2378, byte miss ratio 0.2378
tencentBlock.ns12217 S3FIFO-0.9500-1.9000 cache size   568185, 47341659 req, miss ratio 0.1564, byte miss ratio 0.1564
tencentBlock.ns12217 S3FIFO-0.9500-1.9000 cache size  1136371, 47341659 req, miss ratio 0.0982, byte miss ratio 0.0982
tencentBlock.ns12217 S3FIFO-0.9500-1.9000 cache size  2272743, 47341659 req, miss ratio 0.0685, byte miss ratio 0.0685
tencentBlock.ns12217 S3FIFO-0.4000-1.9000 cache size     2840, 47341659 req, miss ratio 0.7491, byte miss ratio 0.7491
tencentBlock.ns12217 S3FIFO-0.4000-1.9000 cache size     8522, 47341659 req, miss ratio 0.6473, byte miss ratio 0.6473
tencentBlock.ns12217 S3FIFO-0.4000-1.9000 cache size    28409, 47341659 req, miss ratio 0.5337, byte miss ratio 0.5337
tencentBlock.ns12217 S3FIFO-0.4000-1.9000 cache size    85227, 47341659 req, miss ratio 0.3874, byte miss ratio 0.3874
tencentBlock.ns12217 S3FIFO-0.4000-1.9000 cache size   284092, 47341659 req, miss ratio 0.2005, byte miss ratio 0.2005
tencentBlock.ns12217 S3FIFO-0.4000-1.9000 cache size   568185, 47341659 req, miss ratio 0.1302, byte miss ratio 0.1302
tencentBlock.ns12217 S3FIFO-0.4000-1.9000 cache size  1136371, 47341659 req, miss ratio 0.0813, byte miss ratio 0.0813
tencentBlock.ns12217 S3FIFO-0.4000-1.9000 cache size  2272743, 47341659 req, miss ratio 0.0623, byte miss ratio 0.0623
tencentBlock.ns12217 S3FIFO-0.2500-0.9000 cache size     2840, 47341659 req, miss ratio 0.7556, byte miss ratio 0.7556
tencentBlock.ns12217 S3FIFO-0.2500-0.9000 cache size     8522, 47341659 req, miss ratio 0.6419, byte miss ratio 0.6419
tencentBlock.ns12217 S3FIFO-0.2500-0.9000 cache size    28409, 47341659 req, miss ratio 0.5211, byte miss ratio 0.5211
tencentBlock.ns12217 S3FIFO-0.2500-0.9000 cache size    85227, 47341659 req, miss ratio 0.3747, byte miss ratio 0.3747
tencentBlock.ns12217 S3FIFO-0.2500-0.9000 cache size   284092, 47341659 req, miss ratio 0.1946, byte miss ratio 0.1946
tencentBlock.ns12217 S3FIFO-0.2500-0.9000 cache size   568185, 47341659 req, miss ratio 0.1243, byte miss ratio 0.1243
tencentBlock.ns12217 S3FIFO-0.2500-0.9000 cache size  1136371, 47341659 req, miss ratio 0.0795, byte miss ratio 0.0795
tencentBlock.ns12217 S3FIFO-0.2500-0.9000 cache size  2272743, 47341659 req, miss ratio 0.0621, byte miss ratio 0.0621
tencentBlock.ns12217 S3FIFO-0.9000-0.9000 cache size     2840, 47341659 req, miss ratio 0.7664, byte miss ratio 0.7664
tencentBlock.ns12217 S3FIFO-0.9000-0.9000 cache size     8522, 47341659 req, miss ratio 0.6820, byte miss ratio 0.6820
tencentBlock.ns12217 S3FIFO-0.9000-0.9000 cache size    28409, 47341659 req, miss ratio 0.5713, byte miss ratio 0.5713
tencentBlock.ns12217 S3FIFO-0.9000-0.9000 cache size    85227, 47341659 req, miss ratio 0.4163, byte miss ratio 0.4163
tencentBlock.ns12217 S3FIFO-0.9000-0.9000 cache size   284092, 47341659 req, miss ratio 0.2343, byte miss ratio 0.2343
tencentBlock.ns12217 S3FIFO-0.9000-0.9000 cache size   568185, 47341659 req, miss ratio 0.1528, byte miss ratio 0.1528
tencentBlock.ns12217 S3FIFO-0.9000-0.9000 cache size  1136371, 47341659 req, miss ratio 0.0959, byte miss ratio 0.0959
tencentBlock.ns12217 S3FIFO-0.9000-0.9000 cache size  2272743, 47341659 req, miss ratio 0.0669, byte miss ratio 0.0669
tencentBlock.ns12217 S3FIFO-0.1000-0.9000 cache size     2840, 47341659 req, miss ratio 0.7687, byte miss ratio 0.7687
tencentBlock.ns12217 S3FIFO-0.1000-0.9000 cache size     8522, 47341659 req, miss ratio 0.6509, byte miss ratio 0.6509
tencentBlock.ns12217 S3FIFO-0.1000-0.9000 cache size    28409, 47341659 req, miss ratio 0.5220, byte miss ratio 0.5220
tencentBlock.ns12217 S3FIFO-0.1000-0.9000 cache size    85227, 47341659 req, miss ratio 0.3639, byte miss ratio 0.3639
tencentBlock.ns12217 S3FIFO-0.1000-0.9000 cache size   284092, 47341659 req, miss ratio 0.1923, byte miss ratio 0.1923
tencentBlock.ns12217 S3FIFO-0.1000-0.9000 cache size   568185, 47341659 req, miss ratio 0.1204, byte miss ratio 0.1204
tencentBlock.ns12217 S3FIFO-0.1000-0.9000 cache size  1136371, 47341659 req, miss ratio 0.0794, byte miss ratio 0.0794
tencentBlock.ns12217 S3FIFO-0.1000-0.9000 cache size  2272743, 47341659 req, miss ratio 0.0621, byte miss ratio 0.0621
tencentBlock.ns12217 S3FIFO-0.0050-0.9000 cache size     2840, 47341659 req, miss ratio 0.7906, byte miss ratio 0.7906
tencentBlock.ns12217 S3FIFO-0.0050-0.9000 cache size     8522, 47341659 req, miss ratio 0.6901, byte miss ratio 0.6901
tencentBlock.ns12217 S3FIFO-0.0050-0.9000 cache size    28409, 47341659 req, miss ratio 0.5570, byte miss ratio 0.5570
tencentBlock.ns12217 S3FIFO-0.0050-0.9000 cache size    85227, 47341659 req, miss ratio 0.3780, byte miss ratio 0.3780
tencentBlock.ns12217 S3FIFO-0.0050-0.9000 cache size   284092, 47341659 req, miss ratio 0.1990, byte miss ratio 0.1990
tencentBlock.ns12217 S3FIFO-0.0050-0.9000 cache size   568185, 47341659 req, miss ratio 0.1234, byte miss ratio 0.1234
tencentBlock.ns12217 S3FIFO-0.0050-0.9000 cache size  1136371, 47341659 req, miss ratio 0.0818, byte miss ratio 0.0818
tencentBlock.ns12217 S3FIFO-0.0050-0.9000 cache size  2272743, 47341659 req, miss ratio 0.0625, byte miss ratio 0.0625
tencentBlock.ns12217 S3FIFO-0.3000-1.9000 cache size     2840, 47341659 req, miss ratio 0.7505, byte miss ratio 0.7505
tencentBlock.ns12217 S3FIFO-0.3000-1.9000 cache size     8522, 47341659 req, miss ratio 0.6429, byte miss ratio 0.6429
tencentBlock.ns12217 S3FIFO-0.3000-1.9000 cache size    28409, 47341659 req, miss ratio 0.5285, byte miss ratio 0.5285
tencentBlock.ns12217 S3FIFO-0.3000-1.9000 cache size    85227, 47341659 req, miss ratio 0.3815, byte miss ratio 0.3815
tencentBlock.ns12217 S3FIFO-0.3000-1.9000 cache size   284092, 47341659 req, miss ratio 0.1967, byte miss ratio 0.1967
tencentBlock.ns12217 S3FIFO-0.3000-1.9000 cache size   568185, 47341659 req, miss ratio 0.1267, byte miss ratio 0.1267
tencentBlock.ns12217 S3FIFO-0.3000-1.9000 cache size  1136371, 47341659 req, miss ratio 0.0799, byte miss ratio 0.0799
tencentBlock.ns12217 S3FIFO-0.3000-1.9000 cache size  2272743, 47341659 req, miss ratio 0.0621, byte miss ratio 0.0621
tencentBlock.ns12217 S3FIFO-0.8000-1.9000 cache size     2840, 47341659 req, miss ratio 0.7601, byte miss ratio 0.7601
tencentBlock.ns12217 S3FIFO-0.8000-1.9000 cache size     8522, 47341659 req, miss ratio 0.6766, byte miss ratio 0.6766
tencentBlock.ns12217 S3FIFO-0.8000-1.9000 cache size    28409, 47341659 req, miss ratio 0.5616, byte miss ratio 0.5616
tencentBlock.ns12217 S3FIFO-0.8000-1.9000 cache size    85227, 47341659 req, miss ratio 0.4080, byte miss ratio 0.4080
tencentBlock.ns12217 S3FIFO-0.8000-1.9000 cache size   284092, 47341659 req, miss ratio 0.2251, byte miss ratio 0.2251
tencentBlock.ns12217 S3FIFO-0.8000-1.9000 cache size   568185, 47341659 req, miss ratio 0.1472, byte miss ratio 0.1472
tencentBlock.ns12217 S3FIFO-0.8000-1.9000 cache size  1136371, 47341659 req, miss ratio 0.0919, byte miss ratio 0.0919
tencentBlock.ns12217 S3FIFO-0.8000-1.9000 cache size  2272743, 47341659 req, miss ratio 0.0646, byte miss ratio 0.0646
tencentBlock.ns12217 S3FIFO-0.1500-0.9000 cache size     2840, 47341659 req, miss ratio 0.7625, byte miss ratio 0.7625
tencentBlock.ns12217 S3FIFO-0.1500-0.9000 cache size     8522, 47341659 req, miss ratio 0.6457, byte miss ratio 0.6457
tencentBlock.ns12217 S3FIFO-0.1500-0.9000 cache size    28409, 47341659 req, miss ratio 0.5199, byte miss ratio 0.5199
tencentBlock.ns12217 S3FIFO-0.1500-0.9000 cache size    85227, 47341659 req, miss ratio 0.3674, byte miss ratio 0.3674
tencentBlock.ns12217 S3FIFO-0.1500-0.9000 cache size   284092, 47341659 req, miss ratio 0.1925, byte miss ratio 0.1925
tencentBlock.ns12217 S3FIFO-0.1500-0.9000 cache size   568185, 47341659 req, miss ratio 0.1217, byte miss ratio 0.1217
tencentBlock.ns12217 S3FIFO-0.1500-0.9000 cache size  1136371, 47341659 req, miss ratio 0.0799, byte miss ratio 0.0799
tencentBlock.ns12217 S3FIFO-0.1500-0.9000 cache size  2272743, 47341659 req, miss ratio 0.0621, byte miss ratio 0.0621
tencentBlock.ns12217 S3FIFO-0.6500-1.9000 cache size     2840, 47341659 req, miss ratio 0.7527, byte miss ratio 0.7527
tencentBlock.ns12217 S3FIFO-0.6500-1.9000 cache size     8522, 47341659 req, miss ratio 0.6669, byte miss ratio 0.6669
tencentBlock.ns12217 S3FIFO-0.6500-1.9000 cache size    28409, 47341659 req, miss ratio 0.5486, byte miss ratio 0.5486
tencentBlock.ns12217 S3FIFO-0.6500-1.9000 cache size    85227, 47341659 req, miss ratio 0.4002, byte miss ratio 0.4002
tencentBlock.ns12217 S3FIFO-0.6500-1.9000 cache size   284092, 47341659 req, miss ratio 0.2140, byte miss ratio 0.2140
tencentBlock.ns12217 S3FIFO-0.6500-1.9000 cache size   568185, 47341659 req, miss ratio 0.1397, byte miss ratio 0.1397
tencentBlock.ns12217 S3FIFO-0.6500-1.9000 cache size  1136371, 47341659 req, miss ratio 0.0869, byte miss ratio 0.0869
tencentBlock.ns12217 S3FIFO-0.6500-1.9000 cache size  2272743, 47341659 req, miss ratio 0.0636, byte miss ratio 0.0636
tencentBlock.ns12217 S3FIFO-0.4500-1.9000 cache size     2840, 47341659 req, miss ratio 0.7491, byte miss ratio 0.7491
tencentBlock.ns12217 S3FIFO-0.4500-1.9000 cache size     8522, 47341659 req, miss ratio 0.6506, byte miss ratio 0.6506
tencentBlock.ns12217 S3FIFO-0.4500-1.9000 cache size    28409, 47341659 req, miss ratio 0.5364, byte miss ratio 0.5364
tencentBlock.ns12217 S3FIFO-0.4500-1.9000 cache size    85227, 47341659 req, miss ratio 0.3901, byte miss ratio 0.3901
tencentBlock.ns12217 S3FIFO-0.4500-1.9000 cache size   284092, 47341659 req, miss ratio 0.2028, byte miss ratio 0.2028
tencentBlock.ns12217 S3FIFO-0.4500-1.9000 cache size   568185, 47341659 req, miss ratio 0.1324, byte miss ratio 0.1324
tencentBlock.ns12217 S3FIFO-0.4500-1.9000 cache size  1136371, 47341659 req, miss ratio 0.0820, byte miss ratio 0.0820
tencentBlock.ns12217 S3FIFO-0.4500-1.9000 cache size  2272743, 47341659 req, miss ratio 0.0624, byte miss ratio 0.0624
tencentBlock.ns12217 S3FIFO-0.2000-1.9000 cache size     2840, 47341659 req, miss ratio 0.7542, byte miss ratio 0.7542
tencentBlock.ns12217 S3FIFO-0.2000-1.9000 cache size     8522, 47341659 req, miss ratio 0.6425, byte miss ratio 0.6425
tencentBlock.ns12217 S3FIFO-0.2000-1.9000 cache size    28409, 47341659 req, miss ratio 0.5247, byte miss ratio 0.5247
tencentBlock.ns12217 S3FIFO-0.2000-1.9000 cache size    85227, 47341659 req, miss ratio 0.3749, byte miss ratio 0.3749
tencentBlock.ns12217 S3FIFO-0.2000-1.9000 cache size   284092, 47341659 req, miss ratio 0.1939, byte miss ratio 0.1939
tencentBlock.ns12217 S3FIFO-0.2000-1.9000 cache size   568185, 47341659 req, miss ratio 0.1229, byte miss ratio 0.1229
tencentBlock.ns12217 S3FIFO-0.2000-1.9000 cache size  1136371, 47341659 req, miss ratio 0.0793, byte miss ratio 0.0793
tencentBlock.ns12217 S3FIFO-0.2000-1.9000 cache size  2272743, 47341659 req, miss ratio 0.0621, byte miss ratio 0.0621
tencentBlock.ns12217 S3FIFO-0.5500-1.9000 cache size     2840, 47341659 req, miss ratio 0.7501, byte miss ratio 0.7501
tencentBlock.ns12217 S3FIFO-0.5500-1.9000 cache size     8522, 47341659 req, miss ratio 0.6587, byte miss ratio 0.6587
tencentBlock.ns12217 S3FIFO-0.5500-1.9000 cache size    28409, 47341659 req, miss ratio 0.5423, byte miss ratio 0.5423
tencentBlock.ns12217 S3FIFO-0.5500-1.9000 cache size    85227, 47341659 req, miss ratio 0.3951, byte miss ratio 0.3951
tencentBlock.ns12217 S3FIFO-0.5500-1.9000 cache size   284092, 47341659 req, miss ratio 0.2079, byte miss ratio 0.2079
tencentBlock.ns12217 S3FIFO-0.5500-1.9000 cache size   568185, 47341659 req, miss ratio 0.1367, byte miss ratio 0.1367
tencentBlock.ns12217 S3FIFO-0.5500-1.9000 cache size  1136371, 47341659 req, miss ratio 0.0840, byte miss ratio 0.0840
tencentBlock.ns12217 S3FIFO-0.5500-1.9000 cache size  2272743, 47341659 req, miss ratio 0.0628, byte miss ratio 0.0628
tencentBlock.ns12217 S3FIFO-0.6000-0.9000 cache size     2840, 47341659 req, miss ratio 0.7510, byte miss ratio 0.7510
tencentBlock.ns12217 S3FIFO-0.6000-0.9000 cache size     8522, 47341659 req, miss ratio 0.6607, byte miss ratio 0.6607
tencentBlock.ns12217 S3FIFO-0.6000-0.9000 cache size    28409, 47341659 req, miss ratio 0.5418, byte miss ratio 0.5418
tencentBlock.ns12217 S3FIFO-0.6000-0.9000 cache size    85227, 47341659 req, miss ratio 0.3973, byte miss ratio 0.3973
tencentBlock.ns12217 S3FIFO-0.6000-0.9000 cache size   284092, 47341659 req, miss ratio 0.2109, byte miss ratio 0.2109
tencentBlock.ns12217 S3FIFO-0.6000-0.9000 cache size   568185, 47341659 req, miss ratio 0.1378, byte miss ratio 0.1378
tencentBlock.ns12217 S3FIFO-0.6000-0.9000 cache size  1136371, 47341659 req, miss ratio 0.0852, byte miss ratio 0.0852
tencentBlock.ns12217 S3FIFO-0.6000-0.9000 cache size  2272743, 47341659 req, miss ratio 0.0630, byte miss ratio 0.0630
tencentBlock.ns12217 S3FIFO-0.7500-1.9000 cache size     2840, 47341659 req, miss ratio 0.7572, byte miss ratio 0.7572
tencentBlock.ns12217 S3FIFO-0.7500-1.9000 cache size     8522, 47341659 req, miss ratio 0.6736, byte miss ratio 0.6736
tencentBlock.ns12217 S3FIFO-0.7500-1.9000 cache size    28409, 47341659 req, miss ratio 0.5567, byte miss ratio 0.5567
