cdn1_colo28.ns437 S3FIFO-0.5500-1.9000 cache size       32, 4303969 req, miss ratio 0.0747, byte miss ratio 0.0747
cdn1_colo28.ns437 S3FIFO-0.5500-1.9000 cache size       97, 4303969 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_colo28.ns437 S3FIFO-0.5500-1.9000 cache size      325, 4303969 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns437 S3FIFO-0.5500-1.9000 cache size      975, 4303969 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_colo28.ns437 S3FIFO-0.5500-1.9000 cache size     3251, 4303969 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns437 S3FIFO-0.5500-1.9000 cache size     6502, 4303969 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns437 S3FIFO-0.5500-1.9000 cache size    13005, 4303969 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns437 S3FIFO-0.5500-1.9000 cache size    26010, 4303969 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns437 S3FIFO-0.4500-1.9000 cache size       32, 4303969 req, miss ratio 0.0712, byte miss ratio 0.0712
cdn1_colo28.ns437 S3FIFO-0.4500-1.9000 cache size       97, 4303969 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_colo28.ns437 S3FIFO-0.4500-1.9000 cache size      325, 4303969 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns437 S3FIFO-0.4500-1.9000 cache size      975, 4303969 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns437 S3FIFO-0.4500-1.9000 cache size     3251, 4303969 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns437 S3FIFO-0.4500-1.9000 cache size     6502, 4303969 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns437 S3FIFO-0.4500-1.9000 cache size    13005, 4303969 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns437 S3FIFO-0.4500-1.9000 cache size    26010, 4303969 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns437 S3FIFO-0.7500-0.9000 cache size       32, 4303969 req, miss ratio 0.0842, byte miss ratio 0.0842
