io_traces.ns721 S3FIFO-0.6500-0.9000 cache size      413, 44400000 req, miss ratio 0.8180, byte miss ratio 0.8180
io_traces.ns721 S3FIFO-0.6500-0.9000 cache size     1239, 44400000 req, miss ratio 0.7819, byte miss ratio 0.7819
io_traces.ns721 S3FIFO-0.6500-0.9000 cache size     4131, 44400000 req, miss ratio 0.7337, byte miss ratio 0.7337
io_traces.ns721 S3FIFO-0.6500-0.9000 cache size    12395, 44400000 req, miss ratio 0.7029, byte miss ratio 0.7029
io_traces.ns721 S3FIFO-0.6500-0.9000 cache size    41317, 44400000 req, miss ratio 0.6221, byte miss ratio 0.6221
io_traces.ns721 S3FIFO-0.6500-0.9000 cache size    82634, 44400000 req, miss ratio 0.4835, byte miss ratio 0.4835
io_traces.ns721 S3FIFO-0.6500-0.9000 cache size   165269, 44400000 req, miss ratio 0.2933, byte miss ratio 0.2933
io_traces.ns721 S3FIFO-0.6500-0.9000 cache size   330539, 44400000 req, miss ratio 0.0790, byte miss ratio 0.0790
io_traces.ns721 S3FIFO-0.0010-0.9000 cache size      413, 44400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns721 S3FIFO-0.0010-0.9000 cache size     1239, 44400000 req, miss ratio 0.7600, byte miss ratio 0.7600
io_traces.ns721 S3FIFO-0.0010-0.9000 cache size     4131, 44400000 req, miss ratio 0.7264, byte miss ratio 0.7264
io_traces.ns721 S3FIFO-0.0010-0.9000 cache size    12395, 44400000 req, miss ratio 0.6881, byte miss ratio 0.6881
io_traces.ns721 S3FIFO-0.0010-0.9000 cache size    41317, 44400000 req, miss ratio 0.5927, byte miss ratio 0.5927
io_traces.ns721 S3FIFO-0.0010-0.9000 cache size    82634, 44400000 req, miss ratio 0.4732, byte miss ratio 0.4732
io_traces.ns721 S3FIFO-0.0010-0.9000 cache size   165269, 44400000 req, miss ratio 0.2915, byte miss ratio 0.2915
io_traces.ns721 S3FIFO-0.0010-0.9000 cache size   330539, 44400000 req, miss ratio 0.0731, byte miss ratio 0.0731
io_traces.ns721 S3FIFO-0.4500-1.9000 cache size      413, 44400000 req, miss ratio 0.8081, byte miss ratio 0.8081
io_traces.ns721 S3FIFO-0.4500-1.9000 cache size     1239, 44400000 req, miss ratio 0.7692, byte miss ratio 0.7692
io_traces.ns721 S3FIFO-0.4500-1.9000 cache size     4131, 44400000 req, miss ratio 0.7300, byte miss ratio 0.7300
io_traces.ns721 S3FIFO-0.4500-1.9000 cache size    12395, 44400000 req, miss ratio 0.7040, byte miss ratio 0.7040
io_traces.ns721 S3FIFO-0.4500-1.9000 cache size    41317, 44400000 req, miss ratio 0.6115, byte miss ratio 0.6115
io_traces.ns721 S3FIFO-0.4500-1.9000 cache size    82634, 44400000 req, miss ratio 0.4784, byte miss ratio 0.4784
io_traces.ns721 S3FIFO-0.4500-1.9000 cache size   165269, 44400000 req, miss ratio 0.2921, byte miss ratio 0.2921
io_traces.ns721 S3FIFO-0.4500-1.9000 cache size   330539, 44400000 req, miss ratio 0.0769, byte miss ratio 0.0769
io_traces.ns721 S3FIFO-0.0050-1.9000 cache size      413, 44400000 req, miss ratio 0.7968, byte miss ratio 0.7968
io_traces.ns721 S3FIFO-0.0050-1.9000 cache size     1239, 44400000 req, miss ratio 0.7580, byte miss ratio 0.7580
io_traces.ns721 S3FIFO-0.0050-1.9000 cache size     4131, 44400000 req, miss ratio 0.7259, byte miss ratio 0.7259
io_traces.ns721 S3FIFO-0.0050-1.9000 cache size    12395, 44400000 req, miss ratio 0.6919, byte miss ratio 0.6919
io_traces.ns721 S3FIFO-0.0050-1.9000 cache size    41317, 44400000 req, miss ratio 0.5957, byte miss ratio 0.5957
io_traces.ns721 S3FIFO-0.0050-1.9000 cache size    82634, 44400000 req, miss ratio 0.4750, byte miss ratio 0.4750
io_traces.ns721 S3FIFO-0.0050-1.9000 cache size   165269, 44400000 req, miss ratio 0.2919, byte miss ratio 0.2919
io_traces.ns721 S3FIFO-0.0050-1.9000 cache size   330539, 44400000 req, miss ratio 0.0729, byte miss ratio 0.0729
io_traces.ns721 S3FIFO-0.7000-1.9000 cache size      413, 44400000 req, miss ratio 0.8213, byte miss ratio 0.8213
io_traces.ns721 S3FIFO-0.7000-1.9000 cache size     1239, 44400000 req, miss ratio 0.7857, byte miss ratio 0.7857
io_traces.ns721 S3FIFO-0.7000-1.9000 cache size     4131, 44400000 req, miss ratio 0.7358, byte miss ratio 0.7358
io_traces.ns721 S3FIFO-0.7000-1.9000 cache size    12395, 44400000 req, miss ratio 0.7087, byte miss ratio 0.7087
io_traces.ns721 S3FIFO-0.7000-1.9000 cache size    41317, 44400000 req, miss ratio 0.6109, byte miss ratio 0.6109
io_traces.ns721 S3FIFO-0.7000-1.9000 cache size    82634, 44400000 req, miss ratio 0.4841, byte miss ratio 0.4841
io_traces.ns721 S3FIFO-0.7000-1.9000 cache size   165269, 44400000 req, miss ratio 0.2936, byte miss ratio 0.2936
io_traces.ns721 S3FIFO-0.7000-1.9000 cache size   330539, 44400000 req, miss ratio 0.0796, byte miss ratio 0.0796
io_traces.ns721 S3FIFO-0.5000-0.9000 cache size      413, 44400000 req, miss ratio 0.8107, byte miss ratio 0.8107
io_traces.ns721 S3FIFO-0.5000-0.9000 cache size     1239, 44400000 req, miss ratio 0.7742, byte miss ratio 0.7742
io_traces.ns721 S3FIFO-0.5000-0.9000 cache size     4131, 44400000 req, miss ratio 0.7306, byte miss ratio 0.7306
io_traces.ns721 S3FIFO-0.5000-0.9000 cache size    12395, 44400000 req, miss ratio 0.6998, byte miss ratio 0.6998
