tencentBlock.ns12099 S3FIFO-0.0500-1.9000 cache size      716, 4970518 req, miss ratio 0.5819, byte miss ratio 0.5819
tencentBlock.ns12099 S3FIFO-0.0500-1.9000 cache size     2150, 4970518 req, miss ratio 0.4445, byte miss ratio 0.4445
tencentBlock.ns12099 S3FIFO-0.0500-1.9000 cache size     7167, 4970518 req, miss ratio 0.4028, byte miss ratio 0.4028
tencentBlock.ns12099 S3FIFO-0.0500-1.9000 cache size    21503, 4970518 req, miss ratio 0.3576, byte miss ratio 0.3576
tencentBlock.ns12099 S3FIFO-0.0500-1.9000 cache size    71679, 4970518 req, miss ratio 0.2821, byte miss ratio 0.2821
tencentBlock.ns12099 S3FIFO-0.0500-1.9000 cache size   143359, 4970518 req, miss ratio 0.2161, byte miss ratio 0.2161
tencentBlock.ns12099 S3FIFO-0.0500-1.9000 cache size   286718, 4970518 req, miss ratio 0.1669, byte miss ratio 0.1669
tencentBlock.ns12099 S3FIFO-0.0500-1.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.1000-1.9000 cache size      716, 4970518 req, miss ratio 0.5840, byte miss ratio 0.5840
tencentBlock.ns12099 S3FIFO-0.1000-1.9000 cache size     2150, 4970518 req, miss ratio 0.4397, byte miss ratio 0.4397
tencentBlock.ns12099 S3FIFO-0.1000-1.9000 cache size     7167, 4970518 req, miss ratio 0.4016, byte miss ratio 0.4016
tencentBlock.ns12099 S3FIFO-0.1000-1.9000 cache size    21503, 4970518 req, miss ratio 0.3568, byte miss ratio 0.3568
tencentBlock.ns12099 S3FIFO-0.1000-1.9000 cache size    71679, 4970518 req, miss ratio 0.2796, byte miss ratio 0.2796
tencentBlock.ns12099 S3FIFO-0.1000-1.9000 cache size   143359, 4970518 req, miss ratio 0.2129, byte miss ratio 0.2129
tencentBlock.ns12099 S3FIFO-0.1000-1.9000 cache size   286718, 4970518 req, miss ratio 0.1646, byte miss ratio 0.1646
tencentBlock.ns12099 S3FIFO-0.1000-1.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.8500-0.9000 cache size      716, 4970518 req, miss ratio 0.6491, byte miss ratio 0.6491
tencentBlock.ns12099 S3FIFO-0.8500-0.9000 cache size     2150, 4970518 req, miss ratio 0.5308, byte miss ratio 0.5308
tencentBlock.ns12099 S3FIFO-0.8500-0.9000 cache size     7167, 4970518 req, miss ratio 0.4329, byte miss ratio 0.4329
tencentBlock.ns12099 S3FIFO-0.8500-0.9000 cache size    21503, 4970518 req, miss ratio 0.3755, byte miss ratio 0.3755
tencentBlock.ns12099 S3FIFO-0.8500-0.9000 cache size    71679, 4970518 req, miss ratio 0.2817, byte miss ratio 0.2817
tencentBlock.ns12099 S3FIFO-0.8500-0.9000 cache size   143359, 4970518 req, miss ratio 0.2267, byte miss ratio 0.2267
tencentBlock.ns12099 S3FIFO-0.8500-0.9000 cache size   286718, 4970518 req, miss ratio 0.1787, byte miss ratio 0.1787
tencentBlock.ns12099 S3FIFO-0.8500-0.9000 cache size   573436, 4970518 req, miss ratio 0.1458, byte miss ratio 0.1458
tencentBlock.ns12099 S3FIFO-0.4500-1.9000 cache size      716, 4970518 req, miss ratio 0.6000, byte miss ratio 0.6000
tencentBlock.ns12099 S3FIFO-0.4500-1.9000 cache size     2150, 4970518 req, miss ratio 0.4527, byte miss ratio 0.4527
tencentBlock.ns12099 S3FIFO-0.4500-1.9000 cache size     7167, 4970518 req, miss ratio 0.4037, byte miss ratio 0.4037
tencentBlock.ns12099 S3FIFO-0.4500-1.9000 cache size    21503, 4970518 req, miss ratio 0.3611, byte miss ratio 0.3611
tencentBlock.ns12099 S3FIFO-0.4500-1.9000 cache size    71679, 4970518 req, miss ratio 0.2777, byte miss ratio 0.2777
tencentBlock.ns12099 S3FIFO-0.4500-1.9000 cache size   143359, 4970518 req, miss ratio 0.2144, byte miss ratio 0.2144
tencentBlock.ns12099 S3FIFO-0.4500-1.9000 cache size   286718, 4970518 req, miss ratio 0.1642, byte miss ratio 0.1642
tencentBlock.ns12099 S3FIFO-0.4500-1.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.9000-0.9000 cache size      716, 4970518 req, miss ratio 0.6591, byte miss ratio 0.6591
tencentBlock.ns12099 S3FIFO-0.9000-0.9000 cache size     2150, 4970518 req, miss ratio 0.5412, byte miss ratio 0.5412
tencentBlock.ns12099 S3FIFO-0.9000-0.9000 cache size     7167, 4970518 req, miss ratio 0.4432, byte miss ratio 0.4432
tencentBlock.ns12099 S3FIFO-0.9000-0.9000 cache size    21503, 4970518 req, miss ratio 0.3772, byte miss ratio 0.3772
tencentBlock.ns12099 S3FIFO-0.9000-0.9000 cache size    71679, 4970518 req, miss ratio 0.2818, byte miss ratio 0.2818
tencentBlock.ns12099 S3FIFO-0.9000-0.9000 cache size   143359, 4970518 req, miss ratio 0.2283, byte miss ratio 0.2283
tencentBlock.ns12099 S3FIFO-0.9000-0.9000 cache size   286718, 4970518 req, miss ratio 0.1810, byte miss ratio 0.1810
tencentBlock.ns12099 S3FIFO-0.9000-0.9000 cache size   573436, 4970518 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns12099 S3FIFO-0.7000-1.9000 cache size      716, 4970518 req, miss ratio 0.6379, byte miss ratio 0.6379
tencentBlock.ns12099 S3FIFO-0.7000-1.9000 cache size     2150, 4970518 req, miss ratio 0.5037, byte miss ratio 0.5037
tencentBlock.ns12099 S3FIFO-0.7000-1.9000 cache size     7167, 4970518 req, miss ratio 0.4225, byte miss ratio 0.4225
tencentBlock.ns12099 S3FIFO-0.7000-1.9000 cache size    21503, 4970518 req, miss ratio 0.3688, byte miss ratio 0.3688
tencentBlock.ns12099 S3FIFO-0.7000-1.9000 cache size    71679, 4970518 req, miss ratio 0.2817, byte miss ratio 0.2817
tencentBlock.ns12099 S3FIFO-0.7000-1.9000 cache size   143359, 4970518 req, miss ratio 0.2228, byte miss ratio 0.2228
tencentBlock.ns12099 S3FIFO-0.7000-1.9000 cache size   286718, 4970518 req, miss ratio 0.1723, byte miss ratio 0.1723
tencentBlock.ns12099 S3FIFO-0.7000-1.9000 cache size   573436, 4970518 req, miss ratio 0.1455, byte miss ratio 0.1455
tencentBlock.ns12099 S3FIFO-0.7500-1.9000 cache size      716, 4970518 req, miss ratio 0.6420, byte miss ratio 0.6420
tencentBlock.ns12099 S3FIFO-0.7500-1.9000 cache size     2150, 4970518 req, miss ratio 0.5135, byte miss ratio 0.5135
tencentBlock.ns12099 S3FIFO-0.7500-1.9000 cache size     7167, 4970518 req, miss ratio 0.4238, byte miss ratio 0.4238
tencentBlock.ns12099 S3FIFO-0.7500-1.9000 cache size    21503, 4970518 req, miss ratio 0.3710, byte miss ratio 0.3710
tencentBlock.ns12099 S3FIFO-0.7500-1.9000 cache size    71679, 4970518 req, miss ratio 0.2825, byte miss ratio 0.2825
tencentBlock.ns12099 S3FIFO-0.7500-1.9000 cache size   143359, 4970518 req, miss ratio 0.2249, byte miss ratio 0.2249
tencentBlock.ns12099 S3FIFO-0.7500-1.9000 cache size   286718, 4970518 req, miss ratio 0.1747, byte miss ratio 0.1747
tencentBlock.ns12099 S3FIFO-0.7500-1.9000 cache size   573436, 4970518 req, miss ratio 0.1456, byte miss ratio 0.1456
tencentBlock.ns12099 S3FIFO-0.3000-0.9000 cache size      716, 4970518 req, miss ratio 0.5923, byte miss ratio 0.5923
tencentBlock.ns12099 S3FIFO-0.3000-0.9000 cache size     2150, 4970518 req, miss ratio 0.4401, byte miss ratio 0.4401
tencentBlock.ns12099 S3FIFO-0.3000-0.9000 cache size     7167, 4970518 req, miss ratio 0.4043, byte miss ratio 0.4043
tencentBlock.ns12099 S3FIFO-0.3000-0.9000 cache size    21503, 4970518 req, miss ratio 0.3597, byte miss ratio 0.3597
tencentBlock.ns12099 S3FIFO-0.3000-0.9000 cache size    71679, 4970518 req, miss ratio 0.2763, byte miss ratio 0.2763
tencentBlock.ns12099 S3FIFO-0.3000-0.9000 cache size   143359, 4970518 req, miss ratio 0.2125, byte miss ratio 0.2125
tencentBlock.ns12099 S3FIFO-0.3000-0.9000 cache size   286718, 4970518 req, miss ratio 0.1632, byte miss ratio 0.1632
tencentBlock.ns12099 S3FIFO-0.3000-0.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.2000-1.9000 cache size      716, 4970518 req, miss ratio 0.5873, byte miss ratio 0.5873
tencentBlock.ns12099 S3FIFO-0.2000-1.9000 cache size     2150, 4970518 req, miss ratio 0.4384, byte miss ratio 0.4384
tencentBlock.ns12099 S3FIFO-0.2000-1.9000 cache size     7167, 4970518 req, miss ratio 0.4020, byte miss ratio 0.4020
tencentBlock.ns12099 S3FIFO-0.2000-1.9000 cache size    21503, 4970518 req, miss ratio 0.3574, byte miss ratio 0.3574
tencentBlock.ns12099 S3FIFO-0.2000-1.9000 cache size    71679, 4970518 req, miss ratio 0.2768, byte miss ratio 0.2768
tencentBlock.ns12099 S3FIFO-0.2000-1.9000 cache size   143359, 4970518 req, miss ratio 0.2107, byte miss ratio 0.2107
tencentBlock.ns12099 S3FIFO-0.2000-1.9000 cache size   286718, 4970518 req, miss ratio 0.1634, byte miss ratio 0.1634
tencentBlock.ns12099 S3FIFO-0.2000-1.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.4000-1.9000 cache size      716, 4970518 req, miss ratio 0.5961, byte miss ratio 0.5961
tencentBlock.ns12099 S3FIFO-0.4000-1.9000 cache size     2150, 4970518 req, miss ratio 0.4444, byte miss ratio 0.4444
tencentBlock.ns12099 S3FIFO-0.4000-1.9000 cache size     7167, 4970518 req, miss ratio 0.4029, byte miss ratio 0.4029
tencentBlock.ns12099 S3FIFO-0.4000-1.9000 cache size    21503, 4970518 req, miss ratio 0.3587, byte miss ratio 0.3587
tencentBlock.ns12099 S3FIFO-0.4000-1.9000 cache size    71679, 4970518 req, miss ratio 0.2776, byte miss ratio 0.2776
tencentBlock.ns12099 S3FIFO-0.4000-1.9000 cache size   143359, 4970518 req, miss ratio 0.2130, byte miss ratio 0.2130
tencentBlock.ns12099 S3FIFO-0.4000-1.9000 cache size   286718, 4970518 req, miss ratio 0.1640, byte miss ratio 0.1640
tencentBlock.ns12099 S3FIFO-0.4000-1.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.0050-1.9000 cache size      716, 4970518 req, miss ratio 0.5949, byte miss ratio 0.5949
tencentBlock.ns12099 S3FIFO-0.0050-1.9000 cache size     2150, 4970518 req, miss ratio 0.4620, byte miss ratio 0.4620
tencentBlock.ns12099 S3FIFO-0.0050-1.9000 cache size     7167, 4970518 req, miss ratio 0.4176, byte miss ratio 0.4176
tencentBlock.ns12099 S3FIFO-0.0050-1.9000 cache size    21503, 4970518 req, miss ratio 0.3646, byte miss ratio 0.3646
tencentBlock.ns12099 S3FIFO-0.0050-1.9000 cache size    71679, 4970518 req, miss ratio 0.2871, byte miss ratio 0.2871
tencentBlock.ns12099 S3FIFO-0.0050-1.9000 cache size   143359, 4970518 req, miss ratio 0.2250, byte miss ratio 0.2250
tencentBlock.ns12099 S3FIFO-0.0050-1.9000 cache size   286718, 4970518 req, miss ratio 0.1739, byte miss ratio 0.1739
tencentBlock.ns12099 S3FIFO-0.0050-1.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.8000-1.9000 cache size      716, 4970518 req, miss ratio 0.6461, byte miss ratio 0.6461
tencentBlock.ns12099 S3FIFO-0.8000-1.9000 cache size     2150, 4970518 req, miss ratio 0.5231, byte miss ratio 0.5231
tencentBlock.ns12099 S3FIFO-0.8000-1.9000 cache size     7167, 4970518 req, miss ratio 0.4266, byte miss ratio 0.4266
tencentBlock.ns12099 S3FIFO-0.8000-1.9000 cache size    21503, 4970518 req, miss ratio 0.3739, byte miss ratio 0.3739
tencentBlock.ns12099 S3FIFO-0.8000-1.9000 cache size    71679, 4970518 req, miss ratio 0.2815, byte miss ratio 0.2815
tencentBlock.ns12099 S3FIFO-0.8000-1.9000 cache size   143359, 4970518 req, miss ratio 0.2258, byte miss ratio 0.2258
tencentBlock.ns12099 S3FIFO-0.8000-1.9000 cache size   286718, 4970518 req, miss ratio 0.1767, byte miss ratio 0.1767
tencentBlock.ns12099 S3FIFO-0.8000-1.9000 cache size   573436, 4970518 req, miss ratio 0.1457, byte miss ratio 0.1457
tencentBlock.ns12099 S3FIFO-0.5500-0.9000 cache size      716, 4970518 req, miss ratio 0.6073, byte miss ratio 0.6073
tencentBlock.ns12099 S3FIFO-0.5500-0.9000 cache size     2150, 4970518 req, miss ratio 0.4718, byte miss ratio 0.4718
tencentBlock.ns12099 S3FIFO-0.5500-0.9000 cache size     7167, 4970518 req, miss ratio 0.4078, byte miss ratio 0.4078
tencentBlock.ns12099 S3FIFO-0.5500-0.9000 cache size    21503, 4970518 req, miss ratio 0.3639, byte miss ratio 0.3639
tencentBlock.ns12099 S3FIFO-0.5500-0.9000 cache size    71679, 4970518 req, miss ratio 0.2795, byte miss ratio 0.2795
tencentBlock.ns12099 S3FIFO-0.5500-0.9000 cache size   143359, 4970518 req, miss ratio 0.2160, byte miss ratio 0.2160
tencentBlock.ns12099 S3FIFO-0.5500-0.9000 cache size   286718, 4970518 req, miss ratio 0.1667, byte miss ratio 0.1667
tencentBlock.ns12099 S3FIFO-0.5500-0.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.8000-0.9000 cache size      716, 4970518 req, miss ratio 0.6435, byte miss ratio 0.6435
tencentBlock.ns12099 S3FIFO-0.8000-0.9000 cache size     2150, 4970518 req, miss ratio 0.5215, byte miss ratio 0.5215
tencentBlock.ns12099 S3FIFO-0.8000-0.9000 cache size     7167, 4970518 req, miss ratio 0.4251, byte miss ratio 0.4251
tencentBlock.ns12099 S3FIFO-0.8000-0.9000 cache size    21503, 4970518 req, miss ratio 0.3712, byte miss ratio 0.3712
tencentBlock.ns12099 S3FIFO-0.8000-0.9000 cache size    71679, 4970518 req, miss ratio 0.2812, byte miss ratio 0.2812
tencentBlock.ns12099 S3FIFO-0.8000-0.9000 cache size   143359, 4970518 req, miss ratio 0.2250, byte miss ratio 0.2250
tencentBlock.ns12099 S3FIFO-0.8000-0.9000 cache size   286718, 4970518 req, miss ratio 0.1767, byte miss ratio 0.1767
tencentBlock.ns12099 S3FIFO-0.8000-0.9000 cache size   573436, 4970518 req, miss ratio 0.1457, byte miss ratio 0.1457
tencentBlock.ns12099 S3FIFO-0.0250-0.9000 cache size      716, 4970518 req, miss ratio 0.5863, byte miss ratio 0.5863
tencentBlock.ns12099 S3FIFO-0.0250-0.9000 cache size     2150, 4970518 req, miss ratio 0.4545, byte miss ratio 0.4545
tencentBlock.ns12099 S3FIFO-0.0250-0.9000 cache size     7167, 4970518 req, miss ratio 0.4235, byte miss ratio 0.4235
tencentBlock.ns12099 S3FIFO-0.0250-0.9000 cache size    21503, 4970518 req, miss ratio 0.3637, byte miss ratio 0.3637
tencentBlock.ns12099 S3FIFO-0.0250-0.9000 cache size    71679, 4970518 req, miss ratio 0.2848, byte miss ratio 0.2848
tencentBlock.ns12099 S3FIFO-0.0250-0.9000 cache size   143359, 4970518 req, miss ratio 0.2214, byte miss ratio 0.2214
tencentBlock.ns12099 S3FIFO-0.0250-0.9000 cache size   286718, 4970518 req, miss ratio 0.1693, byte miss ratio 0.1693
tencentBlock.ns12099 S3FIFO-0.0250-0.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.3500-1.9000 cache size      716, 4970518 req, miss ratio 0.5929, byte miss ratio 0.5929
tencentBlock.ns12099 S3FIFO-0.3500-1.9000 cache size     2150, 4970518 req, miss ratio 0.4399, byte miss ratio 0.4399
tencentBlock.ns12099 S3FIFO-0.3500-1.9000 cache size     7167, 4970518 req, miss ratio 0.4022, byte miss ratio 0.4022
tencentBlock.ns12099 S3FIFO-0.3500-1.9000 cache size    21503, 4970518 req, miss ratio 0.3579, byte miss ratio 0.3579
tencentBlock.ns12099 S3FIFO-0.3500-1.9000 cache size    71679, 4970518 req, miss ratio 0.2775, byte miss ratio 0.2775
tencentBlock.ns12099 S3FIFO-0.3500-1.9000 cache size   143359, 4970518 req, miss ratio 0.2121, byte miss ratio 0.2121
tencentBlock.ns12099 S3FIFO-0.3500-1.9000 cache size   286718, 4970518 req, miss ratio 0.1635, byte miss ratio 0.1635
tencentBlock.ns12099 S3FIFO-0.3500-1.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.5500-1.9000 cache size      716, 4970518 req, miss ratio 0.6153, byte miss ratio 0.6153
tencentBlock.ns12099 S3FIFO-0.5500-1.9000 cache size     2150, 4970518 req, miss ratio 0.4733, byte miss ratio 0.4733
tencentBlock.ns12099 S3FIFO-0.5500-1.9000 cache size     7167, 4970518 req, miss ratio 0.4157, byte miss ratio 0.4157
tencentBlock.ns12099 S3FIFO-0.5500-1.9000 cache size    21503, 4970518 req, miss ratio 0.3659, byte miss ratio 0.3659
tencentBlock.ns12099 S3FIFO-0.5500-1.9000 cache size    71679, 4970518 req, miss ratio 0.2801, byte miss ratio 0.2801
tencentBlock.ns12099 S3FIFO-0.5500-1.9000 cache size   143359, 4970518 req, miss ratio 0.2173, byte miss ratio 0.2173
tencentBlock.ns12099 S3FIFO-0.5500-1.9000 cache size   286718, 4970518 req, miss ratio 0.1667, byte miss ratio 0.1667
tencentBlock.ns12099 S3FIFO-0.5500-1.9000 cache size   573436, 4970518 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns12099 S3FIFO-0.9900-0.9000 cache size      716, 4970518 req, miss ratio 0.6797, byte miss ratio 0.6797
tencentBlock.ns12099 S3FIFO-0.9900-0.9000 cache size     2150, 4970518 req, miss ratio 0.5611, byte miss ratio 0.5611
tencentBlock.ns12099 S3FIFO-0.9900-0.9000 cache size     7167, 4970518 req, miss ratio 0.4602, byte miss ratio 0.4602
tencentBlock.ns12099 S3FIFO-0.9900-0.9000 cache size    21503, 4970518 req, miss ratio 0.3866, byte miss ratio 0.3866
tencentBlock.ns12099 S3FIFO-0.9900-0.9000 cache size    71679, 4970518 req, miss ratio 0.2831, byte miss ratio 0.2831
tencentBlock.ns12099 S3FIFO-0.9900-0.9000 cache size   143359, 4970518 req, miss ratio 0.2305, byte miss ratio 0.2305
tencentBlock.ns12099 S3FIFO-0.9900-0.9000 cache size   286718, 4970518 req, miss ratio 0.1846, byte miss ratio 0.1846
tencentBlock.ns12099 S3FIFO-0.9900-0.9000 cache size   573436, 4970518 req, miss ratio 0.1519, byte miss ratio 0.1519
tencentBlock.ns12099 S3FIFO-0.2500-1.9000 cache size      716, 4970518 req, miss ratio 0.5887, byte miss ratio 0.5887
tencentBlock.ns12099 S3FIFO-0.2500-1.9000 cache size     2150, 4970518 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns12099 S3FIFO-0.2500-1.9000 cache size     7167, 4970518 req, miss ratio 0.4019, byte miss ratio 0.4019
tencentBlock.ns12099 S3FIFO-0.2500-1.9000 cache size    21503, 4970518 req, miss ratio 0.3576, byte miss ratio 0.3576
tencentBlock.ns12099 S3FIFO-0.2500-1.9000 cache size    71679, 4970518 req, miss ratio 0.2763, byte miss ratio 0.2763
tencentBlock.ns12099 S3FIFO-0.2500-1.9000 cache size   143359, 4970518 req, miss ratio 0.2115, byte miss ratio 0.2115
