io_traces.ns138 S3FIFO-0.7500-1.9000 cache size     1613, 18800000 req, miss ratio 0.1205, byte miss ratio 0.1205
io_traces.ns138 S3FIFO-0.6000-0.9000 cache size    48419, 18800000 req, miss ratio 0.1082, byte miss ratio 0.1082
io_traces.ns138 S3FIFO-0.6000-0.9000 cache size   161398, 18800000 req, miss ratio 0.1008, byte miss ratio 0.1008
io_traces.ns138 S3FIFO-0.6000-0.9000 cache size   322796, 18800000 req, miss ratio 0.0960, byte miss ratio 0.0960
io_traces.ns138 S3FIFO-0.6000-0.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.6000-0.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.1500-1.9000 cache size     1613, 18800000 req, miss ratio 0.1163, byte miss ratio 0.1163
io_traces.ns138 S3FIFO-0.1500-1.9000 cache size     4841, 18800000 req, miss ratio 0.1144, byte miss ratio 0.1144
io_traces.ns138 S3FIFO-0.1500-1.9000 cache size    16139, 18800000 req, miss ratio 0.1093, byte miss ratio 0.1093
io_traces.ns138 S3FIFO-0.1500-1.9000 cache size    48419, 18800000 req, miss ratio 0.1065, byte miss ratio 0.1065
io_traces.ns138 S3FIFO-0.1500-1.9000 cache size   161398, 18800000 req, miss ratio 0.0992, byte miss ratio 0.0992
io_traces.ns138 S3FIFO-0.1500-1.9000 cache size   322796, 18800000 req, miss ratio 0.0956, byte miss ratio 0.0956
io_traces.ns138 S3FIFO-0.1500-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.1500-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.3500-0.9000 cache size     1613, 18800000 req, miss ratio 0.1165, byte miss ratio 0.1165
io_traces.ns138 S3FIFO-0.3500-0.9000 cache size     4841, 18800000 req, miss ratio 0.1145, byte miss ratio 0.1145
io_traces.ns138 S3FIFO-0.3500-0.9000 cache size    16139, 18800000 req, miss ratio 0.1099, byte miss ratio 0.1099
io_traces.ns138 S3FIFO-0.3500-0.9000 cache size    48419, 18800000 req, miss ratio 0.1074, byte miss ratio 0.1074
io_traces.ns138 S3FIFO-0.3500-0.9000 cache size   161398, 18800000 req, miss ratio 0.0998, byte miss ratio 0.0998
io_traces.ns138 S3FIFO-0.3500-0.9000 cache size   322796, 18800000 req, miss ratio 0.0957, byte miss ratio 0.0957
io_traces.ns138 S3FIFO-0.3500-0.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.3500-0.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.2500-0.9000 cache size     1613, 18800000 req, miss ratio 0.1165, byte miss ratio 0.1165
io_traces.ns138 S3FIFO-0.2500-0.9000 cache size     4841, 18800000 req, miss ratio 0.1144, byte miss ratio 0.1144
io_traces.ns138 S3FIFO-0.2500-0.9000 cache size    16139, 18800000 req, miss ratio 0.1097, byte miss ratio 0.1097
io_traces.ns138 S3FIFO-0.2500-0.9000 cache size    48419, 18800000 req, miss ratio 0.1071, byte miss ratio 0.1071
io_traces.ns138 S3FIFO-0.2500-0.9000 cache size   161398, 18800000 req, miss ratio 0.0996, byte miss ratio 0.0996
io_traces.ns138 S3FIFO-0.2500-0.9000 cache size   322796, 18800000 req, miss ratio 0.0957, byte miss ratio 0.0957
io_traces.ns138 S3FIFO-0.2500-0.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.2500-0.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.8000-0.9000 cache size     1613, 18800000 req, miss ratio 0.1220, byte miss ratio 0.1220
io_traces.ns138 S3FIFO-0.8000-0.9000 cache size     4841, 18800000 req, miss ratio 0.1159, byte miss ratio 0.1159
io_traces.ns138 S3FIFO-0.8000-0.9000 cache size    16139, 18800000 req, miss ratio 0.1114, byte miss ratio 0.1114
io_traces.ns138 S3FIFO-0.8000-0.9000 cache size    48419, 18800000 req, miss ratio 0.1089, byte miss ratio 0.1089
io_traces.ns138 S3FIFO-0.8000-0.9000 cache size   161398, 18800000 req, miss ratio 0.1031, byte miss ratio 0.1031
io_traces.ns138 S3FIFO-0.8000-0.9000 cache size   322796, 18800000 req, miss ratio 0.0978, byte miss ratio 0.0978
io_traces.ns138 S3FIFO-0.8000-0.9000 cache size   645592, 18800000 req, miss ratio 0.0918, byte miss ratio 0.0918
io_traces.ns138 S3FIFO-0.8000-0.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.4500-1.9000 cache size     1613, 18800000 req, miss ratio 0.1166, byte miss ratio 0.1166
io_traces.ns138 S3FIFO-0.4500-1.9000 cache size     4841, 18800000 req, miss ratio 0.1145, byte miss ratio 0.1145
io_traces.ns138 S3FIFO-0.4500-1.9000 cache size    16139, 18800000 req, miss ratio 0.1099, byte miss ratio 0.1099
io_traces.ns138 S3FIFO-0.4500-1.9000 cache size    48419, 18800000 req, miss ratio 0.1068, byte miss ratio 0.1068
io_traces.ns138 S3FIFO-0.4500-1.9000 cache size   161398, 18800000 req, miss ratio 0.1003, byte miss ratio 0.1003
io_traces.ns138 S3FIFO-0.4500-1.9000 cache size   322796, 18800000 req, miss ratio 0.0958, byte miss ratio 0.0958
io_traces.ns138 S3FIFO-0.4500-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.4500-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.3000-1.9000 cache size     1613, 18800000 req, miss ratio 0.1163, byte miss ratio 0.1163
io_traces.ns138 S3FIFO-0.3000-1.9000 cache size     4841, 18800000 req, miss ratio 0.1144, byte miss ratio 0.1144
io_traces.ns138 S3FIFO-0.3000-1.9000 cache size    16139, 18800000 req, miss ratio 0.1096, byte miss ratio 0.1096
io_traces.ns138 S3FIFO-0.3000-1.9000 cache size    48419, 18800000 req, miss ratio 0.1067, byte miss ratio 0.1067
io_traces.ns138 S3FIFO-0.3000-1.9000 cache size   161398, 18800000 req, miss ratio 0.0995, byte miss ratio 0.0995
io_traces.ns138 S3FIFO-0.3000-1.9000 cache size   322796, 18800000 req, miss ratio 0.0956, byte miss ratio 0.0956
io_traces.ns138 S3FIFO-0.3000-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.3000-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.9000-0.9000 cache size     1613, 18800000 req, miss ratio 0.1293, byte miss ratio 0.1293
io_traces.ns138 S3FIFO-0.9000-0.9000 cache size     4841, 18800000 req, miss ratio 0.1174, byte miss ratio 0.1174
io_traces.ns138 S3FIFO-0.9000-0.9000 cache size    16139, 18800000 req, miss ratio 0.1146, byte miss ratio 0.1146
io_traces.ns138 S3FIFO-0.9000-0.9000 cache size    48419, 18800000 req, miss ratio 0.1094, byte miss ratio 0.1094
io_traces.ns138 S3FIFO-0.9000-0.9000 cache size   161398, 18800000 req, miss ratio 0.1054, byte miss ratio 0.1054
io_traces.ns138 S3FIFO-0.9000-0.9000 cache size   322796, 18800000 req, miss ratio 0.0997, byte miss ratio 0.0997
io_traces.ns138 S3FIFO-0.9000-0.9000 cache size   645592, 18800000 req, miss ratio 0.0930, byte miss ratio 0.0930
io_traces.ns138 S3FIFO-0.9000-0.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.6500-1.9000 cache size     1613, 18800000 req, miss ratio 0.1182, byte miss ratio 0.1182
io_traces.ns138 S3FIFO-0.6500-1.9000 cache size     4841, 18800000 req, miss ratio 0.1151, byte miss ratio 0.1151
io_traces.ns138 S3FIFO-0.6500-1.9000 cache size    16139, 18800000 req, miss ratio 0.1104, byte miss ratio 0.1104
io_traces.ns138 S3FIFO-0.6500-1.9000 cache size    48419, 18800000 req, miss ratio 0.1083, byte miss ratio 0.1083
io_traces.ns138 S3FIFO-0.6500-1.9000 cache size   161398, 18800000 req, miss ratio 0.1018, byte miss ratio 0.1018
io_traces.ns138 S3FIFO-0.6500-1.9000 cache size   322796, 18800000 req, miss ratio 0.0969, byte miss ratio 0.0969
io_traces.ns138 S3FIFO-0.6500-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.6500-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.9500-1.9000 cache size     1613, 18800000 req, miss ratio 0.1363, byte miss ratio 0.1363
io_traces.ns138 S3FIFO-0.9500-1.9000 cache size     4841, 18800000 req, miss ratio 0.1196, byte miss ratio 0.1196
io_traces.ns138 S3FIFO-0.9500-1.9000 cache size    16139, 18800000 req, miss ratio 0.1152, byte miss ratio 0.1152
io_traces.ns138 S3FIFO-0.9500-1.9000 cache size    48419, 18800000 req, miss ratio 0.1104, byte miss ratio 0.1104
io_traces.ns138 S3FIFO-0.9500-1.9000 cache size   161398, 18800000 req, miss ratio 0.1061, byte miss ratio 0.1061
io_traces.ns138 S3FIFO-0.9500-1.9000 cache size   322796, 18800000 req, miss ratio 0.1012, byte miss ratio 0.1012
io_traces.ns138 S3FIFO-0.9500-1.9000 cache size   645592, 18800000 req, miss ratio 0.0938, byte miss ratio 0.0938
io_traces.ns138 S3FIFO-0.9500-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0866, byte miss ratio 0.0866
io_traces.ns138 S3FIFO-0.6000-1.9000 cache size     1613, 18800000 req, miss ratio 0.1176, byte miss ratio 0.1176
io_traces.ns138 S3FIFO-0.6000-1.9000 cache size     4841, 18800000 req, miss ratio 0.1149, byte miss ratio 0.1149
io_traces.ns138 S3FIFO-0.6000-1.9000 cache size    16139, 18800000 req, miss ratio 0.1103, byte miss ratio 0.1103
io_traces.ns138 S3FIFO-0.6000-1.9000 cache size    48419, 18800000 req, miss ratio 0.1078, byte miss ratio 0.1078
io_traces.ns138 S3FIFO-0.6000-1.9000 cache size   161398, 18800000 req, miss ratio 0.1012, byte miss ratio 0.1012
io_traces.ns138 S3FIFO-0.6000-1.9000 cache size   322796, 18800000 req, miss ratio 0.0964, byte miss ratio 0.0964
io_traces.ns138 S3FIFO-0.6000-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.6000-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.5000-1.9000 cache size     1613, 18800000 req, miss ratio 0.1168, byte miss ratio 0.1168
io_traces.ns138 S3FIFO-0.5000-1.9000 cache size     4841, 18800000 req, miss ratio 0.1146, byte miss ratio 0.1146
io_traces.ns138 S3FIFO-0.5000-1.9000 cache size    16139, 18800000 req, miss ratio 0.1100, byte miss ratio 0.1100
io_traces.ns138 S3FIFO-0.5000-1.9000 cache size    48419, 18800000 req, miss ratio 0.1071, byte miss ratio 0.1071
io_traces.ns138 S3FIFO-0.5000-1.9000 cache size   161398, 18800000 req, miss ratio 0.1005, byte miss ratio 0.1005
io_traces.ns138 S3FIFO-0.5000-1.9000 cache size   322796, 18800000 req, miss ratio 0.0959, byte miss ratio 0.0959
io_traces.ns138 S3FIFO-0.5000-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.5000-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.8000-1.9000 cache size     1613, 18800000 req, miss ratio 0.1221, byte miss ratio 0.1221
io_traces.ns138 S3FIFO-0.8000-1.9000 cache size     4841, 18800000 req, miss ratio 0.1159, byte miss ratio 0.1159
io_traces.ns138 S3FIFO-0.8000-1.9000 cache size    16139, 18800000 req, miss ratio 0.1114, byte miss ratio 0.1114
io_traces.ns138 S3FIFO-0.8000-1.9000 cache size    48419, 18800000 req, miss ratio 0.1090, byte miss ratio 0.1090
io_traces.ns138 S3FIFO-0.8000-1.9000 cache size   161398, 18800000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns138 S3FIFO-0.8000-1.9000 cache size   322796, 18800000 req, miss ratio 0.0982, byte miss ratio 0.0982
io_traces.ns138 S3FIFO-0.8000-1.9000 cache size   645592, 18800000 req, miss ratio 0.0919, byte miss ratio 0.0919
io_traces.ns138 S3FIFO-0.8000-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.6500-0.9000 cache size     1613, 18800000 req, miss ratio 0.1183, byte miss ratio 0.1183
io_traces.ns138 S3FIFO-0.6500-0.9000 cache size     4841, 18800000 req, miss ratio 0.1151, byte miss ratio 0.1151
io_traces.ns138 S3FIFO-0.6500-0.9000 cache size    16139, 18800000 req, miss ratio 0.1106, byte miss ratio 0.1106
io_traces.ns138 S3FIFO-0.6500-0.9000 cache size    48419, 18800000 req, miss ratio 0.1084, byte miss ratio 0.1084
io_traces.ns138 S3FIFO-0.6500-0.9000 cache size   161398, 18800000 req, miss ratio 0.1012, byte miss ratio 0.1012
io_traces.ns138 S3FIFO-0.6500-0.9000 cache size   322796, 18800000 req, miss ratio 0.0964, byte miss ratio 0.0964
io_traces.ns138 S3FIFO-0.6500-0.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.6500-0.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.4000-1.9000 cache size     1613, 18800000 req, miss ratio 0.1165, byte miss ratio 0.1165
io_traces.ns138 S3FIFO-0.4000-1.9000 cache size     4841, 18800000 req, miss ratio 0.1145, byte miss ratio 0.1145
io_traces.ns138 S3FIFO-0.4000-1.9000 cache size    16139, 18800000 req, miss ratio 0.1098, byte miss ratio 0.1098
io_traces.ns138 S3FIFO-0.4000-1.9000 cache size    48419, 18800000 req, miss ratio 0.1068, byte miss ratio 0.1068
io_traces.ns138 S3FIFO-0.4000-1.9000 cache size   161398, 18800000 req, miss ratio 0.1000, byte miss ratio 0.1000
io_traces.ns138 S3FIFO-0.4000-1.9000 cache size   322796, 18800000 req, miss ratio 0.0957, byte miss ratio 0.0957
io_traces.ns138 S3FIFO-0.4000-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.4000-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.0010-1.9000 cache size     1613, 18800000 req, miss ratio 0.1210, byte miss ratio 0.1210
io_traces.ns138 S3FIFO-0.0010-1.9000 cache size     4841, 18800000 req, miss ratio 0.1189, byte miss ratio 0.1189
io_traces.ns138 S3FIFO-0.0010-1.9000 cache size    16139, 18800000 req, miss ratio 0.1129, byte miss ratio 0.1129
io_traces.ns138 S3FIFO-0.0010-1.9000 cache size    48419, 18800000 req, miss ratio 0.1067, byte miss ratio 0.1067
io_traces.ns138 S3FIFO-0.0010-1.9000 cache size   161398, 18800000 req, miss ratio 0.0992, byte miss ratio 0.0992
io_traces.ns138 S3FIFO-0.0010-1.9000 cache size   322796, 18800000 req, miss ratio 0.0956, byte miss ratio 0.0956
io_traces.ns138 S3FIFO-0.0010-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.0010-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.3500-1.9000 cache size     1613, 18800000 req, miss ratio 0.1164, byte miss ratio 0.1164
io_traces.ns138 S3FIFO-0.3500-1.9000 cache size     4841, 18800000 req, miss ratio 0.1145, byte miss ratio 0.1145
io_traces.ns138 S3FIFO-0.3500-1.9000 cache size    16139, 18800000 req, miss ratio 0.1097, byte miss ratio 0.1097
io_traces.ns138 S3FIFO-0.3500-1.9000 cache size    48419, 18800000 req, miss ratio 0.1067, byte miss ratio 0.1067
io_traces.ns138 S3FIFO-0.3500-1.9000 cache size   161398, 18800000 req, miss ratio 0.0997, byte miss ratio 0.0997
io_traces.ns138 S3FIFO-0.3500-1.9000 cache size   322796, 18800000 req, miss ratio 0.0956, byte miss ratio 0.0956
io_traces.ns138 S3FIFO-0.3500-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.3500-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.1000-1.9000 cache size     1613, 18800000 req, miss ratio 0.1164, byte miss ratio 0.1164
io_traces.ns138 S3FIFO-0.1000-1.9000 cache size     4841, 18800000 req, miss ratio 0.1144, byte miss ratio 0.1144
io_traces.ns138 S3FIFO-0.1000-1.9000 cache size    16139, 18800000 req, miss ratio 0.1092, byte miss ratio 0.1092
io_traces.ns138 S3FIFO-0.1000-1.9000 cache size    48419, 18800000 req, miss ratio 0.1064, byte miss ratio 0.1064
io_traces.ns138 S3FIFO-0.1000-1.9000 cache size   161398, 18800000 req, miss ratio 0.0992, byte miss ratio 0.0992
io_traces.ns138 S3FIFO-0.1000-1.9000 cache size   322796, 18800000 req, miss ratio 0.0956, byte miss ratio 0.0956
io_traces.ns138 S3FIFO-0.1000-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.1000-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.4500-0.9000 cache size     1613, 18800000 req, miss ratio 0.1167, byte miss ratio 0.1167
io_traces.ns138 S3FIFO-0.4500-0.9000 cache size     4841, 18800000 req, miss ratio 0.1146, byte miss ratio 0.1146
io_traces.ns138 S3FIFO-0.4500-0.9000 cache size    16139, 18800000 req, miss ratio 0.1101, byte miss ratio 0.1101
io_traces.ns138 S3FIFO-0.4500-0.9000 cache size    48419, 18800000 req, miss ratio 0.1080, byte miss ratio 0.1080
io_traces.ns138 S3FIFO-0.4500-0.9000 cache size   161398, 18800000 req, miss ratio 0.1000, byte miss ratio 0.1000
io_traces.ns138 S3FIFO-0.4500-0.9000 cache size   322796, 18800000 req, miss ratio 0.0957, byte miss ratio 0.0957
io_traces.ns138 S3FIFO-0.4500-0.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.4500-0.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.9900-0.9000 cache size     1613, 18800000 req, miss ratio 0.1418, byte miss ratio 0.1418
io_traces.ns138 S3FIFO-0.9900-0.9000 cache size     4841, 18800000 req, miss ratio 0.1237, byte miss ratio 0.1237
io_traces.ns138 S3FIFO-0.9900-0.9000 cache size    16139, 18800000 req, miss ratio 0.1165, byte miss ratio 0.1165
io_traces.ns138 S3FIFO-0.9900-0.9000 cache size    48419, 18800000 req, miss ratio 0.1117, byte miss ratio 0.1117
io_traces.ns138 S3FIFO-0.9900-0.9000 cache size   161398, 18800000 req, miss ratio 0.1066, byte miss ratio 0.1066
io_traces.ns138 S3FIFO-0.9900-0.9000 cache size   322796, 18800000 req, miss ratio 0.1018, byte miss ratio 0.1018
io_traces.ns138 S3FIFO-0.9900-0.9000 cache size   645592, 18800000 req, miss ratio 0.0944, byte miss ratio 0.0944
io_traces.ns138 S3FIFO-0.9900-0.9000 cache size  1291184, 18800000 req, miss ratio 0.0873, byte miss ratio 0.0873
io_traces.ns138 S3FIFO-0.9900-1.9000 cache size     1613, 18800000 req, miss ratio 0.1419, byte miss ratio 0.1419
io_traces.ns138 S3FIFO-0.9900-1.9000 cache size     4841, 18800000 req, miss ratio 0.1237, byte miss ratio 0.1237
io_traces.ns138 S3FIFO-0.9900-1.9000 cache size    16139, 18800000 req, miss ratio 0.1165, byte miss ratio 0.1165
io_traces.ns138 S3FIFO-0.9900-1.9000 cache size    48419, 18800000 req, miss ratio 0.1118, byte miss ratio 0.1118
io_traces.ns138 S3FIFO-0.9900-1.9000 cache size   161398, 18800000 req, miss ratio 0.1067, byte miss ratio 0.1067
io_traces.ns138 S3FIFO-0.9900-1.9000 cache size   322796, 18800000 req, miss ratio 0.1019, byte miss ratio 0.1019
io_traces.ns138 S3FIFO-0.9900-1.9000 cache size   645592, 18800000 req, miss ratio 0.0944, byte miss ratio 0.0944
io_traces.ns138 S3FIFO-0.9900-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0873, byte miss ratio 0.0873
io_traces.ns138 S3FIFO-0.0250-1.9000 cache size     1613, 18800000 req, miss ratio 0.1188, byte miss ratio 0.1188
io_traces.ns138 S3FIFO-0.0250-1.9000 cache size     4841, 18800000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns138 S3FIFO-0.0250-1.9000 cache size    16139, 18800000 req, miss ratio 0.1092, byte miss ratio 0.1092
io_traces.ns138 S3FIFO-0.0250-1.9000 cache size    48419, 18800000 req, miss ratio 0.1062, byte miss ratio 0.1062
io_traces.ns138 S3FIFO-0.0250-1.9000 cache size   161398, 18800000 req, miss ratio 0.0992, byte miss ratio 0.0992
io_traces.ns138 S3FIFO-0.0250-1.9000 cache size   322796, 18800000 req, miss ratio 0.0956, byte miss ratio 0.0956
io_traces.ns138 S3FIFO-0.0250-1.9000 cache size   645592, 18800000 req, miss ratio 0.0911, byte miss ratio 0.0911
io_traces.ns138 S3FIFO-0.0250-1.9000 cache size  1291184, 18800000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns138 S3FIFO-0.2000-1.9000 cache size     1613, 18800000 req, miss ratio 0.1163, byte miss ratio 0.1163
