cdn1_allcolo.ns2638 S3FIFO-0.2000-0.9000 cache size      191, 4424432 req, miss ratio 0.7596, byte miss ratio 0.7596
cdn1_allcolo.ns2638 S3FIFO-0.2000-0.9000 cache size      574, 4424432 req, miss ratio 0.6429, byte miss ratio 0.6429
cdn1_allcolo.ns2638 S3FIFO-0.2000-0.9000 cache size     1914, 4424432 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_allcolo.ns2638 S3FIFO-0.2000-0.9000 cache size     5743, 4424432 req, miss ratio 0.3406, byte miss ratio 0.3406
cdn1_allcolo.ns2638 S3FIFO-0.2000-0.9000 cache size    19144, 4424432 req, miss ratio 0.1808, byte miss ratio 0.1808
cdn1_allcolo.ns2638 S3FIFO-0.2000-0.9000 cache size    38288, 4424432 req, miss ratio 0.1097, byte miss ratio 0.1097
cdn1_allcolo.ns2638 S3FIFO-0.2000-0.9000 cache size    76576, 4424432 req, miss ratio 0.0637, byte miss ratio 0.0637
cdn1_allcolo.ns2638 S3FIFO-0.2000-0.9000 cache size   153153, 4424432 req, miss ratio 0.0446, byte miss ratio 0.0446
cdn1_allcolo.ns2638 S3FIFO-0.2500-1.9000 cache size      191, 4424432 req, miss ratio 0.7689, byte miss ratio 0.7689
cdn1_allcolo.ns2638 S3FIFO-0.2500-1.9000 cache size      574, 4424432 req, miss ratio 0.6553, byte miss ratio 0.6553
cdn1_allcolo.ns2638 S3FIFO-0.2500-1.9000 cache size     1914, 4424432 req, miss ratio 0.5063, byte miss ratio 0.5063
cdn1_allcolo.ns2638 S3FIFO-0.2500-1.9000 cache size     5743, 4424432 req, miss ratio 0.3539, byte miss ratio 0.3539
cdn1_allcolo.ns2638 S3FIFO-0.2500-1.9000 cache size    19144, 4424432 req, miss ratio 0.1887, byte miss ratio 0.1887
cdn1_allcolo.ns2638 S3FIFO-0.2500-1.9000 cache size    38288, 4424432 req, miss ratio 0.1133, byte miss ratio 0.1133
cdn1_allcolo.ns2638 S3FIFO-0.2500-1.9000 cache size    76576, 4424432 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns2638 S3FIFO-0.2500-1.9000 cache size   153153, 4424432 req, miss ratio 0.0446, byte miss ratio 0.0446
