cdn1_allcolo.ns2432 S3FIFO-0.0500-1.9000 cache size       14, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0500-1.9000 cache size       43, 5712642 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns2432 S3FIFO-0.0500-1.9000 cache size      144, 5712642 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns2432 S3FIFO-0.0500-1.9000 cache size      289, 5712642 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns2432 S3FIFO-0.0500-1.9000 cache size      579, 5712642 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns2432 S3FIFO-0.0500-1.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.6000-1.9000 cache size       14, 5712642 req, miss ratio 0.1415, byte miss ratio 0.1415
cdn1_allcolo.ns2432 S3FIFO-0.6000-1.9000 cache size       43, 5712642 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_allcolo.ns2432 S3FIFO-0.6000-1.9000 cache size      144, 5712642 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_allcolo.ns2432 S3FIFO-0.6000-1.9000 cache size      289, 5712642 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns2432 S3FIFO-0.6000-1.9000 cache size      579, 5712642 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns2432 S3FIFO-0.6000-1.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.7500-0.9000 cache size       14, 5712642 req, miss ratio 0.1523, byte miss ratio 0.1523
cdn1_allcolo.ns2432 S3FIFO-0.7500-0.9000 cache size       43, 5712642 req, miss ratio 0.0391, byte miss ratio 0.0391
cdn1_allcolo.ns2432 S3FIFO-0.7500-0.9000 cache size      144, 5712642 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns2432 S3FIFO-0.7500-0.9000 cache size      289, 5712642 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns2432 S3FIFO-0.7500-0.9000 cache size      579, 5712642 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2432 S3FIFO-0.7500-0.9000 cache size     1158, 5712642 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2432 S3FIFO-0.4000-0.9000 cache size       14, 5712642 req, miss ratio 0.1275, byte miss ratio 0.1275
cdn1_allcolo.ns2432 S3FIFO-0.4000-0.9000 cache size       43, 5712642 req, miss ratio 0.0302, byte miss ratio 0.0302
cdn1_allcolo.ns2432 S3FIFO-0.4000-0.9000 cache size      144, 5712642 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns2432 S3FIFO-0.4000-0.9000 cache size      289, 5712642 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns2432 S3FIFO-0.4000-0.9000 cache size      579, 5712642 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2432 S3FIFO-0.4000-0.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.0250-1.9000 cache size       14, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0250-1.9000 cache size       43, 5712642 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_allcolo.ns2432 S3FIFO-0.0250-1.9000 cache size      144, 5712642 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns2432 S3FIFO-0.0250-1.9000 cache size      289, 5712642 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns2432 S3FIFO-0.0250-1.9000 cache size      579, 5712642 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns2432 S3FIFO-0.0250-1.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.7500-1.9000 cache size       14, 5712642 req, miss ratio 0.1507, byte miss ratio 0.1507
cdn1_allcolo.ns2432 S3FIFO-0.7500-1.9000 cache size       43, 5712642 req, miss ratio 0.0381, byte miss ratio 0.0381
cdn1_allcolo.ns2432 S3FIFO-0.7500-1.9000 cache size      144, 5712642 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns2432 S3FIFO-0.7500-1.9000 cache size      289, 5712642 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns2432 S3FIFO-0.7500-1.9000 cache size      579, 5712642 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2432 S3FIFO-0.7500-1.9000 cache size     1158, 5712642 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2432 S3FIFO-0.4000-1.9000 cache size       14, 5712642 req, miss ratio 0.1291, byte miss ratio 0.1291
cdn1_allcolo.ns2432 S3FIFO-0.4000-1.9000 cache size       43, 5712642 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_allcolo.ns2432 S3FIFO-0.4000-1.9000 cache size      144, 5712642 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns2432 S3FIFO-0.4000-1.9000 cache size      289, 5712642 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns2432 S3FIFO-0.4000-1.9000 cache size      579, 5712642 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2432 S3FIFO-0.4000-1.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.1500-0.9000 cache size       14, 5712642 req, miss ratio 0.1133, byte miss ratio 0.1133
cdn1_allcolo.ns2432 S3FIFO-0.1500-0.9000 cache size       43, 5712642 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns2432 S3FIFO-0.1500-0.9000 cache size      144, 5712642 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns2432 S3FIFO-0.1500-0.9000 cache size      289, 5712642 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns2432 S3FIFO-0.1500-0.9000 cache size      579, 5712642 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2432 S3FIFO-0.1500-0.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.1000-0.9000 cache size       14, 5712642 req, miss ratio 0.1085, byte miss ratio 0.1085
cdn1_allcolo.ns2432 S3FIFO-0.1000-0.9000 cache size       43, 5712642 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_allcolo.ns2432 S3FIFO-0.1000-0.9000 cache size      144, 5712642 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns2432 S3FIFO-0.1000-0.9000 cache size      289, 5712642 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns2432 S3FIFO-0.1000-0.9000 cache size      579, 5712642 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2432 S3FIFO-0.1000-0.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.0050-1.9000 cache size       14, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0050-1.9000 cache size       43, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0050-1.9000 cache size      144, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0050-1.9000 cache size      289, 5712642 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns2432 S3FIFO-0.0050-1.9000 cache size      579, 5712642 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns2432 S3FIFO-0.0050-1.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.3500-0.9000 cache size       14, 5712642 req, miss ratio 0.1227, byte miss ratio 0.1227
cdn1_allcolo.ns2432 S3FIFO-0.3500-0.9000 cache size       43, 5712642 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns2432 S3FIFO-0.3500-0.9000 cache size      144, 5712642 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns2432 S3FIFO-0.3500-0.9000 cache size      289, 5712642 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns2432 S3FIFO-0.3500-0.9000 cache size      579, 5712642 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2432 S3FIFO-0.3500-0.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.9000-1.9000 cache size       14, 5712642 req, miss ratio 0.1613, byte miss ratio 0.1613
cdn1_allcolo.ns2432 S3FIFO-0.9000-1.9000 cache size       43, 5712642 req, miss ratio 0.0418, byte miss ratio 0.0418
cdn1_allcolo.ns2432 S3FIFO-0.9000-1.9000 cache size      144, 5712642 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns2432 S3FIFO-0.9000-1.9000 cache size      289, 5712642 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns2432 S3FIFO-0.9000-1.9000 cache size      579, 5712642 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2432 S3FIFO-0.9000-1.9000 cache size     1158, 5712642 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2432 S3FIFO-0.5000-1.9000 cache size       14, 5712642 req, miss ratio 0.1374, byte miss ratio 0.1374
cdn1_allcolo.ns2432 S3FIFO-0.5000-1.9000 cache size       43, 5712642 req, miss ratio 0.0320, byte miss ratio 0.0320
cdn1_allcolo.ns2432 S3FIFO-0.5000-1.9000 cache size      144, 5712642 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns2432 S3FIFO-0.5000-1.9000 cache size      289, 5712642 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns2432 S3FIFO-0.5000-1.9000 cache size      579, 5712642 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns2432 S3FIFO-0.5000-1.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.9500-0.9000 cache size       14, 5712642 req, miss ratio 0.1692, byte miss ratio 0.1692
cdn1_allcolo.ns2432 S3FIFO-0.9500-0.9000 cache size       43, 5712642 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns2432 S3FIFO-0.9500-0.9000 cache size      144, 5712642 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns2432 S3FIFO-0.9500-0.9000 cache size      289, 5712642 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns2432 S3FIFO-0.9500-0.9000 cache size      579, 5712642 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2432 S3FIFO-0.9500-0.9000 cache size     1158, 5712642 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2432 S3FIFO-0.8000-1.9000 cache size       14, 5712642 req, miss ratio 0.1559, byte miss ratio 0.1559
cdn1_allcolo.ns2432 S3FIFO-0.8000-1.9000 cache size       43, 5712642 req, miss ratio 0.0394, byte miss ratio 0.0394
cdn1_allcolo.ns2432 S3FIFO-0.8000-1.9000 cache size      144, 5712642 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns2432 S3FIFO-0.8000-1.9000 cache size      289, 5712642 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns2432 S3FIFO-0.8000-1.9000 cache size      579, 5712642 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns2432 S3FIFO-0.8000-1.9000 cache size     1158, 5712642 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2432 S3FIFO-0.9000-0.9000 cache size       14, 5712642 req, miss ratio 0.1641, byte miss ratio 0.1641
cdn1_allcolo.ns2432 S3FIFO-0.9000-0.9000 cache size       43, 5712642 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_allcolo.ns2432 S3FIFO-0.9000-0.9000 cache size      144, 5712642 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns2432 S3FIFO-0.9000-0.9000 cache size      289, 5712642 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns2432 S3FIFO-0.9000-0.9000 cache size      579, 5712642 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2432 S3FIFO-0.9000-0.9000 cache size     1158, 5712642 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns2432 S3FIFO-0.0050-0.9000 cache size       14, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0050-0.9000 cache size       43, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0050-0.9000 cache size      144, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0050-0.9000 cache size      289, 5712642 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns2432 S3FIFO-0.0050-0.9000 cache size      579, 5712642 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns2432 S3FIFO-0.0050-0.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.0100-0.9000 cache size       14, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0100-0.9000 cache size       43, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0100-0.9000 cache size      144, 5712642 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns2432 S3FIFO-0.0100-0.9000 cache size      289, 5712642 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns2432 S3FIFO-0.0100-0.9000 cache size      579, 5712642 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2432 S3FIFO-0.0100-0.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.0100-1.9000 cache size       14, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0100-1.9000 cache size       43, 5712642 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2432 S3FIFO-0.0100-1.9000 cache size      144, 5712642 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns2432 S3FIFO-0.0100-1.9000 cache size      289, 5712642 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns2432 S3FIFO-0.0100-1.9000 cache size      579, 5712642 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2432 S3FIFO-0.0100-1.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.6500-0.9000 cache size       14, 5712642 req, miss ratio 0.1468, byte miss ratio 0.1468
cdn1_allcolo.ns2432 S3FIFO-0.6500-0.9000 cache size       43, 5712642 req, miss ratio 0.0358, byte miss ratio 0.0358
cdn1_allcolo.ns2432 S3FIFO-0.6500-0.9000 cache size      144, 5712642 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns2432 S3FIFO-0.6500-0.9000 cache size      289, 5712642 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns2432 S3FIFO-0.6500-0.9000 cache size      579, 5712642 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2432 S3FIFO-0.6500-0.9000 cache size     1158, 5712642 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns2432 S3FIFO-0.3500-1.9000 cache size       14, 5712642 req, miss ratio 0.1251, byte miss ratio 0.1251
