tencentBlock.ns2754 S3FIFO-0.9000-0.9000 cache size       49, 102044717 req, miss ratio 0.2980, byte miss ratio 0.2980
tencentBlock.ns2754 S3FIFO-0.9000-0.9000 cache size      147, 102044717 req, miss ratio 0.1958, byte miss ratio 0.1958
tencentBlock.ns2754 S3FIFO-0.9000-0.9000 cache size      490, 102044717 req, miss ratio 0.0504, byte miss ratio 0.0504
tencentBlock.ns2754 S3FIFO-0.9000-0.9000 cache size     1470, 102044717 req, miss ratio 0.0204, byte miss ratio 0.0204
tencentBlock.ns2754 S3FIFO-0.9000-0.9000 cache size     4902, 102044717 req, miss ratio 0.0067, byte miss ratio 0.0067
tencentBlock.ns2754 S3FIFO-0.9000-0.9000 cache size     9804, 102044717 req, miss ratio 0.0037, byte miss ratio 0.0037
tencentBlock.ns2754 S3FIFO-0.9000-0.9000 cache size    19608, 102044717 req, miss ratio 0.0022, byte miss ratio 0.0022
tencentBlock.ns2754 S3FIFO-0.9000-0.9000 cache size    39216, 102044717 req, miss ratio 0.0007, byte miss ratio 0.0007
tencentBlock.ns2754 S3FIFO-0.9000-1.9000 cache size       49, 102044717 req, miss ratio 0.2973, byte miss ratio 0.2973
tencentBlock.ns2754 S3FIFO-0.9000-1.9000 cache size      147, 102044717 req, miss ratio 0.1955, byte miss ratio 0.1955
tencentBlock.ns2754 S3FIFO-0.9000-1.9000 cache size      490, 102044717 req, miss ratio 0.0504, byte miss ratio 0.0504
tencentBlock.ns2754 S3FIFO-0.9000-1.9000 cache size     1470, 102044717 req, miss ratio 0.0202, byte miss ratio 0.0202
tencentBlock.ns2754 S3FIFO-0.9000-1.9000 cache size     4902, 102044717 req, miss ratio 0.0064, byte miss ratio 0.0064
tencentBlock.ns2754 S3FIFO-0.9000-1.9000 cache size     9804, 102044717 req, miss ratio 0.0036, byte miss ratio 0.0036
tencentBlock.ns2754 S3FIFO-0.9000-1.9000 cache size    19608, 102044717 req, miss ratio 0.0022, byte miss ratio 0.0022
tencentBlock.ns2754 S3FIFO-0.9000-1.9000 cache size    39216, 102044717 req, miss ratio 0.0007, byte miss ratio 0.0007
tencentBlock.ns2754 S3FIFO-0.8000-1.9000 cache size       49, 102044717 req, miss ratio 0.2970, byte miss ratio 0.2970
tencentBlock.ns2754 S3FIFO-0.8000-1.9000 cache size      147, 102044717 req, miss ratio 0.1882, byte miss ratio 0.1882
tencentBlock.ns2754 S3FIFO-0.8000-1.9000 cache size      490, 102044717 req, miss ratio 0.0470, byte miss ratio 0.0470
tencentBlock.ns2754 S3FIFO-0.8000-1.9000 cache size     1470, 102044717 req, miss ratio 0.0192, byte miss ratio 0.0192
tencentBlock.ns2754 S3FIFO-0.8000-1.9000 cache size     4902, 102044717 req, miss ratio 0.0059, byte miss ratio 0.0059
tencentBlock.ns2754 S3FIFO-0.8000-1.9000 cache size     9804, 102044717 req, miss ratio 0.0034, byte miss ratio 0.0034
tencentBlock.ns2754 S3FIFO-0.8000-1.9000 cache size    19608, 102044717 req, miss ratio 0.0020, byte miss ratio 0.0020
tencentBlock.ns2754 S3FIFO-0.8000-1.9000 cache size    39216, 102044717 req, miss ratio 0.0007, byte miss ratio 0.0007
tencentBlock.ns2754 S3FIFO-0.3000-1.9000 cache size       49, 102044717 req, miss ratio 0.2648, byte miss ratio 0.2648
tencentBlock.ns2754 S3FIFO-0.3000-1.9000 cache size      147, 102044717 req, miss ratio 0.1515, byte miss ratio 0.1515
tencentBlock.ns2754 S3FIFO-0.3000-1.9000 cache size      490, 102044717 req, miss ratio 0.0291, byte miss ratio 0.0291
tencentBlock.ns2754 S3FIFO-0.3000-1.9000 cache size     1470, 102044717 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns2754 S3FIFO-0.3000-1.9000 cache size     4902, 102044717 req, miss ratio 0.0043, byte miss ratio 0.0043
tencentBlock.ns2754 S3FIFO-0.3000-1.9000 cache size     9804, 102044717 req, miss ratio 0.0029, byte miss ratio 0.0029
tencentBlock.ns2754 S3FIFO-0.3000-1.9000 cache size    19608, 102044717 req, miss ratio 0.0018, byte miss ratio 0.0018
