cdn1_colo28.ns1996 S3FIFO-0.4000-0.9000 cache size       32, 3247920 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_colo28.ns1996 S3FIFO-0.4000-0.9000 cache size       97, 3247920 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns1996 S3FIFO-0.4000-0.9000 cache size      323, 3247920 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_colo28.ns1996 S3FIFO-0.4000-0.9000 cache size      970, 3247920 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns1996 S3FIFO-0.4000-0.9000 cache size     3233, 3247920 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_colo28.ns1996 S3FIFO-0.4000-0.9000 cache size     6466, 3247920 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1996 S3FIFO-0.4000-0.9000 cache size    12933, 3247920 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns1996 S3FIFO-0.4000-0.9000 cache size    25867, 3247920 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns1996 S3FIFO-0.2500-1.9000 cache size       32, 3247920 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_colo28.ns1996 S3FIFO-0.2500-1.9000 cache size       97, 3247920 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_colo28.ns1996 S3FIFO-0.2500-1.9000 cache size      323, 3247920 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_colo28.ns1996 S3FIFO-0.2500-1.9000 cache size      970, 3247920 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_colo28.ns1996 S3FIFO-0.2500-1.9000 cache size     3233, 3247920 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns1996 S3FIFO-0.2500-1.9000 cache size     6466, 3247920 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1996 S3FIFO-0.2500-1.9000 cache size    12933, 3247920 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns1996 S3FIFO-0.2500-1.9000 cache size    25867, 3247920 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns1996 S3FIFO-0.3000-1.9000 cache size       32, 3247920 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_colo28.ns1996 S3FIFO-0.3000-1.9000 cache size       97, 3247920 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_colo28.ns1996 S3FIFO-0.3000-1.9000 cache size      323, 3247920 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_colo28.ns1996 S3FIFO-0.3000-1.9000 cache size      970, 3247920 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_colo28.ns1996 S3FIFO-0.3000-1.9000 cache size     3233, 3247920 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns1996 S3FIFO-0.3000-1.9000 cache size     6466, 3247920 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1996 S3FIFO-0.3000-1.9000 cache size    12933, 3247920 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns1996 S3FIFO-0.3000-1.9000 cache size    25867, 3247920 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns1996 S3FIFO-0.2000-0.9000 cache size       32, 3247920 req, miss ratio 0.0163, byte miss ratio 0.0163
cdn1_colo28.ns1996 S3FIFO-0.2000-0.9000 cache size       97, 3247920 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_colo28.ns1996 S3FIFO-0.2000-0.9000 cache size      323, 3247920 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_colo28.ns1996 S3FIFO-0.2000-0.9000 cache size      970, 3247920 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_colo28.ns1996 S3FIFO-0.2000-0.9000 cache size     3233, 3247920 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_colo28.ns1996 S3FIFO-0.2000-0.9000 cache size     6466, 3247920 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1996 S3FIFO-0.2000-0.9000 cache size    12933, 3247920 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns1996 S3FIFO-0.2000-0.9000 cache size    25867, 3247920 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns1996 S3FIFO-0.3500-1.9000 cache size       32, 3247920 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_colo28.ns1996 S3FIFO-0.3500-1.9000 cache size       97, 3247920 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns1996 S3FIFO-0.3500-1.9000 cache size      323, 3247920 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_colo28.ns1996 S3FIFO-0.3500-1.9000 cache size      970, 3247920 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_colo28.ns1996 S3FIFO-0.3500-1.9000 cache size     3233, 3247920 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns1996 S3FIFO-0.3500-1.9000 cache size     6466, 3247920 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1996 S3FIFO-0.3500-1.9000 cache size    12933, 3247920 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns1996 S3FIFO-0.3500-1.9000 cache size    25867, 3247920 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns1996 S3FIFO-0.6500-0.9000 cache size       32, 3247920 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_colo28.ns1996 S3FIFO-0.6500-0.9000 cache size       97, 3247920 req, miss ratio 0.0155, byte miss ratio 0.0155
