io_traces.ns273 S3FIFO-0.0010-0.9000 cache size     1220, 11800000 req, miss ratio 0.5320, byte miss ratio 0.5320
io_traces.ns273 S3FIFO-0.2000-0.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.9900-1.9000 cache size     1220, 11800000 req, miss ratio 0.6265, byte miss ratio 0.6265
io_traces.ns273 S3FIFO-0.9900-1.9000 cache size     3661, 11800000 req, miss ratio 0.5393, byte miss ratio 0.5393
io_traces.ns273 S3FIFO-0.9900-1.9000 cache size    12204, 11800000 req, miss ratio 0.3224, byte miss ratio 0.3224
io_traces.ns273 S3FIFO-0.9900-1.9000 cache size    36612, 11800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns273 S3FIFO-0.9900-1.9000 cache size   122041, 11800000 req, miss ratio 0.1836, byte miss ratio 0.1836
io_traces.ns273 S3FIFO-0.9900-1.9000 cache size   244082, 11800000 req, miss ratio 0.1436, byte miss ratio 0.1436
io_traces.ns273 S3FIFO-0.9900-1.9000 cache size   488164, 11800000 req, miss ratio 0.1178, byte miss ratio 0.1178
io_traces.ns273 S3FIFO-0.9900-1.9000 cache size   976328, 11800000 req, miss ratio 0.1072, byte miss ratio 0.1072
io_traces.ns273 S3FIFO-0.0500-1.9000 cache size     1220, 11800000 req, miss ratio 0.5271, byte miss ratio 0.5271
io_traces.ns273 S3FIFO-0.0500-1.9000 cache size     3661, 11800000 req, miss ratio 0.4471, byte miss ratio 0.4471
io_traces.ns273 S3FIFO-0.0500-1.9000 cache size    12204, 11800000 req, miss ratio 0.3289, byte miss ratio 0.3289
io_traces.ns273 S3FIFO-0.0500-1.9000 cache size    36612, 11800000 req, miss ratio 0.2798, byte miss ratio 0.2798
io_traces.ns273 S3FIFO-0.0500-1.9000 cache size   122041, 11800000 req, miss ratio 0.1664, byte miss ratio 0.1664
io_traces.ns273 S3FIFO-0.0500-1.9000 cache size   244082, 11800000 req, miss ratio 0.1313, byte miss ratio 0.1313
io_traces.ns273 S3FIFO-0.0500-1.9000 cache size   488164, 11800000 req, miss ratio 0.1146, byte miss ratio 0.1146
io_traces.ns273 S3FIFO-0.0500-1.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.1000-0.9000 cache size     1220, 11800000 req, miss ratio 0.5256, byte miss ratio 0.5256
io_traces.ns273 S3FIFO-0.1000-0.9000 cache size     3661, 11800000 req, miss ratio 0.4445, byte miss ratio 0.4445
io_traces.ns273 S3FIFO-0.1000-0.9000 cache size    12204, 11800000 req, miss ratio 0.3291, byte miss ratio 0.3291
io_traces.ns273 S3FIFO-0.1000-0.9000 cache size    36612, 11800000 req, miss ratio 0.2537, byte miss ratio 0.2537
io_traces.ns273 S3FIFO-0.1000-0.9000 cache size   122041, 11800000 req, miss ratio 0.1585, byte miss ratio 0.1585
io_traces.ns273 S3FIFO-0.1000-0.9000 cache size   244082, 11800000 req, miss ratio 0.1304, byte miss ratio 0.1304
io_traces.ns273 S3FIFO-0.1000-0.9000 cache size   488164, 11800000 req, miss ratio 0.1136, byte miss ratio 0.1136
io_traces.ns273 S3FIFO-0.1000-0.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.9000-1.9000 cache size     1220, 11800000 req, miss ratio 0.5887, byte miss ratio 0.5887
io_traces.ns273 S3FIFO-0.9000-1.9000 cache size     3661, 11800000 req, miss ratio 0.5306, byte miss ratio 0.5306
io_traces.ns273 S3FIFO-0.9000-1.9000 cache size    12204, 11800000 req, miss ratio 0.3157, byte miss ratio 0.3157
io_traces.ns273 S3FIFO-0.9000-1.9000 cache size    36612, 11800000 req, miss ratio 0.2330, byte miss ratio 0.2330
io_traces.ns273 S3FIFO-0.9000-1.9000 cache size   122041, 11800000 req, miss ratio 0.1750, byte miss ratio 0.1750
io_traces.ns273 S3FIFO-0.9000-1.9000 cache size   244082, 11800000 req, miss ratio 0.1404, byte miss ratio 0.1404
io_traces.ns273 S3FIFO-0.9000-1.9000 cache size   488164, 11800000 req, miss ratio 0.1157, byte miss ratio 0.1157
io_traces.ns273 S3FIFO-0.9000-1.9000 cache size   976328, 11800000 req, miss ratio 0.1046, byte miss ratio 0.1046
io_traces.ns273 S3FIFO-0.6500-1.9000 cache size     1220, 11800000 req, miss ratio 0.5632, byte miss ratio 0.5632
io_traces.ns273 S3FIFO-0.6500-1.9000 cache size     3661, 11800000 req, miss ratio 0.5260, byte miss ratio 0.5260
io_traces.ns273 S3FIFO-0.6500-1.9000 cache size    12204, 11800000 req, miss ratio 0.2863, byte miss ratio 0.2863
io_traces.ns273 S3FIFO-0.6500-1.9000 cache size    36612, 11800000 req, miss ratio 0.2293, byte miss ratio 0.2293
io_traces.ns273 S3FIFO-0.6500-1.9000 cache size   122041, 11800000 req, miss ratio 0.1702, byte miss ratio 0.1702
io_traces.ns273 S3FIFO-0.6500-1.9000 cache size   244082, 11800000 req, miss ratio 0.1322, byte miss ratio 0.1322
io_traces.ns273 S3FIFO-0.6500-1.9000 cache size   488164, 11800000 req, miss ratio 0.1121, byte miss ratio 0.1121
io_traces.ns273 S3FIFO-0.6500-1.9000 cache size   976328, 11800000 req, miss ratio 0.1039, byte miss ratio 0.1039
io_traces.ns273 S3FIFO-0.9000-0.9000 cache size     1220, 11800000 req, miss ratio 0.5867, byte miss ratio 0.5867
io_traces.ns273 S3FIFO-0.9000-0.9000 cache size     3661, 11800000 req, miss ratio 0.5320, byte miss ratio 0.5320
io_traces.ns273 S3FIFO-0.9000-0.9000 cache size    12204, 11800000 req, miss ratio 0.3177, byte miss ratio 0.3177
io_traces.ns273 S3FIFO-0.9000-0.9000 cache size    36612, 11800000 req, miss ratio 0.2315, byte miss ratio 0.2315
io_traces.ns273 S3FIFO-0.9000-0.9000 cache size   122041, 11800000 req, miss ratio 0.1755, byte miss ratio 0.1755
io_traces.ns273 S3FIFO-0.9000-0.9000 cache size   244082, 11800000 req, miss ratio 0.1404, byte miss ratio 0.1404
io_traces.ns273 S3FIFO-0.9000-0.9000 cache size   488164, 11800000 req, miss ratio 0.1157, byte miss ratio 0.1157
io_traces.ns273 S3FIFO-0.9000-0.9000 cache size   976328, 11800000 req, miss ratio 0.1046, byte miss ratio 0.1046
io_traces.ns273 S3FIFO-0.4000-1.9000 cache size     1220, 11800000 req, miss ratio 0.5445, byte miss ratio 0.5445
io_traces.ns273 S3FIFO-0.4000-1.9000 cache size     3661, 11800000 req, miss ratio 0.5000, byte miss ratio 0.5000
io_traces.ns273 S3FIFO-0.4000-1.9000 cache size    12204, 11800000 req, miss ratio 0.2842, byte miss ratio 0.2842
io_traces.ns273 S3FIFO-0.4000-1.9000 cache size    36612, 11800000 req, miss ratio 0.2286, byte miss ratio 0.2286
io_traces.ns273 S3FIFO-0.4000-1.9000 cache size   122041, 11800000 req, miss ratio 0.1644, byte miss ratio 0.1644
io_traces.ns273 S3FIFO-0.4000-1.9000 cache size   244082, 11800000 req, miss ratio 0.1305, byte miss ratio 0.1305
io_traces.ns273 S3FIFO-0.4000-1.9000 cache size   488164, 11800000 req, miss ratio 0.1107, byte miss ratio 0.1107
io_traces.ns273 S3FIFO-0.4000-1.9000 cache size   976328, 11800000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns273 S3FIFO-0.7000-1.9000 cache size     1220, 11800000 req, miss ratio 0.5664, byte miss ratio 0.5664
io_traces.ns273 S3FIFO-0.7000-1.9000 cache size     3661, 11800000 req, miss ratio 0.5285, byte miss ratio 0.5285
io_traces.ns273 S3FIFO-0.7000-1.9000 cache size    12204, 11800000 req, miss ratio 0.2911, byte miss ratio 0.2911
io_traces.ns273 S3FIFO-0.7000-1.9000 cache size    36612, 11800000 req, miss ratio 0.2300, byte miss ratio 0.2300
io_traces.ns273 S3FIFO-0.7000-1.9000 cache size   122041, 11800000 req, miss ratio 0.1713, byte miss ratio 0.1713
io_traces.ns273 S3FIFO-0.7000-1.9000 cache size   244082, 11800000 req, miss ratio 0.1339, byte miss ratio 0.1339
io_traces.ns273 S3FIFO-0.7000-1.9000 cache size   488164, 11800000 req, miss ratio 0.1128, byte miss ratio 0.1128
io_traces.ns273 S3FIFO-0.7000-1.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.7000-0.9000 cache size     1220, 11800000 req, miss ratio 0.5656, byte miss ratio 0.5656
io_traces.ns273 S3FIFO-0.7000-0.9000 cache size     3661, 11800000 req, miss ratio 0.5251, byte miss ratio 0.5251
io_traces.ns273 S3FIFO-0.7000-0.9000 cache size    12204, 11800000 req, miss ratio 0.2914, byte miss ratio 0.2914
io_traces.ns273 S3FIFO-0.7000-0.9000 cache size    36612, 11800000 req, miss ratio 0.2291, byte miss ratio 0.2291
io_traces.ns273 S3FIFO-0.7000-0.9000 cache size   122041, 11800000 req, miss ratio 0.1714, byte miss ratio 0.1714
io_traces.ns273 S3FIFO-0.7000-0.9000 cache size   244082, 11800000 req, miss ratio 0.1339, byte miss ratio 0.1339
io_traces.ns273 S3FIFO-0.7000-0.9000 cache size   488164, 11800000 req, miss ratio 0.1128, byte miss ratio 0.1128
io_traces.ns273 S3FIFO-0.7000-0.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.6000-0.9000 cache size     1220, 11800000 req, miss ratio 0.5590, byte miss ratio 0.5590
io_traces.ns273 S3FIFO-0.6000-0.9000 cache size     3661, 11800000 req, miss ratio 0.5139, byte miss ratio 0.5139
io_traces.ns273 S3FIFO-0.6000-0.9000 cache size    12204, 11800000 req, miss ratio 0.2833, byte miss ratio 0.2833
io_traces.ns273 S3FIFO-0.6000-0.9000 cache size    36612, 11800000 req, miss ratio 0.2282, byte miss ratio 0.2282
io_traces.ns273 S3FIFO-0.6000-0.9000 cache size   122041, 11800000 req, miss ratio 0.1687, byte miss ratio 0.1687
io_traces.ns273 S3FIFO-0.6000-0.9000 cache size   244082, 11800000 req, miss ratio 0.1305, byte miss ratio 0.1305
io_traces.ns273 S3FIFO-0.6000-0.9000 cache size   488164, 11800000 req, miss ratio 0.1115, byte miss ratio 0.1115
io_traces.ns273 S3FIFO-0.6000-0.9000 cache size   976328, 11800000 req, miss ratio 0.1038, byte miss ratio 0.1038
io_traces.ns273 S3FIFO-0.2500-0.9000 cache size     1220, 11800000 req, miss ratio 0.5327, byte miss ratio 0.5327
io_traces.ns273 S3FIFO-0.2500-0.9000 cache size     3661, 11800000 req, miss ratio 0.4566, byte miss ratio 0.4566
io_traces.ns273 S3FIFO-0.2500-0.9000 cache size    12204, 11800000 req, miss ratio 0.3085, byte miss ratio 0.3085
io_traces.ns273 S3FIFO-0.2500-0.9000 cache size    36612, 11800000 req, miss ratio 0.2325, byte miss ratio 0.2325
io_traces.ns273 S3FIFO-0.2500-0.9000 cache size   122041, 11800000 req, miss ratio 0.1581, byte miss ratio 0.1581
io_traces.ns273 S3FIFO-0.2500-0.9000 cache size   244082, 11800000 req, miss ratio 0.1296, byte miss ratio 0.1296
io_traces.ns273 S3FIFO-0.2500-0.9000 cache size   488164, 11800000 req, miss ratio 0.1108, byte miss ratio 0.1108
io_traces.ns273 S3FIFO-0.2500-0.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.1500-1.9000 cache size     1220, 11800000 req, miss ratio 0.5248, byte miss ratio 0.5248
io_traces.ns273 S3FIFO-0.1500-1.9000 cache size     3661, 11800000 req, miss ratio 0.4618, byte miss ratio 0.4618
io_traces.ns273 S3FIFO-0.1500-1.9000 cache size    12204, 11800000 req, miss ratio 0.3240, byte miss ratio 0.3240
io_traces.ns273 S3FIFO-0.1500-1.9000 cache size    36612, 11800000 req, miss ratio 0.2379, byte miss ratio 0.2379
io_traces.ns273 S3FIFO-0.1500-1.9000 cache size   122041, 11800000 req, miss ratio 0.1574, byte miss ratio 0.1574
io_traces.ns273 S3FIFO-0.1500-1.9000 cache size   244082, 11800000 req, miss ratio 0.1303, byte miss ratio 0.1303
io_traces.ns273 S3FIFO-0.1500-1.9000 cache size   488164, 11800000 req, miss ratio 0.1135, byte miss ratio 0.1135
io_traces.ns273 S3FIFO-0.1500-1.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.8500-0.9000 cache size     1220, 11800000 req, miss ratio 0.5765, byte miss ratio 0.5765
io_traces.ns273 S3FIFO-0.8500-0.9000 cache size     3661, 11800000 req, miss ratio 0.5317, byte miss ratio 0.5317
io_traces.ns273 S3FIFO-0.8500-0.9000 cache size    12204, 11800000 req, miss ratio 0.3111, byte miss ratio 0.3111
io_traces.ns273 S3FIFO-0.8500-0.9000 cache size    36612, 11800000 req, miss ratio 0.2302, byte miss ratio 0.2302
io_traces.ns273 S3FIFO-0.8500-0.9000 cache size   122041, 11800000 req, miss ratio 0.1747, byte miss ratio 0.1747
io_traces.ns273 S3FIFO-0.8500-0.9000 cache size   244082, 11800000 req, miss ratio 0.1394, byte miss ratio 0.1394
io_traces.ns273 S3FIFO-0.8500-0.9000 cache size   488164, 11800000 req, miss ratio 0.1140, byte miss ratio 0.1140
io_traces.ns273 S3FIFO-0.8500-0.9000 cache size   976328, 11800000 req, miss ratio 0.1044, byte miss ratio 0.1044
io_traces.ns273 S3FIFO-0.0500-0.9000 cache size     1220, 11800000 req, miss ratio 0.5288, byte miss ratio 0.5288
io_traces.ns273 S3FIFO-0.0500-0.9000 cache size     3661, 11800000 req, miss ratio 0.4452, byte miss ratio 0.4452
io_traces.ns273 S3FIFO-0.0500-0.9000 cache size    12204, 11800000 req, miss ratio 0.3297, byte miss ratio 0.3297
io_traces.ns273 S3FIFO-0.0500-0.9000 cache size    36612, 11800000 req, miss ratio 0.2860, byte miss ratio 0.2860
io_traces.ns273 S3FIFO-0.0500-0.9000 cache size   122041, 11800000 req, miss ratio 0.1660, byte miss ratio 0.1660
io_traces.ns273 S3FIFO-0.0500-0.9000 cache size   244082, 11800000 req, miss ratio 0.1314, byte miss ratio 0.1314
io_traces.ns273 S3FIFO-0.0500-0.9000 cache size   488164, 11800000 req, miss ratio 0.1146, byte miss ratio 0.1146
io_traces.ns273 S3FIFO-0.0500-0.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.2000-1.9000 cache size     1220, 11800000 req, miss ratio 0.5289, byte miss ratio 0.5289
io_traces.ns273 S3FIFO-0.2000-1.9000 cache size     3661, 11800000 req, miss ratio 0.4698, byte miss ratio 0.4698
io_traces.ns273 S3FIFO-0.2000-1.9000 cache size    12204, 11800000 req, miss ratio 0.3154, byte miss ratio 0.3154
io_traces.ns273 S3FIFO-0.2000-1.9000 cache size    36612, 11800000 req, miss ratio 0.2334, byte miss ratio 0.2334
io_traces.ns273 S3FIFO-0.2000-1.9000 cache size   122041, 11800000 req, miss ratio 0.1579, byte miss ratio 0.1579
io_traces.ns273 S3FIFO-0.2000-1.9000 cache size   244082, 11800000 req, miss ratio 0.1295, byte miss ratio 0.1295
io_traces.ns273 S3FIFO-0.2000-1.9000 cache size   488164, 11800000 req, miss ratio 0.1118, byte miss ratio 0.1118
io_traces.ns273 S3FIFO-0.2000-1.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.0100-0.9000 cache size     1220, 11800000 req, miss ratio 0.5290, byte miss ratio 0.5290
io_traces.ns273 S3FIFO-0.0100-0.9000 cache size     3661, 11800000 req, miss ratio 0.4573, byte miss ratio 0.4573
io_traces.ns273 S3FIFO-0.0100-0.9000 cache size    12204, 11800000 req, miss ratio 0.3302, byte miss ratio 0.3302
io_traces.ns273 S3FIFO-0.0100-0.9000 cache size    36612, 11800000 req, miss ratio 0.2967, byte miss ratio 0.2967
io_traces.ns273 S3FIFO-0.0100-0.9000 cache size   122041, 11800000 req, miss ratio 0.2149, byte miss ratio 0.2149
io_traces.ns273 S3FIFO-0.0100-0.9000 cache size   244082, 11800000 req, miss ratio 0.1464, byte miss ratio 0.1464
io_traces.ns273 S3FIFO-0.0100-0.9000 cache size   488164, 11800000 req, miss ratio 0.1170, byte miss ratio 0.1170
io_traces.ns273 S3FIFO-0.0100-0.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.1500-0.9000 cache size     1220, 11800000 req, miss ratio 0.5260, byte miss ratio 0.5260
io_traces.ns273 S3FIFO-0.1500-0.9000 cache size     3661, 11800000 req, miss ratio 0.4467, byte miss ratio 0.4467
io_traces.ns273 S3FIFO-0.1500-0.9000 cache size    12204, 11800000 req, miss ratio 0.3260, byte miss ratio 0.3260
io_traces.ns273 S3FIFO-0.1500-0.9000 cache size    36612, 11800000 req, miss ratio 0.2401, byte miss ratio 0.2401
io_traces.ns273 S3FIFO-0.1500-0.9000 cache size   122041, 11800000 req, miss ratio 0.1565, byte miss ratio 0.1565
io_traces.ns273 S3FIFO-0.1500-0.9000 cache size   244082, 11800000 req, miss ratio 0.1303, byte miss ratio 0.1303
io_traces.ns273 S3FIFO-0.1500-0.9000 cache size   488164, 11800000 req, miss ratio 0.1135, byte miss ratio 0.1135
io_traces.ns273 S3FIFO-0.1500-0.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.9500-1.9000 cache size     1220, 11800000 req, miss ratio 0.6090, byte miss ratio 0.6090
io_traces.ns273 S3FIFO-0.9500-1.9000 cache size     3661, 11800000 req, miss ratio 0.5313, byte miss ratio 0.5313
io_traces.ns273 S3FIFO-0.9500-1.9000 cache size    12204, 11800000 req, miss ratio 0.3197, byte miss ratio 0.3197
io_traces.ns273 S3FIFO-0.9500-1.9000 cache size    36612, 11800000 req, miss ratio 0.2376, byte miss ratio 0.2376
io_traces.ns273 S3FIFO-0.9500-1.9000 cache size   122041, 11800000 req, miss ratio 0.1763, byte miss ratio 0.1763
io_traces.ns273 S3FIFO-0.9500-1.9000 cache size   244082, 11800000 req, miss ratio 0.1411, byte miss ratio 0.1411
io_traces.ns273 S3FIFO-0.9500-1.9000 cache size   488164, 11800000 req, miss ratio 0.1174, byte miss ratio 0.1174
io_traces.ns273 S3FIFO-0.9500-1.9000 cache size   976328, 11800000 req, miss ratio 0.1060, byte miss ratio 0.1060
io_traces.ns273 S3FIFO-0.5000-1.9000 cache size     1220, 11800000 req, miss ratio 0.5526, byte miss ratio 0.5526
io_traces.ns273 S3FIFO-0.5000-1.9000 cache size     3661, 11800000 req, miss ratio 0.5126, byte miss ratio 0.5126
io_traces.ns273 S3FIFO-0.5000-1.9000 cache size    12204, 11800000 req, miss ratio 0.2805, byte miss ratio 0.2805
io_traces.ns273 S3FIFO-0.5000-1.9000 cache size    36612, 11800000 req, miss ratio 0.2283, byte miss ratio 0.2283
io_traces.ns273 S3FIFO-0.5000-1.9000 cache size   122041, 11800000 req, miss ratio 0.1666, byte miss ratio 0.1666
io_traces.ns273 S3FIFO-0.5000-1.9000 cache size   244082, 11800000 req, miss ratio 0.1298, byte miss ratio 0.1298
io_traces.ns273 S3FIFO-0.5000-1.9000 cache size   488164, 11800000 req, miss ratio 0.1108, byte miss ratio 0.1108
io_traces.ns273 S3FIFO-0.5000-1.9000 cache size   976328, 11800000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns273 S3FIFO-0.4500-0.9000 cache size     1220, 11800000 req, miss ratio 0.5483, byte miss ratio 0.5483
io_traces.ns273 S3FIFO-0.4500-0.9000 cache size     3661, 11800000 req, miss ratio 0.4898, byte miss ratio 0.4898
io_traces.ns273 S3FIFO-0.4500-0.9000 cache size    12204, 11800000 req, miss ratio 0.2833, byte miss ratio 0.2833
io_traces.ns273 S3FIFO-0.4500-0.9000 cache size    36612, 11800000 req, miss ratio 0.2284, byte miss ratio 0.2284
io_traces.ns273 S3FIFO-0.4500-0.9000 cache size   122041, 11800000 req, miss ratio 0.1651, byte miss ratio 0.1651
io_traces.ns273 S3FIFO-0.4500-0.9000 cache size   244082, 11800000 req, miss ratio 0.1301, byte miss ratio 0.1301
io_traces.ns273 S3FIFO-0.4500-0.9000 cache size   488164, 11800000 req, miss ratio 0.1106, byte miss ratio 0.1106
io_traces.ns273 S3FIFO-0.4500-0.9000 cache size   976328, 11800000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns273 S3FIFO-0.7500-1.9000 cache size     1220, 11800000 req, miss ratio 0.5698, byte miss ratio 0.5698
io_traces.ns273 S3FIFO-0.7500-1.9000 cache size     3661, 11800000 req, miss ratio 0.5299, byte miss ratio 0.5299
io_traces.ns273 S3FIFO-0.7500-1.9000 cache size    12204, 11800000 req, miss ratio 0.2968, byte miss ratio 0.2968
io_traces.ns273 S3FIFO-0.7500-1.9000 cache size    36612, 11800000 req, miss ratio 0.2303, byte miss ratio 0.2303
io_traces.ns273 S3FIFO-0.7500-1.9000 cache size   122041, 11800000 req, miss ratio 0.1724, byte miss ratio 0.1724
io_traces.ns273 S3FIFO-0.7500-1.9000 cache size   244082, 11800000 req, miss ratio 0.1359, byte miss ratio 0.1359
io_traces.ns273 S3FIFO-0.7500-1.9000 cache size   488164, 11800000 req, miss ratio 0.1130, byte miss ratio 0.1130
io_traces.ns273 S3FIFO-0.7500-1.9000 cache size   976328, 11800000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns273 S3FIFO-0.5500-0.9000 cache size     1220, 11800000 req, miss ratio 0.5560, byte miss ratio 0.5560
