cdn1_allcolo.ns199 S3FIFO-0.0010-0.9000 cache size      142, 4004826 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns199 S3FIFO-0.0010-0.9000 cache size      426, 4004826 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns199 S3FIFO-0.0010-0.9000 cache size     1422, 4004826 req, miss ratio 0.4601, byte miss ratio 0.4601
cdn1_allcolo.ns199 S3FIFO-0.0010-0.9000 cache size     4267, 4004826 req, miss ratio 0.3067, byte miss ratio 0.3067
cdn1_allcolo.ns199 S3FIFO-0.0010-0.9000 cache size    14223, 4004826 req, miss ratio 0.1752, byte miss ratio 0.1752
cdn1_allcolo.ns199 S3FIFO-0.0010-0.9000 cache size    28446, 4004826 req, miss ratio 0.1150, byte miss ratio 0.1150
cdn1_allcolo.ns199 S3FIFO-0.0010-0.9000 cache size    56893, 4004826 req, miss ratio 0.0683, byte miss ratio 0.0683
cdn1_allcolo.ns199 S3FIFO-0.0010-0.9000 cache size   113787, 4004826 req, miss ratio 0.0383, byte miss ratio 0.0383
cdn1_allcolo.ns199 S3FIFO-0.9900-1.9000 cache size      142, 4004826 req, miss ratio 0.9132, byte miss ratio 0.9132
cdn1_allcolo.ns199 S3FIFO-0.9900-1.9000 cache size      426, 4004826 req, miss ratio 0.8155, byte miss ratio 0.8155
cdn1_allcolo.ns199 S3FIFO-0.9900-1.9000 cache size     1422, 4004826 req, miss ratio 0.6464, byte miss ratio 0.6464
cdn1_allcolo.ns199 S3FIFO-0.9900-1.9000 cache size     4267, 4004826 req, miss ratio 0.4593, byte miss ratio 0.4593
cdn1_allcolo.ns199 S3FIFO-0.9900-1.9000 cache size    14223, 4004826 req, miss ratio 0.2626, byte miss ratio 0.2626
cdn1_allcolo.ns199 S3FIFO-0.9900-1.9000 cache size    28446, 4004826 req, miss ratio 0.1681, byte miss ratio 0.1681
cdn1_allcolo.ns199 S3FIFO-0.9900-1.9000 cache size    56893, 4004826 req, miss ratio 0.0974, byte miss ratio 0.0974
cdn1_allcolo.ns199 S3FIFO-0.9900-1.9000 cache size   113787, 4004826 req, miss ratio 0.0476, byte miss ratio 0.0476
cdn1_allcolo.ns199 S3FIFO-0.5500-0.9000 cache size      142, 4004826 req, miss ratio 0.8297, byte miss ratio 0.8297
cdn1_allcolo.ns199 S3FIFO-0.5500-0.9000 cache size      426, 4004826 req, miss ratio 0.7088, byte miss ratio 0.7088
cdn1_allcolo.ns199 S3FIFO-0.5500-0.9000 cache size     1422, 4004826 req, miss ratio 0.5409, byte miss ratio 0.5409
cdn1_allcolo.ns199 S3FIFO-0.5500-0.9000 cache size     4267, 4004826 req, miss ratio 0.3758, byte miss ratio 0.3758
cdn1_allcolo.ns199 S3FIFO-0.5500-0.9000 cache size    14223, 4004826 req, miss ratio 0.2173, byte miss ratio 0.2173
cdn1_allcolo.ns199 S3FIFO-0.5500-0.9000 cache size    28446, 4004826 req, miss ratio 0.1418, byte miss ratio 0.1418
cdn1_allcolo.ns199 S3FIFO-0.5500-0.9000 cache size    56893, 4004826 req, miss ratio 0.0799, byte miss ratio 0.0799
cdn1_allcolo.ns199 S3FIFO-0.5500-0.9000 cache size   113787, 4004826 req, miss ratio 0.0406, byte miss ratio 0.0406
cdn1_allcolo.ns199 S3FIFO-0.0010-1.9000 cache size      142, 4004826 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns199 S3FIFO-0.0010-1.9000 cache size      426, 4004826 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns199 S3FIFO-0.0010-1.9000 cache size     1422, 4004826 req, miss ratio 0.4690, byte miss ratio 0.4690
cdn1_allcolo.ns199 S3FIFO-0.0010-1.9000 cache size     4267, 4004826 req, miss ratio 0.3148, byte miss ratio 0.3148
cdn1_allcolo.ns199 S3FIFO-0.0010-1.9000 cache size    14223, 4004826 req, miss ratio 0.1818, byte miss ratio 0.1818
cdn1_allcolo.ns199 S3FIFO-0.0010-1.9000 cache size    28446, 4004826 req, miss ratio 0.1193, byte miss ratio 0.1193
cdn1_allcolo.ns199 S3FIFO-0.0010-1.9000 cache size    56893, 4004826 req, miss ratio 0.0683, byte miss ratio 0.0683
cdn1_allcolo.ns199 S3FIFO-0.0010-1.9000 cache size   113787, 4004826 req, miss ratio 0.0383, byte miss ratio 0.0383
cdn1_allcolo.ns199 S3FIFO-0.4000-1.9000 cache size      142, 4004826 req, miss ratio 0.8155, byte miss ratio 0.8155
cdn1_allcolo.ns199 S3FIFO-0.4000-1.9000 cache size      426, 4004826 req, miss ratio 0.6931, byte miss ratio 0.6931
cdn1_allcolo.ns199 S3FIFO-0.4000-1.9000 cache size     1422, 4004826 req, miss ratio 0.5232, byte miss ratio 0.5232
cdn1_allcolo.ns199 S3FIFO-0.4000-1.9000 cache size     4267, 4004826 req, miss ratio 0.3605, byte miss ratio 0.3605
cdn1_allcolo.ns199 S3FIFO-0.4000-1.9000 cache size    14223, 4004826 req, miss ratio 0.2076, byte miss ratio 0.2076
cdn1_allcolo.ns199 S3FIFO-0.4000-1.9000 cache size    28446, 4004826 req, miss ratio 0.1343, byte miss ratio 0.1343
cdn1_allcolo.ns199 S3FIFO-0.4000-1.9000 cache size    56893, 4004826 req, miss ratio 0.0757, byte miss ratio 0.0757
cdn1_allcolo.ns199 S3FIFO-0.4000-1.9000 cache size   113787, 4004826 req, miss ratio 0.0396, byte miss ratio 0.0396
cdn1_allcolo.ns199 S3FIFO-0.8000-0.9000 cache size      142, 4004826 req, miss ratio 0.8731, byte miss ratio 0.8731
cdn1_allcolo.ns199 S3FIFO-0.8000-0.9000 cache size      426, 4004826 req, miss ratio 0.7627, byte miss ratio 0.7627
cdn1_allcolo.ns199 S3FIFO-0.8000-0.9000 cache size     1422, 4004826 req, miss ratio 0.5964, byte miss ratio 0.5964
cdn1_allcolo.ns199 S3FIFO-0.8000-0.9000 cache size     4267, 4004826 req, miss ratio 0.4222, byte miss ratio 0.4222
cdn1_allcolo.ns199 S3FIFO-0.8000-0.9000 cache size    14223, 4004826 req, miss ratio 0.2444, byte miss ratio 0.2444
cdn1_allcolo.ns199 S3FIFO-0.8000-0.9000 cache size    28446, 4004826 req, miss ratio 0.1581, byte miss ratio 0.1581
cdn1_allcolo.ns199 S3FIFO-0.8000-0.9000 cache size    56893, 4004826 req, miss ratio 0.0887, byte miss ratio 0.0887
cdn1_allcolo.ns199 S3FIFO-0.8000-0.9000 cache size   113787, 4004826 req, miss ratio 0.0439, byte miss ratio 0.0439
cdn1_allcolo.ns199 S3FIFO-0.6500-1.9000 cache size      142, 4004826 req, miss ratio 0.8538, byte miss ratio 0.8538
cdn1_allcolo.ns199 S3FIFO-0.6500-1.9000 cache size      426, 4004826 req, miss ratio 0.7373, byte miss ratio 0.7373
cdn1_allcolo.ns199 S3FIFO-0.6500-1.9000 cache size     1422, 4004826 req, miss ratio 0.5703, byte miss ratio 0.5703
cdn1_allcolo.ns199 S3FIFO-0.6500-1.9000 cache size     4267, 4004826 req, miss ratio 0.3986, byte miss ratio 0.3986
cdn1_allcolo.ns199 S3FIFO-0.6500-1.9000 cache size    14223, 4004826 req, miss ratio 0.2280, byte miss ratio 0.2280
cdn1_allcolo.ns199 S3FIFO-0.6500-1.9000 cache size    28446, 4004826 req, miss ratio 0.1465, byte miss ratio 0.1465
