cdn1_allcolo.ns2903 S3FIFO-0.9000-1.9000 cache size      180, 3685990 req, miss ratio 0.8770, byte miss ratio 0.8770
cdn1_allcolo.ns2903 S3FIFO-0.9000-1.9000 cache size      541, 3685990 req, miss ratio 0.7985, byte miss ratio 0.7985
cdn1_allcolo.ns2903 S3FIFO-0.9000-1.9000 cache size     1805, 3685990 req, miss ratio 0.6615, byte miss ratio 0.6615
cdn1_allcolo.ns2903 S3FIFO-0.9000-1.9000 cache size     5416, 3685990 req, miss ratio 0.4863, byte miss ratio 0.4863
cdn1_allcolo.ns2903 S3FIFO-0.9000-1.9000 cache size    18054, 3685990 req, miss ratio 0.2735, byte miss ratio 0.2735
cdn1_allcolo.ns2903 S3FIFO-0.9000-1.9000 cache size    36109, 3685990 req, miss ratio 0.1702, byte miss ratio 0.1702
cdn1_allcolo.ns2903 S3FIFO-0.9000-1.9000 cache size    72218, 3685990 req, miss ratio 0.0975, byte miss ratio 0.0975
cdn1_allcolo.ns2903 S3FIFO-0.9000-1.9000 cache size   144436, 3685990 req, miss ratio 0.0569, byte miss ratio 0.0569
cdn1_allcolo.ns2903 S3FIFO-0.0050-1.9000 cache size      180, 3685990 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2903 S3FIFO-0.0050-1.9000 cache size      541, 3685990 req, miss ratio 0.6814, byte miss ratio 0.6814
cdn1_allcolo.ns2903 S3FIFO-0.0050-1.9000 cache size     1805, 3685990 req, miss ratio 0.5277, byte miss ratio 0.5277
cdn1_allcolo.ns2903 S3FIFO-0.0050-1.9000 cache size     5416, 3685990 req, miss ratio 0.3672, byte miss ratio 0.3672
cdn1_allcolo.ns2903 S3FIFO-0.0050-1.9000 cache size    18054, 3685990 req, miss ratio 0.1971, byte miss ratio 0.1971
cdn1_allcolo.ns2903 S3FIFO-0.0050-1.9000 cache size    36109, 3685990 req, miss ratio 0.1205, byte miss ratio 0.1205
cdn1_allcolo.ns2903 S3FIFO-0.0050-1.9000 cache size    72218, 3685990 req, miss ratio 0.0712, byte miss ratio 0.0712
cdn1_allcolo.ns2903 S3FIFO-0.0050-1.9000 cache size   144436, 3685990 req, miss ratio 0.0506, byte miss ratio 0.0506
