tencentBlock.ns11847 S3FIFO-0.5500-0.9000 cache size       95, 3259042 req, miss ratio 0.3897, byte miss ratio 0.3897
tencentBlock.ns11847 S3FIFO-0.5500-0.9000 cache size      285, 3259042 req, miss ratio 0.2579, byte miss ratio 0.2579
tencentBlock.ns11847 S3FIFO-0.5500-0.9000 cache size      951, 3259042 req, miss ratio 0.2245, byte miss ratio 0.2245
tencentBlock.ns11847 S3FIFO-0.5500-0.9000 cache size     2853, 3259042 req, miss ratio 0.1897, byte miss ratio 0.1897
tencentBlock.ns11847 S3FIFO-0.5500-0.9000 cache size     9512, 3259042 req, miss ratio 0.1574, byte miss ratio 0.1574
tencentBlock.ns11847 S3FIFO-0.5500-0.9000 cache size    19024, 3259042 req, miss ratio 0.1302, byte miss ratio 0.1302
tencentBlock.ns11847 S3FIFO-0.5500-0.9000 cache size    38049, 3259042 req, miss ratio 0.0991, byte miss ratio 0.0991
tencentBlock.ns11847 S3FIFO-0.5500-0.9000 cache size    76099, 3259042 req, miss ratio 0.0387, byte miss ratio 0.0387
tencentBlock.ns11847 S3FIFO-0.8500-0.9000 cache size       95, 3259042 req, miss ratio 0.4468, byte miss ratio 0.4468
tencentBlock.ns11847 S3FIFO-0.8500-0.9000 cache size      285, 3259042 req, miss ratio 0.2900, byte miss ratio 0.2900
tencentBlock.ns11847 S3FIFO-0.8500-0.9000 cache size      951, 3259042 req, miss ratio 0.2392, byte miss ratio 0.2392
tencentBlock.ns11847 S3FIFO-0.8500-0.9000 cache size     2853, 3259042 req, miss ratio 0.2084, byte miss ratio 0.2084
tencentBlock.ns11847 S3FIFO-0.8500-0.9000 cache size     9512, 3259042 req, miss ratio 0.1805, byte miss ratio 0.1805
tencentBlock.ns11847 S3FIFO-0.8500-0.9000 cache size    19024, 3259042 req, miss ratio 0.1439, byte miss ratio 0.1439
tencentBlock.ns11847 S3FIFO-0.8500-0.9000 cache size    38049, 3259042 req, miss ratio 0.0957, byte miss ratio 0.0957
tencentBlock.ns11847 S3FIFO-0.8500-0.9000 cache size    76099, 3259042 req, miss ratio 0.0412, byte miss ratio 0.0412
tencentBlock.ns11847 S3FIFO-0.9500-0.9000 cache size       95, 3259042 req, miss ratio 0.4710, byte miss ratio 0.4710
tencentBlock.ns11847 S3FIFO-0.9500-0.9000 cache size      285, 3259042 req, miss ratio 0.3102, byte miss ratio 0.3102
tencentBlock.ns11847 S3FIFO-0.9500-0.9000 cache size      951, 3259042 req, miss ratio 0.2494, byte miss ratio 0.2494
tencentBlock.ns11847 S3FIFO-0.9500-0.9000 cache size     2853, 3259042 req, miss ratio 0.2150, byte miss ratio 0.2150
tencentBlock.ns11847 S3FIFO-0.9500-0.9000 cache size     9512, 3259042 req, miss ratio 0.1861, byte miss ratio 0.1861
tencentBlock.ns11847 S3FIFO-0.9500-0.9000 cache size    19024, 3259042 req, miss ratio 0.1451, byte miss ratio 0.1451
tencentBlock.ns11847 S3FIFO-0.9500-0.9000 cache size    38049, 3259042 req, miss ratio 0.0958, byte miss ratio 0.0958
tencentBlock.ns11847 S3FIFO-0.9500-0.9000 cache size    76099, 3259042 req, miss ratio 0.0423, byte miss ratio 0.0423
tencentBlock.ns11847 S3FIFO-0.7500-1.9000 cache size       95, 3259042 req, miss ratio 0.4267, byte miss ratio 0.4267
tencentBlock.ns11847 S3FIFO-0.7500-1.9000 cache size      285, 3259042 req, miss ratio 0.2721, byte miss ratio 0.2721
tencentBlock.ns11847 S3FIFO-0.7500-1.9000 cache size      951, 3259042 req, miss ratio 0.2336, byte miss ratio 0.2336
tencentBlock.ns11847 S3FIFO-0.7500-1.9000 cache size     2853, 3259042 req, miss ratio 0.2017, byte miss ratio 0.2017
tencentBlock.ns11847 S3FIFO-0.7500-1.9000 cache size     9512, 3259042 req, miss ratio 0.1756, byte miss ratio 0.1756
tencentBlock.ns11847 S3FIFO-0.7500-1.9000 cache size    19024, 3259042 req, miss ratio 0.1396, byte miss ratio 0.1396
tencentBlock.ns11847 S3FIFO-0.7500-1.9000 cache size    38049, 3259042 req, miss ratio 0.0936, byte miss ratio 0.0936
tencentBlock.ns11847 S3FIFO-0.7500-1.9000 cache size    76099, 3259042 req, miss ratio 0.0418, byte miss ratio 0.0418
tencentBlock.ns11847 S3FIFO-0.3500-0.9000 cache size       95, 3259042 req, miss ratio 0.3614, byte miss ratio 0.3614
tencentBlock.ns11847 S3FIFO-0.3500-0.9000 cache size      285, 3259042 req, miss ratio 0.2546, byte miss ratio 0.2546
tencentBlock.ns11847 S3FIFO-0.3500-0.9000 cache size      951, 3259042 req, miss ratio 0.2138, byte miss ratio 0.2138
tencentBlock.ns11847 S3FIFO-0.3500-0.9000 cache size     2853, 3259042 req, miss ratio 0.1847, byte miss ratio 0.1847
tencentBlock.ns11847 S3FIFO-0.3500-0.9000 cache size     9512, 3259042 req, miss ratio 0.1371, byte miss ratio 0.1371
tencentBlock.ns11847 S3FIFO-0.3500-0.9000 cache size    19024, 3259042 req, miss ratio 0.1228, byte miss ratio 0.1228
tencentBlock.ns11847 S3FIFO-0.3500-0.9000 cache size    38049, 3259042 req, miss ratio 0.1069, byte miss ratio 0.1069
tencentBlock.ns11847 S3FIFO-0.3500-0.9000 cache size    76099, 3259042 req, miss ratio 0.0351, byte miss ratio 0.0351
tencentBlock.ns11847 S3FIFO-0.3000-0.9000 cache size       95, 3259042 req, miss ratio 0.3466, byte miss ratio 0.3466
tencentBlock.ns11847 S3FIFO-0.3000-0.9000 cache size      285, 3259042 req, miss ratio 0.2547, byte miss ratio 0.2547
tencentBlock.ns11847 S3FIFO-0.3000-0.9000 cache size      951, 3259042 req, miss ratio 0.2117, byte miss ratio 0.2117
tencentBlock.ns11847 S3FIFO-0.3000-0.9000 cache size     2853, 3259042 req, miss ratio 0.1836, byte miss ratio 0.1836
tencentBlock.ns11847 S3FIFO-0.3000-0.9000 cache size     9512, 3259042 req, miss ratio 0.1363, byte miss ratio 0.1363
tencentBlock.ns11847 S3FIFO-0.3000-0.9000 cache size    19024, 3259042 req, miss ratio 0.1237, byte miss ratio 0.1237
tencentBlock.ns11847 S3FIFO-0.3000-0.9000 cache size    38049, 3259042 req, miss ratio 0.1058, byte miss ratio 0.1058
tencentBlock.ns11847 S3FIFO-0.3000-0.9000 cache size    76099, 3259042 req, miss ratio 0.0348, byte miss ratio 0.0348
tencentBlock.ns11847 S3FIFO-0.0050-0.9000 cache size       95, 3259042 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11847 S3FIFO-0.0050-0.9000 cache size      285, 3259042 req, miss ratio 0.2864, byte miss ratio 0.2864
tencentBlock.ns11847 S3FIFO-0.0050-0.9000 cache size      951, 3259042 req, miss ratio 0.2352, byte miss ratio 0.2352
tencentBlock.ns11847 S3FIFO-0.0050-0.9000 cache size     2853, 3259042 req, miss ratio 0.1931, byte miss ratio 0.1931
tencentBlock.ns11847 S3FIFO-0.0050-0.9000 cache size     9512, 3259042 req, miss ratio 0.1348, byte miss ratio 0.1348
tencentBlock.ns11847 S3FIFO-0.0050-0.9000 cache size    19024, 3259042 req, miss ratio 0.1204, byte miss ratio 0.1204
tencentBlock.ns11847 S3FIFO-0.0050-0.9000 cache size    38049, 3259042 req, miss ratio 0.0925, byte miss ratio 0.0925
tencentBlock.ns11847 S3FIFO-0.0050-0.9000 cache size    76099, 3259042 req, miss ratio 0.0340, byte miss ratio 0.0340
tencentBlock.ns11847 S3FIFO-0.0100-0.9000 cache size       95, 3259042 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11847 S3FIFO-0.0100-0.9000 cache size      285, 3259042 req, miss ratio 0.2850, byte miss ratio 0.2850
tencentBlock.ns11847 S3FIFO-0.0100-0.9000 cache size      951, 3259042 req, miss ratio 0.2287, byte miss ratio 0.2287
tencentBlock.ns11847 S3FIFO-0.0100-0.9000 cache size     2853, 3259042 req, miss ratio 0.1850, byte miss ratio 0.1850
tencentBlock.ns11847 S3FIFO-0.0100-0.9000 cache size     9512, 3259042 req, miss ratio 0.1342, byte miss ratio 0.1342
tencentBlock.ns11847 S3FIFO-0.0100-0.9000 cache size    19024, 3259042 req, miss ratio 0.1201, byte miss ratio 0.1201
tencentBlock.ns11847 S3FIFO-0.0100-0.9000 cache size    38049, 3259042 req, miss ratio 0.0926, byte miss ratio 0.0926
tencentBlock.ns11847 S3FIFO-0.0100-0.9000 cache size    76099, 3259042 req, miss ratio 0.0340, byte miss ratio 0.0340
tencentBlock.ns11847 S3FIFO-0.2500-1.9000 cache size       95, 3259042 req, miss ratio 0.3431, byte miss ratio 0.3431
tencentBlock.ns11847 S3FIFO-0.2500-1.9000 cache size      285, 3259042 req, miss ratio 0.2546, byte miss ratio 0.2546
tencentBlock.ns11847 S3FIFO-0.2500-1.9000 cache size      951, 3259042 req, miss ratio 0.2093, byte miss ratio 0.2093
tencentBlock.ns11847 S3FIFO-0.2500-1.9000 cache size     2853, 3259042 req, miss ratio 0.1816, byte miss ratio 0.1816
tencentBlock.ns11847 S3FIFO-0.2500-1.9000 cache size     9512, 3259042 req, miss ratio 0.1358, byte miss ratio 0.1358
tencentBlock.ns11847 S3FIFO-0.2500-1.9000 cache size    19024, 3259042 req, miss ratio 0.1288, byte miss ratio 0.1288
tencentBlock.ns11847 S3FIFO-0.2500-1.9000 cache size    38049, 3259042 req, miss ratio 0.1038, byte miss ratio 0.1038
tencentBlock.ns11847 S3FIFO-0.2500-1.9000 cache size    76099, 3259042 req, miss ratio 0.0349, byte miss ratio 0.0349
tencentBlock.ns11847 S3FIFO-0.7000-1.9000 cache size       95, 3259042 req, miss ratio 0.4156, byte miss ratio 0.4156
tencentBlock.ns11847 S3FIFO-0.7000-1.9000 cache size      285, 3259042 req, miss ratio 0.2675, byte miss ratio 0.2675
tencentBlock.ns11847 S3FIFO-0.7000-1.9000 cache size      951, 3259042 req, miss ratio 0.2303, byte miss ratio 0.2303
tencentBlock.ns11847 S3FIFO-0.7000-1.9000 cache size     2853, 3259042 req, miss ratio 0.1996, byte miss ratio 0.1996
tencentBlock.ns11847 S3FIFO-0.7000-1.9000 cache size     9512, 3259042 req, miss ratio 0.1725, byte miss ratio 0.1725
tencentBlock.ns11847 S3FIFO-0.7000-1.9000 cache size    19024, 3259042 req, miss ratio 0.1374, byte miss ratio 0.1374
tencentBlock.ns11847 S3FIFO-0.7000-1.9000 cache size    38049, 3259042 req, miss ratio 0.0943, byte miss ratio 0.0943
tencentBlock.ns11847 S3FIFO-0.7000-1.9000 cache size    76099, 3259042 req, miss ratio 0.0410, byte miss ratio 0.0410
tencentBlock.ns11847 S3FIFO-0.2000-0.9000 cache size       95, 3259042 req, miss ratio 0.3303, byte miss ratio 0.3303
tencentBlock.ns11847 S3FIFO-0.2000-0.9000 cache size      285, 3259042 req, miss ratio 0.2564, byte miss ratio 0.2564
tencentBlock.ns11847 S3FIFO-0.2000-0.9000 cache size      951, 3259042 req, miss ratio 0.2080, byte miss ratio 0.2080
tencentBlock.ns11847 S3FIFO-0.2000-0.9000 cache size     2853, 3259042 req, miss ratio 0.1809, byte miss ratio 0.1809
tencentBlock.ns11847 S3FIFO-0.2000-0.9000 cache size     9512, 3259042 req, miss ratio 0.1349, byte miss ratio 0.1349
tencentBlock.ns11847 S3FIFO-0.2000-0.9000 cache size    19024, 3259042 req, miss ratio 0.1224, byte miss ratio 0.1224
tencentBlock.ns11847 S3FIFO-0.2000-0.9000 cache size    38049, 3259042 req, miss ratio 0.1002, byte miss ratio 0.1002
tencentBlock.ns11847 S3FIFO-0.2000-0.9000 cache size    76099, 3259042 req, miss ratio 0.0348, byte miss ratio 0.0348
