cdn1_allcolo.ns979 S3FIFO-0.0010-1.9000 cache size       16, 1175111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns979 S3FIFO-0.0010-1.9000 cache size       49, 1175111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns979 S3FIFO-0.0010-1.9000 cache size      166, 1175111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns979 S3FIFO-0.0010-1.9000 cache size      332, 1175111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns979 S3FIFO-0.0010-1.9000 cache size      665, 1175111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns979 S3FIFO-0.0010-1.9000 cache size     1330, 1175111 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns979 S3FIFO-0.4000-1.9000 cache size       16, 1175111 req, miss ratio 0.0584, byte miss ratio 0.0584
cdn1_allcolo.ns979 S3FIFO-0.4000-1.9000 cache size       49, 1175111 req, miss ratio 0.0213, byte miss ratio 0.0213
cdn1_allcolo.ns979 S3FIFO-0.4000-1.9000 cache size      166, 1175111 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns979 S3FIFO-0.4000-1.9000 cache size      332, 1175111 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns979 S3FIFO-0.4000-1.9000 cache size      665, 1175111 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns979 S3FIFO-0.4000-1.9000 cache size     1330, 1175111 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns979 S3FIFO-0.7500-1.9000 cache size       16, 1175111 req, miss ratio 0.0746, byte miss ratio 0.0746
cdn1_allcolo.ns979 S3FIFO-0.7500-1.9000 cache size       49, 1175111 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns979 S3FIFO-0.7500-1.9000 cache size      166, 1175111 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns979 S3FIFO-0.7500-1.9000 cache size      332, 1175111 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns979 S3FIFO-0.7500-1.9000 cache size      665, 1175111 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns979 S3FIFO-0.7500-1.9000 cache size     1330, 1175111 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns979 S3FIFO-0.8000-1.9000 cache size       16, 1175111 req, miss ratio 0.0746, byte miss ratio 0.0746
cdn1_allcolo.ns979 S3FIFO-0.8000-1.9000 cache size       49, 1175111 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns979 S3FIFO-0.8000-1.9000 cache size      166, 1175111 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns979 S3FIFO-0.8000-1.9000 cache size      332, 1175111 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns979 S3FIFO-0.8000-1.9000 cache size      665, 1175111 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns979 S3FIFO-0.8000-1.9000 cache size     1330, 1175111 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns979 S3FIFO-0.7500-0.9000 cache size       16, 1175111 req, miss ratio 0.0756, byte miss ratio 0.0756
cdn1_allcolo.ns979 S3FIFO-0.7500-0.9000 cache size       49, 1175111 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_allcolo.ns979 S3FIFO-0.7500-0.9000 cache size      166, 1175111 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns979 S3FIFO-0.7500-0.9000 cache size      332, 1175111 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns979 S3FIFO-0.7500-0.9000 cache size      665, 1175111 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns979 S3FIFO-0.7500-0.9000 cache size     1330, 1175111 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns979 S3FIFO-0.2000-0.9000 cache size       16, 1175111 req, miss ratio 0.0497, byte miss ratio 0.0497
cdn1_allcolo.ns979 S3FIFO-0.2000-0.9000 cache size       49, 1175111 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns979 S3FIFO-0.2000-0.9000 cache size      166, 1175111 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns979 S3FIFO-0.2000-0.9000 cache size      332, 1175111 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns979 S3FIFO-0.2000-0.9000 cache size      665, 1175111 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns979 S3FIFO-0.2000-0.9000 cache size     1330, 1175111 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns979 S3FIFO-0.1000-0.9000 cache size       16, 1175111 req, miss ratio 0.0452, byte miss ratio 0.0452
cdn1_allcolo.ns979 S3FIFO-0.1000-0.9000 cache size       49, 1175111 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_allcolo.ns979 S3FIFO-0.1000-0.9000 cache size      166, 1175111 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns979 S3FIFO-0.1000-0.9000 cache size      332, 1175111 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns979 S3FIFO-0.1000-0.9000 cache size      665, 1175111 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns979 S3FIFO-0.1000-0.9000 cache size     1330, 1175111 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns979 S3FIFO-0.3000-0.9000 cache size       16, 1175111 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns979 S3FIFO-0.3000-0.9000 cache size       49, 1175111 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_allcolo.ns979 S3FIFO-0.3000-0.9000 cache size      166, 1175111 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns979 S3FIFO-0.3000-0.9000 cache size      332, 1175111 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns979 S3FIFO-0.3000-0.9000 cache size      665, 1175111 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns979 S3FIFO-0.3000-0.9000 cache size     1330, 1175111 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns979 S3FIFO-0.7000-1.9000 cache size       16, 1175111 req, miss ratio 0.0716, byte miss ratio 0.0716
cdn1_allcolo.ns979 S3FIFO-0.7000-1.9000 cache size       49, 1175111 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_allcolo.ns979 S3FIFO-0.7000-1.9000 cache size      166, 1175111 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns979 S3FIFO-0.7000-1.9000 cache size      332, 1175111 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns979 S3FIFO-0.7000-1.9000 cache size      665, 1175111 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns979 S3FIFO-0.7000-1.9000 cache size     1330, 1175111 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns979 S3FIFO-0.1500-1.9000 cache size       16, 1175111 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns979 S3FIFO-0.1500-1.9000 cache size       49, 1175111 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_allcolo.ns979 S3FIFO-0.1500-1.9000 cache size      166, 1175111 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns979 S3FIFO-0.1500-1.9000 cache size      332, 1175111 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns979 S3FIFO-0.1500-1.9000 cache size      665, 1175111 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns979 S3FIFO-0.1500-1.9000 cache size     1330, 1175111 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns979 S3FIFO-0.2500-0.9000 cache size       16, 1175111 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns979 S3FIFO-0.2500-0.9000 cache size       49, 1175111 req, miss ratio 0.0195, byte miss ratio 0.0195
cdn1_allcolo.ns979 S3FIFO-0.2500-0.9000 cache size      166, 1175111 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns979 S3FIFO-0.2500-0.9000 cache size      332, 1175111 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns979 S3FIFO-0.2500-0.9000 cache size      665, 1175111 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns979 S3FIFO-0.2500-0.9000 cache size     1330, 1175111 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns979 S3FIFO-0.0050-1.9000 cache size       16, 1175111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns979 S3FIFO-0.0050-1.9000 cache size       49, 1175111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns979 S3FIFO-0.0050-1.9000 cache size      166, 1175111 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns979 S3FIFO-0.0050-1.9000 cache size      332, 1175111 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns979 S3FIFO-0.0050-1.9000 cache size      665, 1175111 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns979 S3FIFO-0.0050-1.9000 cache size     1330, 1175111 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns979 S3FIFO-0.9500-1.9000 cache size       16, 1175111 req, miss ratio 0.0837, byte miss ratio 0.0837
