tencentBlock.ns12611 S3FIFO-0.0100-1.9000 cache size      124, 1407751 req, miss ratio 0.4712, byte miss ratio 0.4712
tencentBlock.ns12611 S3FIFO-0.0100-1.9000 cache size      373, 1407751 req, miss ratio 0.4609, byte miss ratio 0.4609
tencentBlock.ns12611 S3FIFO-0.0100-1.9000 cache size     1246, 1407751 req, miss ratio 0.4165, byte miss ratio 0.4165
tencentBlock.ns12611 S3FIFO-0.0100-1.9000 cache size     3738, 1407751 req, miss ratio 0.4159, byte miss ratio 0.4159
tencentBlock.ns12611 S3FIFO-0.0100-1.9000 cache size    12461, 1407751 req, miss ratio 0.3838, byte miss ratio 0.3838
tencentBlock.ns12611 S3FIFO-0.0100-1.9000 cache size    24922, 1407751 req, miss ratio 0.3678, byte miss ratio 0.3678
tencentBlock.ns12611 S3FIFO-0.0100-1.9000 cache size    49845, 1407751 req, miss ratio 0.2848, byte miss ratio 0.2848
tencentBlock.ns12611 S3FIFO-0.0100-1.9000 cache size    99690, 1407751 req, miss ratio 0.1131, byte miss ratio 0.1131
tencentBlock.ns12611 S3FIFO-0.2500-1.9000 cache size      124, 1407751 req, miss ratio 0.4211, byte miss ratio 0.4211
tencentBlock.ns12611 S3FIFO-0.2500-1.9000 cache size      373, 1407751 req, miss ratio 0.4168, byte miss ratio 0.4168
tencentBlock.ns12611 S3FIFO-0.2500-1.9000 cache size     1246, 1407751 req, miss ratio 0.4152, byte miss ratio 0.4152
tencentBlock.ns12611 S3FIFO-0.2500-1.9000 cache size     3738, 1407751 req, miss ratio 0.4149, byte miss ratio 0.4149
tencentBlock.ns12611 S3FIFO-0.2500-1.9000 cache size    12461, 1407751 req, miss ratio 0.3891, byte miss ratio 0.3891
tencentBlock.ns12611 S3FIFO-0.2500-1.9000 cache size    24922, 1407751 req, miss ratio 0.3775, byte miss ratio 0.3775
tencentBlock.ns12611 S3FIFO-0.2500-1.9000 cache size    49845, 1407751 req, miss ratio 0.3043, byte miss ratio 0.3043
