cdn1_allcolo.ns847 S3FIFO-0.0010-1.9000 cache size       53, 4246092 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns847 S3FIFO-0.0010-1.9000 cache size      161, 4246092 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns847 S3FIFO-0.0010-1.9000 cache size      538, 4246092 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns847 S3FIFO-0.0010-1.9000 cache size     1615, 4246092 req, miss ratio 0.1711, byte miss ratio 0.1711
cdn1_allcolo.ns847 S3FIFO-0.0010-1.9000 cache size     5385, 4246092 req, miss ratio 0.0770, byte miss ratio 0.0770
cdn1_allcolo.ns847 S3FIFO-0.0010-1.9000 cache size    10771, 4246092 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns847 S3FIFO-0.0010-1.9000 cache size    21543, 4246092 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_allcolo.ns847 S3FIFO-0.0010-1.9000 cache size    43087, 4246092 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_allcolo.ns847 S3FIFO-0.6500-0.9000 cache size       53, 4246092 req, miss ratio 0.4524, byte miss ratio 0.4524
cdn1_allcolo.ns847 S3FIFO-0.6500-0.9000 cache size      161, 4246092 req, miss ratio 0.3850, byte miss ratio 0.3850
cdn1_allcolo.ns847 S3FIFO-0.6500-0.9000 cache size      538, 4246092 req, miss ratio 0.2981, byte miss ratio 0.2981
cdn1_allcolo.ns847 S3FIFO-0.6500-0.9000 cache size     1615, 4246092 req, miss ratio 0.2059, byte miss ratio 0.2059
cdn1_allcolo.ns847 S3FIFO-0.6500-0.9000 cache size     5385, 4246092 req, miss ratio 0.1012, byte miss ratio 0.1012
cdn1_allcolo.ns847 S3FIFO-0.6500-0.9000 cache size    10771, 4246092 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_allcolo.ns847 S3FIFO-0.6500-0.9000 cache size    21543, 4246092 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_allcolo.ns847 S3FIFO-0.6500-0.9000 cache size    43087, 4246092 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns847 S3FIFO-0.1000-0.9000 cache size       53, 4246092 req, miss ratio 0.4186, byte miss ratio 0.4186
cdn1_allcolo.ns847 S3FIFO-0.1000-0.9000 cache size      161, 4246092 req, miss ratio 0.3483, byte miss ratio 0.3483
cdn1_allcolo.ns847 S3FIFO-0.1000-0.9000 cache size      538, 4246092 req, miss ratio 0.2601, byte miss ratio 0.2601
