cdn1_allcolo.ns2941 S3FIFO-0.7500-1.9000 cache size      332, 8074905 req, miss ratio 0.2159, byte miss ratio 0.2159
cdn1_allcolo.ns2941 S3FIFO-0.7500-1.9000 cache size      996, 8074905 req, miss ratio 0.1793, byte miss ratio 0.1793
cdn1_allcolo.ns2941 S3FIFO-0.7500-1.9000 cache size     3321, 8074905 req, miss ratio 0.1360, byte miss ratio 0.1360
cdn1_allcolo.ns2941 S3FIFO-0.7500-1.9000 cache size     9964, 8074905 req, miss ratio 0.0987, byte miss ratio 0.0987
cdn1_allcolo.ns2941 S3FIFO-0.7500-1.9000 cache size    33213, 8074905 req, miss ratio 0.0690, byte miss ratio 0.0690
cdn1_allcolo.ns2941 S3FIFO-0.7500-1.9000 cache size    66426, 8074905 req, miss ratio 0.0568, byte miss ratio 0.0568
cdn1_allcolo.ns2941 S3FIFO-0.7500-1.9000 cache size   132853, 8074905 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_allcolo.ns2941 S3FIFO-0.7500-1.9000 cache size   265707, 8074905 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_allcolo.ns2941 S3FIFO-0.4500-1.9000 cache size      332, 8074905 req, miss ratio 0.2102, byte miss ratio 0.2102
cdn1_allcolo.ns2941 S3FIFO-0.4500-1.9000 cache size      996, 8074905 req, miss ratio 0.1723, byte miss ratio 0.1723
cdn1_allcolo.ns2941 S3FIFO-0.4500-1.9000 cache size     3321, 8074905 req, miss ratio 0.1279, byte miss ratio 0.1279
cdn1_allcolo.ns2941 S3FIFO-0.4500-1.9000 cache size     9964, 8074905 req, miss ratio 0.0920, byte miss ratio 0.0920
cdn1_allcolo.ns2941 S3FIFO-0.4500-1.9000 cache size    33213, 8074905 req, miss ratio 0.0650, byte miss ratio 0.0650
cdn1_allcolo.ns2941 S3FIFO-0.4500-1.9000 cache size    66426, 8074905 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_allcolo.ns2941 S3FIFO-0.4500-1.9000 cache size   132853, 8074905 req, miss ratio 0.0462, byte miss ratio 0.0462
cdn1_allcolo.ns2941 S3FIFO-0.4500-1.9000 cache size   265707, 8074905 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_allcolo.ns2941 S3FIFO-0.8000-0.9000 cache size      332, 8074905 req, miss ratio 0.2169, byte miss ratio 0.2169
cdn1_allcolo.ns2941 S3FIFO-0.8000-0.9000 cache size      996, 8074905 req, miss ratio 0.1806, byte miss ratio 0.1806
cdn1_allcolo.ns2941 S3FIFO-0.8000-0.9000 cache size     3321, 8074905 req, miss ratio 0.1375, byte miss ratio 0.1375
cdn1_allcolo.ns2941 S3FIFO-0.8000-0.9000 cache size     9964, 8074905 req, miss ratio 0.1001, byte miss ratio 0.1001
cdn1_allcolo.ns2941 S3FIFO-0.8000-0.9000 cache size    33213, 8074905 req, miss ratio 0.0699, byte miss ratio 0.0699
cdn1_allcolo.ns2941 S3FIFO-0.8000-0.9000 cache size    66426, 8074905 req, miss ratio 0.0574, byte miss ratio 0.0574
cdn1_allcolo.ns2941 S3FIFO-0.8000-0.9000 cache size   132853, 8074905 req, miss ratio 0.0476, byte miss ratio 0.0476
cdn1_allcolo.ns2941 S3FIFO-0.8000-0.9000 cache size   265707, 8074905 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_allcolo.ns2941 S3FIFO-0.9000-0.9000 cache size      332, 8074905 req, miss ratio 0.2192, byte miss ratio 0.2192
cdn1_allcolo.ns2941 S3FIFO-0.9000-0.9000 cache size      996, 8074905 req, miss ratio 0.1832, byte miss ratio 0.1832
cdn1_allcolo.ns2941 S3FIFO-0.9000-0.9000 cache size     3321, 8074905 req, miss ratio 0.1405, byte miss ratio 0.1405
cdn1_allcolo.ns2941 S3FIFO-0.9000-0.9000 cache size     9964, 8074905 req, miss ratio 0.1030, byte miss ratio 0.1030
cdn1_allcolo.ns2941 S3FIFO-0.9000-0.9000 cache size    33213, 8074905 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_allcolo.ns2941 S3FIFO-0.9000-0.9000 cache size    66426, 8074905 req, miss ratio 0.0589, byte miss ratio 0.0589
cdn1_allcolo.ns2941 S3FIFO-0.9000-0.9000 cache size   132853, 8074905 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_allcolo.ns2941 S3FIFO-0.9000-0.9000 cache size   265707, 8074905 req, miss ratio 0.0424, byte miss ratio 0.0424
cdn1_allcolo.ns2941 S3FIFO-0.0250-0.9000 cache size      332, 8074905 req, miss ratio 0.2072, byte miss ratio 0.2072
cdn1_allcolo.ns2941 S3FIFO-0.0250-0.9000 cache size      996, 8074905 req, miss ratio 0.1664, byte miss ratio 0.1664
cdn1_allcolo.ns2941 S3FIFO-0.0250-0.9000 cache size     3321, 8074905 req, miss ratio 0.1206, byte miss ratio 0.1206
cdn1_allcolo.ns2941 S3FIFO-0.0250-0.9000 cache size     9964, 8074905 req, miss ratio 0.0863, byte miss ratio 0.0863
cdn1_allcolo.ns2941 S3FIFO-0.0250-0.9000 cache size    33213, 8074905 req, miss ratio 0.0613, byte miss ratio 0.0613
cdn1_allcolo.ns2941 S3FIFO-0.0250-0.9000 cache size    66426, 8074905 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns2941 S3FIFO-0.0250-0.9000 cache size   132853, 8074905 req, miss ratio 0.0458, byte miss ratio 0.0458
cdn1_allcolo.ns2941 S3FIFO-0.0250-0.9000 cache size   265707, 8074905 req, miss ratio 0.0422, byte miss ratio 0.0422
