tencentBlock.ns8192 S3FIFO-0.6000-1.9000 cache size      361, 3734230 req, miss ratio 0.3912, byte miss ratio 0.3912
tencentBlock.ns8192 S3FIFO-0.6000-1.9000 cache size     1084, 3734230 req, miss ratio 0.3405, byte miss ratio 0.3405
tencentBlock.ns8192 S3FIFO-0.6000-1.9000 cache size     3615, 3734230 req, miss ratio 0.3261, byte miss ratio 0.3261
tencentBlock.ns8192 S3FIFO-0.6000-1.9000 cache size    10847, 3734230 req, miss ratio 0.2997, byte miss ratio 0.2997
tencentBlock.ns8192 S3FIFO-0.6000-1.9000 cache size    36157, 3734230 req, miss ratio 0.2581, byte miss ratio 0.2581
tencentBlock.ns8192 S3FIFO-0.6000-1.9000 cache size    72315, 3734230 req, miss ratio 0.2163, byte miss ratio 0.2163
tencentBlock.ns8192 S3FIFO-0.6000-1.9000 cache size   144631, 3734230 req, miss ratio 0.1585, byte miss ratio 0.1585
tencentBlock.ns8192 S3FIFO-0.6000-1.9000 cache size   289263, 3734230 req, miss ratio 0.1033, byte miss ratio 0.1033
tencentBlock.ns8192 S3FIFO-0.2000-1.9000 cache size      361, 3734230 req, miss ratio 0.3759, byte miss ratio 0.3759
tencentBlock.ns8192 S3FIFO-0.2000-1.9000 cache size     1084, 3734230 req, miss ratio 0.3342, byte miss ratio 0.3342
tencentBlock.ns8192 S3FIFO-0.2000-1.9000 cache size     3615, 3734230 req, miss ratio 0.3105, byte miss ratio 0.3105
tencentBlock.ns8192 S3FIFO-0.2000-1.9000 cache size    10847, 3734230 req, miss ratio 0.2900, byte miss ratio 0.2900
tencentBlock.ns8192 S3FIFO-0.2000-1.9000 cache size    36157, 3734230 req, miss ratio 0.2590, byte miss ratio 0.2590
tencentBlock.ns8192 S3FIFO-0.2000-1.9000 cache size    72315, 3734230 req, miss ratio 0.2205, byte miss ratio 0.2205
tencentBlock.ns8192 S3FIFO-0.2000-1.9000 cache size   144631, 3734230 req, miss ratio 0.1496, byte miss ratio 0.1496
tencentBlock.ns8192 S3FIFO-0.2000-1.9000 cache size   289263, 3734230 req, miss ratio 0.0981, byte miss ratio 0.0981
tencentBlock.ns8192 S3FIFO-0.7500-0.9000 cache size      361, 3734230 req, miss ratio 0.4011, byte miss ratio 0.4011
tencentBlock.ns8192 S3FIFO-0.7500-0.9000 cache size     1084, 3734230 req, miss ratio 0.3487, byte miss ratio 0.3487
tencentBlock.ns8192 S3FIFO-0.7500-0.9000 cache size     3615, 3734230 req, miss ratio 0.3279, byte miss ratio 0.3279
tencentBlock.ns8192 S3FIFO-0.7500-0.9000 cache size    10847, 3734230 req, miss ratio 0.3025, byte miss ratio 0.3025
tencentBlock.ns8192 S3FIFO-0.7500-0.9000 cache size    36157, 3734230 req, miss ratio 0.2604, byte miss ratio 0.2604
tencentBlock.ns8192 S3FIFO-0.7500-0.9000 cache size    72315, 3734230 req, miss ratio 0.2132, byte miss ratio 0.2132
tencentBlock.ns8192 S3FIFO-0.7500-0.9000 cache size   144631, 3734230 req, miss ratio 0.1595, byte miss ratio 0.1595
tencentBlock.ns8192 S3FIFO-0.7500-0.9000 cache size   289263, 3734230 req, miss ratio 0.1060, byte miss ratio 0.1060
tencentBlock.ns8192 S3FIFO-0.2500-0.9000 cache size      361, 3734230 req, miss ratio 0.3768, byte miss ratio 0.3768
tencentBlock.ns8192 S3FIFO-0.2500-0.9000 cache size     1084, 3734230 req, miss ratio 0.3360, byte miss ratio 0.3360
tencentBlock.ns8192 S3FIFO-0.2500-0.9000 cache size     3615, 3734230 req, miss ratio 0.3202, byte miss ratio 0.3202
tencentBlock.ns8192 S3FIFO-0.2500-0.9000 cache size    10847, 3734230 req, miss ratio 0.2942, byte miss ratio 0.2942
tencentBlock.ns8192 S3FIFO-0.2500-0.9000 cache size    36157, 3734230 req, miss ratio 0.2564, byte miss ratio 0.2564
tencentBlock.ns8192 S3FIFO-0.2500-0.9000 cache size    72315, 3734230 req, miss ratio 0.2214, byte miss ratio 0.2214
tencentBlock.ns8192 S3FIFO-0.2500-0.9000 cache size   144631, 3734230 req, miss ratio 0.1485, byte miss ratio 0.1485
tencentBlock.ns8192 S3FIFO-0.2500-0.9000 cache size   289263, 3734230 req, miss ratio 0.0982, byte miss ratio 0.0982
tencentBlock.ns8192 S3FIFO-0.4500-1.9000 cache size      361, 3734230 req, miss ratio 0.3842, byte miss ratio 0.3842
tencentBlock.ns8192 S3FIFO-0.4500-1.9000 cache size     1084, 3734230 req, miss ratio 0.3361, byte miss ratio 0.3361
tencentBlock.ns8192 S3FIFO-0.4500-1.9000 cache size     3615, 3734230 req, miss ratio 0.3229, byte miss ratio 0.3229
tencentBlock.ns8192 S3FIFO-0.4500-1.9000 cache size    10847, 3734230 req, miss ratio 0.2978, byte miss ratio 0.2978
tencentBlock.ns8192 S3FIFO-0.4500-1.9000 cache size    36157, 3734230 req, miss ratio 0.2574, byte miss ratio 0.2574
tencentBlock.ns8192 S3FIFO-0.4500-1.9000 cache size    72315, 3734230 req, miss ratio 0.2189, byte miss ratio 0.2189
tencentBlock.ns8192 S3FIFO-0.4500-1.9000 cache size   144631, 3734230 req, miss ratio 0.1529, byte miss ratio 0.1529
tencentBlock.ns8192 S3FIFO-0.4500-1.9000 cache size   289263, 3734230 req, miss ratio 0.1003, byte miss ratio 0.1003
tencentBlock.ns8192 S3FIFO-0.5000-0.9000 cache size      361, 3734230 req, miss ratio 0.3855, byte miss ratio 0.3855
tencentBlock.ns8192 S3FIFO-0.5000-0.9000 cache size     1084, 3734230 req, miss ratio 0.3374, byte miss ratio 0.3374
tencentBlock.ns8192 S3FIFO-0.5000-0.9000 cache size     3615, 3734230 req, miss ratio 0.3236, byte miss ratio 0.3236
