cdn1_allcolo.ns38 S3FIFO-0.2000-0.9000 cache size        5, 269641883 req, miss ratio 0.7996, byte miss ratio 0.7996
cdn1_allcolo.ns38 S3FIFO-0.2000-0.9000 cache size       17, 269641883 req, miss ratio 0.3968, byte miss ratio 0.3968
cdn1_allcolo.ns38 S3FIFO-0.2000-0.9000 cache size       34, 269641883 req, miss ratio 0.0593, byte miss ratio 0.0593
cdn1_allcolo.ns38 S3FIFO-0.2000-0.9000 cache size       68, 269641883 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns38 S3FIFO-0.2000-0.9000 cache size      137, 269641883 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns38 S3FIFO-0.4500-0.9000 cache size        5, 269641883 req, miss ratio 0.8080, byte miss ratio 0.8080
cdn1_allcolo.ns38 S3FIFO-0.4500-0.9000 cache size       17, 269641883 req, miss ratio 0.4167, byte miss ratio 0.4167
cdn1_allcolo.ns38 S3FIFO-0.4500-0.9000 cache size       34, 269641883 req, miss ratio 0.0827, byte miss ratio 0.0827
cdn1_allcolo.ns38 S3FIFO-0.4500-0.9000 cache size       68, 269641883 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns38 S3FIFO-0.4500-0.9000 cache size      137, 269641883 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns38 S3FIFO-0.9000-1.9000 cache size        5, 269641883 req, miss ratio 0.8257, byte miss ratio 0.8257
cdn1_allcolo.ns38 S3FIFO-0.9000-1.9000 cache size       17, 269641883 req, miss ratio 0.4267, byte miss ratio 0.4267
cdn1_allcolo.ns38 S3FIFO-0.9000-1.9000 cache size       34, 269641883 req, miss ratio 0.1160, byte miss ratio 0.1160
cdn1_allcolo.ns38 S3FIFO-0.9000-1.9000 cache size       68, 269641883 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns38 S3FIFO-0.9000-1.9000 cache size      137, 269641883 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns38 S3FIFO-0.0050-0.9000 cache size        5, 269641883 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns38 S3FIFO-0.0050-0.9000 cache size       17, 269641883 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns38 S3FIFO-0.0050-0.9000 cache size       34, 269641883 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns38 S3FIFO-0.0050-0.9000 cache size       68, 269641883 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns38 S3FIFO-0.0050-0.9000 cache size      137, 269641883 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns38 S3FIFO-0.7000-1.9000 cache size        5, 269641883 req, miss ratio 0.8224, byte miss ratio 0.8224
cdn1_allcolo.ns38 S3FIFO-0.7000-1.9000 cache size       17, 269641883 req, miss ratio 0.4241, byte miss ratio 0.4241
cdn1_allcolo.ns38 S3FIFO-0.7000-1.9000 cache size       34, 269641883 req, miss ratio 0.1017, byte miss ratio 0.1017
cdn1_allcolo.ns38 S3FIFO-0.7000-1.9000 cache size       68, 269641883 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns38 S3FIFO-0.7000-1.9000 cache size      137, 269641883 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns38 S3FIFO-0.6000-1.9000 cache size        5, 269641883 req, miss ratio 0.8224, byte miss ratio 0.8224
cdn1_allcolo.ns38 S3FIFO-0.6000-1.9000 cache size       17, 269641883 req, miss ratio 0.4226, byte miss ratio 0.4226
cdn1_allcolo.ns38 S3FIFO-0.6000-1.9000 cache size       34, 269641883 req, miss ratio 0.0948, byte miss ratio 0.0948
cdn1_allcolo.ns38 S3FIFO-0.6000-1.9000 cache size       68, 269641883 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns38 S3FIFO-0.6000-1.9000 cache size      137, 269641883 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns38 S3FIFO-0.0500-0.9000 cache size        5, 269641883 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns38 S3FIFO-0.0500-0.9000 cache size       17, 269641883 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns38 S3FIFO-0.0500-0.9000 cache size       34, 269641883 req, miss ratio 0.0538, byte miss ratio 0.0538
cdn1_allcolo.ns38 S3FIFO-0.0500-0.9000 cache size       68, 269641883 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns38 S3FIFO-0.0500-0.9000 cache size      137, 269641883 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns38 S3FIFO-0.5000-0.9000 cache size        5, 269641883 req, miss ratio 0.8080, byte miss ratio 0.8080
