tencentBlock.ns11549 S3FIFO-0.5000-1.9000 cache size     2400, 49807957 req, miss ratio 0.7524, byte miss ratio 0.7524
tencentBlock.ns11549 S3FIFO-0.5000-1.9000 cache size     7201, 49807957 req, miss ratio 0.6458, byte miss ratio 0.6458
tencentBlock.ns11549 S3FIFO-0.5000-1.9000 cache size    24005, 49807957 req, miss ratio 0.5415, byte miss ratio 0.5415
tencentBlock.ns11549 S3FIFO-0.5000-1.9000 cache size    72016, 49807957 req, miss ratio 0.4350, byte miss ratio 0.4350
tencentBlock.ns11549 S3FIFO-0.5000-1.9000 cache size   240054, 49807957 req, miss ratio 0.2347, byte miss ratio 0.2347
tencentBlock.ns11549 S3FIFO-0.5000-1.9000 cache size   480109, 49807957 req, miss ratio 0.1369, byte miss ratio 0.1369
tencentBlock.ns11549 S3FIFO-0.5000-1.9000 cache size   960219, 49807957 req, miss ratio 0.0727, byte miss ratio 0.0727
tencentBlock.ns11549 S3FIFO-0.5000-1.9000 cache size  1920439, 49807957 req, miss ratio 0.0502, byte miss ratio 0.0502
tencentBlock.ns11549 S3FIFO-0.8000-0.9000 cache size     2400, 49807957 req, miss ratio 0.7640, byte miss ratio 0.7640
tencentBlock.ns11549 S3FIFO-0.8000-0.9000 cache size     7201, 49807957 req, miss ratio 0.6601, byte miss ratio 0.6601
tencentBlock.ns11549 S3FIFO-0.8000-0.9000 cache size    24005, 49807957 req, miss ratio 0.5584, byte miss ratio 0.5584
tencentBlock.ns11549 S3FIFO-0.8000-0.9000 cache size    72016, 49807957 req, miss ratio 0.4465, byte miss ratio 0.4465
tencentBlock.ns11549 S3FIFO-0.8000-0.9000 cache size   240054, 49807957 req, miss ratio 0.2532, byte miss ratio 0.2532
tencentBlock.ns11549 S3FIFO-0.8000-0.9000 cache size   480109, 49807957 req, miss ratio 0.1529, byte miss ratio 0.1529
tencentBlock.ns11549 S3FIFO-0.8000-0.9000 cache size   960219, 49807957 req, miss ratio 0.0795, byte miss ratio 0.0795
