cdn1_allcolo.ns1179 S3FIFO-0.0050-0.9000 cache size      188, 4282686 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1179 S3FIFO-0.0050-0.9000 cache size      564, 4282686 req, miss ratio 0.6341, byte miss ratio 0.6341
cdn1_allcolo.ns1179 S3FIFO-0.0050-0.9000 cache size     1880, 4282686 req, miss ratio 0.4805, byte miss ratio 0.4805
cdn1_allcolo.ns1179 S3FIFO-0.0050-0.9000 cache size     5642, 4282686 req, miss ratio 0.3291, byte miss ratio 0.3291
cdn1_allcolo.ns1179 S3FIFO-0.0050-0.9000 cache size    18808, 4282686 req, miss ratio 0.1731, byte miss ratio 0.1731
cdn1_allcolo.ns1179 S3FIFO-0.0050-0.9000 cache size    37617, 4282686 req, miss ratio 0.1055, byte miss ratio 0.1055
cdn1_allcolo.ns1179 S3FIFO-0.0050-0.9000 cache size    75234, 4282686 req, miss ratio 0.0634, byte miss ratio 0.0634
cdn1_allcolo.ns1179 S3FIFO-0.0050-0.9000 cache size   150468, 4282686 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns1179 S3FIFO-0.9500-0.9000 cache size      188, 4282686 req, miss ratio 0.8675, byte miss ratio 0.8675
cdn1_allcolo.ns1179 S3FIFO-0.9500-0.9000 cache size      564, 4282686 req, miss ratio 0.7760, byte miss ratio 0.7760
cdn1_allcolo.ns1179 S3FIFO-0.9500-0.9000 cache size     1880, 4282686 req, miss ratio 0.6295, byte miss ratio 0.6295
cdn1_allcolo.ns1179 S3FIFO-0.9500-0.9000 cache size     5642, 4282686 req, miss ratio 0.4576, byte miss ratio 0.4576
cdn1_allcolo.ns1179 S3FIFO-0.9500-0.9000 cache size    18808, 4282686 req, miss ratio 0.2572, byte miss ratio 0.2572
cdn1_allcolo.ns1179 S3FIFO-0.9500-0.9000 cache size    37617, 4282686 req, miss ratio 0.1591, byte miss ratio 0.1591
cdn1_allcolo.ns1179 S3FIFO-0.9500-0.9000 cache size    75234, 4282686 req, miss ratio 0.0891, byte miss ratio 0.0891
cdn1_allcolo.ns1179 S3FIFO-0.9500-0.9000 cache size   150468, 4282686 req, miss ratio 0.0521, byte miss ratio 0.0521
