cdn1_colo28.ns2897 S3FIFO-0.0500-1.9000 cache size       12, 1984097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2897 S3FIFO-0.0500-1.9000 cache size       36, 1984097 req, miss ratio 0.3341, byte miss ratio 0.3341
cdn1_colo28.ns2897 S3FIFO-0.0500-1.9000 cache size      120, 1984097 req, miss ratio 0.0813, byte miss ratio 0.0813
cdn1_colo28.ns2897 S3FIFO-0.0500-1.9000 cache size      240, 1984097 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_colo28.ns2897 S3FIFO-0.0500-1.9000 cache size      481, 1984097 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns2897 S3FIFO-0.0500-1.9000 cache size      963, 1984097 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2897 S3FIFO-0.3000-1.9000 cache size       12, 1984097 req, miss ratio 0.5833, byte miss ratio 0.5833
cdn1_colo28.ns2897 S3FIFO-0.3000-1.9000 cache size       36, 1984097 req, miss ratio 0.3669, byte miss ratio 0.3669
cdn1_colo28.ns2897 S3FIFO-0.3000-1.9000 cache size      120, 1984097 req, miss ratio 0.0940, byte miss ratio 0.0940
cdn1_colo28.ns2897 S3FIFO-0.3000-1.9000 cache size      240, 1984097 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_colo28.ns2897 S3FIFO-0.3000-1.9000 cache size      481, 1984097 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns2897 S3FIFO-0.3000-1.9000 cache size      963, 1984097 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2897 S3FIFO-0.1500-1.9000 cache size       12, 1984097 req, miss ratio 0.5576, byte miss ratio 0.5576
cdn1_colo28.ns2897 S3FIFO-0.1500-1.9000 cache size       36, 1984097 req, miss ratio 0.3499, byte miss ratio 0.3499
cdn1_colo28.ns2897 S3FIFO-0.1500-1.9000 cache size      120, 1984097 req, miss ratio 0.0865, byte miss ratio 0.0865
cdn1_colo28.ns2897 S3FIFO-0.1500-1.9000 cache size      240, 1984097 req, miss ratio 0.0214, byte miss ratio 0.0214
cdn1_colo28.ns2897 S3FIFO-0.1500-1.9000 cache size      481, 1984097 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns2897 S3FIFO-0.1500-1.9000 cache size      963, 1984097 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2897 S3FIFO-0.7500-0.9000 cache size       12, 1984097 req, miss ratio 0.6889, byte miss ratio 0.6889
cdn1_colo28.ns2897 S3FIFO-0.7500-0.9000 cache size       36, 1984097 req, miss ratio 0.4225, byte miss ratio 0.4225
cdn1_colo28.ns2897 S3FIFO-0.7500-0.9000 cache size      120, 1984097 req, miss ratio 0.1239, byte miss ratio 0.1239
cdn1_colo28.ns2897 S3FIFO-0.7500-0.9000 cache size      240, 1984097 req, miss ratio 0.0342, byte miss ratio 0.0342
cdn1_colo28.ns2897 S3FIFO-0.7500-0.9000 cache size      481, 1984097 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns2897 S3FIFO-0.7500-0.9000 cache size      963, 1984097 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns2897 S3FIFO-0.0100-0.9000 cache size       12, 1984097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2897 S3FIFO-0.0100-0.9000 cache size       36, 1984097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2897 S3FIFO-0.0100-0.9000 cache size      120, 1984097 req, miss ratio 0.0760, byte miss ratio 0.0760
cdn1_colo28.ns2897 S3FIFO-0.0100-0.9000 cache size      240, 1984097 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns2897 S3FIFO-0.0100-0.9000 cache size      481, 1984097 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns2897 S3FIFO-0.0100-0.9000 cache size      963, 1984097 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2897 S3FIFO-0.3500-0.9000 cache size       12, 1984097 req, miss ratio 0.5813, byte miss ratio 0.5813
cdn1_colo28.ns2897 S3FIFO-0.3500-0.9000 cache size       36, 1984097 req, miss ratio 0.3634, byte miss ratio 0.3634
cdn1_colo28.ns2897 S3FIFO-0.3500-0.9000 cache size      120, 1984097 req, miss ratio 0.0971, byte miss ratio 0.0971
cdn1_colo28.ns2897 S3FIFO-0.3500-0.9000 cache size      240, 1984097 req, miss ratio 0.0247, byte miss ratio 0.0247
