cdn1_allcolo.ns2632 S3FIFO-0.2500-0.9000 cache size       91, 1158545 req, miss ratio 0.3083, byte miss ratio 0.3083
cdn1_allcolo.ns2632 S3FIFO-0.2500-0.9000 cache size      275, 1158545 req, miss ratio 0.2927, byte miss ratio 0.2927
cdn1_allcolo.ns2632 S3FIFO-0.2500-0.9000 cache size      916, 1158545 req, miss ratio 0.2661, byte miss ratio 0.2661
cdn1_allcolo.ns2632 S3FIFO-0.2500-0.9000 cache size     2750, 1158545 req, miss ratio 0.2294, byte miss ratio 0.2294
cdn1_allcolo.ns2632 S3FIFO-0.2500-0.9000 cache size     9167, 1158545 req, miss ratio 0.1780, byte miss ratio 0.1780
cdn1_allcolo.ns2632 S3FIFO-0.2500-0.9000 cache size    18334, 1158545 req, miss ratio 0.1540, byte miss ratio 0.1540
cdn1_allcolo.ns2632 S3FIFO-0.2500-0.9000 cache size    36669, 1158545 req, miss ratio 0.0967, byte miss ratio 0.0967
cdn1_allcolo.ns2632 S3FIFO-0.2500-0.9000 cache size    73338, 1158545 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_allcolo.ns2632 S3FIFO-0.0250-1.9000 cache size       91, 1158545 req, miss ratio 0.3141, byte miss ratio 0.3141
cdn1_allcolo.ns2632 S3FIFO-0.0250-1.9000 cache size      275, 1158545 req, miss ratio 0.2950, byte miss ratio 0.2950
cdn1_allcolo.ns2632 S3FIFO-0.0250-1.9000 cache size      916, 1158545 req, miss ratio 0.2660, byte miss ratio 0.2660
cdn1_allcolo.ns2632 S3FIFO-0.0250-1.9000 cache size     2750, 1158545 req, miss ratio 0.2271, byte miss ratio 0.2271
cdn1_allcolo.ns2632 S3FIFO-0.0250-1.9000 cache size     9167, 1158545 req, miss ratio 0.1776, byte miss ratio 0.1776
cdn1_allcolo.ns2632 S3FIFO-0.0250-1.9000 cache size    18334, 1158545 req, miss ratio 0.1487, byte miss ratio 0.1487
cdn1_allcolo.ns2632 S3FIFO-0.0250-1.9000 cache size    36669, 1158545 req, miss ratio 0.0935, byte miss ratio 0.0935
cdn1_allcolo.ns2632 S3FIFO-0.0250-1.9000 cache size    73338, 1158545 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_allcolo.ns2632 S3FIFO-0.2500-1.9000 cache size       91, 1158545 req, miss ratio 0.3076, byte miss ratio 0.3076
cdn1_allcolo.ns2632 S3FIFO-0.2500-1.9000 cache size      275, 1158545 req, miss ratio 0.2921, byte miss ratio 0.2921
cdn1_allcolo.ns2632 S3FIFO-0.2500-1.9000 cache size      916, 1158545 req, miss ratio 0.2657, byte miss ratio 0.2657
cdn1_allcolo.ns2632 S3FIFO-0.2500-1.9000 cache size     2750, 1158545 req, miss ratio 0.2297, byte miss ratio 0.2297
cdn1_allcolo.ns2632 S3FIFO-0.2500-1.9000 cache size     9167, 1158545 req, miss ratio 0.1844, byte miss ratio 0.1844
cdn1_allcolo.ns2632 S3FIFO-0.2500-1.9000 cache size    18334, 1158545 req, miss ratio 0.1548, byte miss ratio 0.1548
cdn1_allcolo.ns2632 S3FIFO-0.2500-1.9000 cache size    36669, 1158545 req, miss ratio 0.0967, byte miss ratio 0.0967
cdn1_allcolo.ns2632 S3FIFO-0.2500-1.9000 cache size    73338, 1158545 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_allcolo.ns2632 S3FIFO-0.8000-0.9000 cache size       91, 1158545 req, miss ratio 0.3117, byte miss ratio 0.3117
cdn1_allcolo.ns2632 S3FIFO-0.8000-0.9000 cache size      275, 1158545 req, miss ratio 0.2975, byte miss ratio 0.2975
cdn1_allcolo.ns2632 S3FIFO-0.8000-0.9000 cache size      916, 1158545 req, miss ratio 0.2767, byte miss ratio 0.2767
cdn1_allcolo.ns2632 S3FIFO-0.8000-0.9000 cache size     2750, 1158545 req, miss ratio 0.2475, byte miss ratio 0.2475
cdn1_allcolo.ns2632 S3FIFO-0.8000-0.9000 cache size     9167, 1158545 req, miss ratio 0.2036, byte miss ratio 0.2036
cdn1_allcolo.ns2632 S3FIFO-0.8000-0.9000 cache size    18334, 1158545 req, miss ratio 0.1742, byte miss ratio 0.1742
cdn1_allcolo.ns2632 S3FIFO-0.8000-0.9000 cache size    36669, 1158545 req, miss ratio 0.1202, byte miss ratio 0.1202
cdn1_allcolo.ns2632 S3FIFO-0.8000-0.9000 cache size    73338, 1158545 req, miss ratio 0.0870, byte miss ratio 0.0870
cdn1_allcolo.ns2632 S3FIFO-0.5000-0.9000 cache size       91, 1158545 req, miss ratio 0.3085, byte miss ratio 0.3085
cdn1_allcolo.ns2632 S3FIFO-0.5000-0.9000 cache size      275, 1158545 req, miss ratio 0.2938, byte miss ratio 0.2938
cdn1_allcolo.ns2632 S3FIFO-0.5000-0.9000 cache size      916, 1158545 req, miss ratio 0.2697, byte miss ratio 0.2697
cdn1_allcolo.ns2632 S3FIFO-0.5000-0.9000 cache size     2750, 1158545 req, miss ratio 0.2360, byte miss ratio 0.2360
cdn1_allcolo.ns2632 S3FIFO-0.5000-0.9000 cache size     9167, 1158545 req, miss ratio 0.1881, byte miss ratio 0.1881
cdn1_allcolo.ns2632 S3FIFO-0.5000-0.9000 cache size    18334, 1158545 req, miss ratio 0.1623, byte miss ratio 0.1623
cdn1_allcolo.ns2632 S3FIFO-0.5000-0.9000 cache size    36669, 1158545 req, miss ratio 0.1129, byte miss ratio 0.1129
cdn1_allcolo.ns2632 S3FIFO-0.5000-0.9000 cache size    73338, 1158545 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_allcolo.ns2632 S3FIFO-0.7000-1.9000 cache size       91, 1158545 req, miss ratio 0.3103, byte miss ratio 0.3103
cdn1_allcolo.ns2632 S3FIFO-0.7000-1.9000 cache size      275, 1158545 req, miss ratio 0.2961, byte miss ratio 0.2961
cdn1_allcolo.ns2632 S3FIFO-0.7000-1.9000 cache size      916, 1158545 req, miss ratio 0.2746, byte miss ratio 0.2746
cdn1_allcolo.ns2632 S3FIFO-0.7000-1.9000 cache size     2750, 1158545 req, miss ratio 0.2443, byte miss ratio 0.2443
cdn1_allcolo.ns2632 S3FIFO-0.7000-1.9000 cache size     9167, 1158545 req, miss ratio 0.2005, byte miss ratio 0.2005
cdn1_allcolo.ns2632 S3FIFO-0.7000-1.9000 cache size    18334, 1158545 req, miss ratio 0.1702, byte miss ratio 0.1702
cdn1_allcolo.ns2632 S3FIFO-0.7000-1.9000 cache size    36669, 1158545 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_allcolo.ns2632 S3FIFO-0.7000-1.9000 cache size    73338, 1158545 req, miss ratio 0.0817, byte miss ratio 0.0817
cdn1_allcolo.ns2632 S3FIFO-0.9000-0.9000 cache size       91, 1158545 req, miss ratio 0.3138, byte miss ratio 0.3138
cdn1_allcolo.ns2632 S3FIFO-0.9000-0.9000 cache size      275, 1158545 req, miss ratio 0.3000, byte miss ratio 0.3000
cdn1_allcolo.ns2632 S3FIFO-0.9000-0.9000 cache size      916, 1158545 req, miss ratio 0.2798, byte miss ratio 0.2798
cdn1_allcolo.ns2632 S3FIFO-0.9000-0.9000 cache size     2750, 1158545 req, miss ratio 0.2521, byte miss ratio 0.2521
cdn1_allcolo.ns2632 S3FIFO-0.9000-0.9000 cache size     9167, 1158545 req, miss ratio 0.2097, byte miss ratio 0.2097
cdn1_allcolo.ns2632 S3FIFO-0.9000-0.9000 cache size    18334, 1158545 req, miss ratio 0.1784, byte miss ratio 0.1784
cdn1_allcolo.ns2632 S3FIFO-0.9000-0.9000 cache size    36669, 1158545 req, miss ratio 0.1236, byte miss ratio 0.1236
cdn1_allcolo.ns2632 S3FIFO-0.9000-0.9000 cache size    73338, 1158545 req, miss ratio 0.0900, byte miss ratio 0.0900
cdn1_allcolo.ns2632 S3FIFO-0.5500-0.9000 cache size       91, 1158545 req, miss ratio 0.3089, byte miss ratio 0.3089
cdn1_allcolo.ns2632 S3FIFO-0.5500-0.9000 cache size      275, 1158545 req, miss ratio 0.2943, byte miss ratio 0.2943
cdn1_allcolo.ns2632 S3FIFO-0.5500-0.9000 cache size      916, 1158545 req, miss ratio 0.2707, byte miss ratio 0.2707
cdn1_allcolo.ns2632 S3FIFO-0.5500-0.9000 cache size     2750, 1158545 req, miss ratio 0.2378, byte miss ratio 0.2378
cdn1_allcolo.ns2632 S3FIFO-0.5500-0.9000 cache size     9167, 1158545 req, miss ratio 0.1904, byte miss ratio 0.1904
cdn1_allcolo.ns2632 S3FIFO-0.5500-0.9000 cache size    18334, 1158545 req, miss ratio 0.1641, byte miss ratio 0.1641
cdn1_allcolo.ns2632 S3FIFO-0.5500-0.9000 cache size    36669, 1158545 req, miss ratio 0.1131, byte miss ratio 0.1131
cdn1_allcolo.ns2632 S3FIFO-0.5500-0.9000 cache size    73338, 1158545 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_allcolo.ns2632 S3FIFO-0.3000-1.9000 cache size       91, 1158545 req, miss ratio 0.3075, byte miss ratio 0.3075
cdn1_allcolo.ns2632 S3FIFO-0.3000-1.9000 cache size      275, 1158545 req, miss ratio 0.2923, byte miss ratio 0.2923
cdn1_allcolo.ns2632 S3FIFO-0.3000-1.9000 cache size      916, 1158545 req, miss ratio 0.2664, byte miss ratio 0.2664
cdn1_allcolo.ns2632 S3FIFO-0.3000-1.9000 cache size     2750, 1158545 req, miss ratio 0.2308, byte miss ratio 0.2308
cdn1_allcolo.ns2632 S3FIFO-0.3000-1.9000 cache size     9167, 1158545 req, miss ratio 0.1858, byte miss ratio 0.1858
cdn1_allcolo.ns2632 S3FIFO-0.3000-1.9000 cache size    18334, 1158545 req, miss ratio 0.1561, byte miss ratio 0.1561
cdn1_allcolo.ns2632 S3FIFO-0.3000-1.9000 cache size    36669, 1158545 req, miss ratio 0.0975, byte miss ratio 0.0975
cdn1_allcolo.ns2632 S3FIFO-0.3000-1.9000 cache size    73338, 1158545 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_allcolo.ns2632 S3FIFO-0.6000-1.9000 cache size       91, 1158545 req, miss ratio 0.3091, byte miss ratio 0.3091
cdn1_allcolo.ns2632 S3FIFO-0.6000-1.9000 cache size      275, 1158545 req, miss ratio 0.2949, byte miss ratio 0.2949
cdn1_allcolo.ns2632 S3FIFO-0.6000-1.9000 cache size      916, 1158545 req, miss ratio 0.2722, byte miss ratio 0.2722
cdn1_allcolo.ns2632 S3FIFO-0.6000-1.9000 cache size     2750, 1158545 req, miss ratio 0.2404, byte miss ratio 0.2404
cdn1_allcolo.ns2632 S3FIFO-0.6000-1.9000 cache size     9167, 1158545 req, miss ratio 0.1965, byte miss ratio 0.1965
cdn1_allcolo.ns2632 S3FIFO-0.6000-1.9000 cache size    18334, 1158545 req, miss ratio 0.1664, byte miss ratio 0.1664
cdn1_allcolo.ns2632 S3FIFO-0.6000-1.9000 cache size    36669, 1158545 req, miss ratio 0.1140, byte miss ratio 0.1140
cdn1_allcolo.ns2632 S3FIFO-0.6000-1.9000 cache size    73338, 1158545 req, miss ratio 0.0806, byte miss ratio 0.0806
cdn1_allcolo.ns2632 S3FIFO-0.5500-1.9000 cache size       91, 1158545 req, miss ratio 0.3087, byte miss ratio 0.3087
cdn1_allcolo.ns2632 S3FIFO-0.5500-1.9000 cache size      275, 1158545 req, miss ratio 0.2943, byte miss ratio 0.2943
cdn1_allcolo.ns2632 S3FIFO-0.5500-1.9000 cache size      916, 1158545 req, miss ratio 0.2711, byte miss ratio 0.2711
cdn1_allcolo.ns2632 S3FIFO-0.5500-1.9000 cache size     2750, 1158545 req, miss ratio 0.2387, byte miss ratio 0.2387
cdn1_allcolo.ns2632 S3FIFO-0.5500-1.9000 cache size     9167, 1158545 req, miss ratio 0.1946, byte miss ratio 0.1946
cdn1_allcolo.ns2632 S3FIFO-0.5500-1.9000 cache size    18334, 1158545 req, miss ratio 0.1646, byte miss ratio 0.1646
cdn1_allcolo.ns2632 S3FIFO-0.5500-1.9000 cache size    36669, 1158545 req, miss ratio 0.1131, byte miss ratio 0.1131
cdn1_allcolo.ns2632 S3FIFO-0.5500-1.9000 cache size    73338, 1158545 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_allcolo.ns2632 S3FIFO-0.2000-1.9000 cache size       91, 1158545 req, miss ratio 0.3077, byte miss ratio 0.3077
cdn1_allcolo.ns2632 S3FIFO-0.2000-1.9000 cache size      275, 1158545 req, miss ratio 0.2921, byte miss ratio 0.2921
cdn1_allcolo.ns2632 S3FIFO-0.2000-1.9000 cache size      916, 1158545 req, miss ratio 0.2652, byte miss ratio 0.2652
cdn1_allcolo.ns2632 S3FIFO-0.2000-1.9000 cache size     2750, 1158545 req, miss ratio 0.2287, byte miss ratio 0.2287
cdn1_allcolo.ns2632 S3FIFO-0.2000-1.9000 cache size     9167, 1158545 req, miss ratio 0.1829, byte miss ratio 0.1829
cdn1_allcolo.ns2632 S3FIFO-0.2000-1.9000 cache size    18334, 1158545 req, miss ratio 0.1536, byte miss ratio 0.1536
cdn1_allcolo.ns2632 S3FIFO-0.2000-1.9000 cache size    36669, 1158545 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns2632 S3FIFO-0.2000-1.9000 cache size    73338, 1158545 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_allcolo.ns2632 S3FIFO-0.3500-0.9000 cache size       91, 1158545 req, miss ratio 0.3081, byte miss ratio 0.3081
cdn1_allcolo.ns2632 S3FIFO-0.3500-0.9000 cache size      275, 1158545 req, miss ratio 0.2929, byte miss ratio 0.2929
cdn1_allcolo.ns2632 S3FIFO-0.3500-0.9000 cache size      916, 1158545 req, miss ratio 0.2672, byte miss ratio 0.2672
cdn1_allcolo.ns2632 S3FIFO-0.3500-0.9000 cache size     2750, 1158545 req, miss ratio 0.2316, byte miss ratio 0.2316
cdn1_allcolo.ns2632 S3FIFO-0.3500-0.9000 cache size     9167, 1158545 req, miss ratio 0.1816, byte miss ratio 0.1816
cdn1_allcolo.ns2632 S3FIFO-0.3500-0.9000 cache size    18334, 1158545 req, miss ratio 0.1567, byte miss ratio 0.1567
cdn1_allcolo.ns2632 S3FIFO-0.3500-0.9000 cache size    36669, 1158545 req, miss ratio 0.0986, byte miss ratio 0.0986
