tencentBlock.ns14008 S3FIFO-0.2000-1.9000 cache size      206, 1160580 req, miss ratio 0.5688, byte miss ratio 0.5688
tencentBlock.ns14008 S3FIFO-0.2000-1.9000 cache size      619, 1160580 req, miss ratio 0.5541, byte miss ratio 0.5541
tencentBlock.ns14008 S3FIFO-0.2000-1.9000 cache size     2063, 1160580 req, miss ratio 0.5450, byte miss ratio 0.5450
tencentBlock.ns14008 S3FIFO-0.2000-1.9000 cache size     6190, 1160580 req, miss ratio 0.5385, byte miss ratio 0.5385
tencentBlock.ns14008 S3FIFO-0.2000-1.9000 cache size    20633, 1160580 req, miss ratio 0.4897, byte miss ratio 0.4897
tencentBlock.ns14008 S3FIFO-0.2000-1.9000 cache size    41267, 1160580 req, miss ratio 0.4360, byte miss ratio 0.4360
tencentBlock.ns14008 S3FIFO-0.2000-1.9000 cache size    82535, 1160580 req, miss ratio 0.2912, byte miss ratio 0.2912
tencentBlock.ns14008 S3FIFO-0.2000-1.9000 cache size   165070, 1160580 req, miss ratio 0.1794, byte miss ratio 0.1794
tencentBlock.ns14008 S3FIFO-0.0100-0.9000 cache size      206, 1160580 req, miss ratio 0.6315, byte miss ratio 0.6315
tencentBlock.ns14008 S3FIFO-0.0100-0.9000 cache size      619, 1160580 req, miss ratio 0.5783, byte miss ratio 0.5783
tencentBlock.ns14008 S3FIFO-0.0100-0.9000 cache size     2063, 1160580 req, miss ratio 0.5509, byte miss ratio 0.5509
tencentBlock.ns14008 S3FIFO-0.0100-0.9000 cache size     6190, 1160580 req, miss ratio 0.5408, byte miss ratio 0.5408
tencentBlock.ns14008 S3FIFO-0.0100-0.9000 cache size    20633, 1160580 req, miss ratio 0.4726, byte miss ratio 0.4726
tencentBlock.ns14008 S3FIFO-0.0100-0.9000 cache size    41267, 1160580 req, miss ratio 0.4052, byte miss ratio 0.4052
tencentBlock.ns14008 S3FIFO-0.0100-0.9000 cache size    82535, 1160580 req, miss ratio 0.2514, byte miss ratio 0.2514
tencentBlock.ns14008 S3FIFO-0.0100-0.9000 cache size   165070, 1160580 req, miss ratio 0.1788, byte miss ratio 0.1788
tencentBlock.ns14008 S3FIFO-0.9900-1.9000 cache size      206, 1160580 req, miss ratio 0.6352, byte miss ratio 0.6352
tencentBlock.ns14008 S3FIFO-0.9900-1.9000 cache size      619, 1160580 req, miss ratio 0.5872, byte miss ratio 0.5872
tencentBlock.ns14008 S3FIFO-0.9900-1.9000 cache size     2063, 1160580 req, miss ratio 0.5584, byte miss ratio 0.5584
tencentBlock.ns14008 S3FIFO-0.9900-1.9000 cache size     6190, 1160580 req, miss ratio 0.5463, byte miss ratio 0.5463
tencentBlock.ns14008 S3FIFO-0.9900-1.9000 cache size    20633, 1160580 req, miss ratio 0.5035, byte miss ratio 0.5035
tencentBlock.ns14008 S3FIFO-0.9900-1.9000 cache size    41267, 1160580 req, miss ratio 0.4269, byte miss ratio 0.4269
tencentBlock.ns14008 S3FIFO-0.9900-1.9000 cache size    82535, 1160580 req, miss ratio 0.3074, byte miss ratio 0.3074
tencentBlock.ns14008 S3FIFO-0.9900-1.9000 cache size   165070, 1160580 req, miss ratio 0.2081, byte miss ratio 0.2081
tencentBlock.ns14008 S3FIFO-0.3000-1.9000 cache size      206, 1160580 req, miss ratio 0.5659, byte miss ratio 0.5659
tencentBlock.ns14008 S3FIFO-0.3000-1.9000 cache size      619, 1160580 req, miss ratio 0.5549, byte miss ratio 0.5549
tencentBlock.ns14008 S3FIFO-0.3000-1.9000 cache size     2063, 1160580 req, miss ratio 0.5449, byte miss ratio 0.5449
tencentBlock.ns14008 S3FIFO-0.3000-1.9000 cache size     6190, 1160580 req, miss ratio 0.5383, byte miss ratio 0.5383
tencentBlock.ns14008 S3FIFO-0.3000-1.9000 cache size    20633, 1160580 req, miss ratio 0.4937, byte miss ratio 0.4937
tencentBlock.ns14008 S3FIFO-0.3000-1.9000 cache size    41267, 1160580 req, miss ratio 0.4414, byte miss ratio 0.4414
tencentBlock.ns14008 S3FIFO-0.3000-1.9000 cache size    82535, 1160580 req, miss ratio 0.2937, byte miss ratio 0.2937
tencentBlock.ns14008 S3FIFO-0.3000-1.9000 cache size   165070, 1160580 req, miss ratio 0.1801, byte miss ratio 0.1801
tencentBlock.ns14008 S3FIFO-0.8000-0.9000 cache size      206, 1160580 req, miss ratio 0.5788, byte miss ratio 0.5788
tencentBlock.ns14008 S3FIFO-0.8000-0.9000 cache size      619, 1160580 req, miss ratio 0.5645, byte miss ratio 0.5645
tencentBlock.ns14008 S3FIFO-0.8000-0.9000 cache size     2063, 1160580 req, miss ratio 0.5500, byte miss ratio 0.5500
tencentBlock.ns14008 S3FIFO-0.8000-0.9000 cache size     6190, 1160580 req, miss ratio 0.5415, byte miss ratio 0.5415
tencentBlock.ns14008 S3FIFO-0.8000-0.9000 cache size    20633, 1160580 req, miss ratio 0.5295, byte miss ratio 0.5295
tencentBlock.ns14008 S3FIFO-0.8000-0.9000 cache size    41267, 1160580 req, miss ratio 0.4571, byte miss ratio 0.4571
tencentBlock.ns14008 S3FIFO-0.8000-0.9000 cache size    82535, 1160580 req, miss ratio 0.3187, byte miss ratio 0.3187
tencentBlock.ns14008 S3FIFO-0.8000-0.9000 cache size   165070, 1160580 req, miss ratio 0.1958, byte miss ratio 0.1958
tencentBlock.ns14008 S3FIFO-0.3500-0.9000 cache size      206, 1160580 req, miss ratio 0.5664, byte miss ratio 0.5664
tencentBlock.ns14008 S3FIFO-0.3500-0.9000 cache size      619, 1160580 req, miss ratio 0.5561, byte miss ratio 0.5561
tencentBlock.ns14008 S3FIFO-0.3500-0.9000 cache size     2063, 1160580 req, miss ratio 0.5458, byte miss ratio 0.5458
tencentBlock.ns14008 S3FIFO-0.3500-0.9000 cache size     6190, 1160580 req, miss ratio 0.5385, byte miss ratio 0.5385
tencentBlock.ns14008 S3FIFO-0.3500-0.9000 cache size    20633, 1160580 req, miss ratio 0.4878, byte miss ratio 0.4878
tencentBlock.ns14008 S3FIFO-0.3500-0.9000 cache size    41267, 1160580 req, miss ratio 0.4453, byte miss ratio 0.4453
tencentBlock.ns14008 S3FIFO-0.3500-0.9000 cache size    82535, 1160580 req, miss ratio 0.2944, byte miss ratio 0.2944
tencentBlock.ns14008 S3FIFO-0.3500-0.9000 cache size   165070, 1160580 req, miss ratio 0.1807, byte miss ratio 0.1807
tencentBlock.ns14008 S3FIFO-0.9500-0.9000 cache size      206, 1160580 req, miss ratio 0.6237, byte miss ratio 0.6237
tencentBlock.ns14008 S3FIFO-0.9500-0.9000 cache size      619, 1160580 req, miss ratio 0.5739, byte miss ratio 0.5739
tencentBlock.ns14008 S3FIFO-0.9500-0.9000 cache size     2063, 1160580 req, miss ratio 0.5545, byte miss ratio 0.5545
tencentBlock.ns14008 S3FIFO-0.9500-0.9000 cache size     6190, 1160580 req, miss ratio 0.5450, byte miss ratio 0.5450
tencentBlock.ns14008 S3FIFO-0.9500-0.9000 cache size    20633, 1160580 req, miss ratio 0.5053, byte miss ratio 0.5053
tencentBlock.ns14008 S3FIFO-0.9500-0.9000 cache size    41267, 1160580 req, miss ratio 0.4337, byte miss ratio 0.4337
tencentBlock.ns14008 S3FIFO-0.9500-0.9000 cache size    82535, 1160580 req, miss ratio 0.3104, byte miss ratio 0.3104
tencentBlock.ns14008 S3FIFO-0.9500-0.9000 cache size   165070, 1160580 req, miss ratio 0.2076, byte miss ratio 0.2076
tencentBlock.ns14008 S3FIFO-0.1500-1.9000 cache size      206, 1160580 req, miss ratio 0.5700, byte miss ratio 0.5700
tencentBlock.ns14008 S3FIFO-0.1500-1.9000 cache size      619, 1160580 req, miss ratio 0.5537, byte miss ratio 0.5537
tencentBlock.ns14008 S3FIFO-0.1500-1.9000 cache size     2063, 1160580 req, miss ratio 0.5446, byte miss ratio 0.5446
tencentBlock.ns14008 S3FIFO-0.1500-1.9000 cache size     6190, 1160580 req, miss ratio 0.5389, byte miss ratio 0.5389
tencentBlock.ns14008 S3FIFO-0.1500-1.9000 cache size    20633, 1160580 req, miss ratio 0.4873, byte miss ratio 0.4873
tencentBlock.ns14008 S3FIFO-0.1500-1.9000 cache size    41267, 1160580 req, miss ratio 0.4322, byte miss ratio 0.4322
tencentBlock.ns14008 S3FIFO-0.1500-1.9000 cache size    82535, 1160580 req, miss ratio 0.2815, byte miss ratio 0.2815
tencentBlock.ns14008 S3FIFO-0.1500-1.9000 cache size   165070, 1160580 req, miss ratio 0.1793, byte miss ratio 0.1793
tencentBlock.ns14008 S3FIFO-0.3000-0.9000 cache size      206, 1160580 req, miss ratio 0.5664, byte miss ratio 0.5664
tencentBlock.ns14008 S3FIFO-0.3000-0.9000 cache size      619, 1160580 req, miss ratio 0.5562, byte miss ratio 0.5562
tencentBlock.ns14008 S3FIFO-0.3000-0.9000 cache size     2063, 1160580 req, miss ratio 0.5456, byte miss ratio 0.5456
tencentBlock.ns14008 S3FIFO-0.3000-0.9000 cache size     6190, 1160580 req, miss ratio 0.5387, byte miss ratio 0.5387
tencentBlock.ns14008 S3FIFO-0.3000-0.9000 cache size    20633, 1160580 req, miss ratio 0.4849, byte miss ratio 0.4849
tencentBlock.ns14008 S3FIFO-0.3000-0.9000 cache size    41267, 1160580 req, miss ratio 0.4407, byte miss ratio 0.4407
tencentBlock.ns14008 S3FIFO-0.3000-0.9000 cache size    82535, 1160580 req, miss ratio 0.2937, byte miss ratio 0.2937
tencentBlock.ns14008 S3FIFO-0.3000-0.9000 cache size   165070, 1160580 req, miss ratio 0.1801, byte miss ratio 0.1801
tencentBlock.ns14008 S3FIFO-0.7500-1.9000 cache size      206, 1160580 req, miss ratio 0.5739, byte miss ratio 0.5739
tencentBlock.ns14008 S3FIFO-0.7500-1.9000 cache size      619, 1160580 req, miss ratio 0.5641, byte miss ratio 0.5641
tencentBlock.ns14008 S3FIFO-0.7500-1.9000 cache size     2063, 1160580 req, miss ratio 0.5490, byte miss ratio 0.5490
tencentBlock.ns14008 S3FIFO-0.7500-1.9000 cache size     6190, 1160580 req, miss ratio 0.5408, byte miss ratio 0.5408
tencentBlock.ns14008 S3FIFO-0.7500-1.9000 cache size    20633, 1160580 req, miss ratio 0.5095, byte miss ratio 0.5095
tencentBlock.ns14008 S3FIFO-0.7500-1.9000 cache size    41267, 1160580 req, miss ratio 0.4573, byte miss ratio 0.4573
tencentBlock.ns14008 S3FIFO-0.7500-1.9000 cache size    82535, 1160580 req, miss ratio 0.3204, byte miss ratio 0.3204
tencentBlock.ns14008 S3FIFO-0.7500-1.9000 cache size   165070, 1160580 req, miss ratio 0.1932, byte miss ratio 0.1932
tencentBlock.ns14008 S3FIFO-0.4000-0.9000 cache size      206, 1160580 req, miss ratio 0.5665, byte miss ratio 0.5665
tencentBlock.ns14008 S3FIFO-0.4000-0.9000 cache size      619, 1160580 req, miss ratio 0.5563, byte miss ratio 0.5563
tencentBlock.ns14008 S3FIFO-0.4000-0.9000 cache size     2063, 1160580 req, miss ratio 0.5457, byte miss ratio 0.5457
tencentBlock.ns14008 S3FIFO-0.4000-0.9000 cache size     6190, 1160580 req, miss ratio 0.5384, byte miss ratio 0.5384
tencentBlock.ns14008 S3FIFO-0.4000-0.9000 cache size    20633, 1160580 req, miss ratio 0.4921, byte miss ratio 0.4921
tencentBlock.ns14008 S3FIFO-0.4000-0.9000 cache size    41267, 1160580 req, miss ratio 0.4478, byte miss ratio 0.4478
tencentBlock.ns14008 S3FIFO-0.4000-0.9000 cache size    82535, 1160580 req, miss ratio 0.2937, byte miss ratio 0.2937
tencentBlock.ns14008 S3FIFO-0.4000-0.9000 cache size   165070, 1160580 req, miss ratio 0.1836, byte miss ratio 0.1836
tencentBlock.ns14008 S3FIFO-0.3500-1.9000 cache size      206, 1160580 req, miss ratio 0.5660, byte miss ratio 0.5660
tencentBlock.ns14008 S3FIFO-0.3500-1.9000 cache size      619, 1160580 req, miss ratio 0.5555, byte miss ratio 0.5555
