io_traces.ns512 S3FIFO-0.9500-0.9000 cache size      603, 7400000 req, miss ratio 0.3183, byte miss ratio 0.3183
io_traces.ns512 S3FIFO-0.9500-0.9000 cache size     1811, 7400000 req, miss ratio 0.2798, byte miss ratio 0.2798
io_traces.ns512 S3FIFO-0.9500-0.9000 cache size     6039, 7400000 req, miss ratio 0.2497, byte miss ratio 0.2497
io_traces.ns512 S3FIFO-0.9500-0.9000 cache size    18117, 7400000 req, miss ratio 0.2147, byte miss ratio 0.2147
io_traces.ns512 S3FIFO-0.9500-0.9000 cache size    60392, 7400000 req, miss ratio 0.1369, byte miss ratio 0.1369
io_traces.ns512 S3FIFO-0.9500-0.9000 cache size   120785, 7400000 req, miss ratio 0.1057, byte miss ratio 0.1057
io_traces.ns512 S3FIFO-0.9500-0.9000 cache size   241570, 7400000 req, miss ratio 0.0917, byte miss ratio 0.0917
io_traces.ns512 S3FIFO-0.9500-0.9000 cache size   483140, 7400000 req, miss ratio 0.0844, byte miss ratio 0.0844
io_traces.ns512 S3FIFO-0.8000-0.9000 cache size      603, 7400000 req, miss ratio 0.2919, byte miss ratio 0.2919
io_traces.ns512 S3FIFO-0.8000-0.9000 cache size     1811, 7400000 req, miss ratio 0.2681, byte miss ratio 0.2681
io_traces.ns512 S3FIFO-0.8000-0.9000 cache size     6039, 7400000 req, miss ratio 0.2550, byte miss ratio 0.2550
io_traces.ns512 S3FIFO-0.8000-0.9000 cache size    18117, 7400000 req, miss ratio 0.2120, byte miss ratio 0.2120
io_traces.ns512 S3FIFO-0.8000-0.9000 cache size    60392, 7400000 req, miss ratio 0.1307, byte miss ratio 0.1307
io_traces.ns512 S3FIFO-0.8000-0.9000 cache size   120785, 7400000 req, miss ratio 0.0975, byte miss ratio 0.0975
io_traces.ns512 S3FIFO-0.8000-0.9000 cache size   241570, 7400000 req, miss ratio 0.0842, byte miss ratio 0.0842
io_traces.ns512 S3FIFO-0.8000-0.9000 cache size   483140, 7400000 req, miss ratio 0.0817, byte miss ratio 0.0817
io_traces.ns512 S3FIFO-0.8500-0.9000 cache size      603, 7400000 req, miss ratio 0.2963, byte miss ratio 0.2963
io_traces.ns512 S3FIFO-0.8500-0.9000 cache size     1811, 7400000 req, miss ratio 0.2701, byte miss ratio 0.2701
io_traces.ns512 S3FIFO-0.8500-0.9000 cache size     6039, 7400000 req, miss ratio 0.2554, byte miss ratio 0.2554
io_traces.ns512 S3FIFO-0.8500-0.9000 cache size    18117, 7400000 req, miss ratio 0.2139, byte miss ratio 0.2139
io_traces.ns512 S3FIFO-0.8500-0.9000 cache size    60392, 7400000 req, miss ratio 0.1331, byte miss ratio 0.1331
io_traces.ns512 S3FIFO-0.8500-0.9000 cache size   120785, 7400000 req, miss ratio 0.1005, byte miss ratio 0.1005
io_traces.ns512 S3FIFO-0.8500-0.9000 cache size   241570, 7400000 req, miss ratio 0.0864, byte miss ratio 0.0864
io_traces.ns512 S3FIFO-0.8500-0.9000 cache size   483140, 7400000 req, miss ratio 0.0817, byte miss ratio 0.0817
io_traces.ns512 S3FIFO-0.3500-0.9000 cache size      603, 7400000 req, miss ratio 0.2708, byte miss ratio 0.2708
io_traces.ns512 S3FIFO-0.3500-0.9000 cache size     1811, 7400000 req, miss ratio 0.2572, byte miss ratio 0.2572
io_traces.ns512 S3FIFO-0.3500-0.9000 cache size     6039, 7400000 req, miss ratio 0.2434, byte miss ratio 0.2434
io_traces.ns512 S3FIFO-0.3500-0.9000 cache size    18117, 7400000 req, miss ratio 0.2009, byte miss ratio 0.2009
io_traces.ns512 S3FIFO-0.3500-0.9000 cache size    60392, 7400000 req, miss ratio 0.0990, byte miss ratio 0.0990
io_traces.ns512 S3FIFO-0.3500-0.9000 cache size   120785, 7400000 req, miss ratio 0.0864, byte miss ratio 0.0864
io_traces.ns512 S3FIFO-0.3500-0.9000 cache size   241570, 7400000 req, miss ratio 0.0832, byte miss ratio 0.0832
