cdn1_colo28.ns119 S3FIFO-0.4500-0.9000 cache size     4281, 30201645 req, miss ratio 0.9289, byte miss ratio 0.9289
cdn1_colo28.ns119 S3FIFO-0.8500-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2564, byte miss ratio 0.2564
cdn1_colo28.ns119 S3FIFO-0.8500-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns119 S3FIFO-0.3500-1.9000 cache size     4281, 30201645 req, miss ratio 0.9254, byte miss ratio 0.9254
cdn1_colo28.ns119 S3FIFO-0.3500-1.9000 cache size    12845, 30201645 req, miss ratio 0.8712, byte miss ratio 0.8712
cdn1_colo28.ns119 S3FIFO-0.3500-1.9000 cache size    42818, 30201645 req, miss ratio 0.7817, byte miss ratio 0.7817
cdn1_colo28.ns119 S3FIFO-0.3500-1.9000 cache size   128455, 30201645 req, miss ratio 0.6630, byte miss ratio 0.6630
cdn1_colo28.ns119 S3FIFO-0.3500-1.9000 cache size   428186, 30201645 req, miss ratio 0.4813, byte miss ratio 0.4813
cdn1_colo28.ns119 S3FIFO-0.3500-1.9000 cache size   856372, 30201645 req, miss ratio 0.3497, byte miss ratio 0.3497
cdn1_colo28.ns119 S3FIFO-0.3500-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2223, byte miss ratio 0.2223
cdn1_colo28.ns119 S3FIFO-0.3500-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1468, byte miss ratio 0.1468
cdn1_colo28.ns119 S3FIFO-0.0050-1.9000 cache size     4281, 30201645 req, miss ratio 0.9177, byte miss ratio 0.9177
cdn1_colo28.ns119 S3FIFO-0.0050-1.9000 cache size    12845, 30201645 req, miss ratio 0.8599, byte miss ratio 0.8599
cdn1_colo28.ns119 S3FIFO-0.0050-1.9000 cache size    42818, 30201645 req, miss ratio 0.7662, byte miss ratio 0.7662
cdn1_colo28.ns119 S3FIFO-0.0050-1.9000 cache size   128455, 30201645 req, miss ratio 0.6453, byte miss ratio 0.6453
cdn1_colo28.ns119 S3FIFO-0.0050-1.9000 cache size   428186, 30201645 req, miss ratio 0.4639, byte miss ratio 0.4639
cdn1_colo28.ns119 S3FIFO-0.0050-1.9000 cache size   856372, 30201645 req, miss ratio 0.3390, byte miss ratio 0.3390
cdn1_colo28.ns119 S3FIFO-0.0050-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2163, byte miss ratio 0.2163
cdn1_colo28.ns119 S3FIFO-0.0050-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1467, byte miss ratio 0.1467
cdn1_colo28.ns119 S3FIFO-0.8000-1.9000 cache size     4281, 30201645 req, miss ratio 0.9488, byte miss ratio 0.9488
cdn1_colo28.ns119 S3FIFO-0.8000-1.9000 cache size    12845, 30201645 req, miss ratio 0.9077, byte miss ratio 0.9077
cdn1_colo28.ns119 S3FIFO-0.8000-1.9000 cache size    42818, 30201645 req, miss ratio 0.8320, byte miss ratio 0.8320
cdn1_colo28.ns119 S3FIFO-0.8000-1.9000 cache size   128455, 30201645 req, miss ratio 0.7207, byte miss ratio 0.7207
cdn1_colo28.ns119 S3FIFO-0.8000-1.9000 cache size   428186, 30201645 req, miss ratio 0.5317, byte miss ratio 0.5317
cdn1_colo28.ns119 S3FIFO-0.8000-1.9000 cache size   856372, 30201645 req, miss ratio 0.3900, byte miss ratio 0.3900
cdn1_colo28.ns119 S3FIFO-0.8000-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2519, byte miss ratio 0.2519
cdn1_colo28.ns119 S3FIFO-0.8000-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1530, byte miss ratio 0.1530
cdn1_colo28.ns119 S3FIFO-0.8500-0.9000 cache size     4281, 30201645 req, miss ratio 0.9512, byte miss ratio 0.9512
cdn1_colo28.ns119 S3FIFO-0.8500-0.9000 cache size    12845, 30201645 req, miss ratio 0.9105, byte miss ratio 0.9105
cdn1_colo28.ns119 S3FIFO-0.8500-0.9000 cache size    42818, 30201645 req, miss ratio 0.8347, byte miss ratio 0.8347
cdn1_colo28.ns119 S3FIFO-0.8500-0.9000 cache size   128455, 30201645 req, miss ratio 0.7235, byte miss ratio 0.7235
cdn1_colo28.ns119 S3FIFO-0.8500-0.9000 cache size   428186, 30201645 req, miss ratio 0.5384, byte miss ratio 0.5384
cdn1_colo28.ns119 S3FIFO-0.8500-0.9000 cache size   856372, 30201645 req, miss ratio 0.3987, byte miss ratio 0.3987
cdn1_colo28.ns119 S3FIFO-0.8500-0.9000 cache size  1712744, 30201645 req, miss ratio 0.2564, byte miss ratio 0.2564
cdn1_colo28.ns119 S3FIFO-0.8500-0.9000 cache size  3425489, 30201645 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_colo28.ns119 S3FIFO-0.5000-0.9000 cache size     4281, 30201645 req, miss ratio 0.9308, byte miss ratio 0.9308
cdn1_colo28.ns119 S3FIFO-0.5000-0.9000 cache size    12845, 30201645 req, miss ratio 0.8783, byte miss ratio 0.8783
cdn1_colo28.ns119 S3FIFO-0.5000-0.9000 cache size    42818, 30201645 req, miss ratio 0.7896, byte miss ratio 0.7896
cdn1_colo28.ns119 S3FIFO-0.5000-0.9000 cache size   128455, 30201645 req, miss ratio 0.6709, byte miss ratio 0.6709
cdn1_colo28.ns119 S3FIFO-0.5000-0.9000 cache size   428186, 30201645 req, miss ratio 0.4896, byte miss ratio 0.4896
cdn1_colo28.ns119 S3FIFO-0.5000-0.9000 cache size   856372, 30201645 req, miss ratio 0.3600, byte miss ratio 0.3600
cdn1_colo28.ns119 S3FIFO-0.5000-0.9000 cache size  1712744, 30201645 req, miss ratio 0.2302, byte miss ratio 0.2302
cdn1_colo28.ns119 S3FIFO-0.5000-0.9000 cache size  3425489, 30201645 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_colo28.ns119 S3FIFO-0.7500-1.9000 cache size     4281, 30201645 req, miss ratio 0.9451, byte miss ratio 0.9451
cdn1_colo28.ns119 S3FIFO-0.7500-1.9000 cache size    12845, 30201645 req, miss ratio 0.9020, byte miss ratio 0.9020
cdn1_colo28.ns119 S3FIFO-0.7500-1.9000 cache size    42818, 30201645 req, miss ratio 0.8244, byte miss ratio 0.8244
cdn1_colo28.ns119 S3FIFO-0.7500-1.9000 cache size   128455, 30201645 req, miss ratio 0.7126, byte miss ratio 0.7126
cdn1_colo28.ns119 S3FIFO-0.7500-1.9000 cache size   428186, 30201645 req, miss ratio 0.5253, byte miss ratio 0.5253
cdn1_colo28.ns119 S3FIFO-0.7500-1.9000 cache size   856372, 30201645 req, miss ratio 0.3848, byte miss ratio 0.3848
cdn1_colo28.ns119 S3FIFO-0.7500-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2476, byte miss ratio 0.2476
cdn1_colo28.ns119 S3FIFO-0.7500-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1516, byte miss ratio 0.1516
cdn1_colo28.ns119 S3FIFO-0.9000-1.9000 cache size     4281, 30201645 req, miss ratio 0.9575, byte miss ratio 0.9575
cdn1_colo28.ns119 S3FIFO-0.9000-1.9000 cache size    12845, 30201645 req, miss ratio 0.9210, byte miss ratio 0.9210
cdn1_colo28.ns119 S3FIFO-0.9000-1.9000 cache size    42818, 30201645 req, miss ratio 0.8491, byte miss ratio 0.8491
cdn1_colo28.ns119 S3FIFO-0.9000-1.9000 cache size   128455, 30201645 req, miss ratio 0.7378, byte miss ratio 0.7378
cdn1_colo28.ns119 S3FIFO-0.9000-1.9000 cache size   428186, 30201645 req, miss ratio 0.5446, byte miss ratio 0.5446
cdn1_colo28.ns119 S3FIFO-0.9000-1.9000 cache size   856372, 30201645 req, miss ratio 0.4005, byte miss ratio 0.4005
cdn1_colo28.ns119 S3FIFO-0.9000-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2611, byte miss ratio 0.2611
cdn1_colo28.ns119 S3FIFO-0.9000-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1575, byte miss ratio 0.1575
cdn1_colo28.ns119 S3FIFO-0.9500-0.9000 cache size     4281, 30201645 req, miss ratio 0.9614, byte miss ratio 0.9614
cdn1_colo28.ns119 S3FIFO-0.9500-0.9000 cache size    12845, 30201645 req, miss ratio 0.9259, byte miss ratio 0.9259
cdn1_colo28.ns119 S3FIFO-0.9500-0.9000 cache size    42818, 30201645 req, miss ratio 0.8546, byte miss ratio 0.8546
cdn1_colo28.ns119 S3FIFO-0.9500-0.9000 cache size   128455, 30201645 req, miss ratio 0.7437, byte miss ratio 0.7437
cdn1_colo28.ns119 S3FIFO-0.9500-0.9000 cache size   428186, 30201645 req, miss ratio 0.5543, byte miss ratio 0.5543
cdn1_colo28.ns119 S3FIFO-0.9500-0.9000 cache size   856372, 30201645 req, miss ratio 0.4106, byte miss ratio 0.4106
cdn1_colo28.ns119 S3FIFO-0.9500-0.9000 cache size  1712744, 30201645 req, miss ratio 0.2656, byte miss ratio 0.2656
cdn1_colo28.ns119 S3FIFO-0.9500-0.9000 cache size  3425489, 30201645 req, miss ratio 0.1605, byte miss ratio 0.1605
cdn1_colo28.ns119 S3FIFO-0.9500-1.9000 cache size     4281, 30201645 req, miss ratio 0.9629, byte miss ratio 0.9629
cdn1_colo28.ns119 S3FIFO-0.9500-1.9000 cache size    12845, 30201645 req, miss ratio 0.9287, byte miss ratio 0.9287
cdn1_colo28.ns119 S3FIFO-0.9500-1.9000 cache size    42818, 30201645 req, miss ratio 0.8583, byte miss ratio 0.8583
cdn1_colo28.ns119 S3FIFO-0.9500-1.9000 cache size   128455, 30201645 req, miss ratio 0.7463, byte miss ratio 0.7463
cdn1_colo28.ns119 S3FIFO-0.9500-1.9000 cache size   428186, 30201645 req, miss ratio 0.5507, byte miss ratio 0.5507
cdn1_colo28.ns119 S3FIFO-0.9500-1.9000 cache size   856372, 30201645 req, miss ratio 0.4054, byte miss ratio 0.4054
cdn1_colo28.ns119 S3FIFO-0.9500-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2656, byte miss ratio 0.2656
cdn1_colo28.ns119 S3FIFO-0.9500-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1605, byte miss ratio 0.1605
cdn1_colo28.ns119 S3FIFO-0.0050-0.9000 cache size     4281, 30201645 req, miss ratio 0.9211, byte miss ratio 0.9211
cdn1_colo28.ns119 S3FIFO-0.0050-0.9000 cache size    12845, 30201645 req, miss ratio 0.8627, byte miss ratio 0.8627
cdn1_colo28.ns119 S3FIFO-0.0050-0.9000 cache size    42818, 30201645 req, miss ratio 0.7658, byte miss ratio 0.7658
cdn1_colo28.ns119 S3FIFO-0.0050-0.9000 cache size   128455, 30201645 req, miss ratio 0.6412, byte miss ratio 0.6412
cdn1_colo28.ns119 S3FIFO-0.0050-0.9000 cache size   428186, 30201645 req, miss ratio 0.4567, byte miss ratio 0.4567
cdn1_colo28.ns119 S3FIFO-0.0050-0.9000 cache size   856372, 30201645 req, miss ratio 0.3340, byte miss ratio 0.3340
cdn1_colo28.ns119 S3FIFO-0.0050-0.9000 cache size  1712744, 30201645 req, miss ratio 0.2163, byte miss ratio 0.2163
cdn1_colo28.ns119 S3FIFO-0.0050-0.9000 cache size  3425489, 30201645 req, miss ratio 0.1467, byte miss ratio 0.1467
cdn1_colo28.ns119 S3FIFO-0.7000-0.9000 cache size     4281, 30201645 req, miss ratio 0.9405, byte miss ratio 0.9405
cdn1_colo28.ns119 S3FIFO-0.7000-0.9000 cache size    12845, 30201645 req, miss ratio 0.8937, byte miss ratio 0.8937
cdn1_colo28.ns119 S3FIFO-0.7000-0.9000 cache size    42818, 30201645 req, miss ratio 0.8114, byte miss ratio 0.8114
cdn1_colo28.ns119 S3FIFO-0.7000-0.9000 cache size   128455, 30201645 req, miss ratio 0.6974, byte miss ratio 0.6974
cdn1_colo28.ns119 S3FIFO-0.7000-0.9000 cache size   428186, 30201645 req, miss ratio 0.5158, byte miss ratio 0.5158
cdn1_colo28.ns119 S3FIFO-0.7000-0.9000 cache size   856372, 30201645 req, miss ratio 0.3809, byte miss ratio 0.3809
cdn1_colo28.ns119 S3FIFO-0.7000-0.9000 cache size  1712744, 30201645 req, miss ratio 0.2435, byte miss ratio 0.2435
cdn1_colo28.ns119 S3FIFO-0.7000-0.9000 cache size  3425489, 30201645 req, miss ratio 0.1504, byte miss ratio 0.1504
cdn1_colo28.ns119 S3FIFO-0.3000-0.9000 cache size     4281, 30201645 req, miss ratio 0.9243, byte miss ratio 0.9243
cdn1_colo28.ns119 S3FIFO-0.3000-0.9000 cache size    12845, 30201645 req, miss ratio 0.8681, byte miss ratio 0.8681
cdn1_colo28.ns119 S3FIFO-0.3000-0.9000 cache size    42818, 30201645 req, miss ratio 0.7743, byte miss ratio 0.7743
cdn1_colo28.ns119 S3FIFO-0.3000-0.9000 cache size   128455, 30201645 req, miss ratio 0.6515, byte miss ratio 0.6515
cdn1_colo28.ns119 S3FIFO-0.3000-0.9000 cache size   428186, 30201645 req, miss ratio 0.4684, byte miss ratio 0.4684
cdn1_colo28.ns119 S3FIFO-0.3000-0.9000 cache size   856372, 30201645 req, miss ratio 0.3428, byte miss ratio 0.3428
cdn1_colo28.ns119 S3FIFO-0.3000-0.9000 cache size  1712744, 30201645 req, miss ratio 0.2200, byte miss ratio 0.2200
cdn1_colo28.ns119 S3FIFO-0.3000-0.9000 cache size  3425489, 30201645 req, miss ratio 0.1467, byte miss ratio 0.1467
cdn1_colo28.ns119 S3FIFO-0.5000-1.9000 cache size     4281, 30201645 req, miss ratio 0.9312, byte miss ratio 0.9312
cdn1_colo28.ns119 S3FIFO-0.5000-1.9000 cache size    12845, 30201645 req, miss ratio 0.8804, byte miss ratio 0.8804
cdn1_colo28.ns119 S3FIFO-0.5000-1.9000 cache size    42818, 30201645 req, miss ratio 0.7947, byte miss ratio 0.7947
cdn1_colo28.ns119 S3FIFO-0.5000-1.9000 cache size   128455, 30201645 req, miss ratio 0.6787, byte miss ratio 0.6787
cdn1_colo28.ns119 S3FIFO-0.5000-1.9000 cache size   428186, 30201645 req, miss ratio 0.4965, byte miss ratio 0.4965
cdn1_colo28.ns119 S3FIFO-0.5000-1.9000 cache size   856372, 30201645 req, miss ratio 0.3614, byte miss ratio 0.3614
cdn1_colo28.ns119 S3FIFO-0.5000-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2302, byte miss ratio 0.2302
cdn1_colo28.ns119 S3FIFO-0.5000-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_colo28.ns119 S3FIFO-0.6500-0.9000 cache size     4281, 30201645 req, miss ratio 0.9377, byte miss ratio 0.9377
cdn1_colo28.ns119 S3FIFO-0.6500-0.9000 cache size    12845, 30201645 req, miss ratio 0.8892, byte miss ratio 0.8892
cdn1_colo28.ns119 S3FIFO-0.6500-0.9000 cache size    42818, 30201645 req, miss ratio 0.8051, byte miss ratio 0.8051
cdn1_colo28.ns119 S3FIFO-0.6500-0.9000 cache size   128455, 30201645 req, miss ratio 0.6900, byte miss ratio 0.6900
cdn1_colo28.ns119 S3FIFO-0.6500-0.9000 cache size   428186, 30201645 req, miss ratio 0.5088, byte miss ratio 0.5088
cdn1_colo28.ns119 S3FIFO-0.6500-0.9000 cache size   856372, 30201645 req, miss ratio 0.3753, byte miss ratio 0.3753
cdn1_colo28.ns119 S3FIFO-0.6500-0.9000 cache size  1712744, 30201645 req, miss ratio 0.2397, byte miss ratio 0.2397
cdn1_colo28.ns119 S3FIFO-0.6500-0.9000 cache size  3425489, 30201645 req, miss ratio 0.1495, byte miss ratio 0.1495
cdn1_colo28.ns119 S3FIFO-0.0010-0.9000 cache size     4281, 30201645 req, miss ratio 0.9213, byte miss ratio 0.9213
cdn1_colo28.ns119 S3FIFO-0.0010-0.9000 cache size    12845, 30201645 req, miss ratio 0.8632, byte miss ratio 0.8632
cdn1_colo28.ns119 S3FIFO-0.0010-0.9000 cache size    42818, 30201645 req, miss ratio 0.7665, byte miss ratio 0.7665
cdn1_colo28.ns119 S3FIFO-0.0010-0.9000 cache size   128455, 30201645 req, miss ratio 0.6423, byte miss ratio 0.6423
cdn1_colo28.ns119 S3FIFO-0.0010-0.9000 cache size   428186, 30201645 req, miss ratio 0.4590, byte miss ratio 0.4590
cdn1_colo28.ns119 S3FIFO-0.0010-0.9000 cache size   856372, 30201645 req, miss ratio 0.3368, byte miss ratio 0.3368
cdn1_colo28.ns119 S3FIFO-0.0010-0.9000 cache size  1712744, 30201645 req, miss ratio 0.2191, byte miss ratio 0.2191
cdn1_colo28.ns119 S3FIFO-0.0010-0.9000 cache size  3425489, 30201645 req, miss ratio 0.1467, byte miss ratio 0.1467
cdn1_colo28.ns119 S3FIFO-0.1500-0.9000 cache size     4281, 30201645 req, miss ratio 0.9214, byte miss ratio 0.9214
cdn1_colo28.ns119 S3FIFO-0.1500-0.9000 cache size    12845, 30201645 req, miss ratio 0.8634, byte miss ratio 0.8634
cdn1_colo28.ns119 S3FIFO-0.1500-0.9000 cache size    42818, 30201645 req, miss ratio 0.7666, byte miss ratio 0.7666
cdn1_colo28.ns119 S3FIFO-0.1500-0.9000 cache size   128455, 30201645 req, miss ratio 0.6414, byte miss ratio 0.6414
cdn1_colo28.ns119 S3FIFO-0.1500-0.9000 cache size   428186, 30201645 req, miss ratio 0.4564, byte miss ratio 0.4564
cdn1_colo28.ns119 S3FIFO-0.1500-0.9000 cache size   856372, 30201645 req, miss ratio 0.3329, byte miss ratio 0.3329
cdn1_colo28.ns119 S3FIFO-0.1500-0.9000 cache size  1712744, 30201645 req, miss ratio 0.2151, byte miss ratio 0.2151
cdn1_colo28.ns119 S3FIFO-0.1500-0.9000 cache size  3425489, 30201645 req, miss ratio 0.1467, byte miss ratio 0.1467
cdn1_colo28.ns119 S3FIFO-0.4000-0.9000 cache size     4281, 30201645 req, miss ratio 0.9272, byte miss ratio 0.9272
cdn1_colo28.ns119 S3FIFO-0.4000-0.9000 cache size    12845, 30201645 req, miss ratio 0.8726, byte miss ratio 0.8726
cdn1_colo28.ns119 S3FIFO-0.4000-0.9000 cache size    42818, 30201645 req, miss ratio 0.7812, byte miss ratio 0.7812
cdn1_colo28.ns119 S3FIFO-0.4000-0.9000 cache size   128455, 30201645 req, miss ratio 0.6604, byte miss ratio 0.6604
cdn1_colo28.ns119 S3FIFO-0.4000-0.9000 cache size   428186, 30201645 req, miss ratio 0.4783, byte miss ratio 0.4783
cdn1_colo28.ns119 S3FIFO-0.4000-0.9000 cache size   856372, 30201645 req, miss ratio 0.3510, byte miss ratio 0.3510
cdn1_colo28.ns119 S3FIFO-0.4000-0.9000 cache size  1712744, 30201645 req, miss ratio 0.2247, byte miss ratio 0.2247
cdn1_colo28.ns119 S3FIFO-0.4000-0.9000 cache size  3425489, 30201645 req, miss ratio 0.1469, byte miss ratio 0.1469
cdn1_colo28.ns119 S3FIFO-0.0250-1.9000 cache size     4281, 30201645 req, miss ratio 0.9173, byte miss ratio 0.9173
cdn1_colo28.ns119 S3FIFO-0.0250-1.9000 cache size    12845, 30201645 req, miss ratio 0.8597, byte miss ratio 0.8597
cdn1_colo28.ns119 S3FIFO-0.0250-1.9000 cache size    42818, 30201645 req, miss ratio 0.7655, byte miss ratio 0.7655
cdn1_colo28.ns119 S3FIFO-0.0250-1.9000 cache size   128455, 30201645 req, miss ratio 0.6434, byte miss ratio 0.6434
cdn1_colo28.ns119 S3FIFO-0.0250-1.9000 cache size   428186, 30201645 req, miss ratio 0.4607, byte miss ratio 0.4607
cdn1_colo28.ns119 S3FIFO-0.0250-1.9000 cache size   856372, 30201645 req, miss ratio 0.3351, byte miss ratio 0.3351
cdn1_colo28.ns119 S3FIFO-0.0250-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2140, byte miss ratio 0.2140
cdn1_colo28.ns119 S3FIFO-0.0250-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1467, byte miss ratio 0.1467
cdn1_colo28.ns119 S3FIFO-0.0500-1.9000 cache size     4281, 30201645 req, miss ratio 0.9175, byte miss ratio 0.9175
cdn1_colo28.ns119 S3FIFO-0.0500-1.9000 cache size    12845, 30201645 req, miss ratio 0.8600, byte miss ratio 0.8600
cdn1_colo28.ns119 S3FIFO-0.0500-1.9000 cache size    42818, 30201645 req, miss ratio 0.7654, byte miss ratio 0.7654
cdn1_colo28.ns119 S3FIFO-0.0500-1.9000 cache size   128455, 30201645 req, miss ratio 0.6432, byte miss ratio 0.6432
cdn1_colo28.ns119 S3FIFO-0.0500-1.9000 cache size   428186, 30201645 req, miss ratio 0.4601, byte miss ratio 0.4601
cdn1_colo28.ns119 S3FIFO-0.0500-1.9000 cache size   856372, 30201645 req, miss ratio 0.3345, byte miss ratio 0.3345
cdn1_colo28.ns119 S3FIFO-0.0500-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2135, byte miss ratio 0.2135
cdn1_colo28.ns119 S3FIFO-0.0500-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1467, byte miss ratio 0.1467
cdn1_colo28.ns119 S3FIFO-0.5500-1.9000 cache size     4281, 30201645 req, miss ratio 0.9335, byte miss ratio 0.9335
cdn1_colo28.ns119 S3FIFO-0.5500-1.9000 cache size    12845, 30201645 req, miss ratio 0.8840, byte miss ratio 0.8840
cdn1_colo28.ns119 S3FIFO-0.5500-1.9000 cache size    42818, 30201645 req, miss ratio 0.7997, byte miss ratio 0.7997
cdn1_colo28.ns119 S3FIFO-0.5500-1.9000 cache size   128455, 30201645 req, miss ratio 0.6847, byte miss ratio 0.6847
cdn1_colo28.ns119 S3FIFO-0.5500-1.9000 cache size   428186, 30201645 req, miss ratio 0.5019, byte miss ratio 0.5019
cdn1_colo28.ns119 S3FIFO-0.5500-1.9000 cache size   856372, 30201645 req, miss ratio 0.3657, byte miss ratio 0.3657
cdn1_colo28.ns119 S3FIFO-0.5500-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2332, byte miss ratio 0.2332
cdn1_colo28.ns119 S3FIFO-0.5500-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1481, byte miss ratio 0.1481
cdn1_colo28.ns119 S3FIFO-0.4000-1.9000 cache size     4281, 30201645 req, miss ratio 0.9271, byte miss ratio 0.9271
cdn1_colo28.ns119 S3FIFO-0.4000-1.9000 cache size    12845, 30201645 req, miss ratio 0.8740, byte miss ratio 0.8740
cdn1_colo28.ns119 S3FIFO-0.4000-1.9000 cache size    42818, 30201645 req, miss ratio 0.7857, byte miss ratio 0.7857
cdn1_colo28.ns119 S3FIFO-0.4000-1.9000 cache size   128455, 30201645 req, miss ratio 0.6679, byte miss ratio 0.6679
cdn1_colo28.ns119 S3FIFO-0.4000-1.9000 cache size   428186, 30201645 req, miss ratio 0.4862, byte miss ratio 0.4862
cdn1_colo28.ns119 S3FIFO-0.4000-1.9000 cache size   856372, 30201645 req, miss ratio 0.3534, byte miss ratio 0.3534
cdn1_colo28.ns119 S3FIFO-0.4000-1.9000 cache size  1712744, 30201645 req, miss ratio 0.2247, byte miss ratio 0.2247
cdn1_colo28.ns119 S3FIFO-0.4000-1.9000 cache size  3425489, 30201645 req, miss ratio 0.1469, byte miss ratio 0.1469
cdn1_colo28.ns119 S3FIFO-0.0010-1.9000 cache size     4281, 30201645 req, miss ratio 0.9178, byte miss ratio 0.9178
cdn1_colo28.ns119 S3FIFO-0.0010-1.9000 cache size    12845, 30201645 req, miss ratio 0.8604, byte miss ratio 0.8604
cdn1_colo28.ns119 S3FIFO-0.0010-1.9000 cache size    42818, 30201645 req, miss ratio 0.7668, byte miss ratio 0.7668
cdn1_colo28.ns119 S3FIFO-0.0010-1.9000 cache size   128455, 30201645 req, miss ratio 0.6463, byte miss ratio 0.6463
