cdn1_allcolo.ns2157 S3FIFO-0.4000-0.9000 cache size       43, 48312862 req, miss ratio 0.5441, byte miss ratio 0.5441
cdn1_allcolo.ns2157 S3FIFO-0.4000-0.9000 cache size      131, 48312862 req, miss ratio 0.3443, byte miss ratio 0.3443
cdn1_allcolo.ns2157 S3FIFO-0.4000-0.9000 cache size      439, 48312862 req, miss ratio 0.1408, byte miss ratio 0.1408
cdn1_allcolo.ns2157 S3FIFO-0.4000-0.9000 cache size     1317, 48312862 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_allcolo.ns2157 S3FIFO-0.4000-0.9000 cache size     4390, 48312862 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns2157 S3FIFO-0.4000-0.9000 cache size     8780, 48312862 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2157 S3FIFO-0.4000-0.9000 cache size    17560, 48312862 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns2157 S3FIFO-0.4000-0.9000 cache size    35120, 48312862 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2157 S3FIFO-0.0050-1.9000 cache size       43, 48312862 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2157 S3FIFO-0.0050-1.9000 cache size      131, 48312862 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2157 S3FIFO-0.0050-1.9000 cache size      439, 48312862 req, miss ratio 0.1177, byte miss ratio 0.1177
cdn1_allcolo.ns2157 S3FIFO-0.0050-1.9000 cache size     1317, 48312862 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_allcolo.ns2157 S3FIFO-0.0050-1.9000 cache size     4390, 48312862 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns2157 S3FIFO-0.0050-1.9000 cache size     8780, 48312862 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns2157 S3FIFO-0.0050-1.9000 cache size    17560, 48312862 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns2157 S3FIFO-0.0050-1.9000 cache size    35120, 48312862 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns2157 S3FIFO-0.9900-0.9000 cache size       43, 48312862 req, miss ratio 0.6618, byte miss ratio 0.6618
cdn1_allcolo.ns2157 S3FIFO-0.9900-0.9000 cache size      131, 48312862 req, miss ratio 0.4429, byte miss ratio 0.4429
cdn1_allcolo.ns2157 S3FIFO-0.9900-0.9000 cache size      439, 48312862 req, miss ratio 0.1949, byte miss ratio 0.1949
