cdn1_colo28.ns840 S3FIFO-0.3500-1.9000 cache size       76, 1181083 req, miss ratio 0.1776, byte miss ratio 0.1776
cdn1_colo28.ns840 S3FIFO-0.3500-1.9000 cache size      230, 1181083 req, miss ratio 0.1270, byte miss ratio 0.1270
cdn1_colo28.ns840 S3FIFO-0.3500-1.9000 cache size      767, 1181083 req, miss ratio 0.0942, byte miss ratio 0.0942
cdn1_colo28.ns840 S3FIFO-0.3500-1.9000 cache size     2302, 1181083 req, miss ratio 0.0788, byte miss ratio 0.0788
cdn1_colo28.ns840 S3FIFO-0.3500-1.9000 cache size     7673, 1181083 req, miss ratio 0.0705, byte miss ratio 0.0705
cdn1_colo28.ns840 S3FIFO-0.3500-1.9000 cache size    15346, 1181083 req, miss ratio 0.0681, byte miss ratio 0.0681
cdn1_colo28.ns840 S3FIFO-0.3500-1.9000 cache size    30693, 1181083 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_colo28.ns840 S3FIFO-0.3500-1.9000 cache size    61387, 1181083 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_colo28.ns840 S3FIFO-0.6000-1.9000 cache size       76, 1181083 req, miss ratio 0.1853, byte miss ratio 0.1853
cdn1_colo28.ns840 S3FIFO-0.6000-1.9000 cache size      230, 1181083 req, miss ratio 0.1358, byte miss ratio 0.1358
cdn1_colo28.ns840 S3FIFO-0.6000-1.9000 cache size      767, 1181083 req, miss ratio 0.0989, byte miss ratio 0.0989
cdn1_colo28.ns840 S3FIFO-0.6000-1.9000 cache size     2302, 1181083 req, miss ratio 0.0818, byte miss ratio 0.0818
cdn1_colo28.ns840 S3FIFO-0.6000-1.9000 cache size     7673, 1181083 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_colo28.ns840 S3FIFO-0.6000-1.9000 cache size    15346, 1181083 req, miss ratio 0.0687, byte miss ratio 0.0687
cdn1_colo28.ns840 S3FIFO-0.6000-1.9000 cache size    30693, 1181083 req, miss ratio 0.0669, byte miss ratio 0.0669
cdn1_colo28.ns840 S3FIFO-0.6000-1.9000 cache size    61387, 1181083 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_colo28.ns840 S3FIFO-0.9000-1.9000 cache size       76, 1181083 req, miss ratio 0.1922, byte miss ratio 0.1922
cdn1_colo28.ns840 S3FIFO-0.9000-1.9000 cache size      230, 1181083 req, miss ratio 0.1474, byte miss ratio 0.1474
cdn1_colo28.ns840 S3FIFO-0.9000-1.9000 cache size      767, 1181083 req, miss ratio 0.1086, byte miss ratio 0.1086
cdn1_colo28.ns840 S3FIFO-0.9000-1.9000 cache size     2302, 1181083 req, miss ratio 0.0874, byte miss ratio 0.0874
cdn1_colo28.ns840 S3FIFO-0.9000-1.9000 cache size     7673, 1181083 req, miss ratio 0.0751, byte miss ratio 0.0751
cdn1_colo28.ns840 S3FIFO-0.9000-1.9000 cache size    15346, 1181083 req, miss ratio 0.0705, byte miss ratio 0.0705
cdn1_colo28.ns840 S3FIFO-0.9000-1.9000 cache size    30693, 1181083 req, miss ratio 0.0676, byte miss ratio 0.0676
cdn1_colo28.ns840 S3FIFO-0.9000-1.9000 cache size    61387, 1181083 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_colo28.ns840 S3FIFO-0.8500-1.9000 cache size       76, 1181083 req, miss ratio 0.1915, byte miss ratio 0.1915
cdn1_colo28.ns840 S3FIFO-0.8500-1.9000 cache size      230, 1181083 req, miss ratio 0.1456, byte miss ratio 0.1456
cdn1_colo28.ns840 S3FIFO-0.8500-1.9000 cache size      767, 1181083 req, miss ratio 0.1066, byte miss ratio 0.1066
cdn1_colo28.ns840 S3FIFO-0.8500-1.9000 cache size     2302, 1181083 req, miss ratio 0.0861, byte miss ratio 0.0861
cdn1_colo28.ns840 S3FIFO-0.8500-1.9000 cache size     7673, 1181083 req, miss ratio 0.0743, byte miss ratio 0.0743
cdn1_colo28.ns840 S3FIFO-0.8500-1.9000 cache size    15346, 1181083 req, miss ratio 0.0700, byte miss ratio 0.0700
cdn1_colo28.ns840 S3FIFO-0.8500-1.9000 cache size    30693, 1181083 req, miss ratio 0.0674, byte miss ratio 0.0674
cdn1_colo28.ns840 S3FIFO-0.8500-1.9000 cache size    61387, 1181083 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_colo28.ns840 S3FIFO-0.4000-0.9000 cache size       76, 1181083 req, miss ratio 0.1793, byte miss ratio 0.1793
cdn1_colo28.ns840 S3FIFO-0.4000-0.9000 cache size      230, 1181083 req, miss ratio 0.1287, byte miss ratio 0.1287
cdn1_colo28.ns840 S3FIFO-0.4000-0.9000 cache size      767, 1181083 req, miss ratio 0.0950, byte miss ratio 0.0950
cdn1_colo28.ns840 S3FIFO-0.4000-0.9000 cache size     2302, 1181083 req, miss ratio 0.0794, byte miss ratio 0.0794
cdn1_colo28.ns840 S3FIFO-0.4000-0.9000 cache size     7673, 1181083 req, miss ratio 0.0707, byte miss ratio 0.0707
