cdn1_allcolo.ns6083 S3FIFO-0.3000-1.9000 cache size       13, 1480777 req, miss ratio 0.3802, byte miss ratio 0.3802
cdn1_allcolo.ns6083 S3FIFO-0.3000-1.9000 cache size       39, 1480777 req, miss ratio 0.2581, byte miss ratio 0.2581
cdn1_allcolo.ns6083 S3FIFO-0.3000-1.9000 cache size      132, 1480777 req, miss ratio 0.0936, byte miss ratio 0.0936
cdn1_allcolo.ns6083 S3FIFO-0.3000-1.9000 cache size      264, 1480777 req, miss ratio 0.0365, byte miss ratio 0.0365
cdn1_allcolo.ns6083 S3FIFO-0.3000-1.9000 cache size      528, 1480777 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns6083 S3FIFO-0.3000-1.9000 cache size     1057, 1480777 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns6083 S3FIFO-0.0100-0.9000 cache size       13, 1480777 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6083 S3FIFO-0.0100-0.9000 cache size       39, 1480777 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6083 S3FIFO-0.0100-0.9000 cache size      132, 1480777 req, miss ratio 0.0747, byte miss ratio 0.0747
cdn1_allcolo.ns6083 S3FIFO-0.0100-0.9000 cache size      264, 1480777 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_allcolo.ns6083 S3FIFO-0.0100-0.9000 cache size      528, 1480777 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_allcolo.ns6083 S3FIFO-0.0100-0.9000 cache size     1057, 1480777 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns6083 S3FIFO-0.2000-1.9000 cache size       13, 1480777 req, miss ratio 0.3720, byte miss ratio 0.3720
cdn1_allcolo.ns6083 S3FIFO-0.2000-1.9000 cache size       39, 1480777 req, miss ratio 0.2509, byte miss ratio 0.2509
cdn1_allcolo.ns6083 S3FIFO-0.2000-1.9000 cache size      132, 1480777 req, miss ratio 0.0886, byte miss ratio 0.0886
cdn1_allcolo.ns6083 S3FIFO-0.2000-1.9000 cache size      264, 1480777 req, miss ratio 0.0348, byte miss ratio 0.0348
cdn1_allcolo.ns6083 S3FIFO-0.2000-1.9000 cache size      528, 1480777 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns6083 S3FIFO-0.2000-1.9000 cache size     1057, 1480777 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns6083 S3FIFO-0.9500-0.9000 cache size       13, 1480777 req, miss ratio 0.5007, byte miss ratio 0.5007
